"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Noncoherent Alamouti Phase-Shift Keying With Full-Rate Encoding and Polynomial-Complexity Maximum-Likelihood Decoding","P. P. Markopoulos; G. N. Karystinos","Department of Electrical and Microelectronic Engineering, Rochester Institute of Technology, Rochester, NY, USA; School of Electrical and Computer Engineering, Technical Univerisity of Crete, Chania, Greece","IEEE Transactions on Wireless Communications","9 Oct 2017","2017","16","10","6688","6697","We consider Alamouti encoding that draws symbols from phase-shift keying and develop a new differential modulation scheme that attains full rate for any constellation order. In contrast to past work, the proposed scheme guarantees that the encoded matrix maintains the characteristics of the initial codebook and, at the same time, attains full rate so that all possible sequences of space-time matrices become valid. Surprisingly, although the validity of all sequences could be thought as a drawback with respect to the cost of noncoherent sequence decoding, in fact it turns out to be an advantage. Based on recent results in the context of quadratic-form maximization over finite alphabets, we exploit the full-rate property of the proposed scheme to develop a polynomial-complexity maximum-likelihood noncoherent sequence decoder whose order is solely determined by the number of receive antennas. Numerical studies show the superiority of the proposed scheme in comparison with contemporary alternatives in terms of encoding rate, decoding complexity, bandwidth efficiency, and throughput.","1558-2248","","10.1109/TWC.2017.2728524","Ministry of Education of Greece through Thales Program(grant numbers:MIS-379418-DISCO); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7987770","Decoding complexity;differential decoding;full-rate encoding;phase-shift keying;space-time block codes;transmit diversity;unique decodability","Encoding;Maximum likelihood decoding;Covariance matrices;Receivers;Wireless communication;Phase shift keying","maximum likelihood decoding;phase shift keying;polynomials;receiving antennas;space-time codes","noncoherent Alamouti phase-shift keying;full-rate encoding;polynomial-complexity;maximum-likelihood decoding;Alamouti encoding;differential modulation scheme;encoded matrix;space-time matrix;quadratic-form maximization;noncoherent sequence decoder;receive antennas","","","","69","Traditional","21 Jul 2017","","","IEEE","IEEE Journals"
"A data encoding method for passive induction setting system","D. Xiong; M. Ma; Z. Zhu; X. Dong","College of Communication Technology, Chongqing University, Chongqing, China; College of Communication Technology, Chongqing University, Chongqing, China; Bishan Vocational Education Center, Chongqing, China; College of Communication Technology, Chongqing University, Chongqing, China","2017 IEEE 2nd Information Technology, Networking, Electronic and Automation Control Conference (ITNEC)","8 Feb 2018","2017","","","1367","1370","Aiming at the low energy transmission efficiency of the passive induction setting system with the existing codes, a new encoding is proposed by fixing the time of low level, and using different duty ratio to represent binary “0” and binary “1” in this paper. The encoding theory is introduced, and the transmission efficiency and BER performance of energy with 2ASK best incoherent demodulation are analyzed. Finally, the corresponding decoding method and experimental verification results are given. From the performance analysis, the energy transmission efficiency of the new encoding is improved 80% compared with that of CMI and NRZ and the BER performance doesn't decrease obviously, and the decoding is relatively simple. And the experiment results show that by adopting the new encoding the DC voltage is basically stabilized at 2.2V when the accuracy of data transmission is above 99.5%.","","978-1-5090-6414-4","10.1109/ITNEC.2017.8285019","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8285019","energy transmission;RFID;passive induction setting system;CMI;new encoding","Encoding;Bit error rate;Data communication;Receivers;Decoding;Optical signal processing;Reliability","decoding;demodulation;encoding;error statistics","data encoding method;low energy transmission efficiency;passive induction setting system;encoding theory;BER performance;data transmission;voltage 2.2 V","","","","5","","8 Feb 2018","","","IEEE","IEEE Conferences"
"Reduced complexity super-trellis decoding for convolutionally encoded transmission over ISI-channels","F. Schuh; A. Schenk; J. B. Huber","Institute for Information Transmission, Friedrich-Alexander-Universität Erlangen-Nürnberg, Germany; Institute for Information Transmission, Friedrich-Alexander-Universität Erlangen-Nürnberg, Germany; Institute for Information Transmission, Friedrich-Alexander-Universität Erlangen-Nürnberg, Germany","2013 International Conference on Computing, Networking and Communications (ICNC)","16 May 2013","2013","","","484","489","In this paper we propose a matched encoding (ME) scheme for convolutionally encoded transmission over intersymbol interference (usually called ISI) channels. A novel trellis description enables to perform equalization and decoding jointly, i.e., enables efficient super-trellis decoding. By means of this matched non-linear trellis description we can significantly reduce the number of states needed for the receiver-side Viterbi algorithm to perform maximum-likelihood sequence estimation. Further complexity reduction is achieved using the concept of reduced-state sequence estimation.","","978-1-4673-5288-8","10.1109/ICCNC.2013.6504133","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6504133","ISI-channel;convolutionally encoded transmission;super-trellis decoding;matched decoding;reduced state sequence estimation;trellis-coded modulation","Convolutional codes;Convolution;Receivers;Complexity theory;Modulation;Maximum likelihood decoding","channel coding;convolutional codes;equalisers;intersymbol interference;maximum likelihood decoding;maximum likelihood sequence estimation;nonlinear codes;trellis codes;Viterbi decoding","reduced complexity super-trellis decoding;convolutionally encoded transmission;ISI-channel;matched encoding scheme;ME;intersymbol interference channel;equalization;decoding;matched nonlinear trellis description;receiver-side Viterbi algorithm;maximum-likelihood sequence estimation;reduced-state sequence estimation","","7","","13","","16 May 2013","","","IEEE","IEEE Conferences"
"Novel Zero Crosstalk Encoding/decoding techniques for SOC","D. Majithia; P. Porwal; A. Krishnan; S. Kumar; B. V. Uma; Shilpa D.R","Department of Electronics and Communication Engineering, R.V College of Engineering, Bangalore, India; Department of Electronics and Communication Engineering, R.V College of Engineering, Bangalore, India; Department of Electronics and Communication Engineering, R.V College of Engineering, Bangalore, India; Department of Electronics and Communication Engineering, R.V College of Engineering, Bangalore, India; Department of Electronics and Communication Engineering, R.V College of Engineering, Bangalore, India; Department of Electronics and Communication Engineering, R.V College of Engineering, Bangalore, India","2015 IEEE International Advance Computing Conference (IACC)","13 Jul 2015","2015","","","968","972","Today's high density fabrications on chip have resulted in closer interconnects. As a downside, external radiation, crosstalk coupling, supply voltage fluctuations, temperature variations, electromagnetic interference (EMI) or combinations of these manufacturing defects have increased. Of these the major concern is that of crosstalk and its consequences. In the past, multiple techniques such as shielding, use of repeaters and guard rings were proposed to alleviate the undesired signal transitions. These bygone techniques where debunked since implementing them resulted in additional wires which increases routing area. These shortcomings laid the path towards innovative encoding schemes like the No Adjacent Transitions (NAT), Boundary Shift Coding (BSC) and Bus invert technique etc. This paper proposes a novel Zero Crosstalk Encoding Scheme and explores its potential applications to alleviate the concerns of crosstalk in decisive communication modules. The Zero Crosstalk Scheme generates codes which results in a 100% reduction in unenviable signaling transitions for Type-3 and Type-4 crosstalk.","","978-1-4799-8047-5","10.1109/IADCC.2015.7154848","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7154848","crosstalk;encoding scheme;signal transition","Crosstalk;Encoding;System-on-chip;Couplings;Decoding;Very large scale integration;Capacitance","crosstalk;decoding;electromagnetic interference;repeaters;system-on-chip","zero crosstalk encoding-decoding technique;SOC;crosstalk coupling;temperature variation;electromagnetic interference;EMI;repeater;guard ring;signal transition alleviation;bygone technique;decisive communication module;system on chip","","","","10","","13 Jul 2015","","","IEEE","IEEE Conferences"
"Parallel concatenated systematic polar code based on soft successive cancellation list decoding","Z. Liu; K. Niu; J. Lin","Key Laboratory of Universal Wireless Communications, Ministry of Education, Beijing University of Posts and Telecommunications, Beijing, China 100876; Key Laboratory of Universal Wireless Communications, Ministry of Education, Beijing University of Posts and Telecommunications, Beijing, China 100876; Key Laboratory of Universal Wireless Communications, Ministry of Education, Beijing University of Posts and Telecommunications, Beijing, China 100876","2017 20th International Symposium on Wireless Personal Multimedia Communications (WPMC)","26 Feb 2018","2017","","","181","184","In this paper, we investigate the parallel concatenated systematic polar code (PCSPC) with soft successive cancellation list (SSCL) decoding algorithm. Based on the successive cancellation list (SCL) decoding, the key process of SSCL about how to calculate the soft information which is need for the iterative decoding is presented in detail. Compared to PCSPC with belief propagation (BP) decoding or soft cancellation (SCAN) decoding, the one with SSCL decoding has about 0.6 or 0.5 dB performance gains at bit error rate 10<sup>-4</sup>.","1882-5621","978-1-5386-2768-6","10.1109/WPMC.2017.8301804","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8301804","PCSPC;SSCL decoding;SCL decoding;SCAN decoding;BP decoding","Iterative decoding;Maximum likelihood decoding;Systematics;Encoding;Measurement;Complexity theory","concatenated codes;decoding;iterative decoding","parallel concatenated systematic polar code;PCSPC;soft successive cancellation list decoding algorithm;soft information;iterative decoding;SSCL decoding","","10","","9","","26 Feb 2018","","","IEEE","IEEE Conferences"
"A secured word by word Graph Steganography using Huffman encoding","F. Akhter","Department of Computer Science and Engineering, Jatiya Kabi Kazi Nazrul Islam Univesity, Bangladesh","2016 International Conference on Computer Communication and Informatics (ICCCI)","30 May 2016","2016","","","1","4","Graph Steganography (Graphstega) provides a method of covert communication by converting a message to plotted data in a graph. Due to numerous usages of graphs in our daily life, Graphstega can hide secret message communication without arising any suspicion. This paper proposes a secured Graphstega approach aiming at a secured method of information hiding that looks like innocent and unnoticeable to contemporary steganalytic attacks. Unlike other Graphstega approaches, proposed approach avoids letter by letter conversion. Instead, it converts the message to graph word by word using Huffman encoding. The numerical experiments demonstrate the integrity of the hidden message while encoding and decoding and strong durability of the proposed approach against steganalytic attacks.","","978-1-4673-6680-9","10.1109/ICCCI.2016.7480015","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7480015","steganography;noiseless steganography;graph steganography;huffman encoding;steganalytic attack","Encoding;Decoding;Receivers;Computers;Informatics;Encryption;Indexes","data integrity;decoding;encoding;graph theory;Huffman codes;steganography","secured word by word graph steganography;Huffman encoding;covert communication;secret message communication;secured Graphstega approach;information hiding;contemporary steganalytic attacks;hidden message integrity;decoding","","3","","8","","30 May 2016","","","IEEE","IEEE Conferences"
"Description of encoding and decoding of binary cyclic codes in a class sequential machines","F. Feyziyev; L. Ramazanova; M. A. B. Aslan","Sumgait State University, Sumgait, Azerbaijan; Sumgait State University, Sumgait, Azerbaijan; Parsabad Moghan Branch, Islamic Azad University, Parsabad Moghan, Iran","2012 IV International Conference "Problems of Cybernetics and Informatics" (PCI)","28 Mar 2013","2012","","","1","3","The question of description of encoding and decoding on the base Meggit's theorem of binary cyclic codes in class sequential machines is considered. Formulas for the description of the logical of detection and correction of mistakes in cyclic of superfluous codes are thus offered.","","978-1-4673-4502-6","10.1109/ICPCI.2012.6486334","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6486334","sequential machines;cyclic codes;encoding;decoding;Meggit's theorem","","binary codes;cyclic codes;decoding;error correction;error detection;sequential machines","binary cyclic codes;encoding;decoding;class sequential machines;Meggit's theorem;mistake correction;mistake detection;superfluous codes","","","","3","","28 Mar 2013","","","IEEE","IEEE Conferences"
"A Novel Encoding and Decoding Method for Packaging Goods Based on Grayscale-Information Matrix","G. C. Wan; W. J. Liu; J. Zhou; M. S. Tong","Department of Electronic Science and Technology, Tongji University, Shanghai, China; Department of Electronic Science and Technology, Tongji University, Shanghai, China; Department of Electronic Science and Technology, Tongji University, Shanghai, China; Department of Electronic Science and Technology, Tongji University, Shanghai, China","2018 Progress in Electromagnetics Research Symposium (PIERS-Toyama)","3 Jan 2019","2018","","","1386","1390","This article provides a method for encoding and decoding matrix compounded by basic information of goods packaging and the grayscale information which is beneficial to the anti-counterfeiting and tracing techniques of commodities in circulation. We first design the product information code based on the features of product and further perform convolutional coding. Then, a corresponding grayscale matrix is generated based on the basic information matrix and the relationship between the matrix elements. By decoding the discretized matrix formed by the basic information matrix and the grayscale matrix, we can recover the information matrix that has been damaged and finally to realize the traceability of the goods. After testing a lot of data, the results show that the method can obtain a much higher recovery ratio of commodity's information even when the damage ratio of the outer package exceeds half.","1559-9450","978-4-8855-2316-8","10.23919/PIERS.2018.8598029","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8598029","","Channel coding;Decoding;Gray-scale;Electromagnetics;Matrix converters;Simulation","convolutional codes;decoding;encoding;matrix algebra;packaging","basic information matrix;discretized matrix;decoding method;grayscale-information matrix;encoding decoding matrix;goods packaging;product information code;tracing techniques;grayscale matrix;anti-counterfeiting techniques","","","","4","","3 Jan 2019","","","IEEE","IEEE Conferences"
"Expanded Blaum–Roth Codes With Efficient Encoding and Decoding Algorithms","M. Blaum; V. Deenadhayalan; S. Hetzler","IBM Research Division, Almaden Research Center, San Jose, CA, USA; IBM Research Division, Almaden Research Center, San Jose, CA, USA; IBM Research Division, Almaden Research Center, San Jose, CA, USA","IEEE Communications Letters","10 Jun 2019","2019","23","6","954","957","An expansion of Blaum-Roth codes by incorporating a vertical parity on p×p arrays, where p is a prime number, is described. The vertical parity allows for the local recovery of a symbol within a column without invoking the remaining columns. Efficient encoding and erasure decoding procedures are presented, in particular, for the case of two column parities.","1558-2558","","10.1109/LCOMM.2019.2911286","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8691504","Erasure-correcting codes;Blaum-Roth (BR) codes;Reed-Solomon (RS) codes;MDS codes;array codes","Decoding;Encoding;Reed-Solomon codes;Indexes","back-up procedures;cloud computing;codes;decoding;encoding;RAID;reliability;storage management","column parities;efficient encoding;vertical parity;prime number;erasure decoding procedures;expanded Blaum-Roth codes","","2","","7","IEEE","14 Apr 2019","","","IEEE","IEEE Journals"
"Prevention of illegal distribution line tappings","S. S. Mohammad; A. A. Dar; P. A. Javaid; P. Ranjan","Department of Electrical Engineering, NIT Srinagar; Department of Electrical Engineering, Baba Ghulam Shah Badshah University, Rajouri; Department of Electrical Engineering, Baba Ghulam Shah Badshah University, Rajouri; Department of Electrical and Electronics Engineering, Amity University, Noida","2017 International Conference on Computing, Communication and Automation (ICCCA)","21 Dec 2017","2017","","","1488","1492","Power theft is one of the major concerns of many developing countries including India. The state of Jammu and Kashmir is one of the worst affected states of India, having about 50% of transmission and distribution losses. The proposed work is an attempt to stop the losses by preventing the power theft, using encoding and decoding techniques of the analog signal. Encoding is done at the distribution transformer and the decoding circuit is incorporated within the smart electrical energy meter. The power line between the distribution transformer and the energy meter is protected as encoded power flows through it which cannot be used for running the home appliances, therefore providing protection against illegal distribution line tapping's. The proposed system is developed using Simulink.","","978-1-5090-6471-7","10.1109/CCAA.2017.8230035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8230035","Electricity theft;losses;Intelligent control;Encoding & Decoding;Quantization","Meters;Encoding;Propagation losses;Decoding;Automation;Data security;Capacitors","decoding;encoding;load flow;power distribution lines;power meters;power system measurement","transmission losses;illegal distribution line tapping;encoded power;power line;smart electrical energy meter;decoding circuit;distribution transformer;analog signal;decoding techniques;encoding;distribution losses;India;developing countries;power theft;illegal distribution line tappings","","1","","9","","21 Dec 2017","","","IEEE","IEEE Conferences"
"Lowered-Complexity Decoding Algorithms of LDPC Codes for Agricultural-WSNs.","D. Noh; S. Jeong; J. Choi; D. Kim","Software Convergence Cluster, Korea Electronics Technology Institute (KETI), Jeonju, South Korea; Software Convergence Cluster, Korea Electronics Technology Institute (KETI), Jeonju, South Korea; Software Convergence Cluster, Korea Electronics Technology Institute (KETI), Jeonju, South Korea; Department of IT Convergence Engineering, Kumoh National Institute of Technology, Gumi, South Korea","2019 Eleventh International Conference on Ubiquitous and Future Networks (ICUFN)","22 Aug 2019","2019","","","407","412","This paper proposes a pattern based Low-density parity-check (LDPC) codes scheme to reduce the decoding complexity using logical XOR. New approaches to this paper describe the pattern based encoder which using logical XOR operation. The proposed scheme can reduce iteration, complexity and packet errors while decoding procedures. It can obtain enhanced throughput performance and at receiver sides in several Signal to Noise Ratio (SNR) levels. Simulation results show that the proposed method can improve the throughput and transmission delay for wireless sensor networks.","2165-8536","978-1-7281-1340-1","10.1109/ICUFN.2019.8806113","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8806113","LDPC;Sum Product Algorithm Decoding;Decoding Complexity;Decoding Throughput;Wireless Sensor Network","Iterative decoding;Complexity theory;Decoding;Signal to noise ratio;Encoding;Wireless sensor networks","agriculture;decoding;encoding;iterative methods;parity check codes;wireless sensor networks","lowered-complexity decoding algorithms;LDPC codes;Low-density parity-check codes scheme;decoding complexity;pattern based encoder;logical XOR operation;packet errors;signal to noise ratio;agricultural WSN;SNR levels;transmission delay","","","","13","","22 Aug 2019","","","IEEE","IEEE Conferences"
"Matched Decoding for Punctured Convolutional Encoded Transmission Over ISI-Channels","F. Schuh; A. Schenk; J. B. Huber","Institute for Information Transmission, Friedrich-Alexander-Universitat Erlangen-Nurnberg, Germany; Institute for Information Transmission, Friedrich-Alexander-Universitat Erlangen-Nurnberg, Germany; Institute for Information Transmission, Friedrich-Alexander-Universitat Erlangen-Nurnberg, Germany","SCC 2013; 9th International ITG Conference on Systems, Communication and Coding","25 Feb 2013","2013","","","1","5","Matched decoding is a technique that enables the efficient maximum-likelihood sequence estimation of convolutionally encoded PAM-transmission over ISI-channels. Recently, we have shown that the super-trellis of encoder and channel can be described with significantly fewer states without loss in Euclidean distance, by introducing a non-linear representation of the trellis. This paper extends the matched decoding concept to punctured convolutional codes and introduces a time-variant, non-linear trellis description. ","","978-3-8007-3482-5","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6468985","ISI-channel;punctured convolutionally encoded transmission;super-trellis decoding;matched decoding","Convolutional codes;Generators;Polynomials;Encoding;Maximum likelihood decoding;Decoding","","","","1","","","","25 Feb 2013","","","VDE","VDE Conferences"
"Huffman encoding and decoding algorithm using IJulia","V. G. Vidhyaa; S. A. Rajalakshmi; R. Raghavan; G. S. V. Venu Gopal; R. Gandhiraj","Department of Electronics and Communication Engineering, Amrita School of Engineering, Coimbatore, Amrita Vishwa Vidyapeetham University, India; Department of Electronics and Communication Engineering, Amrita School of Engineering, Coimbatore, Amrita Vishwa Vidyapeetham University, India; Department of Electronics and Communication Engineering, Amrita School of Engineering, Coimbatore, Amrita Vishwa Vidyapeetham University, India; Department of Electronics and Communication Engineering, Amrita School of Engineering, Coimbatore, Amrita Vishwa Vidyapeetham University, India; Department of Electronics and Communication Engineering, Amrita School of Engineering, Coimbatore, Amrita Vishwa Vidyapeetham University, India","2016 International Conference on Communication and Signal Processing (ICCSP)","24 Nov 2016","2016","","","0587","0591","In order to familiarize and comprehend the learning of Huffman algorithm in a simpler way, we have implemented Huffman algorithm in Julia language which can be visualized in an interactive platform called IJulia supported by Jupyter and it creates a learning platform that increases the understanding of the coding technique for students. It involves a set of commands that are understandable and familiar to the user. Data compression is an essential requirement for lossless data transmission. Message bits are encoded in the transmitter end so as to avoid errors and redundancy during the transmission of information. Huffman code is a prefix type code which compresses the message bits by knowing the frequency of occurrence of each character or probability of each symbol. A Huffman/binary tree is formed based on the occurrence of the symbols and symbols are then encoded. Huffman algorithm implements bottom-up approach. Each symbol encoded with the Huffman tree logic is decodable. Each encoded information can be decoded by tracing from the top of the tree to the required symbol. This paper introduces the implementation of this algorithm using Julia programming language supported by Jupyter platform. This encoding algorithm is the most efficient way of compressing data.","","978-1-5090-0396-9","10.1109/ICCSP.2016.7754207","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7754207","Binary tree;Data compression;Huffman algorithm;IJulia;Julia language;Jupyter;Kernel;prefix code","Decoding;Algorithm design and analysis;Binary trees;Signal processing algorithms;Channel coding;Data compression","data compression;decoding;encoding;Huffman codes;trees (mathematics)","Huffman encoding algorithm;Huffman decoding algorithm;IJulia interactive platform;learning platform;coding technique;data compression;lossless data transmission;Huffman prefix type code;message bits compression;binary tree;bottom-up approach;Huffman tree logic;Julia programming language;Jupyter platform","","","","5","","24 Nov 2016","","","IEEE","IEEE Conferences"
"Directed Test Case Generation for x86 Instruction Decoding","P. Seidel","Dept. of Inf. & Comput. Sci., Univ. of Hawai'i at Manoa, Honolulu, HI, USA","2014 15th International Microprocessor Test and Verification Workshop","16 Apr 2015","2014","","","78","82","The x86 instruction set has historically grown to have a very complex definition. Simply enumerating a representative for every type of instruction can already be challenging, but does not consider the allowed redundancies in instruction encoding, the variation of operand, addressing and constant choices and the generation of illegal instruction words. We are proposing a framework for directly targeting a broader set of instruction word choices in a controlled way based on a formal model of the x86 instruction encoding. This can be used for directed test case generation for the decoding of x86 instructions.","2332-5674","978-1-4673-6858-2","10.1109/MTV.2014.30","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7087239","Test case generation;x86 instruction decoding","Encoding;Decoding;Computer architecture;Manuals;Law;Computational modeling","decoding;encoding;formal specification;instruction sets;program testing","directed test case generation;x86 instruction set;operand variation;illegal instruction words;instruction word choices;formal model;x86 instruction encoding;x86 instruction decoding","","1","","13","","16 Apr 2015","","","IEEE","IEEE Conferences"
"The Re-Encoding Transformation in Algebraic List-Decoding of Reed–Solomon Codes","R. Koetter; J. Ma; A. Vardy","Technische Universität München, Munich, Germany; Qualcomm, San Diego, U.S.A; Department of Electrical and Computer Engineering, the Department of Computer Science and Engineering and the Department of Mathematics, University of California San Diego, La Jolla, U.S.A","IEEE Transactions on Information Theory","20 Jan 2011","2011","57","2","633","647","The main computational steps in algebraic soft-decoding, as well as Sudan-type list-decoding, of Reed-Solomon codes are bivariate polynomial interpolation and factorization. We introduce a computational technique, based upon re-encoding and coordinate transformation, that significantly reduces the complexity of the bivariate interpolation procedure. This re-encoding and coordinate transformation converts the original interpolation problem into another reduced interpolation problem, which is orders of magnitude smaller than the original one. A formal proof is presented to show that the two interpolation problems are indeed equivalent. An efficient factorization procedure that applies directly to the reduced interpolation problem is also given.","1557-9654","","10.1109/TIT.2010.2096034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5695132","Algebraic decoding;bivariate interpolation;list-decoding;polynomial factorization;Reed–Solomon codes","Interpolation;Polynomials;Decoding;Complexity theory;Software algorithms","algebraic codes;encoding;Reed-Solomon codes","algebraic list decoding;Reed Solomon code;bivariate polynomial interpolation;coordinate transformation","","32","2","24","","20 Jan 2011","","","IEEE","IEEE Journals"
