"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Encoding and decoding neural population signals for two attributes of a stimulus","Z. Xing; X. Liu; W. Guo","Institute of Nano Science, State Key Laboratory of Mechanics and Control of Mechanical Structures, Key Laboratory for Intelligent Nano Materials and Devices of the Ministry of Education, and Department of Mathematics, Nanjing University of Aeronautics and Astronautics, Nanjing 210016, China; Institute of Nano Science, State Key Laboratory of Mechanics and Control of Mechanical Structures, Key Laboratory for Intelligent Nano Materials and Devices of the Ministry of Education, and Department of Mathematics, Nanjing University of Aeronautics and Astronautics, Nanjing 210016, China; Institute of Nano Science, State Key Laboratory of Mechanics and Control of Mechanical Structures, Key Laboratory for Intelligent Nano Materials and Devices of the Ministry of Education, and Department of Mathematics, Nanjing University of Aeronautics and Astronautics, Nanjing 210016, China","2014 10th International Conference on Natural Computation (ICNC)","6 Dec 2014","2014","","","425","429","Stimulus is encoded by neural populations and then the brain can decide what happens in the practical situations from the population patterns of neural spiking. It is meaningful to implement computations by making use of the response of population of neurons to determine a certain stimulus or to obtain the values of related parameters. Neural populations cannot only encode a single attribute of a stimulus but also can encode various properties of a stimulus simultaneously. For example, by looking at a moving object we can estimate the direction and speed of it, which shows that the response of a population of optic neurons contain information about both the direction and speed. In this paper we present a simple model for reading neural population signals for the two attributes of a stimulus. We use Poisson distribution to describe the encoding process of neural populations and then to extract the values of the stimulus by Bayesian methods. We demonstrate that the nervous population can encode two properties of a stimulus and extract the two kinds of estimated values of the stimulus at the same time. The results show that we can obtain perfect estimates of two attributes of a stimulus from our simple model. Finally, we use Fisher information matrix to examine the influence of the tuning widths on the encoding efficiency.","2157-9563","978-1-4799-5151-2","10.1109/ICNC.2014.6975873","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6975873","Encoding;Decoding;Bayesian theorem;Fisher information","Sociology;Statistics;Neurons;Encoding;Vectors;Tuning;Decoding","belief networks;decoding;neural nets;Poisson distribution","neural population signals;neural spiking;optic neurons;Poisson distribution;encoding process;Bayesian methods;Fisher information matrix","","","","17","","6 Dec 2014","","","IEEE","IEEE Conferences"
"Encoding and Decoding of DTMF Signal Based on DSP","Y. Huang; J. Chen; Q. Wang","University of Technology, The engineering and Technology college of Chengdu, Leshan, China; University of Technology, The engineering and Technology college of Chengdu, Leshan, China; University of Technology, The engineering and Technology college of Chengdu, Leshan, China","2018 2nd IEEE Advanced Information Management,Communicates,Electronic and Automation Control Conference (IMCEC)","23 Sep 2018","2018","","","478","481","D156-tone multi-frequency (DTMF) Signals are used in touch-tone telephones as well as many other areas. The design method of the traditional DTMF signal encoding and decoding circuit is more complex and the number of chip is more much that easy to cause the system unstable. The encoding and decoding of DTMF signal based on digital signal processor (DSP) not only can improve the real-time performance of DTMF signal processing, but also streamline the entire system module. In paper using TMS320vf5402 as the hardware platform and CCS as the software platform and programming in asm language, the encoding and decoding of DTMF signal are realized. The Goertzel optimization algorithm is used to reduce the computational complexity in the decoding part. The experimental results show that the encoding and decoding of DTMF signal based on DSP makes the signal processing system more simple and flexible.","","978-1-5386-1803-5","10.1109/IMCEC.2018.8469726","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8469726","DTMF signal;DSP;encoding;decoding;Goertzel algorithm","Decoding;Encoding;Frequency measurement;Harmonic analysis;Power harmonic filters;Telephone sets","computational complexity;decoding;digital signal processing chips;encoding;optimisation;telephone sets","DSP;digital signal processor;DTMF signal processing;computational complexity;Goertzel optimization algorithm;asm language;software platform;CCS;hardware platform;DTMF signal decoding circuit;DTMF signal encoding circuit;touch-tone telephones;D156-tone multifrequency signals","","","","5","","23 Sep 2018","","","IEEE","IEEE Conferences"
"A novel encoding and decoding structure for SAC-OCDMA systems enabling high-rate transmission","H. M. R. Al-Khafaji; R. Ngah; S. A. Aljunid; T. A. Rahman","Wireless Communication Centre, Faculty of Electrical Engineering, Universiti Teknologi Malaysia (UTM), 81310 UTM Skudai, Johor, Malaysia; Wireless Communication Centre, Faculty of Electrical Engineering, Universiti Teknologi Malaysia (UTM), 81310 UTM Skudai, Johor, Malaysia; School of Computer and Communication Engineering, Universiti Malaysia Perlis (UniMAP), 02600 Pauh Putra, Malaysia; Wireless Communication Centre, Faculty of Electrical Engineering, Universiti Teknologi Malaysia (UTM), 81310 UTM Skudai, Johor, Malaysia","2014 IEEE Asia-Pacific Conference on Applied Electromagnetics (APACE)","19 Feb 2015","2014","","","211","213","In this research, we present a novel encoding and decoding structure based upon two-code keying for high-rate spectral-amplitude-coding optical code-division multiple-access (SAC-OCDMA) systems. The OptiSystem (version 13) simulation software is used to measure the bit-error rate (BER) performance for different fiber lengths. The results indicate that the proposed coding structure clearly provides a significant improvement in performance when compared to the prior reported direct detection technique.","","978-1-4799-6603-5","10.1109/APACE.2014.7043782","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7043782","SAC-OCDMA;two-code keying;bipolar encoding;ZCC codes;PIIN","Optical fibers;Encoding;Decoding;Bit error rate;Multiaccess communication;Optical transmitters;Optical receivers","code division multiple access;decoding;encoding;optical fibre networks","direct detection technique;OptiSystem;optical code division multiple-access;high rate spectral amplitude coding;two-code keying;SAC-OCDMA system;decoding structure;encoding structure","","2","","16","","19 Feb 2015","","","IEEE","IEEE Conferences"
"On systematic encoding for Blaum-Roth codes","Qian Guo; Haibin Kan","School of Computer Science, Fudan University, Shanghai, China; School of Computer Science, Fudan University, Shanghai, China","2011 IEEE International Symposium on Information Theory Proceedings","3 Oct 2011","2011","","","2353","2357","We propose a new systematic encoding procedure for Blaum-Roth codes, i.e., Reed-Solomon(RS) codes over the polynomial rings modulo Σ<sub>i=o</sub><sup>p-1</sup>x<sup>i</sup> over GF(q), where p is a prime. Our method generalizes the interpolation-based erasure-only decoder for RS codes proposed by D.J.J. Versfeld et al., which is efficient for low-rate RS codes. Later, we derive a systematic encoder from this decoder, since encoding can be implemented as a special case of decoding. Compared to the systematic encoding procedure introduced by M. Blaum an R. Roth, our encoding procedure is very efficient for low-rate Blaum-Roth codes.","2157-8117","978-1-4577-0595-3","10.1109/ISIT.2011.6033984","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6033984","Erasures-only decoding;Blaum-Roth codes;encoding;Reed-Solomon codes over rings;storage systems","Decoding;Encoding;Arrays;Systematics;Complexity theory;Polynomials","decoding;encoding;interpolation;Reed-Solomon codes","Blaum-Roth codes;systematic encoding procedure;Reed-Solomon codes;interpolation-based erasure-only decoder;low-rate RS codes;polynomial ring modulo","","1","","11","","3 Oct 2011","","","IEEE","IEEE Conferences"
"Non-repetitive encoding with increased degree-1 encoding symbols for LT codes","K. Yen; Y. Liao; C. Chen; H. Chang","Department of Electronics Engineering & Institute of Electronics, National Chiao Tung University Hsinchu, Taiwan, R.O.C.; Department of Electronics Engineering & Institute of Electronics, National Chiao Tung University Hsinchu, Taiwan, R.O.C.; Department of Electronics Engineering & Institute of Electronics, National Chiao Tung University Hsinchu, Taiwan, R.O.C.; Department of Electronics Engineering & Institute of Electronics, National Chiao Tung University Hsinchu, Taiwan, R.O.C.","2012 IEEE Asia Pacific Conference on Circuits and Systems","24 Jan 2013","2012","","","655","658","For LT codes with robust Soliton distribution, the ripple size is relatively small in the beginning of BP decoding process. Therefore, most of decoding termination occurs due to lack of ripple at early stage. In this study, we aim at reducing early decoding termination for low symbol loss probability. First, given k input symbols, the degree-1 proportion is increased to enlarge the average ripple size within the range 0 ≤ n ≤ k=2, where n is the number of decoded input symbols. Second, we propose Non-Repetitive (NR) encoding scheme to avoid generating repeated degree-1 encoding symbols. An NR encoder forces the first k degree-1 encoding symbols to connect to different input symbols. Simulation results show that NR encoding outperforms LT encoding in terms of symbol loss probability. Besides, less encoding symbols is needed to achieve high successful decoding probability when our scheme is applied. With k = 2000, NR encoding reaches a successful decoding probability of 99.6% when overhead is 0.2, while LT encoding requires an overhead of 0.32 to reach the same probability.","","978-1-4577-1729-1","10.1109/APCCAS.2012.6419120","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6419120","LT code;degree;BP decoding;Non-Repetitive encoding","Encoding;Decoding;Robustness;Solitons;Upper bound;Receivers;Simulation","decoding;probability;transform coding","nonrepetitive encoding;robust soliton distribution;ripple size;BP decoding process;decoding termination;low symbol loss probability;degree-1 proportion;decoded input symbol;NR encoding;repeated degree-1 encoding symbol;LT encoding;decoding probability","","1","","8","","24 Jan 2013","","","IEEE","IEEE Conferences"
"Soft-Decision Output Encoding/Decoding Algorithms of a Rate-5/6 CITI Code in Bit-Patterned Magnetic Recording (BPMR) Systems","C. Kanjanakunchorn; C. Warisarn","College of Advanced Manufacturing Innovation, King Mongkut's Institute of Technology Ladkrabang, Bangkok, 10520, Thailand; College of Advanced Manufacturing Innovation, King Mongkut's Institute of Technology Ladkrabang, Bangkok, 10520, Thailand","2019 34th International Technical Conference on Circuits/Systems, Computers and Communications (ITC-CSCC)","12 Aug 2019","2019","","","1","4","Nowadays, the growing demand for recording storage is steadily increasing. At high areal densities in magnetic recording system major cause of small bit and track width as a way to overcome 2D interference, which consisting of inter-symbol interference (ISI) and intertrack interference (ITI). One way to improve performance of this problem, we need to be handled by using 2D modulation code with a simulation model in a bit-patterned media recording (BPMR). The previous research of modulation codes such as constructive ITI (CITI) code was created based on the hard decision. In this work; however, we propose a soft decision output decoding algorithm of a rate-5/6 constructive ITI (CITI) code to utilize it in an iterative decoding process. The proposed use the log-likelihood ratio (LLR) algebra in Boolean logic mappings with a modified 2D soft-output Viterbi algorithm (SOVA) detector. When we consider the BER=10<sup>6</sup>, simulation results show that the proposed encoding and decoding schemes offer approximately 1.5 and 3 dB gains over the conventional coded system at 2 and 3 Tera-bit per square inch (Tb/in<sup>2</sup>), respectively. In addition, the gains of approximately 0.2 and 1.5 dBs are obtained over that of a hard decision decoding of modulation code regarding with the same code rate and the same areal density, respectively.","","978-1-7281-3271-6","10.1109/ITC-CSCC.2019.8793326","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8793326","Bit-Patterned Media Recording;2D interference;2D Modulation Code;log-likelihood ratio;Boolean logic circuit","Two dimensional displays;Encoding;Decoding;Modulation;Interference;Iterative decoding;Media","Boolean algebra;error statistics;intersymbol interference;iterative decoding;magnetic recording;modulation coding;Viterbi decoding","bit-patterned magnetic recording systems;BPMR;recording storage;high areal densities;track width;intertrack interference;simulation model;iterative decoding process;log-likelihood ratio algebra;modified 2D soft-output Viterbi algorithm detector;hard decision decoding;code rate;areal density;BPMR systems;2D modulation code;bit-patterned media recording;soft decision output encoding-decoding algorithms;rate-5/6 CITI code;intersymbol interference;ISI;performance improvement;rate-5/6 constructive ITI code;LLR algebra;Boolean logic mappings;modified 2D SOVA detector","","","","6","","12 Aug 2019","","","IEEE","IEEE Conferences"
"A Scheme for Collective Encoding and Iterative Soft-Decision Decoding of Cyclic Codes of Prime Lengths: Applications to Reed–Solomon, BCH, and Quadratic Residue Codes","S. Lin; K. Abdel-Ghaffar; J. Li; K. Liu","Department of Electrical and Computer Engineering, University of California at Davis, Davis, CA, USA; Department of Electrical and Computer Engineering, University of California at Davis, Davis, CA, USA; Micron Technology, San Jose, CA, USA; Broadcom Inc., San Jose, CA, USA","IEEE Transactions on Information Theory","18 Aug 2020","2020","66","9","5358","5378","A novel scheme is presented for encoding and iterative soft-decision decoding of cyclic codes of prime lengths. The encoding of a cyclic code of a prime length is performed on a collection of codewords which are mapped through Galois Fourier transform into a codeword in a low-density parity-check code with a binary parity-check matrix for transmission. Using this matrix, binary iterative soft-decision decoding algorithm is applied to jointly decode a collection of codewords from the cyclic code. The joint-decoding allows for information sharing among the received vectors corresponding to the codewords in the collection during the iterative decoding process. For decoding Reed-Solomon and BCH codes of prime lengths, the proposed decoding scheme not only requires much lower decoding complexity than other soft-decision decoding algorithms for these codes, but also yields superior performance. The proposed decoding scheme can also achieve a joint-decoding gain over the maximum likelihood decoding of individual codewords. The decoding scheme is also applied to quadratic residue codes.","1557-9654","","10.1109/TIT.2020.2978383","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9025269","BCH code;collective encoding;cyclic code;Galois Fourier transform;joint iterative soft-decision decoding;LDPC code;parity-check matrix;prime code length;quadratic residue code;Reed–Solomon code","Iterative decoding;Maximum likelihood decoding;Encoding;Complexity theory;Reliability","BCH codes;binary codes;cyclic codes;decoding;error correction codes;Fourier transforms;Galois fields;iterative decoding;matrix algebra;maximum likelihood decoding;parity check codes;Reed-Solomon codes","codeword;low-density parity-check code;binary parity-check matrix;binary iterative soft-decision decoding algorithm;iterative decoding process;Reed-Solomon;BCH codes;decoding scheme;lower decoding complexity;soft-decision decoding algorithms;joint-decoding gain;maximum likelihood decoding;quadratic residue codes;Reed-Solomon;prime length;cyclic code;collective encoding","","1","","85","IEEE","5 Mar 2020","","","IEEE","IEEE Journals"
"Efficient Encoding for Generalized Reed Solomon Codes","M. Shrestha; L. Xu","Dept. of Comput. Sci., Wayne State Univ., Detroit, MI, USA; Dept. of Comput. Sci., Wayne State Univ., Detroit, MI, USA","2011 IEEE 10th International Symposium on Network Computing and Applications","10 Oct 2011","2011","","","302","305","Generalized Reed Solomon (GRS) codes are widely used for reliability applications in computer systems like data storage and communications and thus, efficiency in encoding and decoding of GRS codes is very important for system performance. Though GRS codes provide enormous flexibility, they are computationally expensive since calculations happen in Galois fields. In this paper, we present an algorithm to reduce the number of field multiplications in the encoding process of the GRS codes by selecting good values of α and ω, the parameters of a GRS code. These values are usually set to some default value but by finding good values for these parameters using our algorithm we present here, we can impose a structure on the encoding matrix which enables significant reduction in the number of multiplications to enable efficient encoding. Our method provides from 25% to over 90% reduction in the number of multiplications depending on the code attributes.","","978-1-4577-1052-0","10.1109/NCA.2011.52","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6038621","Application software;Decoding;Encoding;Fault tolerance;Fault tolerant systems;Cloud computing;Reed-Solomon codes","Encoding;Reed-Solomon codes;Mathematical model;Equations;Decoding;Reliability","decoding;encoding;Galois fields;Reed-Solomon codes;reliability","generalized Reed Solomon codes;encoding matrix;reliability;computer systems;data storage;data communications;decoding;Galois fields","","","","6","","10 Oct 2011","","","IEEE","IEEE Conferences"
"Demonstration of m-ary encoding/decoding using visible-light Bessel beams carrying orbital angular momentum (OAM) for free-space obstruction-free optical communications","Jing Du; Shuihui Li; Yifan Zhao; Zhidan Xu; Long Zhu; Peng Zhou; Jun Liu; Jian Wang","Wuhan National Laboratory for Optoelectronics, School of Optical and Electronic Information, Huazhong University of Science and Technology, 430074, Hubei, China; Wuhan National Laboratory for Optoelectronics, School of Optical and Electronic Information, Huazhong University of Science and Technology, 430074, Hubei, China; Wuhan National Laboratory for Optoelectronics, School of Optical and Electronic Information, Huazhong University of Science and Technology, 430074, Hubei, China; Wuhan National Laboratory for Optoelectronics, School of Optical and Electronic Information, Huazhong University of Science and Technology, 430074, Hubei, China; Wuhan National Laboratory for Optoelectronics, School of Optical and Electronic Information, Huazhong University of Science and Technology, 430074, Hubei, China; Wuhan National Laboratory for Optoelectronics, School of Optical and Electronic Information, Huazhong University of Science and Technology, 430074, Hubei, China; Wuhan National Laboratory for Optoelectronics, School of Optical and Electronic Information, Huazhong University of Science and Technology, 430074, Hubei, China; Wuhan National Laboratory for Optoelectronics, School of Optical and Electronic Information, Huazhong University of Science and Technology, 430074, Hubei, China","2015 Optical Fiber Communications Conference and Exhibition (OFC)","15 Jun 2015","2015","","","1","3","We experimentally demonstrate m-ary encoding/decoding using visible-light Bessel beams carrying orbital angular momentum (OAM) for free-space obstruction-free optical communications. The bit-error rate (BER) performance of hexadecimal and 32-ary encoding/decoding are investigated. A zero BER of hexadecimal encoding/decoding is observed after decoding 500 symbols with obstruction.","","978-1-5575-2937-4","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7121488","","Encoding;Decoding","decoding;error statistics;optical links","M-ary encoding;M-ary decoding;visible-light Bessel beams;orbital angular momentum;OAM;free-space obstruction-free optical communications;bit-error rate performance;BER;hexadecimal decoding;hexadecimal encoding;32-ary decoding;32-ary encoding","","","","11","","15 Jun 2015","","","IEEE","IEEE Conferences"
"An innovative encoding/decoding architecture based on two-code keying for SAC-OCDMA systems","H. M. R. Al-Khafaji; R. Ngah; S. A. Aljunid; T. A. Rahman","Wireless Communication Centre, Faculty of Electrical Engineering, Universiti Teknologi Malaysia (UTM), 81310 UTM Skudai, Johor, Malaysia; Wireless Communication Centre, Faculty of Electrical Engineering, Universiti Teknologi Malaysia (UTM), 81310 UTM Skudai, Johor, Malaysia; School of Computer and Communication Engineering, Universiti Malaysia Perlis (UniMAP), 02600 Pauh Putra, Perlis, Malaysia; Wireless Communication Centre, Faculty of Electrical Engineering, Universiti Teknologi Malaysia (UTM), 81310 UTM Skudai, Johor, Malaysia","2014 IEEE 5th International Conference on Photonics (ICP)","8 Jan 2015","2014","","","250","252","An elegant encoding/decoding architecture based on two-code keying scheme for high-rate transmission in non-coherent spectral-amplitude-coding optical code-division multiple-access (SAC-OCDMA) systems, is suggested. To evaluate the performance improvement, a commercial OptiSystem software (Version 12.2.1) is used. The simulation results show that SAC-OCDMA system using the proposed architecture exhibited an enhanced performance.","2330-5665","978-1-4799-4883-3","10.1109/ICP.2014.7002370","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7002370","SAC-OCDMA;two-code keying;bipolar encoding;ZCC codes;PIIN","Encoding;Integrated optics;Decoding;Bit error rate;Optical transmitters;Multiaccess communication;Optical receivers","code division multiple access;code division multiplexing;decoding;encoding;optical fibre networks","innovative encoding-decoding architecture;two-code keying;SAC-OCDMA systems;high-rate transmission;noncoherent spectral amplitude coding optical code-division multiple-access systems;OptiSystem software","","1","","15","","8 Jan 2015","","","IEEE","IEEE Conferences"
"Energy evaluation of the HEVC decoding for different encoding configurations","D. Corrêa; D. Palomino; L. Agostini; B. Zatt","Federal University of Pelotas, Pelotas, Brazil, Center of Technological Development, Center of Engineering, Group of Architectures and Integrated Circuits; Federal University of Pelotas, Pelotas, Brazil, Center of Technological Development, Center of Engineering, Group of Architectures and Integrated Circuits; Federal University of Pelotas, Pelotas, Brazil, Center of Technological Development, Center of Engineering, Group of Architectures and Integrated Circuits; Federal University of Pelotas, Pelotas, Brazil, Center of Technological Development, Center of Engineering, Group of Architectures and Integrated Circuits","2017 IEEE 8th Latin American Symposium on Circuits & Systems (LASCAS)","15 Jun 2017","2017","","","1","4","This paper presents an energy evaluation of the HEVC decoding process considering different encoding configurations in order to provide support for efficient encoding-for-decoding solutions. The analysis evaluates the energy impact of changing the configuration of four encoding tools in the HEVC decoding process. A set of six different configurations are used to encode/decode video sequences in order to evaluate the energy behavior of the HEVC decoding process. As results, we found that the energy saving behavior for each evaluated configuration on the decoding side is different from the encoder. Besides, the video sequence content is much more relevant for the decoder energy behavior than for the encoder. Finally, we show that the energy behavior of each evaluated configuration varies for different numbers of decoding events.","2473-4667","978-1-5090-5859-4","10.1109/LASCAS.2017.7948088","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7948088","Encoding for decoding;energy reduction;HEVC","Decoding;Encoding;Tools;Video sequences;Complexity theory;Copper;Standards","image sequences;video codecs;video coding","energy evaluation;encoding configurations;HEVC decoding process;encode-decode video sequences;energy saving behavior;encoder;video sequence;decoding","","1","","10","","15 Jun 2017","","","IEEE","IEEE Conferences"
"Simultaneous Neural Spike Encoding and Decoding Based on Cross-modal Dual Deep Generative Model","Q. Zhou; C. Du; D. Li; H. Wang; J. K. Liu; H. He","Chinese Academy of Sciences,Research Center for Brain-inspired Intelligence and National Laboratory of Pattern Recognition,Beijing,China,100190; Chinese Academy of Sciences,Research Center for Brain-inspired Intelligence and National Laboratory of Pattern Recognition,Beijing,China,100190; Chinese Academy of Sciences,Research Center for Brain-inspired Intelligence and National Laboratory of Pattern Recognition,Beijing,China,100190; Chinese Academy of Sciences,Research Center for Brain-inspired Intelligence and National Laboratory of Pattern Recognition,Beijing,China,100190; University of Leicester,Centre for Systems Neuroscience,Leicester,U.K,LE1 7RH; Chinese Academy of Sciences,Research Center for Brain-inspired Intelligence and National Laboratory of Pattern Recognition,Beijing,China,100190","2020 International Joint Conference on Neural Networks (IJCNN)","28 Sep 2020","2020","","","1","8","Neural encoding and decoding of retinal ganglion cells (RGCs) have been attached great importance in the research work of brain-machine interfaces. Much effort has been invested to mimic RGC and get insight into RGC signals to reconstruct stimuli. However, there remain two challenges. On the one hand, complex nonlinear processes in retinal neural circuits hinder encoding models from enhancing their ability to fit the natural stimuli and modelling RGCs accurately. On the other hand, current research of the decoding process is separate from that of the encoding process, in which the liaison of mutual promotion between them is neglected. In order to alleviate the above problems, we propose a cross-modal dual deep generative model (CDDG) in this paper. CDDG treats the RGC spike signals and the stimuli as two modalities, which learns a shared latent representation for the concatenated modality and two modal-specific latent representations. Then, it imposes distribution consistency restriction on different latent space, cross-consistency and cycle-consistency constraints on the generated variables. Thus, our model ensures cross-modal generation from RGC spike signals to stimuli and vice versa. In our framework, the generation from stimuli to RGC spike signals is equivalent to neural encoding while the inverse process is equivalent to neural decoding. Hence, the proposed method integrates neural encoding and decoding and exploits the reciprocity between them. The experimental results demonstrate that our proposed method can achieve excellent encoding and decoding performance compared with the state-of-the-art methods on three salamander RGC spike datasets with natural stimuli.","2161-4407","978-1-7281-6926-2","10.1109/IJCNN48605.2020.9207466","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9207466","dual learning;cross-modal generation;retinal ganglion cells;neural encoding;neural decoding","Decoding;Encoding;Retina;Visualization;Brain modeling;Image reconstruction;Bidirectional control","bioelectric phenomena;brain;decoding;encoding;eye;learning (artificial intelligence);neural nets","complex nonlinear processes;retinal neural circuits;encoding models;natural stimuli;decoding process;encoding process;cross-modal dual deep generative model;RGC spike signals;concatenated modality;modal-specific latent representations;cross-consistency;cross-modal generation;neural encoding;neural decoding;excellent encoding;decoding performance;salamander RGC spike datasets;simultaneous neural spike encoding;retinal ganglion cells;RGC signals","","","","37","","28 Sep 2020","","","IEEE","IEEE Conferences"
"Research on the encoding and decoding of the valve base electronics for direct current","C. Zhang; A. Zhang; Z. Wang; H. Zhang; Y. Bai; Z. Ren; Y. Geng; L. Gao","School of Electrical Engineering, Xi'an Jiaotong University, 710049, China; School of Electronic and Information Engineering, Xi'an Jiaotong University, 710049, China; School of Electrical Engineering, Xi'an Jiaotong University, 710049, China; School of Electrical Engineering, Xi'an Jiaotong University, 710049, China; School of Electrical Engineering, Xi'an Jiaotong University, 710049, China; School of Electronic and Information Engineering, Xi'an Jiaotong University, 710049, China; School of Electrical Engineering, Xi'an Jiaotong University, 710049, China; Xi'an AIWEIZHISHI Technology Co. Ltd, China","Proceedings of the 32nd Chinese Control Conference","21 Oct 2013","2013","","","5461","5466","By studying the ±80 kV direct current transmission project in Jeju Island, Korea, this paper proposes a method of multiple-pulse encoding and decoding for the valve basic electronic(VBE) of high voltage direct current transmission systems though the problem of immutable pulse width, poor anti-jamming of decoding and low communication efficiency. The problems of immutable pulse width of encoding and poor anti-jamming of decoding are solved in VBE by using the methods of edge trigger of high frequency clock and deferment of judgment. Considering the problems of the five-pulse encoding and decoding of SIEMENS, the paper solve the compatibility of VBE for different company by using the method of pulse width mutable. By studying the statistical validity of U<sub>NEG</sub>, this paper proposes the U<sub>NEG</sub> adaptive decoding strategy which can improve the test efficiency of decoding and simplify the logical structure of the decoder. The experiments results show that, the method of multiple-pulse encoding and decoding can achieve reliable triggering and on line monitoring of thyristor valve and improve the efficiency of VBE communication. For example, the communication efficiency between VBE and TE is increased by 30%-50%.","1934-1768","978-9-8815-6383-5","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6640391","HVDC;VBE;multiple-pulse encoding and decoding;adaptive decoding","Decoding;Electronic mail;Encoding;Valves;Educational institutions;Chaotic communication;Electrical engineering","adaptive decoding;encoding;HVDC power transmission;pulse width modulation;thyristor applications","valve base electronics;multiple-pulse encoding;multiple-pulse decoding;high voltage direct current transmission systems;immutable pulse width;decoding antijamming;SIEMENS;adaptive decoding;decoder logical structure;thyristor valve;communication efficiency","","","","5","","21 Oct 2013","","","IEEE","IEEE Conferences"
