"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Automatic recognition of audio event using dynamic local binary patterns","C. Wang; Y. Chin; T. Tai; D. Gunawan; J. Wang","Department of Computer Science and Information Engineering, National Central University; Department of Computer Science and Information Engineering, National Central University; Department of Computer Science and Information Engineering, Providence University; Department of Computer Science and Information Engineering, National Central University; Department of Computer Science and Information Engineering, National Central University","2015 IEEE International Conference on Consumer Electronics - Taiwan","24 Aug 2015","2015","","","246","247","This work proposes an automatic recognition system for recognizing audio events. First, an audio signal is converted into a spectrogram by short time Fourier transform. The acoustic background noises in the spectrogram are reduced by box filtering. The contrast of the spectrogram is then enhanced by VAR operation. With the enhanced spectrogram, this work further proposes a novel dynamic local binary pattern (DLBP) feature based on human auditory system. Finally, the DLBP features are fed to multi-class support vector machines to achieve the audio event recognition. The experimental results on 16 classes of audio events demonstrate the performance of the proposed audio event recognition system.","","978-1-4799-8745-0","10.1109/ICCE-TW.2015.7216879","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7216879","","Spectrogram;Feature extraction;Pattern recognition;Support vector machines;Filtering;Auditory system;Speech","audio signal processing;filtering theory;Fourier transforms;support vector machines","dynamic local binary patterns;audio event automatic recognition;short time Fourier transform;box filtering;VAR operation;human auditory system;multiclass support vector machines","","","","9","","24 Aug 2015","","","IEEE","IEEE Conferences"
"5.2 An 8Ω 10W 91%-power-efficiency 0.0023%-THD+N multi-level Class-D audio amplifier with folded PWM","J. Lee; J. Bang; K. Kim; H. Gwon; S. Park; Y. Huh; K. Yoon; J. Baek; Y. Ju; G. Lee; H. Park; H. Bae; G. Cho","KAIST, Daejeon, Korea; KAIST, Daejeon, Korea; KAIST, Daejeon, Korea; KAIST, Daejeon, Korea; KAIST, Daejeon, Korea; KAIST, Daejeon, Korea; KAIST, Daejeon, Korea; KAIST, Daejeon, Korea; KAIST, Daejeon, Korea; KAIST, Daejeon, Korea; KAIST, Daejeon, Korea; KAIST, Daejeon, Korea; KAIST, Daejeon, Korea","2017 IEEE International Solid-State Circuits Conference (ISSCC)","6 Mar 2017","2017","","","88","89","As the portable device market tries to enhance user experience, high-power audio systems with boosted supply voltage have been the main design focus recently. Several past works have addressed issues related to boosted supply voltages [1,2]. Nevertheless, the power stage retained the classical H-bridge structure in the previous works, which resulted in aggravated electromagnetic interference (EMI) from high switching amplitude and poor efficiency due to voltage boosting. The use of multi-level pulse-width modulation (PWM) shown in Fig. 5.2.1 can naturally eliminate the complications caused by high supply voltages. Since the audio signal has a high crest factor, a multi-level Class-D amplifier draws most power directly from a low-voltage battery source, which in turn improves the power efficiency significantly [3]. Spread spectrum techniques prevent energy localization in the power spectral density [2]. Nevertheless, the diffusion of switching harmonics into the nearby frequencies complicates EMI management. However, the multi-level switching scheme suppresses EMI by reducing the switching amplitude without spreading the energy spectrum [4]. In this work, a new folded-PWM (FPWM) architecture implementing a multi-level H-bridge topology is presented.","2376-8606","978-1-5090-3758-2","10.1109/ISSCC.2017.7870274","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7870274","","Pulse width modulation;Switches;Electromagnetic interference;Power generation;Power amplifiers;Topology;Bandwidth","audio-frequency amplifiers;bridge circuits;harmonic distortion;interference suppression;network topology;power aware computing;pulse width modulation","multilevel class-D audio amplifier;folded PWM;portable device market;user experience enhancement;high-power audio systems;electromagnetic interference;multilevel pulse width modulation;audio signal;low-voltage battery source;power efficiency improvement;spread spectrum techniques;energy localization prevention;power spectral density;switching harmonics;EMI management;switching amplitude reduction;EMI suppression;FPWM architecture;multilevel H-bridge topology;resistance 8 ohm;power 10 W","","","","6","","6 Mar 2017","","","IEEE","IEEE Conferences"
"Dynamic stochastic resonance-based improved watermark extraction from audio signal","O. Krishna; R. K. Jha; P. K. Biswas; M. M. Mushrif","Indian Institute of Information Technology, Design & Manufacturing Jabalpur (India); Indian Institute of Information Technology, Design & Manufacturing Jabalpur (India); IIT Kharagpur (India); YCCE Nagpur (India)","2012 National Conference on Communications (NCC)","3 Apr 2012","2012","","","1","5","In this paper a dynamic stochastic resonance (DSR)-based watermark extraction technique from audio signal in discrete wavelet transform domain has been presented. The watermark embedding has been done in detail coefficient of DWT transformed audio signal. DSR improves the authenticity of the extraction process by utilizing noise or degradation introduced during different signal processing attacks. DSR is an iterative process that tunes the coefficient of possibly attacked watermarked audio signal so that effect of noise is suppressed and hidden information is enhanced. An adaptive optimization procedure has been adopted for selection of bistable parameters to achieve maximum correlation coefficient under minimum computational complexity. Resilience of this technique has been tested in presence of various signal processing attacks. Using proposed technique robust extraction of watermark is obtained without trading off the audibility of audio signal.","","978-1-4673-0816-8","10.1109/NCC.2012.6176799","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6176799","Audio Watermarking;DWT;Dynamic Stochastic Resonance;Noise","Watermarking;Discrete wavelet transforms;Signal to noise ratio;Robustness;Stochastic resonance;Correlation","audio signal processing;audio watermarking;computational complexity;correlation methods;discrete wavelet transforms;iterative methods;optimisation;signal denoising","dynamic stochastic resonance-based improved watermark extraction;audio signal;discrete wavelet transform domain;watermark embedding;extraction process authenticity;signal processing attacks;iterative process;noise suppression;adaptive optimization procedure;bistable parameter selection;maximum correlation coefficient;minimum computational complexity","","1","","16","","3 Apr 2012","","","IEEE","IEEE Conferences"
"Audio segmentation based approach for improved emotion recognition","M. A. Pandharipande; S. K. Kopparapu","TCS Innovation Labs - Mumbai, Tata Consultancy Services, Thane (West), Maharastra 400 601, India; TCS Innovation Labs - Mumbai, Tata Consultancy Services, Thane (West), Maharastra 400 601, India","TENCON 2015 - 2015 IEEE Region 10 Conference","7 Jan 2016","2015","","","1","4","Recognition of emotion expressed by a customer in spoken speech is gaining importance because of the expansion of services industry and the need to identify the sentiment of the customer which are not available through a text channel. In this paper, we propose a simple yet effective method to enhance the recognition accuracy of emotion in spoken speech. The approach is based on segmenting the audio into smaller, fixed length, segments and recognizing the emotion of each segment individually before fusing the identified emotions to mark the emotion of the audio file. We show through experiments the enhanced performance of the our method on a freely available emotion database called Emo-DB.","2159-3450","978-1-4799-8641-5","10.1109/TENCON.2015.7372933","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7372933","","","audio signal processing;emotion recognition;speech recognition","audio segmentation based approach;emotion recognition improvement;text channel;audio file;emotion database","","1","","10","","7 Jan 2016","","","IEEE","IEEE Conferences"
"Leveraging Frequency-Dependent Kernel and DIP-Based Clustering for Robust Speech Activity Detection in Naturalistic Audio Streams","H. Dubey; A. Sangwan; J. H. L. Hansen","Robust Speech Technologies Lab, Center for Robust Speech Systems, Department of Electrical Engineering, The University of Texas at Dallas, Richardson, TX, USA; Robust Speech Technologies Lab, Center for Robust Speech Systems, Department of Electrical Engineering, The University of Texas at Dallas, Richardson, TX, USA; Robust Speech Technologies Lab, Center for Robust Speech Systems, Department of Electrical Engineering, The University of Texas at Dallas, Richardson, TX, USA","IEEE/ACM Transactions on Audio, Speech, and Language Processing","8 Aug 2018","2018","26","11","2056","2071","Speech activity detection (SAD) is front-end in most speech systems, e.g., speaker verification, speech recognition etc. Supervised SAD typically leverages machine learning models trained on annotated data. For applications like zero-resource speech processing and NIST-OpenSAT-2017 public safety communications task, it might not be feasible to collect SAD annotations. SAD is challenging for naturalistic audio streams containing multiple noise-sources simultaneously. We propose a novel frequency-dependent kernel (FDK) based SAD features. FDK provides enhanced spectral decomposition from which several statistical descriptors are derived. FDK statistical descriptors are combined by principal component analysis into one-dimensional FDK-SAD features. We further proposed two decision backends: First, variable model-size Gaussian mixture model (VMGMM); and second, Hartigan dip-based robust feature clustering. While VMGMM is a model-based approach, the DipSAD is nonparametric. We used both backends for comparative evaluations in two phases: first, standalone SAD performance; and second, the effect of SAD on text-dependent speaker verification using RedDots data. The NIST-OpenSAD-2015 and NIST-OpenSAT-2017 corpora are used for standalone SAD evaluations. We establish two Center for Robust Speech Systems (CRSS) corpora namely CRSS-PLTL-II and CRSS long-duration naturalistic noise corpus. The CRSS corpora facilitate standalone SAD evaluations on naturalistic audio streams. We performed comparative studies of the proposed approaches with multiple baselines including SohnSAD, rSAD, semisupervised Gaussian mixture model, and Gammatone spectrogram features.","2329-9304","","10.1109/TASLP.2018.2848698","Air Force Research Laboratory(grant numbers:FA8750-15-1-0205); University of Texas at Dallas from the Distinguished University Chair in Telecommunications Engineering; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401923","Clustering;DARPA RATS;frequency-dependent kernel;Hartigan dip test;peer-led team learning;speech activity detection;NIST OpenSAD;NIST OpenSAT","Training;Robustness;Speech processing;Rats;Signal to noise ratio;Kernel;Gaussian mixture model","audio streaming;feature extraction;Gaussian processes;learning (artificial intelligence);pattern clustering;principal component analysis;speaker recognition;speech processing;statistical analysis","naturalistic audio streams;supervised SAD;machine learning models;SAD annotations;multiple noise-sources;frequency-dependent kernel based SAD features;enhanced spectral decomposition;FDK statistical descriptors;one-dimensional FDK-SAD features;variable model-size Gaussian mixture model;VMGMM;Hartigan dip-based robust feature clustering;model-based approach;text-dependent speaker verification;NIST-OpenSAD-2015;standalone SAD evaluations;CRSS long-duration naturalistic noise corpus;semisupervised Gaussian mixture model;robust speech activity detection;NIST-OpenSAT-2017;principal component analysis","","4","","63","","2 Jul 2018","","","IEEE","IEEE Journals"
"Improving hands-free speech recognition in a car through audio-visual voice activity detection","F. Faubel; M. Georges; K. Kumatani; A. Bruhn; D. Klakow","Saarland University, Saarbrücken, Germany; Saarland University, Saarbrücken, Germany; Saarland University, Saarbrücken, Germany; Saarland University, Saarbrücken, Germany; Saarland University, Saarbrücken, Germany","2011 Joint Workshop on Hands-free Speech Communication and Microphone Arrays","7 Jul 2011","2011","","","70","75","In this work, we show how the speech recognition performance in a noisy car environment can be improved by combining audio-visual voice activity detection (VAD) with microphone array processing techniques. That is accomplished by enhancing the multi-channel audio signal in the speaker localization step, through per channel power spectral subtraction whose noise estimates are obtained from the non-speech segments identified by VAD. This noise reduction step improves the accuracy of the estimated speaker positions and thereby the quality of the beamformed signal of the consecutive array processing step. Audio-visual voice activity detection has the advantage of being more robust in acoustically demanding environments. This claim is substantiated through speech recognition experiments on the AVICAR corpus, where the proposed localization framework gave a WER of 7.1% in combination with delay-and-sum beamforming. This compares to a WER of 8.9% for speaker localizing with audio-only VAD and 11.6% without VAD and 15.6 for a single distant channel.","","978-1-4577-0999-9","10.1109/HSCMA.2011.5942412","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5942412","microphone arrays;audio-visual systems;acoustic signal detection;time of arrival estimation;automatic speech recognition","Feature extraction;Visualization;Speech;Mouth;Speech recognition;Noise;Hidden Markov models","acoustic signal detection;audio-visual systems;microphone arrays;speech recognition","hands-free speech recognition;audio-visual voice activity detection;noisy car environment;microphone array processing;multichannel audio signal enhancement;speaker localization;power spectral subtraction;non-speech segments;noise reduction;speaker positions;AVICAR corpus;delay-and-sum beamforming;acoustic signal detection","","7","","17","","7 Jul 2011","","","IEEE","IEEE Conferences"
"An Improved Discrete Fourier Transform-Based Algorithm for Electric Network Frequency Extraction","L. Fu; P. N. Markham; R. W. Conners; Y. Liu","School of Electrical Engineering, Southwest Jiaotong University, Chengdu, China; Department of Electrical Engineering and Computer Science, University of Tennessee, Knoxville, USA; Bradley Department of Electrical and Computer Engineering, Virginia Polytechnic Institute and State University, Blacksburg, USA; Department of Electrical Engineering and Computer Science, University of Tennessee, Knoxville, USA","IEEE Transactions on Information Forensics and Security","13 Jun 2013","2013","8","7","1173","1181","This paper introduces a Discrete Fourier Transform (DFT)-based algorithm to extract the Electric Network Frequency (ENF) information from an audio recording for use in audio authentication. The basic idea of the proposed algorithm is to calculate the specific spectral lines by DFT in the frequency domain at the desired frequency point instead of throughout the entire frequency band. Then a binary search technique is employed to search the next desired frequency bin to repeat the spectral line calculation until the hidden ENF information is extracted. The purpose is to improve the accuracy and precision of conventional ENF extraction methods and also to enhance the calculation efficiency. Both simulated audio signals with different signal-to-noise ratios (SNRs) and actual audio recordings are studied to verify the performance of the proposed algorithm. Two error-evaluation criteria, frequency offset and frequency bias, are defined to evaluate the algorithm performance on accuracy and precision. The test results and the error evaluation prove the validation and demonstrate the improvement of the proposed algorithm.","1556-6021","","10.1109/TIFS.2013.2265088","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6521399","Audio authentication;digital audio recording;discrete Fourier transform (DFT);electric network frequency (ENF);frequency disturbance recorder (FDR)","Discrete Fourier transforms;Accuracy;Audio recording;Data mining;Time-frequency analysis;Signal to noise ratio","audio recording;fast Fourier transforms;search problems","error-evaluation criteria;simulated audio signals;signal-to-noise ratios;hidden ENF information;binary search technique;DFT;electric network frequency;audio recording;DFT-based algorithm;electric network frequency extraction;discrete fourier transform-based algorithm","","19","","26","","29 May 2013","","","IEEE","IEEE Journals"
"SARIM: A gesture-based sound augmented reality interface for visiting museums","F. Z. Kaghat; A. Azough; M. Fakhour","Cedric, National Conservatory of Arts and Crafts, Paris, France; LIM Laboratory, Faculty of Sciences, Sidi Mohamed Ben Abdellah University, Fez, Morocco; LIM Laboratory, Faculty of Sciences, Sidi Mohamed Ben Abdellah University, Fez, Morocco","2018 International Conference on Intelligent Systems and Computer Vision (ISCV)","7 May 2018","2018","","","1","9","The objective of this work is to explore the use of sound augmented reality in order to enhance the museum visit. We aim to provide an audio guide to immerse the visitor in an audio scene consisting of ambient sounds and comments associated with the exhibits, while minimizing its effort to discover these objects and interact with the sound environment. The first contribution of this work is the implementation the concept proof of SARIM (Sound Augmented Reality Interface for visiting Museum). The second contribution is the modeling of the museum visit augmented by the sound dimension. Inspired from some existing models, the objective is to design a complete and integrated model that includes a representation of the visitor, the soundscape and the navigation parts. The purpose of this model is to facilitate the design of different scenarios based on the concept of audibility zones. The third contribution is the evaluation conducted in a real environment which is the Musée des arts et Métiers (MAM) in Paris. This evaluation has confirmed the usability, as well as the educational and playful positive impact of the audio augmented reality in general, and the SARIM in particular comparing to traditional audio-guides.","","978-1-5386-4396-9","10.1109/ISACV.2018.8354050","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8354050","Audio Augmented Reality;Sound Spatialisation;Human Behaviour tracking;indoor localisation","Navigation;Augmented reality;Headphones;Hip;Art;Games;Corona","art;audio signal processing;audio user interfaces;augmented reality;gesture recognition;human computer interaction;museums","SARIM;sound augmented reality interface;museums;museum visit;audio guide;audio scene;ambient sounds;sound environment;sound dimension;audio augmented reality;traditional audio-guides;Sound Augmented Reality Interface for visiting Museum","","","","31","","7 May 2018","","","IEEE","IEEE Conferences"
"Audiovisual Synchrony Detection with Optimized Audio Features","S. Sieranoja; M. Sahidullah; T. Kinnunen; J. Komulainen; A. Hadid","School of Computing, University of Eastern Finland, Joensuu, Finland; School of Computing, University of Eastern Finland, Joensuu, Finland; School of Computing, University of Eastern Finland, Joensuu, Finland; Center for Machine Vision and Signal Analysis (CMVS), University of Oulu, Oulu, Finland; Center for Machine Vision and Signal Analysis (CMVS), University of Oulu, Oulu, Finland","2018 IEEE 3rd International Conference on Signal and Image Processing (ICSIP)","3 Jan 2019","2018","","","377","381","Audiovisual speech synchrony detection is an important part of talking-face verification systems. Prior work has primarily focused on visual features and joint-space models, while standard mel-frequency cepstral coefficients (MFCCs) have been commonly used to present speech. We focus more closely on audio by studying the impact of context window length for delta feature computation and comparing MFCCs with simpler energy-based features in lip-sync detection. We select state-of-the-art hand-crafted lip-sync visual features, space-time auto-correlation of gradients (STACOG), and canonical correlation analysis (CCA), for joint-space modeling. To enhance joint space modeling, we adopt deep CCA (DCCA), a nonlinear extension of CCA. Our results on the XM2VTS data indicate substantially enhanced audiovisual speech synchrony detection, with an equal error rate (EER) of 3.68%. Further analysis reveals that failed lip region localization and beardedness of the subjects constitutes most of the errors. Thus, the lip motion description is the bottleneck, while the use of novel audio features or joint-modeling techniques is unlikely to boost lip-sync detection accuracy further.","","978-1-5386-6396-7","10.1109/SIPROCESS.2018.8600424","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600424","Audiovisual Synchrony;Presentation Attack Detection;Multimodal Processing;Feature Extraction;Mel-Frequency Cepstral Coefficients (MFCCs)","Feature extraction;Mel frequency cepstral coefficient;Visualization;Correlation;Microsoft Windows;Lips;Face","audio signal processing;audio-visual systems;cepstral analysis;correlation methods;face recognition;feature extraction;speaker recognition;speech recognition","optimized audio features;audiovisual speech synchrony detection;talking-face verification systems;joint-space models;standard mel-frequency cepstral coefficients;context window length;delta feature computation;simpler energy-based features;space-time auto-correlation;canonical correlation analysis;CCA;joint-space modeling;failed lip region localization;novel audio features;lip-sync detection accuracy;audiovisual synchrony detection;hand-crafted lip-sync visual features","","1","","28","","3 Jan 2019","","","IEEE","IEEE Conferences"
"Enhanced Mining of Audio Signals from Optimal Intrinsic Mode Functions Through Statistical Analysis","A. J. Albin; N. M. Nandhitha; S. E. Roslin","Faculty of Computing, Sathyabama Institute of Science and Technology, Chennai, Tamil Nadu; School of Electrical & Electronics Engg., Sathyabama Institute of Science and Technology, Chennai, Tamil Nadu; School of Electrical & Electronics Engg., Sathyabama Institute of Science and Technology, Chennai, Tamil Nadu","2018 2nd International Conference on Trends in Electronics and Informatics (ICOEI)","2 Dec 2018","2018","","","970","975","Automated speaker recognition system is extremely important in areas such as Forensic and Defence. Performance of an automated speaker recognition system is dependent on feature extraction and classification. As speech is a non stationary signal and most of the information is present in the low frequency region, sub band coding or multi resolution analysis is favored. Empirical Mode Decomposition (EMD) is used for decomposing the signal and pitch, period, number of peaks, mean, standard deviation, skewness, kurtosis, energy, zero crossing rate, second order moment and third order moment are used for aggregating these coefficients. Adaptive Resonance Theory (ART) is chosen as the classifier. Sensitivity is the metric used for studying the performance of the proposed technique. From the results, it is also proved that the proposed ART based speaker recognition system using Empirical Mode Decomposition parameters gives 100% sensitivity for the acquired research database.","","978-1-5386-3570-4","10.1109/ICOEI.2018.8553905","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8553905","Automated speaker recognition system;Feature extraction;Empirical mode decomposition;Adaptive resonance theory","Databases;Conferences;Feature extraction;Empirical mode decomposition;Standards;Speaker recognition;Subspace constraints","feature extraction;Hilbert transforms;speaker recognition;statistical analysis;wavelet transforms","enhanced mining;audio signals;statistical analysis;automated speaker recognition system;feature extraction;nonstationary signal;multiresolution analysis;order moment;ART based speaker recognition system;intrinsic mode functions;empirical mode decomposition parameters;EMD parameters;standard deviation;skewness;kurtosis;zero crossing rate;second order moment;third order moment","","","","13","","2 Dec 2018","","","IEEE","IEEE Conferences"
"Image2Audio: Facilitating Semi-supervised Audio Emotion Recognition with Facial Expression Image","G. He; X. Liu; F. Fan; J. You",Florida State University; Harvard University; Harvard University; HK PolyU,"2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)","28 Jul 2020","2020","","","3978","3983","There is a large amount of public available labeled image-based facial expression recognition datasets. How could these images help for the audio emotion recognition with limited labeled data according to their inherent correlations can be a meaningful and challenging task. In this paper, we propose a semi-supervised adversarial network that allows the knowledge transfer from the labeled videos to the heterogeneous labeled audio domain hence enhancing the audio emotion recognition performance. Specifically, face image samples are translated to the spectrograms class-wisely. To harness the translated samples in a sparsely distributed area and construct a tighter decision boundary, we propose to precisely estimate the density on feature space and incorporate the reliable low-density sample with an annealing scheme. Moreover, the unlabeled audios are collected with the high-density path in a graph representation. As a possible ""recognition via generation"" framework, we empirically demonstrated its effectiveness on several audio emotional recognition benchmarks.","2160-7516","978-1-7281-9360-1","10.1109/CVPRW50498.2020.00464","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9150723","","Spectrogram;Training;Gallium nitride;Emotion recognition;Reliability;Visualization;Face recognition","audio signal processing;emotion recognition;face recognition;feature extraction","image2audio;semisupervised audio emotion recognition;facial expression image;public available labeled image-based facial expression recognition datasets;semisupervised adversarial network;labeled videos;heterogeneous labeled audio domain;audio emotion recognition performance;face image samples;translated samples;low-density sample;unlabeled audios;audio emotional recognition benchmarks","","3","","46","","28 Jul 2020","","","IEEE","IEEE Conferences"
"Joint Estimation of Chords and Downbeats From an Audio Signal","H. Papadopoulos; G. Peeters","Sound Analysis/Synthesis Team, IRCAM/CNRS-STMS, Paris, FRANCE; Sound Analysis/Synthesis Team, IRCAM/CNRS-STMS, Paris, FRANCE","IEEE Transactions on Audio, Speech, and Language Processing","4 Oct 2010","2011","19","1","138","152","We present a new technique for joint estimation of the chord progression and the downbeats from an audio file. Musical signals are highly structured in terms of harmony and rhythm. In this paper, we intend to show that integrating knowledge of mutual dependencies between chords and metric structure allows us to enhance the estimation of these musical attributes. For this, we propose a specific topology of hidden Markov models that enables modelling chord dependence on metric structure. This model allows us to consider pieces with complex metric structures such as beat addition, beat deletion or changes in the meter. The model is evaluated on a large set of popular music songs from the Beatles that present various metric structures. We compare a semi-automatic model in which the beat positions are annotated, with a fully automatic model in which a beat tracker is used as a front-end of the system. The results show that the downbeat positions of a music piece can be estimated in terms of its harmonic structure and that conversely the chord progression estimation benefits from considering the interaction between the metric and the harmonic structures.","1558-7924","","10.1109/TASL.2010.2045236","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5428860","Chords;downbeat;hidden Markov model (HMM)","Hidden Markov models;Music information retrieval;Content based retrieval;Postal services;Rhythm;Topology;Information analysis;Data mining;Signal synthesis;Electrical capacitance tomography","audio signal processing;hidden Markov models;music","audio signals;chord progression;downbeats;musical signal estimation;music harmony;music rhythm;metric structure;hidden Markov model;beat deletion;beat addition;music songs;beat tracker;chord progression estimation;audio file","","28","2","39","","11 Mar 2010","","","IEEE","IEEE Journals"
"Speech and audio processing laboratory: Speech coding related signal processing modules","S. I. Ali; R. Hasan; M. S. Hayat","Department of Computing, Middle East College, Muscat, Sultanate of Oman; Department of Computing, Middle East College, Muscat, Sultanate of Oman; Department of Computing, Middle East College, Muscat, Sultanate of Oman","2015 2nd World Symposium on Web Applications and Networking (WSWAN)","20 Aug 2015","2015","","","1","5","This research paper reports in the Speech and Audio Processing Laboratory (SAP). Introducing the basic concepts of speech coding related to signal processing modules. The SAP Laboratory enhances the student's education through multimedia signal processing learning through speech and audio coding.","","978-1-4799-8172-4","10.1109/WSWAN.2015.7210356","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7210356","Speech processing;matlab;Linear predication;signal;LP Filtering;Quantization;Levinson Durbin Recurison","Quantization (signal);Speech;Mathematical model;Finite impulse response filters;Speech recognition;Speech processing;MATLAB","audio coding;laboratories;speech coding","speech and audio processing laboratory;speech coding;signal processing modules;SAP laboratory;multimedia signal processing learning;audio coding;education","","","","6","","20 Aug 2015","","","IEEE","IEEE Conferences"
"Audio-Based Emotion Recognition Enhancement Through Progressive Gans","C. Athanasiadis; E. Hortal; S. Asteriadis","Maastricht University,Department of Data Science and Knowledge Engineering (DKE),the Netherlands; Maastricht University,Department of Data Science and Knowledge Engineering (DKE),the Netherlands; Maastricht University,Department of Data Science and Knowledge Engineering (DKE),the Netherlands","2020 IEEE International Conference on Image Processing (ICIP)","30 Sep 2020","2020","","","236","240","Training large-scale architectures such as Generative Adversarial Networks (GANs) in order to investigate audio-visual relations in emotion-enriched interactions is a challenging task. This procedure is hindered by the high complexity as well as the mode collapse phenomenon. Sufficiently training these architectures requires a massive amount of data. Furthermore, creating extensive audio-visual datasets for specific tasks, like emotion recognition, is a complicated task handicapped by the annotation cost and labelling ambiguities. On the other hand, it is much more forthright to get access to unlabeled audio-visual datasets mainly due to the easy access to online multimedia content. In this work, a progressive process for training GANs was conducted. The first step leverages enormous audio-visual unlabeled datasets to expose concealed cross-modal relationships. Meanwhile in the second step, a calibration of the weights by employing a limited amount of emotion annotated data was performed. Through experimentation, it was shown that our progressive GANs schema leads to a more efficient optimization of the whole network, and the generated samples from the target domain, when fused with the authentic ones, provides enhanced emotion recognition results.","2381-8549","978-1-7281-6395-6","10.1109/ICIP40778.2020.9190959","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9190959","Domain Adaptation;Affective Computing;Generative Adversarial Networks","Training;Emotion recognition;Face recognition;Volume measurement;Labeling;Task analysis;Optimization","audio signal processing;emotion recognition;learning (artificial intelligence);neural nets","audio-based emotion recognition enhancement;large-scale architectures;Generative Adversarial Networks;audio-visual relations;emotion-enriched interactions;mode collapse phenomenon;audio-visual datasets;complicated task;annotation cost;labelling ambiguities;progressive process;training GANs;audio-visual unlabeled datasets;emotion annotated data;progressive GANs schema;enhanced emotion recognition results","","","","22","","30 Sep 2020","","","IEEE","IEEE Conferences"
"Using enhanced F0-trajectories for multiple speaker detection in audio monitoring scenarios","A. Cornaggia-Urrigshardt; F. Kurth","Fraunhofer FKIE, Communication Systems Fraunhoferstr. 20 53343 Wachtberg, Germany; Fraunhofer FKIE, Communication Systems Fraunhoferstr. 20 53343 Wachtberg, Germany","2015 23rd European Signal Processing Conference (EUSIPCO)","28 Dec 2015","2015","","","1093","1097","We propose to use enhanced F0-trajectories, which are extracted using shift-autocorrelation (shift-ACF), for multiple speaker detection in audio monitoring scenarios. After introducing spectral shift-ACF features, their performance in a multiple FO-extraction in the presence of different noise types is estimated for synthetic signal scenarios. Afterwards, at novel method for F0-supertrajectory extraction is proposeds and evaluated for multiple speaker detection in the presence of background noises that typically occur in audio monitoring. It turns out that due to their improved sharpness in representing harmonic components, spectral shift-ACF features outperform classical features in many cases.","2076-1465","978-0-9928-6263-3","10.1109/EUSIPCO.2015.7362552","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7362552","Multiple Speaker Detection;Audio Monitoring;FO-Trajectories;Shift-ACF","Feature extraction;Speech;Harmonic analysis;Noise measurement;Gaussian noise;Monitoring;Robustness","correlation methods;feature extraction;speaker recognition;spectral analysis","enhanced F0-trajectories;multiple speaker detection;audio monitoring scenario;shift-autocorrelation;spectral shift-ACF feature;multiple F0-extraction;synthetic signal scenario;F0-supertrajectory extraction;background noises;harmonic component representation","","","","8","","28 Dec 2015","","","IEEE","IEEE Conferences"
