"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A mixed homomorphic encryption scheme for secure data storage in cloud","R. Kangavalli; Vagdevi S","Dept. of CSE, Dept. of ISE, Global Academy of Technology, Bengalaru, India; Dept. of CSE, Dept. of ISE, Global Academy of Technology, Bengalaru, India","2015 IEEE International Advance Computing Conference (IACC)","13 Jul 2015","2015","","","1062","1066","Cloud computing has been considered as the architectural model for future generation Information Technology. Inspite of its numerous advantages in both technical and business aspects, cloud computing still poses new challenges particularly in data storage security. The main threat here is trustworthiness. Data centers which power a cloud cannot perform computations on encrypted data stored on cloud. With the advances in homomorphic encryption techniques, data stored in cloud can be analyzed without decryption of the entire data. This paper discusses about various homomorphic encryption schemes and their applications on various domains. A homomorphic method with byte level homomorphism has been proposed.","","978-1-4799-8047-5","10.1109/IADCC.2015.7154867","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7154867","Cloud Data storage;Homomorphic Encryption;Data Security;Fully Homomorphic Encryption;Homomorphic Key","Encryption;Cloud computing;Servers;Ciphers;Memory","cloud computing;computer centres;cryptography","mixed homomorphic encryption scheme;data storage security;cloud computing;architectural model;information technology;data centers;byte level homomorphism","","7","","23","","13 Jul 2015","","","IEEE","IEEE Conferences"
"Searchable Encryption Scheme on the Cloud via Fully Homomorphic Encryption","J. Liu; J. Han; Z. Wang","Nanjing Marine Radar Inst., Nanjing, China; PLA Univ. of Sci. & Technol., Nanjing, China; PLA Univ. of Sci. & Technol., Nanjing, China","2016 Sixth International Conference on Instrumentation & Measurement, Computer, Communication and Control (IMCCC)","8 Dec 2016","2016","","","108","111","We constructed a new secure searchable encryption scheme aided by a computationally powerful but untrusted cloud server. Our scheme allows a client to provide a single search token to the server, but still allows the server to search for that token's word over all the documents he can access that encrypted with different keys. We achieved the scheme using multikey fully homomorphic encryption (MFHE) which is capable of operating on inputs encrypted under multiple, unrelated keys. Based on this, we extended the scheme to multiple keyword searching.","","978-1-5090-1195-7","10.1109/IMCCC.2016.201","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7774746","Fully Homomorphic Encrypted Scheme;Searchable Encryption;Multikey;Search Token","Encryption;Servers;Keyword search;Cloud computing;Data models","cloud computing;cryptography","searchable encryption scheme;cloud computing;cloud server;multikey fully homomorphic encryption;MFHE;multiple keyword searching","","4","","8","","8 Dec 2016","","","IEEE","IEEE Conferences"
"Multiple Linear Regression Based on Stream Homomorphic Encryption Computing","Y. -Z. Zhang; Y. Liu; C. -L. Chung; C. -H. Chen; F. -J. Hwang","College of Mathematics and Computer Science, Fuzhou University,Fuzhou City,China; College of Mathematics and Computer Science, Fuzhou University,Fuzhou City,China; College of Mathematics and Computer Science, Fuzhou University,Fuzhou City,China; College of Mathematics and Computer Science, Fuzhou University,Fuzhou City,China; School of Mathematical and Physical Sciences, University of Technology Sydney,Sydney City,Australia","2020 International Symposium on Computer, Consumer and Control (IS3C)","8 Apr 2021","2020","","","533","536","This study proposes a multiple linear regression architecture based on stream homomorphic encryption computing to analyze ciphertext for massive secure data computing. The proposed architecture contains three subsystems including terminal subsystem, data access subsystem, and data computing subsystem. The method used behind the presented architecture contains four stages which are data preprocessing stage, data access stage, data computing stage, and result processing stage. In the practical experiments, a case study of traffic information prediction was selected to evaluate the proposed system and method. The predicted traffic information was generated by the proposed method in accordance with the encrypted traffic information. Our experimental results showed that the proposed architecture can effectively and promptly obtain the predicted traffic information.","","978-1-7281-9362-5","10.1109/IS3C50286.2020.00144","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9394141","homomorphic encryption;multiple linear regression;real-time streaming data analysis","Data analysis;Linear regression;Data preprocessing;Computer architecture;Encryption","cryptography;information retrieval;regression analysis;traffic information systems","stream homomorphic encryption computing;multiple linear regression architecture;terminal subsystem;data access subsystem;data computing subsystem;traffic information prediction;traffic information encryption;secure data computing;ciphertext;data preprocessing","","","","3","","8 Apr 2021","","","IEEE","IEEE Conferences"
"Integrate Dragonfly Key Exchange (IETF - RFC 7664) into Arithmetic Circuit Homomorphic Encryption","L. X. Tan; J. W. S. Wee; J. R. Chan; W. J. Soh; C. N. Yap",Temasek Polytechnic; Temasek Polytechnic; Temasek Polytechnic; Temasek Polytechnic; Temasek Polytechnic,"2019 IEEE 24th Pacific Rim International Symposium on Dependable Computing (PRDC)","9 Jan 2020","2019","","","85","851","This is an extension of an ongoing research project on Fully Homomorphic Encryption. Arithmetic Circuit Homomorphic Encryption (ACHE) [1] was implemented based on (TFHE) Fast Fully Homomorphic Encryption over the Torus. Just like many Homomorphic Encryption methods, ACHE does not integrate with any authentication method. Thus, this was an issue that this paper attempts to resolve. This paper will focus on the implementation method of integrating RFC7664 [2] into ACHE. Next, the paper will further discuss latency incurred due to key generation, the latency of transmission of public and private keys. Last but not least, the paper will also discuss the key size generated and its significance.","2473-3105","978-1-7281-4961-5","10.1109/PRDC47002.2019.00030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8952157","homomorphic encryption, Dragonfly Key Exchange, authentication, arithmetic circuit, Advanced Encryption Standard","","private key cryptography;public key cryptography","ACHE;integrate dragonfly key exchange;Arithmetic Circuit Homomorphic Encryption;Fast Fully Homomorphic Encryption;implementation method;RFC7664;private keys;public keys;key size","","","","10","","9 Jan 2020","","","IEEE","IEEE Conferences"
"A BGN-Type Multiuser Homomorphic Encryption Scheme","Z. Wei","Dept. of Electron. Technol., Eng. Coll. of Chinese Armed Police Force, Xi'an, China","2015 International Conference on Intelligent Networking and Collaborative Systems","2 Nov 2015","2015","","","268","271","Homomorphic encryption(HE) is a new cryptographic primitive that can operate on ciphertext without decryption. It has significant application in cloud computing. However, most of the existing HE schemes are single user, which means they could only evaluate on ciphertext encrypted by a single public key. Combining the idea of proxy re-encryption and homomorphic encryption, we provide a BGN-type multi-user HEscheme that can evaluate on ciphertexts come from different users. The scheme is based on bilinear pairing and subgroup decision problem, and is a somewhat homomorphic scheme that can do one multiplication and infinite additions. Security of the scheme is based on the subgroup decision assumption.","","978-1-4673-7695-2","10.1109/INCoS.2015.45","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7312083","cloud computing;homomorphic encryption;subgroup decision problem","Encryption;Generators;Public key;Cloud computing;Elliptic curves","cloud computing;cryptography","BGN-type multiuser homomorphic encryption scheme;HE scheme;cloud computing;bilinear pairing problem;subgroup decision problem;subgroup decision assumption","","","","5","","2 Nov 2015","","","IEEE","IEEE Conferences"
"Application of Homomorphic Encryption in Machine Learning","S. Behera; J. R. Prathuri","CMR Institute of Technology,Department of Computer Sc. and Engineering,Bengaluru,India; CMR Institute of Technology,Department of Computer Sc. and Engineering,Bengaluru,India","2020 2nd PhD Colloquium on Ethically Driven Innovation and Technology for Society (PhD EDITS)","11 Jan 2021","2020","","","1","2","The linear regression is a machine learning algorithm used for prediction. But if the input data is in plaintext form then there is a high probability that the sensitive information will get leaked. To overcome this, here we are proposing a method where the input data is encrypted using Homomorphic encryption. The machine learning algorithm can be used on this encrypted data for prediction while maintaining the privacy and secrecy of the sensitive data. The output from this model will be an encrypted result. This encrypted result will be decrypted using a Homomorphic decryption technique to get the plain text. To determine the accuracy of our result, we will compare it with the result obtained after applying the linear regression algorithm on the plain text.","","978-1-7281-9608-4","10.1109/PhDEDITS51180.2020.9315305","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9315305","Homomorphic encryption;Machine learning;Linear regression","Encryption;Cryptography;Linear regression;Machine learning algorithms;Machine learning;Prediction algorithms;Ciphers","cryptography;data privacy;learning (artificial intelligence);regression analysis","sensitive data secrecy;machine learning algorithm;encrypted data;encrypted result;linear regression algorithm;homomorphic encryption;plaintext form;sensitive information;homomorphic decryption technique;sensitive data privacy","","","","4","","11 Jan 2021","","","IEEE","IEEE Conferences"
"Policy Based on Homomorphic Encryption and Retrieval Scheme in Cloud Computing","Y. Ding; X. Li","Sch. of Math. & Comput. Sci., Guilin Univ. of Electron. Technol., Guilin, China; Sch. of Math. & Comput. Sci., Guilin Univ. of Electron. Technol., Guilin, China","2017 IEEE International Conference on Computational Science and Engineering (CSE) and IEEE International Conference on Embedded and Ubiquitous Computing (EUC)","10 Aug 2017","2017","1","","568","571","Homomorphic encryption technology can settle a dispute of data privacy security in cloud environment, but there are many problems in the process of access the data which is encrypted by a homomorphic algorithm in the cloud. In this paper, on the premise of attribute encryption, we propose a fully homomorphic encrypt scheme which based on attribute encryption with LSSS matrix. This scheme supports fine-grained cum flexible access control along with ""Query-Response"" mechanism to enable users to efficiently retrieve desired data from cloud servers. In addition, the scheme should support considerable flexibility to revoke system privileges from users without updating the key client, it reduces the pressure of the client greatly. Finally, security analysis illustrates that the scheme can resist collusion attack. A comparison of the performance from existing CP-ABE scheme, indicates that our scheme reduces the computation cost greatly for users.","","978-1-5386-3221-5","10.1109/CSE-EUC.2017.105","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8005857","homomorphic encryption;access control;attribute revocation;ciphertext retrieval","Encryption;Access control;Cloud computing;Public key;Data privacy","authorisation;cloud computing;cryptography;file servers;matrix algebra;query processing","fully homomorphic encryption scheme;data retrieval scheme;cloud computing;data privacy security;data access;attribute encryption;LSSS matrix;access control;query-response mechanism;cloud servers;security analysis;collusion attack","","4","","9","","10 Aug 2017","","","IEEE","IEEE Conferences"
"Cloud Security Implementation using Homomorphic Encryption","I. Syafalni; H. Fadhli; W. Utami; G. S. A. Dharma; R. Mulyawan; N. Sutisna; T. Adiono","University of Excellence Center on Microelectronics, Bandung Institute of Technology,Bandung,Indonesia; University of Excellence Center on Microelectronics, Bandung Institute of Technology,Bandung,Indonesia; University of Excellence Center on Microelectronics, Bandung Institute of Technology,Bandung,Indonesia; University of Excellence Center on Microelectronics, Bandung Institute of Technology,Bandung,Indonesia; University of Excellence Center on Microelectronics, Bandung Institute of Technology,Bandung,Indonesia; University of Excellence Center on Microelectronics, Bandung Institute of Technology,Bandung,Indonesia; University of Excellence Center on Microelectronics, Bandung Institute of Technology,Bandung,Indonesia","2020 IEEE International Conference on Communication, Networks and Satellite (Comnetsat)","25 Jan 2021","2020","","","341","345","With the advancement of computing and communication technologies, data transmission in the internet are getting bigger and faster. However, it is necessary to secure the data to prevent fraud and criminal over the internet. Furthermore, most of the data related to statistics requires to be analyzed securely such as weather data, health data, financial and other services. This paper presents an implementation of cloud security using homomorphic encryption for data analytic in the cloud. We apply the homomorphic encryption that allows the data to be processed without being decrypted. Experimental results show that, for the polynomial degree 2<sup>6</sup>, 2<sup>8</sup>, and 2<sup>10</sup>, the total executions are 2.2 ms, 4.4 ms, 25 ms per data, respectively. The implementation is useful for big data security such as for environment, financial and hospital data analytics.","","978-0-7381-2517-6","10.1109/Comnetsat50391.2020.9328979","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9328979","Data security;cloud security system;homomorphic encryption;data analytic.","Encryption;Security;Data analysis;Hospitals;Big Data;Satellites;Public key","Big Data;cloud computing;cryptography;data analysis;polynomials","data transmission;homomorphic encryption;big data security;hospital data analytics;cloud security implementation;computing and communication technologies;time 4.4 ms;time 25.0 ms;time 2.2 ms","","","","15","","25 Jan 2021","","","IEEE","IEEE Conferences"
"Multi-Precision Integer Arithmetic Processing Using Arithmetic Circuit Homomorphic Encryption","Z. H. Tew; J. S. Leong; C. N. Yap","Cybersecurity & Digital Forensics School of Informatics and IT Temasek Polytechnic,Singapore; Cybersecurity & Digital Forensics School of Informatics and IT Temasek Polytechnic,Singapore; Cybersecurity & Digital Forensics School of Informatics and IT Temasek Polytechnic,Singapore","2020 Asia Conference on Computers and Communications (ACCC)","15 Feb 2021","2020","","","104","108","This is an extension of ongoing research on Arithmetic Circuit using Fully Homomorphic Encryption using TFHE (Fast Fully Homomorphic Encryption over Torus). Just like most Homomorphic Encryption methods, the current implementation is limited to 32bit computation. Thus this was an issue that this paper attempts to resolve. This paper will focus on creating a set of arithmetic operation, namely- Addition, Subtraction and Multiplication using the logic gates provided by the library to a dynamic range to at least 128 bits. This paper will focus on creating a set of arithmetic operation, namely- Addition, Subtraction and Multiplication using the logic gates provided by the library to a dynamic range to at least 128 bits.","","978-1-7281-8967-3","10.1109/ACCC51160.2020.9347935","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9347935","homomorphic encryption;arithmetic circuits;multi-precision","Heuristic algorithms;Logic gates;Dynamic range;Libraries;Software;Hardware;Encryption","adders;cryptography;digital arithmetic;multiplying circuits","fully homomorphic encryption;arithmetic operation;subtraction operation;logic gates;multiprecision integer arithmetic processing;arithmetic circuit homomorphic encryption;fast fully homomorphic encryption over torus;TFHE;addition operation;multiplication operation;word length 128.0 bit","","","","10","","15 Feb 2021","","","IEEE","IEEE Conferences"
"Secure Fully Homomorphic Authenticated Encryption","J. Kim; A. Yun","Department of Computer Science and Engineering, Ulsan National Institute of Science and Technology (UNIST), Ulsan, Republic of Korea; Department of Cyber Security, Ewha Womans University, Seoul, Republic of Korea","IEEE Access","5 Aug 2021","2021","9","","107279","107297","Homomorphic authenticated encryption allows implicit computation on plaintexts using corresponding ciphertexts without losing privacy, and provides authenticity of the computation and the resultant plaintext of the computation when performing a decryption. However, due to its special functionality, the security notions of the homomorphic authenticated encryption is somewhat complicated and the construction of fully homomorphic authenticated encryption has never been given. In this work, we propose a new security notion and the first construction of fully homomorphic authenticated encryption. Our new security notion is a unified definition for data privacy and authenticity of homomorphic authenticated encryption. Moreover, our security notion is simpler and stronger than the previous ones. To realize our new security notion, we also suggest a construction of fully homomorphic authenticated encryption via generic construction. We combine a fully homomorphic encryption and two homomorphic authenticators, one fully homomorphic and one OR-homomorphic, to construct a fully homomorphic authenticated encryption that satisfies our security notion. Our construction requires its fully homomorphic encryption to be indistinguishable under chosen plaintext attacks and its homomorphic authenticators to be unforgeable under selectively chosen plaintext queries. Our construction also supports multiple datasets and amortized efficiency. For efficiency, we also construct a multi-dataset fully homomorphic authenticator scheme, which is a variant of the first fully homomorphic signature scheme. Our multi-dataset fully homomorphic authenticator scheme satisfies the security requirement of our generic construction above and supports amortized efficiency.","2169-3536","","10.1109/ACCESS.2021.3100852","Institute of Information and Communications Technology Planning and Evaluation (IITP) grant funded by the Korea Government (MSIT), (the mathematical structure of functional encryption and its analysis)(grant numbers:2016-6-00598); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9500126","Authentication;cryptography;data security;encryption;fully homomorphic authenticated encryption;homomorphic authenticator;homomorphic encryption;security notion","Security;Encryption;Cryptography;Privacy;Encoding;Authentication;Games","","","","","","21","CCBYNCND","28 Jul 2021","","","IEEE","IEEE Journals"
"Fully homomorphic encryption scheme on a nonCommutative ring R","M. Elhassani; A. Boulbot; A. Chillali; A. Mouhib","Sidi Mohamed Ben Abdellah University, FP, LSI,Taza,Morocco; Sidi Mohamed Ben Abdellah University, FP, LSI,Taza,Morocco; Sidi Mohamed Ben Abdellah University, FP, LSI,Taza,Morocco; Sidi Mohamed Ben Abdellah University, FP, LSI,Taza,Morocco","2019 International Conference on Intelligent Systems and Advanced Computing Sciences (ISACS)","16 Apr 2020","2019","","","1","4","This article is an introduction to a well known problem on the ring F<sub>q</sub>[e] where e<sup>3</sup>=e<sup>2</sup>: Fully homomorphic encryption scheme. In this paper, we introduce a new diagram of encryption based on the conjugate problem on F<sub>q</sub>[e] , (ESR(F<sub>q</sub>[e])).","","978-1-7281-4813-7","10.1109/ISACS48493.2019.9068892","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9068892","Encryption scheme;Conjugal problem;Fully homomorphic cryptosystems;Non commutative ring","Encryption;Elliptic curve cryptography;Elliptic curves;Large scale integration;Cloud computing","conjugate gradient methods;cryptography","Fully homomorphic encryption scheme;noncommutative ring;conjugate problem","","","","8","","16 Apr 2020","","","IEEE","IEEE Conferences"
"Homomorphic encryption-state of the art","M. Mohan; M. K. K. Devi; V. J. Prakash","Department of CSE, NSSCE, Palakkad, India; Department of CSE, TCE, Madurai India; Department of Mathematics, NSSCE, Palakkad India","2017 International Conference on Intelligent Computing and Control (I2C2)","22 Mar 2018","2017","","","1","6","Homomorphic Encryption has become a viable method for privacy preservation. It basically deals with the computations of encoded data. Homomorphic encryption scheme allows operations on encrypted data which, when decrypted will provide the same results as we performed directly on the raw data. Certain cryptographic algorithms having the homomorphic property. A detailed survey is carried out on the various homomorphic encryption scheme based on the parameter involved, the encryption decryption mechanisms, their hammerphic properties, security considerations etc. The encryption methods with homomorphic property are much suitable for applications require data privacy and security.","","978-1-5386-0374-1","10.1109/I2C2.2017.8321774","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8321774","Security;Privacy Preservation;Cryptography;Partially Homomorphic Encryption;Somewhat Homomorphic Encryption;Fully Homomorphic Encryption","Encryption;Public key;Additives;Privacy;Noise level","cryptography;data privacy;encoding","homomorphic property;data privacy;encoded data;encrypted data;encryption decryption mechanisms;homomorphic encryption;cryptographic algorithms;privacy preservation","","4","","10","","22 Mar 2018","","","IEEE","IEEE Conferences"
"Comparison of Selected Homomorphic Encryption Techniques","M. R. Ogiela; M. Oczko","Fac. of Electr. Eng., AGH Univ. of Sci. & Technol., Krakow, Poland; Fac. of Electr. Eng., AGH Univ. of Sci. & Technol., Krakow, Poland","2018 IEEE 32nd International Conference on Advanced Information Networking and Applications (AINA)","13 Aug 2018","2018","","","1110","1114","In this paper will be described selected homomorphic cryptosystems, with characterization of selected security features and comparison of main parameters. A test encryption circuit will be created to perform such comparison, and evaluation of core efficiency parameters. Also possible application of such cryptosystems will be presented, and future directions of theirs development will be presented.","2332-5658","978-1-5386-2195-0","10.1109/AINA.2018.00159","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8432361","cryptographic protocols;homomorphic ciphers;encryption procedures","Encryption;Logic gates;Adders;Random access memory;Testing","cryptography;security of data","selected security features;test encryption circuit;core efficiency parameters;homomorphic encryption techniques;selected homomorphic cryptosystems","","","","13","","13 Aug 2018","","","IEEE","IEEE Conferences"
"Homomorphic encryption the “Holy Grail” of cryptography","D. Tourky; M. ElKawkagy; A. Keshk","Computer Science Department, Higher Institute of Computer Science and Information Systems, Ministry of Higher Education, Egypt; Computer Science Department, Higher Institute of Computer Science and Information Systems, Ministry of Higher Education, Egypt; Computer Science Department, Higher Institute of Computer Science and Information Systems, Ministry of Higher Education, Egypt","2016 2nd IEEE International Conference on Computer and Communications (ICCC)","11 May 2017","2016","","","196","201","Homomorphic encryption is the cryptosystem which allows computations on encrypted data achieving the goal of protecting the privacy of data during communication and storage process. For decades' Homomorphic encryption is the Holy Grail of cryptography, nonetheless constructing algorithms and implementing methods of homomorphic encryption schemes are sophisticated. This paper clarifies the concept, categories and construction methods of Homomorphic encryption by sailing in its complicated algorithms from the starting spark of algebraically homomorphic encryption to the approach of constructing fully homomorphic encryption from SomeWhat homomorphic encryption.","","978-1-4673-9026-2","10.1109/CompComm.2016.7924692","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7924692","privacy of data;computation on encrypted data;homomorphic encryption;fully homomorphic encryption","Encryption;Zinc;Libraries","cryptography;data protection","cryptography;cryptosystem;data encryption;data privacy protection;communication process;storage process;fully homomorphic encryption;SomeWhat homomorphic encryption","","2","","16","","11 May 2017","","","IEEE","IEEE Conferences"
"Research of homomorphic encryption algorithms over integers","A. N. Gerasimov; A. V. Epishkina; K. G. Kogos","Department of Cryptology and Cybersecurity, National Research Nuclear University MEPhI (Moscow Engineering Physics Institute), Moscow, Russia; Department of Cryptology and Cybersecurity, National Research Nuclear University MEPhI (Moscow Engineering Physics Institute), Moscow, Russia; Department of Cryptology and Cybersecurity, National Research Nuclear University MEPhI (Moscow Engineering Physics Institute), Moscow, Russia","2017 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering (EIConRus)","27 Apr 2017","2017","","","398","403","The authors research partly and full homomorphic cryptosystems. The purpose of the work is realization and analysis of homomorphic encryption algorithms over the integers for acceleration of the algorithms. In the realization the “Public Key Compression” technique was used. The timing characteristics of the homomorphic encryption algorithms over the integers were estimated. The importance of the research is defined by the opportunity of using homomorphic encryption for data protection in the untrusted environment.","","978-1-5090-4865-6","10.1109/EIConRus.2017.7910576","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7910576","cryptography;homomorphic encryption;cloud computing;homomorphic encryption over the integers","Encryption;Public key;Algorithm design and analysis;Cloud computing;Lattices","data compression;data protection;public key cryptography","homomorphic cryptosystem;homomorphic encryption algorithm analysis;public key compression technique;homomorphic encryption algorithm timing characteristics;integers;data protection;untrusted environment","","3","","15","","27 Apr 2017","","","IEEE","IEEE Conferences"
"Advanced e-voting system using Paillier homomorphic encryption algorithm","S. M. Anggriane; S. M. Nasution; F. Azmi","Electrical Engineering Faculty, Telkom University, Bandung, Indonesia; Electrical Engineering Faculty, Telkom University, Bandung, Indonesia; Electrical Engineering Faculty, Telkom University, Bandung, Indonesia","2016 International Conference on Informatics and Computing (ICIC)","24 Apr 2017","2016","","","338","342","The increase of technology usage, especially in online storage data with cloud system, makes data security become one of the most important requirements for the user. One of the ways to protect the data is with encryption process, it as a process to change a data form into a new one that can only be read by the chosen recipient. This technology has been carried out in the election process with e-voting system. The high risk of security problem makes data encryption applied in the e-voting system. Thus, the ballot won't be interrupted by the insider or the outsider. The purpose of this research is to prove the effectiveness of the Paillier algorithm and its homomorphic property that implemented in an e-voting system. With homomorphic property, the system can calculate the sum of votes in ciphertext form without revealing the choice of the voters. The resulting ciphertext values will be different each other even though the same plaintext is encrypted, with a size of 4 times larger than the plaintext size. The success ratio for the system is 100% with the maximum number of messages that can be processed is 3.287.937.778 messages.","","978-1-5090-1648-8","10.1109/IAC.2016.7905741","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7905741","paillier algorithm;cryptography;homomorphic;encryption;e-voting","Encryption;Electronic voting;Public key cryptography;Informatics","cryptography;data protection;government data processing","Paillier homomorphic encryption algorithm;online storage data;cloud system;data security;data protection;election process;e-voting system;ciphertext values;encrypted plaintext size;success ratio","","10","","7","","24 Apr 2017","","","IEEE","IEEE Conferences"
"Cloud Storage Third-Party Data Security Scheme Based on Fully Homomorphic Encryption","J. Chen","Sch. of Electron. & Inf. Eng., Foshan Univ., Foshan, China","2016 International Conference on Network and Information Systems for Computers (ICNISC)","12 Jun 2017","2016","","","155","159","Cloud storage, which is an architecture based on Internet, has a strong demand on data stored in the cloud servers. As the application area of cloud storage expands, problems about its third-party data security become more and more prominent. Based on the analysis of cloud storage services architecture, we propose a third-party data security solution based on fully homomorphic encryption, which is a recent breakthrough in cryptography, and can process the encrypted data through fully homomorphic transformation, thus solves the third-party cloud storage data privacy problems well. If anomaly detection or processing can be done on the encrypted data, it will have great commercial values. Our solution can assist filter to confirm encrypted junk e-mails and make it possible for users to fetch information from the search engines without exposing the content of the request. Both these can't be done by conventional security solutions, so our solution greatly promotes the development of security technologies in the cloud storage.","","978-1-4673-8838-2","10.1109/ICNISC.2016.042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7945969","Cloud Storage;Security;Fully Homomorphic Encryption","Cloud computing;Encryption;Secure storage;Unsolicited electronic mail","cloud computing;cryptography;data privacy;e-mail filters","cloud storage third-party data security scheme;fully homomorphic encryption;cryptography;encrypted data processing;encrypted junk e-mails;search engines;security technologies","","1","","14","","12 Jun 2017","","","IEEE","IEEE Conferences"
"A Hybrid Scheme of Public-Key Encryption and Somewhat Homomorphic Encryption","J. H. Cheon; J. Kim","Department of Mathematical Sciences, Seoul National University, Seoul, Korea; Department of Mathematical Sciences, Seoul National University, Seoul, Korea","IEEE Transactions on Information Forensics and Security","19 May 2017","2015","10","5","1052","1063","We introduce a hybrid homomorphic encryption that combines public-key encryption (PKE) and somewhat homomorphic encryption (SHE) to reduce the storage requirements of most somewhat or fully homomorphic encryption (FHE) applications. In this model, messages are encrypted with a PKE and computations on encrypted data are carried out using SHE or FHE after homomorphic decryption. To obtain efficient homomorphic decryption, our hybrid scheme combines IND-CPA PKE without complicated message padding with SHE with a large integer message space. Furthermore, if the underlying PKE is multiplicative, the proposed scheme has the advantage that polynomials of arbitrary degree can be evaluated without bootstrapping. We construct this scheme by concatenating the ElGamal and Goldwasser-Micali schemes over a ring ℤ<sub>N</sub> for a composite integer N whose message space is ℤ<sub>N</sub><sup>×</sup>. To accelerate the homomorphic evaluation of the PKE decryption, we introduce a method to reduce the degree of the exponentiation circuit at the cost of additional public keys. Using the same technique, we present an efficient partial solution to an open problem which is to evaluate mod q mod p arithmetic homomorphically for large p. As an independent interest, we also obtain a generic method for converting from private-key SHE to public-key SHE. Unlike the method described by Rothblum, we are free to choose the SHE message space.","1556-6021","","10.1109/TIFS.2015.2398359","ICT R&D program of MSIP/IITP [No.10047212, Development of homomorphic encryption supporting arithmetics on ciphertexts of size less than 1kB and its applications] and Samsung Electronics, Co., Ltd. [No. 045020130004]; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7029054","ElGamal;Goldwasser–Micali;Naccache-Stern;Hybrid Scheme;Homomorphic Encryption;Fully Homomorphic Encryption;Bootstrapping;ElGamal;Goldwasser-Micali;Naccache-Stern;hybrid scheme;homomorphic encryption;fully homomorphic encryption;bootstrapping","Encryption;Zinc;Public key;Games;Polynomials","message authentication;public key cryptography","hybrid homomorphic encryption;public-key encryption;somewhat homomorphic encryption;storage requirements reduce;fully-homomorphic encryption;message encryption;FHE;data encryption;homomorphic decryption;IND-CPA PKE;integer message space;multiplicative PKE;arbitrary degree polynomials;ElGamal scheme;Goldwasser-Micali scheme;composite integer;homomorphic evaluation;PKE decryption;exponentiation circuit degree reduction;homomorphic mod-q mod-p arithmetic evaluation;generic method;private-key SHE;public-key SHE;SHE message space","","27","","22","","2 Feb 2015","","","IEEE","IEEE Journals"
"Improvement in Homomorphic Encryption Algorithm with Elliptic Curve Cryptography and OTP Technique","M. K. Sharma; D. Somwanshi","Poornima University, Jaipur, India; Poornima University, Jaipur, India","2018 3rd International Conference and Workshops on Recent Advances and Innovations in Engineering (ICRAIE)","9 May 2019","2018","","","1","6","Cloud computing is a technology is where client require not to stress over the expense of equipment establishment and their support cost. Distributed computing is presently turned out to be most prominent innovation on account of its accessibility, ease and some different elements. Yet, there is a few issues in distributed computing, the principle one is security in light of the fact that each client store their valuable information on the system so they need their information ought to be shielded from any unapproved get to, any progressions that isn't done for client's benefit. To take care of the issue of Key administration, Key Sharing different plans have been proposed. The outsider examiner is the plan for key administration and key sharing. The primary preferred standpoint of this is the cloud supplier can encourage the administration which was accessible by the customary outsider evaluator and make it trustful. The outsider examining plan will be fizzled, if the outsider's security is endangered or of the outsider will be malignant. To take care of the issue, there is another modular for key sharing and key administration in completely Homomorphic Encryption conspire is outlined. In this paper we utilized the symmetric key understanding calculation named Diffie Hellman to make session key between two gatherings who need to impart and elliptic curve cryptography to create encryption keys rather than RSA and have utilized One Time Password (OTP) for confirming the clients.","","978-1-5386-4525-3","10.1109/ICRAIE.2018.8710434","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8710434","Cloud computing;Fully Homomorphic Encryption;Diffie Hellman key exchange algorithm;Elliptic Curve Cryptography;OTP","Encryption;Memory management;Transform coding;Elliptic curve cryptography;Servers","cloud computing;public key cryptography","cloud computing;distributed computing;customary outsider evaluator;elliptic curve cryptography;encryption keys;OTP technique;homomorphic encryption algorithm;one time password","","","","16","","9 May 2019","","","IEEE","IEEE Conferences"
