"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"AHEC: End-to-end Compiler Framework for Privacy-preserving Machine Learning Acceleration","H. Chen; R. Cammarota; F. Valencia; F. Regazzoni; F. Koushanfar","UC San Diego,San Diego,USA; Intel Lab,San Diego,USA; ALaRI,Switzerland; ALaRI,Switzerland; UC San Diego,San Diego,USA","2020 57th ACM/IEEE Design Automation Conference (DAC)","9 Oct 2020","2020","","","1","6","Privacy-preserving machine learning (PPML) is driven by the emerging adoption of Machine Learning as a Service (MLaaS). In a typical MLaaS system, the end-user sends his personal data to the service provider and receives the corresponding prediction output. However, such interaction raises severe privacy concerns about both the user's proprietary data and the server's ML model. PPML integrates cryptographic primitives such as Multi-Party Computation (MPC) and/or Homomorphic Encryption (HE) into ML services to resolve the privacy issue. However, existing PPML solutions have not been widely deployed in practice since: (i) Privacy protection comes at the cost of additional computation and/or communication overhead; (ii) Adapting PPML to different front-end frameworks and back-end hardware incurs prohibitive engineering cost.We propose AHEC, the first automated, end-to-end HE compiler for efficient PPML inference. Leveraging the capability of Domain Specific Languages (DSLs), AHEC enables automated generation and optimization of HE kernels across diverse types of hardware platforms and ML frameworks. We perform extensive experiments to investigate the performance of AHEC from different abstraction levels: HE operations, HE-based ML kernels, and neural network layers. Empirical results corroborate that AHEC achieves superior runtime reduction compared to the state-of-the-art solutions built from static HE libraries.","0738-100X","978-1-7281-1085-1","10.1109/DAC18072.2020.9218508","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9218508","","Hardware;Optimization;Kernel;Machine learning;Encryption;DSL","cryptography;data mining;data privacy;learning (artificial intelligence);program compilers;specification languages","AHEC;end-to-end compiler framework;privacy-preserving machine learning;end-user;personal data;service provider;prediction output;severe privacy concerns;cryptographic primitives;multiparty computation;homomorphic encryption;ML services;privacy issue;PPML solutions;Privacy protection;additional computation;front-end frameworks;back-end hardware;engineering cost;efficient PPML inference;ML frameworks;HE-based ML kernels;MLaaS system","","","","15","","9 Oct 2020","","","IEEE","IEEE Conferences"
"PlaidML-HE: Acceleration of Deep Learning Kernels to Compute on Encrypted Data","H. Chen; R. Cammarota; F. Valencia; F. Regazzoni","Intel AI Privacy and Security Research, USA; Intel AI Privacy and Security Research, USA; Advanced Learning and Research Institute, Switzerland; Advanced Learning and Research Institute, Switzerland","2019 IEEE 37th International Conference on Computer Design (ICCD)","10 Feb 2020","2019","","","333","336","Machine Learning as a Service (MLaaS) is becoming a popular practice where Service Consumers, e.g., end-users, send their data to a ML Service and receive the prediction outputs. However, the emerging usage of MLaaS has raised severe privacy concerns about users' proprietary data. PrivacyPreserving Machine Learning (PPML) techniques aim to incorporate cryptographic primitives such as Homomorphic Encryption (HE) and Multi-Party Computation (MPC) into ML services to address privacy concerns from a technology standpoint. Existing PPML solutions have not been widely adopted in practice due to their assumed high overhead and integration difficulty within various ML front-end frameworks as well as hardware backends. In this work, we propose PlaidML-HE, the first end-toend HE compiler for PPML inference. Leveraging the capability of Domain-Specific Languages, PlaidML-HE enables automated generation of HE kernels across diverse types of devices. We evaluate the performance of PlaidML-HE on different ML kernels and demonstrate that PlaidML-HE greatly reduces the overhead of the HE primitive compared to the existing implementations.","2576-6996","978-1-5386-6648-7","10.1109/ICCD46524.2019.00053","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8988676","Machine Learning;Privacy;Homomorphic Encryption;Compiler","","cryptography;data privacy;inference mechanisms;learning (artificial intelligence)","ML front-end frameworks;PPML inference;PlaidML-HE;deep learning kernels;encrypted data;MLaaS;ML Service;privacy-preserving machine learning;cryptographic primitives;ML kernels;machine learning as a service","","1","","12","","10 Feb 2020","","","IEEE","IEEE Conferences"
"Graph Neural Networks for Prevention of Leakage of Secret Data","M. Ghouse; M. J. Nene","DM, Network and Cyber Security, Bharat Electronics Limited,Bengaluru,India; Defense Institute of Advanced Technology,Dept. of Computer Science and Engineering,Pune,India","2020 5th International Conference on Communication and Electronics Systems (ICCES)","10 Jul 2020","2020","","","994","999","The study presents the design and development of security solution pertaining to prevention of leakage of secret data that is in transit (DIT) to be deployed in a Network Gateway, the Gateway is the link connecting the Trusted Network with the Un-trusted Network. The entire solution includes, tasks such as classification of data flowing in the network, followed by the confinement of the identified data, the confinement of the identified data is done either by tagging the data or by means of encryption, however the later form is employed to achieve confinement of classified data under secret category thereby achieving confidentiality of the same. GNN is used for achieving the categorization function and the results are found to be satisfying with less processing time. The dataset that is used is the publicly available dataset and is available in its labeled format. The final deployment will however be based on the datasets that is available to meet a particular requirement of an Organization/Institution. Any organization can prepare a customized dataset suiting its requirements and train the model. The model can then be used for meeting the DLP requirement.","","978-1-7281-5371-1","10.1109/ICCES48766.2020.9137957","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9137957","Classification;Graph Neural Networks (GNN);Advanced Encryption Standard (AES);Artificial Intelligence (AI);Data in Rest (DiT);Machine Learning (ML);Data Leakage Prevention (DLP)","","computer network security;cryptography;graph theory;internetworking;neural nets;pattern classification","DIT;GNN;publicly available dataset;secret category;classified data;identified data;Un-trusted Network;Network Gateway;security solution;secret data;graph neural networks","","","","26","","10 Jul 2020","","","IEEE","IEEE Conferences"
"A Machine Learning Based Attack in UAV Communication Networks","X. Chen; Y. Chen",National Central University; National Central University,"2019 IEEE 90th Vehicular Technology Conference (VTC2019-Fall)","7 Nov 2019","2019","","","1","2","With the advantages of agility and mobility, unmanned aerial vehicles (UAVs) have been widely applied for various civil and military missions. To dynamically control and monitor UAV, it is necessary to broadcast their location information. However, flying in the aerial environment and the fixed operation location also make UAV communications more vulnerable to privacy attacks. In this paper, we present the machine learning (ML)-based attack of UAV-based wireless networks when an attacker can obtain both plaintext and ciphertext. The collected plaintext-ciphertext pairs can be used to train an ML classifier which can help decrypt the UAV messages. By simulations, we show that a simple neural network (NN) can decrypt UAV location data with high probability. Finally, we conclude the work and present a network coding based encryption scheme as our future research direction.","2577-2465","978-1-7281-1220-6","10.1109/VTCFall.2019.8891199","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8891199","","Unmanned aerial vehicles;Artificial neural networks;Machine learning;Wireless communication;Encryption;Communication system security","autonomous aerial vehicles;control engineering computing;cryptography;data privacy;learning (artificial intelligence);mobility management (mobile radio);multi-robot systems;neural nets;probability","UAV communication networks;mobility;unmanned aerial vehicles;civil missions;military missions;location information;aerial environment;operation location;privacy attacks;machine learning-based attack;UAV-based wireless networks;plaintext-ciphertext pairs;ML classifier;UAV messages;neural network;UAV location data;network coding based encryption scheme;probability","","2","","4","","7 Nov 2019","","","IEEE","IEEE Conferences"
"Encrypted Traffic Classification Based ML for Identifying Different Social Media Applications","F. Al-Obaidy; S. Momtahen; M. F. Hossain; F. Mohammadi","Department of Electrical, Computer, and Biomedical Engineering, Ryerson University, Toronto, Canada; Department of Electrical, Computer, and Biomedical Engineering, Ryerson University, Toronto, Canada; Department of Electrical, Computer, and Biomedical Engineering, Ryerson University, Toronto, Canada; Department of Electrical, Computer, and Biomedical Engineering, Ryerson University, Toronto, Canada","2019 IEEE Canadian Conference of Electrical and Computer Engineering (CCECE)","11 Oct 2019","2019","","","1","5","Increasing the deployment of encryption in network protocols and applications poses a challenge for traditional traffic classification approaches. Social media applications such as Skype, WhatsApp, Facebook, YouTube etc. as popular representatives of encrypted traffics have attracted big attention to communication and entertainment. Therefore, the accurate identification of them within encrypted traffic has become a big issue and a hot topic to explore them in detail. In this context, Machine Learning (ML) approaches have shown promise in this area especially for detecting and classifying the encrypted traffic data. Therefore, this work is concentrated on the challenges and has explored the ability to use ML algorithms for social media classification from traffic traces and provides a developed solution, which is able to identify the social media sub-class.","2576-7046","978-1-7281-0319-8","10.1109/CCECE.2019.8861934","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8861934","Internet messaging applications;Machine learning Classification;Social media applications;Encrypted Traffic.","Classification algorithms;Cryptography;Feature extraction;Protocols;Facebook;IP networks","cryptographic protocols;social networking (online);telecommunication traffic","encrypted traffic classification;network protocols;traffic classification;machine learning;encrypted traffic data;ML algorithms;social media classification;social media sub-class","","5","","13","","11 Oct 2019","","","IEEE","IEEE Conferences"
"Secured Health Using Machine Learning Adoption In Blockchain","P. Tamijeselvy; R. Navanitha; M. Kesavananthini; G. Rohini","Sri Krishna College of Technology,Department of CSE,Coimbatore,India; Sri Krishna College of Technology,Department of CSE,Coimbatore,India; Sri Krishna College of Technology,Department of CSE,Coimbatore,India; Sri Krishna College of Technology,Department of CSE,Coimbatore,India","2021 7th International Conference on Advanced Computing and Communication Systems (ICACCS)","3 Jun 2021","2021","1","","1007","1012","As a promising candidate for the creation of internet offers Block chain is growing. A decentralized, secure and auditable way to alter and authenticate data by transactions is kilometers away, involving a trustworthy third celebration. As a result, fitness treatment domain was newly combined with block chain technologies. The BT decentralized database illustrates stability and privacy. It also guarantees that figures are protected and valid by the consensus process. Nevertheless, modern security issues, including big threats and double spending, are rising. Facts are encrypted in sophisticated encryption for handling the above problems Collection of guidelines for standards (AES). Analyzing these facts raises the value of computer education (ML). ML provides the rational number of records for making precise decisions. In order to improve the precision of effects, knowledge reliability and their sharing are very important in ML. The synthesis of these two methods (ML and BT) may have very special implications. On this text, we present a detailed review of ML adoption to make clever applications primarily BT-based additionally vulnerable to attacks. Various traditional ML methods exist, for example, support Vector Machines (SVM), clustering, bagging and the creation of (DL) information. Includes CNN and Long Speed Time Reminiscence (LSTM) can be used to evaluate attacks on a block chain based network. If it wishes to be calm, medium happy, small healthy material, we are using naive bayes algorithms for classifying fitness data.","2575-7288","978-1-6654-0521-8","10.1109/ICACCS51430.2021.9441967","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9441967","Block chain;healthcare;machine learning;naive bayes;AES","Machine learning algorithms;Stability criteria;Support vector machine classification;Blockchain;Machine learning;Naive Bayes methods;Encryption","Bayes methods;blockchains;cryptography;data privacy;Internet;learning (artificial intelligence);pattern classification;support vector machines","fitness data;block chain based network;support vector machines;traditional ML methods;ML adoption;special implications;knowledge reliability;precise decisions;computer education;sophisticated encryption;double spending;big threats;modern security issues;consensus process;privacy;stability;block chain technologies;fitness treatment domain;trustworthy third celebration;internet offers Block chain;blockchain;machine learning adoption;secured health","","","","18","","3 Jun 2021","","","IEEE","IEEE Conferences"
"Privacy-Preserving Machine Learning Training in IoT Aggregation Scenarios","L. Zhu; X. Tang; M. Shen; F. Gao; J. Zhang; X. Du","School of Cyberspace Security, Beijing Institute of Technology, Beijing, China; School of Cyberspace Security, Beijing Institute of Technology, Beijing, China; School of Cyberspace Security, Beijing Institute of Technology, Beijing, China; Zhejiang Lab Research Center for Cyber-Physical-Social System, Zhejiang Lab, Hangzhou, China; School of Cyberspace Security, Beijing Institute of Technology, Beijing, China; Department of Computer and Information Sciences, Temple University, Philadelphia, PA, USA","IEEE Internet of Things Journal","26 Jul 2021","2021","8","15","12106","12118","In developing smart city, the growing popularity of machine learning (ML) that appreciates high-quality training data sets generated from diverse Internet-of-Things (IoT) devices raises natural questions about the privacy guarantees that can be provided in such settings. Privacy-preserving ML training in an aggregation scenario enables a model demander to securely train ML models with the sensitive IoT data gathered from IoT devices. The existing solutions are generally server aided, cannot deal with the collusion threat between the servers or between the servers and data owners, and do not match the delicate environments of IoT. We propose a privacy-preserving ML training framework named <monospace>Heda</monospace> that consists of a library of building blocks based on partial homomorphic encryption, which enables constructing multiple privacy-preserving ML training protocols for the aggregation scenario without the assistance of untrusted servers, and defending the security under collusion situations. Rigorous security analysis demonstrates the proposed protocols can protect the privacy of each participant in the honest-but-curious model and guarantee the security under most collusion situations. Extensive experiments validate the efficiency of <monospace>Heda</monospace>, which achieves privacy-preserving ML training without losing the model accuracy.","2327-4662","","10.1109/JIOT.2021.3060764","National Key Research and Development Program of China(grant numbers:2020YFB1006101); Beijing Nova Program(grant numbers:Z201100006820006); NSFC Projects(grant numbers:61972039,61872041); Beijing Natural Science Foundation(grant numbers:4192050); Open Research Projects of Zhejiang Lab(grant numbers:2020AA3AB04); Ministry of Education - China Mobile Research Fund Project(grant numbers:MCM20180401); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9359659","Homomorphic encryption;Internet-of-Things (IoT) data;machine learning (ML);modular sequential composition;secure two-party computation","Training;Data models;Computational modeling;Encryption;Protocols;Servers;Collaboration","","","","","","56","IEEE","19 Feb 2021","","","IEEE","IEEE Journals"
"To Share or Not to Share? How Exploitation of Context Data Can Improve In-Network QoE Monitoring of Encrypted YouTube Streams","I. Orsolic; L. Skorin-Kapov; T. Hoßfeld","Faculty of Electrical Engineering and Computing, Univ. of Zagreb, Zagreb, Croatia; Faculty of Electrical Engineering and Computing, Univ. of Zagreb, Zagreb, Croatia; Institute of Computer Science, Univ. of Würzburg, Würzburg, Germany","2019 Eleventh International Conference on Quality of Multimedia Experience (QoMEX)","24 Jun 2019","2019","","","1","3","With the widespread use of encryption in Over the Top (OTT) traffic, Internet Service Providers (ISPs) for the most part lack insights into application performance, as well as into Quality of Experience (QoE) perceived by end users. Addressing challenges related to encryption, ISPs are looking into machine learning (ML) based solutions that can detect application performance solely from statistical properties of the traffic. On the other hand, OTT service providers are not willing to share service performance and content-related information with ISPs. While related work on OTT-ISP collaboration scenarios has addressed architectural aspects, business models, and to a certain extent incentives for sharing data, the focus of this paper is on the exchanged data itself. We investigate to what extent the performance of in-network ML-based QoE estimation models for HTTP adaptive video streaming could be improved with the availability of certain context data provided by OTT providers. We motivate OTT-ISP collaboration through more accurate in-network QoE monitoring and potential improvement of user experience, which is of interest to both sides.","2472-7814","978-1-5386-8212-8","10.1109/QoMEX.2019.8743167","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8743167","","Quality of experience;Bit rate;YouTube;Over-the-top media services;Encoding;Data models","computer network reliability;cryptography;estimation theory;Internet;learning (artificial intelligence);social networking (online);statistical analysis;telecommunication traffic;video streaming","machine learning based solutions;statistical properties;OTT service providers;content-related information;OTT-ISP collaboration scenarios;in-network ML-based QoE estimation models;HTTP adaptive video streaming;in-network QoE monitoring;OTT traffic;Internet service providers;ISP;data exchange;encrypted YouTube streaming;over the top traffic;quality of experience","","2","","12","","24 Jun 2019","","","IEEE","IEEE Conferences"
"An Efficient and Privacy-Preserving Outsourced Support Vector Machine Training for Internet of Medical Things","J. Wang; L. Wu; H. Wang; K. -K. R. Choo; D. He","School of Computer Science, Wuhan University, Wuhan, China; School of Computer Science, Wuhan University, Wuhan, China; Jiangsu Key Laboratory of Big Data Security and Intelligent Processing, College of Computer, Nanjing University of Posts and Telecommunications, Nanjing, China; Department of Information Systems and Cyber Security, University of Texas at San Antonio, San Antonio, TX, USA; Cyberspace Security Research Center, Peng Cheng Laboratory, Shenzhen, China","IEEE Internet of Things Journal","22 Dec 2020","2021","8","1","458","473","As the use of machine learning in the Internet-of-Medical Things (IoMT) settings increases, so do the data privacy concerns. Therefore, in this article, we propose an efficient privacy-preserving outsourced support vector machine scheme (EPoSVM), designed for IoMT deployment. To securely train the support vector machine (SVM), we design eight secure computation protocols to allow the cloud server to efficiently execute basic integer and floating-point computations. The proposed scheme protects training data privacy and guarantees the security of the trained SVM model. The security analysis proves that our proposed protocols and EPoSVM satisfy both security and privacy protection requirements. Findings from the performance evaluation using two real-world disease data sets also demonstrate the efficiency and effectiveness of EPoSVM in achieving the same classification accuracy as a general SVM.","2327-4662","","10.1109/JIOT.2020.3004231","National Key Research and Development Program of China(grant numbers:2018YFC1604000); National Natural Science Foundation of China(grant numbers:61772377,61932016,61972294,61941116,61672257,91746206); Natural Science Foundation of Hubei Province of China(grant numbers:2017CFA007); Science and Technology Planning Project of ShenZhen(grant numbers:JCYJ20170818112550194); Major Science Research Project of Jiangsu Provincial Education Department(grant numbers:19KJA310010); Open Foundation of the State Key Laboratory of Information Security of China(grant numbers:2020-MS-01); Cloud Technology Endowed Professorship; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9123359","Internet of Medical Things (IoMT);machine learning;multiple keys;outsourced support vector machine (SVM);privacy-preserving machine learning (ML)","Support vector machines;Training;Protocols;Data privacy;Encryption","cloud computing;data privacy;diseases;learning (artificial intelligence);outsourcing;support vector machines","EPoSVM;machine learning;Internet-of-Medical Things;settings increases;data privacy concerns;efficient privacy-preserving outsourced support vector machine scheme;IoMT deployment;computation protocols;floating-point computations;training data privacy;trained SVM model;security analysis;privacy protection requirements;real-world disease data sets","","1","","48","IEEE","23 Jun 2020","","","IEEE","IEEE Journals"
"Traffic Classification of QoS Types Based on Machine Learning Combined with IP Query and Deep Packet Inspection","Y. -F. Huang; C. -M. Chung; C. -B. Lin; Y. -B. Peng; S. -H. Liu; H. Chen","Chaoyang University of Technology,Dept. of Dept. of Information and Communication Engineering,Taichung,Taiwan; Chaoyang University of Technology,Dept. of Information and Communication Engineering,Taichung,Taiwan; Chaoyang University of Technology,Dept. of Information and Communication Engineering,Taichung,Taiwan; Chaoyang University of Technology,Dept. of Information and Communication Engineering,Taichung,Taiwan; Chaoyang University of Technology,Dept. of Computer Science and Information Engineering,Taichung,Taiwan; Chaoyang University of Technology,Dept. of Computer Science and Information Engineering,Taichung,Taiwan","2020 14th International Conference on Signal Processing and Communication Systems (ICSPCS)","4 Jan 2021","2020","","","1","4","Due to many network services using encryption protocols, it poses a massive challenge to accurately identify traffic and provide quality of service (QoS). Although deep packet inspection (DPI) technology can identify most traffic, there are still many disadvantages to identifying encrypted traffic. In this paper, we apply the IP (Internet Protocol) autonomous system information query with machine learning (ML) and deep packet detection technology for traffic identification. By combining these methods, it can quickly provide good QoS for different types of encrypted traffic. The experimental results show that different encrypted traffic can be effectively identified. The services with different QoS requirements can be effectively identified even if they use the same protocol.","","978-1-7281-9972-6","10.1109/ICSPCS50536.2020.9310061","Ministry of Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9310061","Machine learning (ML);Quality of service (QoS);Traffic Identification;Deep packet inspection (DPI)","Machine learning;IP networks;Protocols;Training;Quality of service;Data models;Streaming media","IP networks;learning (artificial intelligence);quality of service;telecommunication traffic","Internet Protocol;deep packet detection technology;encrypted traffic classification;QoS;quality of service;encryption protocols;deep packet inspection technology;IP autonomous system information query;DPI technology;ML;machine learning","","","","14","","4 Jan 2021","","","IEEE","IEEE Conferences"
"Integrating Machine Learning with Blockchain to Ensure Data Privacy","S. S. Singhar; D. Jena; S. Sharma","IIIT,Bhubaneswar,India,751003; IIIT,Bhubaneswar,India,751003; IIIT,Bhubaneswar,India,751003","2020 11th International Conference on Computing, Communication and Networking Technologies (ICCCNT)","15 Oct 2020","2020","","","1","6","Nowadays data is collected without any specific purpose, every activity of a machine or a human being is recorded, If needed in the future then the data will be analyzed. But here the question of trust arises as the data will go through many phases for the analysis by different parties. The data may contain some sensitive or private information that can be miss utilized by the organizations involved in the analysis stages. So it is needed for the hour to consider the data privacy issues very seriously. Data privacy refers to how to control the use of a piece of data by its relative importance. For example, someone will not hesitate to say his/her name to strangers but will not share mobile no. address until the stranger becomes familiar. In this digital age, the personal use of data privacy generally applied to critical personal information. From a business point of view, data privacy operates in a broader sense beyond the critical information of employees & customers. There is a general conclusion that AI & Machine Learning driven technologies are obstructed by data privacy issues as the ML uses large data sets to train & test. But can the obstacle block convert to a stepping stone? Yes, It can be. Imagine a scenario where no one is trust-able, so in that case, Blockchain enters the scene. Blockchain uses the data but in an anonymity way. So in this paper, we are proposing a way, how to combine Machine Learning & Blockchain to ensure data privacy.","","978-1-7281-6851-7","10.1109/ICCCNT49239.2020.9225342","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9225342","Machine Learning;Data Analysis;Blockchain;Integration;Data Privacy;Encryption","","cryptography;data privacy;distributed databases;learning (artificial intelligence)","blockchain;machine learning;data privacy","","","","25","","15 Oct 2020","","","IEEE","IEEE Conferences"
"Secret image protection using image fusion","C. Rejintal; M. Kumar","Department of ECE, MVJ College of Engineering, Bangalore, India; ML Department, MVJ College of Engineering, Bangalore, India","2016 IEEE International Conference on Recent Trends in Electronics, Information & Communication Technology (RTEICT)","9 Jan 2017","2016","","","475","479","Images are considered for handling in different flelds. The paper has an algorithm to guard the key image whose privacy must be kept up and verify the dealer who needs to disseminate that key image to a numerous clients. For authentication purpose the key image and palm-print of dealer are fused. In this paper Dual Tree Discrete Wavelet Transform is applied on both key image and palm print, coefficients obtained from both images are being fused using Image Fusion technique. DTDWT is used to overcome the drawbacks of DWT. Image fusion is a strategy or a procedure of consolidating pertinent data from set of pictures into a solitary picture, the resultant picture got will be more finished and useful than the information pictures. The threshold secret sharing is used to distribute the fused image to many shares. This gives both privacy as well as verification about the dealer whoever sends the image. During decryption key image is known and the palm print of the dealer has to be reconstructed from the shares collected from authorized users, finally verification is done.","","978-1-5090-0774-5","10.1109/RTEICT.2016.7807866","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7807866","DTDWT;Image fusion;Threshold secret sharing;Reconstruction","Discrete wavelet transforms;Image fusion;Conferences;Encryption;Market research","data protection;discrete wavelet transforms;image fusion;image reconstruction;image segmentation;palmprint recognition;trees (mathematics)","secret image protection;image fusion;key image privacy;palmprint image;dual tree discrete wavelet transform;DTDWT;threshold secret sharing;decryption;image reconstruction","","","","7","","9 Jan 2017","","","IEEE","IEEE Conferences"
"VideoTrain: A Generative Adversarial Framework for Synthetic Video Traffic Generation","C. Kattadige; S. R. Muramudalige; K. N. Choi; G. Jourjon; H. Wang; A. Jayasumana; K. Thilakarathna","The University of Sydney,Sydney,Australia; Colorado State University,USA; The University of Sydney,Sydney,Australia; CSIRO Sydney,Data61,Australia; Colorado State University,USA; Colorado State University,USA; The University of Sydney,Sydney,Australia","2021 IEEE 22nd International Symposium on a World of Wireless, Mobile and Multimedia Networks (WoWMoM)","5 Jul 2021","2021","","","209","218","Unlike the traditional Internet application such as web browsing and peer-to-peer(P2P), video streaming has been dominating the global network traffic for the past few years, raising many challenges for network providers. With the popularity of interactive videos, a.k.a 360° videos, resource requirement for video streaming has been further increased. Prior identification of these video traffic is useful for effective provisioning of network resources, yet it is difficult due to the end-to-end encryption of data. However, with the recent advances in Machine Learning (ML) methods, prior identification of these resource-demanding traffic types has become viable. Nonetheless, they require more training data, without which leads to poor performance. Collecting more training data may also pose issues related to delayed training time. To remedy this problem, in this paper, we propose a novel Generative Adversarial Network (GAN) based data generation solution to synthesise video streaming data targeting 360°/normal video classification. Taking over 600 actual video traces and generating ≈ 30000 new traces, our post-classification results show that we can achieve 5 - 15% of accuracy improvement compared to only having actual traces.","","978-1-6654-2263-5","10.1109/WoWMoM51794.2021.00034","Office of Justice Programs; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9469502","Encrypted video traffic;Data generation;ML classification","Wireless communication;Training;Training data;Telecommunication traffic;Machine learning;Streaming media;Generative adversarial networks","cryptography;image classification;interactive video;learning (artificial intelligence);neural nets;telecommunication traffic;video signal processing;video streaming","normal video classification;machine learning;Generative Adversarial Network based data generation solution;resource-demanding traffic types;end-to-end data encryption;interactive videos;global network traffic;video streaming;synthetic video traffic generation;Generative Adversarial framework","","","","39","","5 Jul 2021","","","IEEE","IEEE Conferences"
"Anomaly Based Intrusion Detection for IoT with Machine Learning","A. Shaver; Z. Liu; N. Thapa; K. Roy; B. Gokaraju; X. Yuan","North Carolina A&T State Univ,Computer Science Department,Greensboro,USA; North Carolina A&T State Univ,Computer Science Department,Greensboro,USA; North Carolina A&T State Univ,Computer Science Department,Greensboro,USA; North Carolina A&T State Univ,Computer Science Department,Greensboro,USA; North Carolina A&T State Univ,Computational Data Sci. and Eng. Department,Greensboro,USA; North Carolina A&T State Univ,Computer Science Department,Greensboro,USA","2020 IEEE Applied Imagery Pattern Recognition Workshop (AIPR)","10 May 2021","2020","","","1","6","The Internet of Things (IoT) is the network that connects smart devices over the Internet. These devices are increasingly found in every facet of life, providing distributed data computing power and improving the accessibility of everyday routines in many households. However, these connected devices expand and so does the risk that they become valuable targets for malicious threats. This is because, IoT devices have lower power and computation management, meaning that traditional methods of security like encryption or firewalls tend to be unworkable to secure these devices. Therefore, Intrusion Detection Systems (IDSs) provide an alternative for securing IoT devices, by classifying with anomaly detection, whether a network communication is a potential attack. Enhancing existing IDS by integrating various common machine learning models could provide a logical solution to this issue. In this study, we contribute by reviewing and comparing various machine learning (ML) models with intrusion detection. In this comparative analysis, the experimental results from the integrated ML models were promising with an achieved 99% accuracy rates in both binary and multiclass classifiers for intrusion detection.","2332-5615","978-1-7281-8243-8","10.1109/AIPR50011.2020.9425199","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9425199","IoT;IDS;Machine Learning","Training;Firewalls (computing);Intrusion detection;Pattern recognition;Encryption;Internet of Things;Security","computer network security;Internet;learning (artificial intelligence)","anomaly based Intrusion Detection;smart devices;distributed data computing power;everyday routines;connected devices;valuable targets;malicious threats;computation management;encryption;intrusion detection systems;securing IoT devices;anomaly detection;network communication;common machine learning models;integrated ML models","","","","30","","10 May 2021","","","IEEE","IEEE Conferences"
