"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Predictive Enhanced Modified Orthogonal Search algorithm for wireless video sensor network","Zhuge Yan; S. Welsen","Department of Electrical and Electronic Engineering, University of Nottingham, Ningbo, China; Department of Electrical and Electronic Engineering, University of Nottingham, Ningbo, China","2016 Asia Pacific Conference on Multimedia and Broadcasting (APMediaCast)","16 Mar 2017","2016","","","60","65","A wireless multimedia sensor network (WMSN) requires a video encoding system that should be energy-efficient because of its special characteristics: limited power source but long service life without maintenance. Motion estimation plays an important role in predictive coding, which is the key part of video encoding and requires large amount of calculation. In order to reduce the computational complexity of motion estimation, the block-matching search algorithm must be able to find the motion vectors using fewer search points. This paper introduces a search algorithm designed for WMSNs. It adds predictive search technique to the enhanced modified orthogonal search (EMOS) algorithm, which improves the efficiency of block-matching search algorithms, and has two self-adapting search patterns for large and small movements. The proposed algorithm requires less search points to work out the movement of blocks and provides acceptable image quality.","","978-1-4673-9791-9","10.1109/APMediaCast.2016.7878172","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7878172","block-matching;video processing;compression;wireless multimedia sensor network","Prediction algorithms;Multimedia communication;Algorithm design and analysis;Motion estimation;Streaming media;Wireless sensor networks;Image quality","motion estimation;search problems;video coding;wireless sensor networks","wireless multimedia sensor network;WMSN;video encoding system;motion estimation;predictive coding;computational complexity;block-matching search algorithm;motion vectors;predictive search technique;enhanced modified orthogonal search algorithm;EMOS algorithm;self-adapting search patterns;image quality","","","","16","","16 Mar 2017","","","IEEE","IEEE Conferences"
"Cluster based V2V communications for enhanced QoS of SVC video streaming over vehicular networks","E. Yaacoub; F. Filali","Qatar Mobility Innovations Center (QMIC), Qatar Science and Technology Park, Doha, Qatar; Qatar Mobility Innovations Center (QMIC), Qatar Science and Technology Park, Doha, Qatar","2014 International Wireless Communications and Mobile Computing Conference (IWCMC)","25 Sep 2014","2014","","","678","683","Cooperative vehicle-to-vehicle (V2V) communications for real-time video streaming of scalable video coded (SVC) videos is investigated, and a novel clustering method is proposed. In the proposed method, moving vehicles are grouped into cooperative clusters to enhance the distribution of the video to the cluster members. Within each cluster, vehicles communicate over IEEE 802.11p, whereas the long term evolution (LTE) system is used to send the data over long range cellular links. The simulation results show that the collaborative V2V video streaming method significantly outperforms the non collaborative case.","2376-6506","978-1-4799-0959-9","10.1109/IWCMC.2014.6906437","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6906437","Video streaming;scalable video coding;vehicle-to-vehicle communications;LTE;IEEE 802.11p","Vehicles;Streaming media;Static VAr compensators;Shadow mapping;Wireless communication;Road transportation;Fading","cooperative communication;Long Term Evolution;pattern clustering;quality of service;vehicular ad hoc networks;video coding;video streaming","cooperative vehicle-to-vehicle communications;cooperative V2V communications;real-time video streaming;scalable video coded videos;SVC videos;novel clustering method;moving vehicles;cooperative clusters;IEEE 802.11p;long term evolution system;LTE system;long range cellular links;collaborative V2V video streaming method","","1","","16","","25 Sep 2014","","","IEEE","IEEE Conferences"
"An enhanced HeRO scheme for VoD with heterogeneous receivers in wireless networks","Z. Zhong; Linghao Xiao; X. Wang; J. Liu","Shenzhen Key Lab of Information Security and Digital Content Protection Technology, Division of Information Science and Technology, Graduate School at Shenzhen, Tsinghua University, China; Shenzhen Key Lab of Information Security and Digital Content Protection Technology, Division of Information Science and Technology, Graduate School at Shenzhen, Tsinghua University, China; Shenzhen Key Lab of Information Security and Digital Content Protection Technology, Division of Information Science and Technology, Graduate School at Shenzhen, Tsinghua University, China; Shenzhen Key Lab of Information Security and Digital Content Protection Technology, Division of Information Science and Technology, Graduate School at Shenzhen, Tsinghua University, China","2015 Advances in Wireless and Optical Communications (RTUWO)","28 Dec 2015","2015","","","119","122","In Video-on-Demand system, periodic broadcasting is the most bandwidth-efficient method to provide clients with popular videos. Many broadcasting schemes have been proposed to reduce server's bandwidth as well as client's waiting time. However, most of the schemes assume clients to have enough reception bandwidth, which is impractical since client's reception bandwidth varies, especially in wireless network environment. In order to solve this heterogeneous receiving problem, Reception Bandwidth Adaptable (RBA) schemes and Reception Bandwidth Limited (RBL) schemes are presented. In this paper, we propose an Enhanced Heterogeneous Receiver-Oriented scheme (HeRO-3) to solve this problem. By revising the channel design of the FB scheme part in HeRO scheme, clients with 3 or more reception channels can watch the video with much lower waiting time. Also, similar to HeRO scheme, it maintains a low buffer requirement of about 25% of video size. The performance result of HeRO-3 scheme is also presented and compared with other heterogeneous receiving schemes in this paper.","","978-1-4673-7431-6","10.1109/RTUWO.2015.7365733","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7365733","broadcasting scheme;multimedia communication;multimedia system;heterogeneous receivers;video-on-demand;low service latency;wireless network","Bandwidth;Videos;Servers;Broadcasting;Multimedia communication;Wireless networks;Silicon","radio broadcasting;radio networks;radio receivers;radio reception;video on demand;wireless channels","heterogeneous receiver;enhanced HeRO scheme;video-on-demand system;VoD system;periodic broadcasting;bandwidth-efficient method;server bandwidth reduction;wireless network environment;reception bandwidth adaptable scheme;reception bandwidth limited scheme;enhanced heterogeneous receiver-oriented scheme;reception channel design;video size low buffer requirement","","1","","11","","28 Dec 2015","","","IEEE","IEEE Conferences"
"Smart caching for live 360° video streaming in mobile networks","P. Maniotis; N. Thomos","University of Essex,CSEE Department,Colchester,United Kingdom; University of Essex,CSEE Department,Colchester,United Kingdom","2020 IEEE 22nd International Workshop on Multimedia Signal Processing (MMSP)","16 Dec 2020","2020","","","1","6","Despite the advances of 5G systems, the delivery of 360° video content in mobile networks remains challenging because of the size of 360° video files. Recently, edge caching has been shown to bring large performance gains to 360° Video on Demand (VoD) delivery systems, however existing systems cannot be straightforwardly applied to live 360° video streaming. To address this issue, we investigate edge cache-assisted live 360° video streaming. As videos' and tiles' popularities vary with time, our framework employs a Long Short-Term Memory (LSTM) network to determine the optimal cache placement/evictions strategies that optimize the quality of the videos rendered by the users. To further enhance the delivered video quality, users located in the overlap of the coverage areas of multiple SBSs are allowed to receive their data from any of these SBSs. We evaluate and compare the performance of our method with that of state-of-the-art systems. The results show the superiority of the proposed method against its counterparts, and make clear the benefits of accurate tiles' popularity prediction by the LSTM networks and users association with multiple SBSs in terms of the delivered quality.","2473-3628","978-1-7281-9320-5","10.1109/MMSP48831.2020.9287059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9287059","Tile-encoding;live 360° video streaming;edge-caching;LSTM networks","Video on demand;Prefetching;Streaming media;Signal processing;Performance gain;Quality assessment;Video recording","5G mobile communication;cache storage;mobile computing;video on demand;video streaming","smart caching;mobile networks;360° video content;360° video files;edge cache-assisted live 360° video streaming;long short-term memory network;video quality;LSTM networks;360° video on demand delivery systems;5G systems;VoD delivery systems;optimal cache placement","","","","15","","16 Dec 2020","","","IEEE","IEEE Conferences"
"Enhanced Model-Free Deep-Q Network based PTZ Camera Control Method","D. Kim; S. Park","Information & Media Research Center, Korea Electronics Technology Institute, Seoul, Korea; Information & Media Research Center, Korea Electronics Technology Institute, Seoul, Korea","2019 Eleventh International Conference on Ubiquitous and Future Networks (ICUFN)","22 Aug 2019","2019","","","251","253","Recently, the algorithm based on reinforcement learning for controlling PTZ(Pan/Tilt/Zoom) of a camera has been significantly increasing. To improve the accuracy of video analysis in a video surveillance environment, it is essential to get good video sources from a camera such as an appropriate object size or an object not covered by the other object. In this paper, we propose a model-free reinforcement learning based PTZ control method to support improving the accuracy of video analysis. The proposed method fine-tunes the DQN (Deep-Q Network) for smoothly controlling PTZ camera. The simulation results show that the proposed method can automatically and seamlessly manage the PTZ camera according to moving objects.","2165-8536","978-1-7281-1340-1","10.1109/ICUFN.2019.8806045","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8806045","Deep-Q network;reinforcement learning;PTZ camera;video surveillance system","Cameras;Reinforcement learning;Computational modeling;Video surveillance;Analytical models;Simulation;Security","cameras;learning (artificial intelligence);target tracking;video surveillance","moving objects;enhanced model-free Deep-Q Network;PTZ camera control method;video analysis;video surveillance environment;video sources;model-free reinforcement learning;PTZ control method","","","","6","","22 Aug 2019","","","IEEE","IEEE Conferences"
"Enhanced multi-view dancing videos synchronisation","X. Lin; V. Kitanovski; Q. Zhang; E. Izquierdo","Multimedia and Vision Group, School of Electronic Engineering and Computer Science, Queen Mary, University of London, UK; Multimedia and Vision Group, School of Electronic Engineering and Computer Science, Queen Mary, University of London, UK; Multimedia and Vision Group, School of Electronic Engineering and Computer Science, Queen Mary, University of London, UK; Multimedia and Vision Group, School of Electronic Engineering and Computer Science, Queen Mary, University of London, UK","2012 13th International Workshop on Image Analysis for Multimedia Interactive Services","28 Jun 2012","2012","","","1","4","This paper describes a system for automatically synchronising multi-view video sequences of Salsa dancing recorded with multimodal capturing platform. The multimodal capturing setup consists of audiovisual streams along with depth maps and inertial measurements. Part of the dataset was video sequences captured from machine vision cameras and Microsoft Kinect sensor that were not temporal synchronised during the capturing stage. As an essential step, we proposed efficient solutions for synchronisation of these data based on co-occurrence appearance changes. In order to improve the accuracy, the proposed system employed state-of-art body detection and tracking algorithm to obtain Region of Interest, within which the appearance changes are analysed. The accurately synchronised video set can then be further analysed and augmented for visualisation and evaluation of dancing performance.","2158-5881","978-1-4673-0790-1","10.1109/WIAMIS.2012.6226773","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6226773","","Videos;Cameras;Synchronization;Video sequences;Feature extraction;Accuracy;Correlation","computer vision;image enhancement;image sensors;image sequences;object detection;target tracking;video signal processing","multiview dancing videos synchronisation enhancement;video sequences;Salsa dancing;multimodal capturing platform;audiovisual streams;depth maps;inertial measurements;machine vision cameras;Microsoft Kinect sensor;co-occurrence appearance changes;body detection;tracking algorithm;region of interest;dancing performance evaluation;dancing performance visualisation","","5","","13","","28 Jun 2012","","","IEEE","IEEE Conferences"
"Detection of unusual events in low resolution video for enhancing ATM security and prevention of thefts","B. K. Prajwal; M. S. Sreeharsha; R. Raghulan; S. S. Babu; M. Kiran","Computer Science and Engineering, REVA Institute of Technology and Management, Bengaluru, India; Computer Science and Engineering, REVA Institute of Technology and Management, Bengaluru, India; Computer Science and Engineering, REVA Institute of Technology and Management, Bengaluru, India; Computer Science and Engineering, REVA Institute of Technology and Management, Bengaluru, India; Computer Science and Engineering, REVA Institute of Technology and Management, Bengaluru, India","2017 International Conference On Smart Technologies For Smart Nation (SmartTechCon)","14 May 2018","2017","","","1139","1143","In present-day applications, tracking object in low resolution video is a stimulating task due to loss of distinctive aspect in the visual outward look of moving target object. The present-day approaches are typically involved on the enhancement of Low Resolution (LR) video by super resolution techniques. However these approaches need massive computational cost. This cost again rises if we are handling with event detection. Recently, an algorithm has been developed which is capable of detecting unusual events and for enhancement of ATMs security where simple low resolution cameras are used because of their lower cost. Our state-of-the-art technique is able to detect the existence of unusual events like face masking, camera masking, fight or overcrowding in the low resolution video merely by means of standard deviation, statistical method of moving target objects. It is sufficient because it processes low resolution frames and also sends alert messages to the concerned authorities in investigation (surveillance) system for enhancing the ATMs security and prevention of thefts using conventional camera of low resolution.","","978-1-5386-0569-1","10.1109/SmartTechCon.2017.8358547","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8358547","Face Detection;Detection of Unusual Event;Video Surveillance;ATMs security;Alert Messages","Conferences","cameras;image enhancement;image recognition;image resolution;image sensors;security;statistical analysis;video signal processing;video surveillance","unusual events;target object;super resolution techniques;event detection;simple low resolution cameras;low-resolution video;ATM security;low-resolution frames;moving target object","","","","9","","14 May 2018","","","IEEE","IEEE Conferences"
"Automatic Lecture Video Indexing Using Video OCR Technology","H. Yang; M. Siebert; P. Luhne; H. Sack; C. Meinel","Hasso Planner Inst. (HPI), Univ. of Potsdam, Potsdam, Germany; Hasso Planner Inst. (HPI), Univ. of Potsdam, Potsdam, Germany; Hasso Planner Inst. (HPI), Univ. of Potsdam, Potsdam, Germany; Hasso Planner Inst. (HPI), Univ. of Potsdam, Potsdam, Germany; Hasso Planner Inst. (HPI), Univ. of Potsdam, Potsdam, Germany","2011 IEEE International Symposium on Multimedia","9 Jan 2012","2011","","","111","116","During the last years, digital lecture libraries and lecture video portals have become more and more popular. However, finding efficient methods for indexing multimedia still remains a challenging task. Since the text displayed in a lecture video is closely related to the lecture content, it provides a valuable source for indexing and retrieving lecture contents. In this paper, we present an approach for automatic lecture video indexing based on video OCR technology. We have developed a novel video segmenter for automated slide video structure analysis and a weighted DCT (discrete cosines transformation) based text detector. A dynamic image constrast/brightness adaption serves the purpose of enhancing the text image quality to make it processible by existing common OCR software. Time-based text occurence information as well as the analyzed text content are further used for indexing. We prove the accuracy of the proposed approach by evaluation.","","978-1-4577-2015-4","10.1109/ISM.2011.26","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6123333","video OCR;video segmentation;e-learning;multimedia retrieval;recorded lecture videos","Discrete cosine transforms;Streaming media;Optical character recognition software;Image segmentation;Image edge detection;Indexing;Brightness","computer aided instruction;digital libraries;discrete cosine transforms;image enhancement;indexing;multimedia computing;optical character recognition;portals;text analysis;video retrieval","automatic lecture video indexing;video OCR technology;digital lecture libraries;lecture video portals;multimedia indexing;lecture content retrieval;video segmenter;automated slide video structure analysis;weighted DCT based text detector;discrete cosines transformation;dynamic image constrast adaption;text image quality enhancement;OCR software;time-based text occurrence information;text content analysis","","28","","11","","9 Jan 2012","","","IEEE","IEEE Conferences"
"A QoE and Visual Attention Evaluation on the Influence of Audio in 360° Videos","A. Hirway; Y. Qiao; N. Murray","Athlone Institute of Technology, Ireland; Athlone Institute of Technology, Ireland; Athlone Institute of Technology, Ireland","2020 IEEE 21st International Symposium on "A World of Wireless, Mobile and Multimedia Networks" (WoWMoM)","9 Oct 2020","2020","","","191","193","360° video, also known as immersive video, is the recording of video content which simultaneously captures scene information in every direction, using an omnidirectional camera. Due to their immersive nature, the popularity of 360° videos has grown significantly. Understanding user Visual Attention when watching 360° videos is very important. This knowledge can help develop effective techniques for processing, encoding, distributing, and rendering 360° content. Whilst major efforts have concentrated on the visual element of immersive experiences, recently there has been growing interest in different forms of audio and in particular high-quality spatial audio. Spatial audio allows listeners to experience sound in all directions. Ambisonics or 3D audio is one such technique which offers a complete 360° soundscape. Although several models of visual and audio-visual attention have been proposed, very few have investigated the role of spatial audio in guiding attention in 360° videos. This demo shows our dataset and our methodological approach to understanding the user's audio-visual attention and QoE when experiencing 360° videos enhanced with spatial sound (first and third order ambisonic). Our research focus is to understand how audio affects Visual Attention in 360° videos and to evaluate its impact on the user's Quality of Experience (QoE).","","978-1-7281-7374-0","10.1109/WoWMoM49955.2020.00045","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9217677","360° Video;Spatial Audio;Ambisonics;QoE;Audio-Visual Attention","Videos;Visualization;Quality of experience;Virtual reality;Streaming media;Media;Resists","audio signal processing;audio-visual systems;quality of experience;video recording;video signal processing","visual element;immersive experiences;high-quality spatial audio;audio-visual attention;QoE;spatial sound;visual attention evaluation;360° videos;immersive video;360° soundscape;video content recording;omnidirectional camera;ambisonics;3D audio;quality of experience","","","","19","","9 Oct 2020","","","IEEE","IEEE Conferences"
"Enhanced Inter-Prediction Via Shifting Transformation in the H.264/AVC","S. G. Blasi; E. Peixoto; E. Izquierdo","School of Electronic Engineering and Computer Science, Queen Mary University of London, London, U.K.; School of Electronic Engineering and Computer Science, Queen Mary University of London, London, U.K.; School of Electronic Engineering and Computer Science, Queen Mary University of London, London, U.K.","IEEE Transactions on Circuits and Systems for Video Technology","1 Apr 2013","2013","23","4","735","740","Inter-prediction based on block-based motion estimation (ME) is used in most video codecs. The closer the prediction to the target block, the lower the residual, and thus more efficient compression can be achieved. In this paper, a new technique called enhanced inter-prediction (EIP) is proposed to improve the prediction candidates using an additional transformation acting while performing ME. A parametric transformation acts within the coding loop of each block to modify the prediction for each motion vector candidate. The EIP is validated in the particular case of a single-parameter shifting transformation. This paper presents an efficient algorithm to compute the best shift for each prediction candidate and a model to select the optimal prediction based on minimum cost integrating the approach with existing rate-distortion optimization techniques in the H.264/AVC video codec. Results show significant improvements with an average of 6% bit-rate reduction compared to the original H.264/AVC.","1558-2205","","10.1109/TCSVT.2012.2214931","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6279460","H.264/AVC;inter-prediction;video coding","Video coding;Standards;Gain;Encoding;Decoding;Vectors;PSNR","data compression;error statistics;motion estimation;prediction theory;rate distortion theory;video codecs;video coding","enhanced interprediction;block-based motion estimation;ME;target block prediction;compression;enhanced inter-prediction;EIP;parametric transformation;coding loop;motion vector;single-parameter shifting transformation;optimal prediction;rate-distortion optimization technique;H.264/AVC video codec;bit-rate reduction","","3","1","13","","22 Aug 2012","","","IEEE","IEEE Journals"
"Lossy video compression using limited set of mathematical functions and reference values","L. O. Bensaid; M. Omari","LDDI Laboratory, Mathematics and Computer Science Department, University of Adrar, Adrar 01000, Algeria; LDDI Laboratory, Mathematics and Computer Science Department, University of Adrar, Adrar 01000, Algeria","2017 International Conference on Mathematics and Information Technology (ICMIT)","18 Jan 2018","2017","","","19","23","Nowadays the number of digital video applications is rapidly increasing. The amount of raw video data is tremendous which makes storing, processing, and transmitting video sequences very complex tasks. Furthermore, while the demand for enhanced user experience is growing, the sizes of devices capable of performing video processing operations are getting smaller. In this paper, we propose a new lossy video compression technique using a set of well known mathematical functions and a limited set of reference values. For comparison purposes, we conducted several compression experiments of our technique as well as MPEG-2, H.264, and Motion JPEG. Experimental results show a promising of our method regarding the quality and the compression ratio.","","978-1-5386-3269-7","10.1109/MATHIT.2017.8259690","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8259690","Lossy video compression;mathematical function compression;MPEG-2;H.264;Motion JPEG","Transform coding;Image coding;Streaming media;Video compression;Decoding;Standards;Discrete cosine transforms","data compression;image sequences;video coding","reference values;digital video applications;raw video data;video processing operations;lossy video compression technique;compression ratio;user experience;transmitting video sequences","","","","12","","18 Jan 2018","","","IEEE","IEEE Conferences"
"P.1203 evaluation of real OTT video services","S. Satti; C. Schmidmer; M. Obermann; R. Bitto; L. Agarwal; M. Keyhl","OPTICOM Dipl.-Ing. M. Keyhl GmbH, Erlangen, Germany; OPTICOM Dipl.-Ing. M. Keyhl GmbH, Erlangen, Germany; OPTICOM Dipl.-Ing. M. Keyhl GmbH, Erlangen, Germany; OPTICOM Dipl.-Ing. M. Keyhl GmbH, Erlangen, Germany; OPTICOM Dipl.-Ing. M. Keyhl GmbH, Erlangen, Germany; OPTICOM Dipl.-Ing. M. Keyhl GmbH, Erlangen, Germany","2017 Ninth International Conference on Quality of Multimedia Experience (QoMEX)","3 Jul 2017","2017","","","1","3","Quality prediction performance of recently standardized parametric P.1203 models for real-streaming services: YouTube, Vimeo, Amazon Instant Video and a proprietary DASH-based streaming framework, is analyzed. In particular, a validation database comprising of bitstream traces from aforementioned services is used to evaluate the performance of P.1203 (mode 0 and mode 1) models. It is understood from the analysis that P.1203 models do capture the diverse encoding optimization strategies used in today's streaming applications to yield accurate prediction of long-term audio-visual quality, and the overall performance of P.1203 can be further enhanced using short-term Full Reference (FR) video-only models.","2472-7814","978-1-5386-4024-1","10.1109/QoMEX.2017.7965682","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7965682","P.1203;QoE;Streaming Services;Video Quality","Streaming media;Encoding;Predictive models;Databases;Quality assessment;Video recording;Analytical models","optimisation;social networking (online);video coding;video databases;video streaming","P.1203 evaluation;real OTT video services;quality prediction performance;standardized parametric P.1203 models;real-streaming services;YouTube;Vimeo;Amazon Instant Video;proprietary DASH-based streaming framework;validation database;encoding optimization strategies;long-term audio-visual quality;short-term full reference video-only models;FR","","5","","8","","3 Jul 2017","","","IEEE","IEEE Conferences"
"A Perception-Based Hybrid Model for Video Quality Assessment","F. Zhang; D. R. Bull","Department of Electrical and Electronic Engineering, University of Bristol, Bristol, U.K.; Department of Electrical and Electronic Engineering, University of Bristol, Bristol, U.K.","IEEE Transactions on Circuits and Systems for Video Technology","2 Jun 2016","2016","26","6","1017","1028","It is known that the human visual system (HVS) employs independent processes (distortion detection and artifact perception-also often referred to as near-threshold and suprathreshold distortion perception) to assess video quality for various distortion levels. Visual masking effects also play an important role in video distortion perception, especially within spatial and temporal textures. In this paper, a novel perception-based hybrid model for video quality assessment is presented. This simulates the HVS perception process by adaptively combining noticeable distortion and blurring artifacts using an enhanced nonlinear model. Noticeable distortion is defined by thresholding absolute differences using spatial and temporal tolerance maps that characterize texture masking effects, and this makes a significant contribution to quality assessment when the quality of the distorted video is similar to that of the original video. Characterization of blurring artifacts, estimated by computing high frequency energy variations and weighted with motion speed, is found to further improve metric performance. This is especially true for low quality cases. All stages of our model exploit the orientation selectivity and shift invariance properties of the dual-tree complex wavelet transform. This not only helps to improve the performance but also offers the potential for new low complexity in-loop application. Our approach is evaluated on both the Video Quality Experts Group (VQEG) full reference television Phase I and the Laboratory for Image and Video Engineering (LIVE) video databases. The resulting overall performance is superior to the existing metrics, exhibiting statistically better or equivalent performance with significantly lower complexity.","1558-2205","","10.1109/TCSVT.2015.2428551","Overseas Research Students Awards Scheme; Engineering and Physical Sciences Research Council(grant numbers:EP/J019291/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7100892","Video metrics;quality assessment;visual masking;blurring detection;Blurring detection;quality assessment;video metrics;visual masking","Quality assessment;Nonlinear distortion;Visualization;Databases;Video recording;Sensitivity","image restoration;image segmentation;image texture;video signal processing;wavelet transforms","hybrid model perception;video quality assessment;human visual system;HVS;artifact perception;distortion detection;suprathreshold distortion perception;visual masking effects;video distortion perception;temporal textures;spatial textures;enhanced nonlinear model;texture masking effects;blurring artifacts;shift invariance properties;dual-tree complex wavelet transform;video quality experts group;VQEG","","27","","59","","1 May 2015","","","IEEE","IEEE Journals"
"A survey: Heterogeneous video transcoder for H.264/AVC to HEVC","S. J. Kaware; S. K. Jagtap","Department of E&TC, Smt. Kashibai Navale College of Engineering, Vadgaon (Bk), Pune-41, India; Department of E&TC, Smt. Kashibai Navale College of Engineering, Vadgaon (Bk), Pune-41, India","2015 International Conference on Pervasive Computing (ICPC)","16 Apr 2015","2015","","","1","3","High Efficiency Video Coding (HEVC) is invented as new video coding standard for improvement of the H.264/AVC coding standard. HEVC currently used to enhance the video compression and quality of video. However, there are a lot of limitations in H.264/AVC encoded video. So the new efficient method is proposed for transcoding the H.264 encoded video into HEVC format. In this paper, different methods for video transcoding are explained which include mode mapping, machine learning, complexity scalable and background modeling.","","978-1-4799-6272-3","10.1109/PERVASIVE.2015.7087098","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7087098","background modeling;complexity scalability;High Efficiency Video Coding (HEVC);machine learning;mode mapping","Transcoding;Video coding;Complexity theory;Standards;Codecs;Rate-distortion","video coding","heterogeneous video transcoder;H.264;HEVC;high efficiency video coding;video compression;mode mapping;machine learning;background modeling","","2","","6","","16 Apr 2015","","","IEEE","IEEE Conferences"
"Transaction clues based video summarization using by speeded up robust features","N. Brindha; T. Amitha","Department of CSE, Dhanalakshmi College of Engineering, Chennai-601301, India; Department of CSE Dhanalakshmi College of Engineering, Chennai-601301, India","International Conference on Information Communication and Embedded Systems (ICICES2014)","9 Feb 2015","2014","","","1","6","A novel video composition system ""Video Puzzle"" which generates aesthetically enhanced long-shot videos from short video clips. Here is to automatically composite several related single shots into a virtual long-take video with spatial and temporal consistency. We propose a novel framework to compose descriptive long-take video with content-consistent shots retrieved from a video pool. For each video, frame-by-frame search is performed over the entire pool to find start-end content correspondences through a coarse-to-fine partial matching process. The content correspondence here is general and can refer to the matched person and objects, The content consistency of these correspondences enables us to design several shot transition schemes to seamlessly stitch one shot to another in a spatially and temporally consistent manner. Then we using the SURF refer the object to calculate the maximum number of object in the process. The proposed system can also provide an efficient video browsing mode. Experiments are conducted on multiple video albums and the results demonstrate the effectiveness and the Usefulness of the proposed scheme.","","978-1-4799-3834-6","10.1109/ICICES.2014.7034060","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7034060","Image retrieval;one-shot video;video authoring;video transition","Face;Streaming media;Robustness;Educational institutions;Detectors;Training;Support vector machines","image matching;video signal processing","transaction clues based video summarization;speeded up robust features;video composition system;video puzzle;short video clips;virtual long-take video;spatial consistency;temporal consistency;content consistent shots;video pool;coarse-to-fine partial matching process;content correspondence;SURF;video browsing mode;multiple video albums","","","","10","","9 Feb 2015","","","IEEE","IEEE Conferences"
"Video retargeting based frame-compatible stereo video coding","S. Chen; M. Tsai; J. Chiang","Department of Electrical Engineering, National Chung Cheng University, Taiwan; Department of Electrical Engineering, National Chung Cheng University, Taiwan; Department of Electrical Engineering, National Chung Cheng University, Taiwan","2013 IEEE International Conference on Acoustics, Speech and Signal Processing","21 Oct 2013","2013","","","1854","1858","Due to more and more request of visual entertainment with improved perceptual realism, stereo video offering enhanced realism and interactivity is highly desired. Usually, the stereo video is packed into a single video and each view preserves only half resolution to achieve an efficient delivery. In this paper, a novel frame-compatible stereo video coding technique based on content-aware video retargeting is presented. Despite of combing the stereo video into a single channel by uniform downsampling, we propose to sub-sample the stereo video in an unequal way, by taking the saliency map of the video into considering. During the reconstruction of the stereo video with original resolution, the regions with higher saliency attention are less distorted, relying on a smaller downsampling factor, instead of 2. The experimental results reveal that the proposed technique achieves up to 43% bitrate saving as compared to the most popular frame-compatible stereo formats.","2379-190X","978-1-4799-0356-6","10.1109/ICASSP.2013.6637974","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6637974","Frame compatible;stereo video;video retargeting;content-aware","Abstracts;Indexes;Cameras;Stereo image processing;Image reconstruction;Decoding;Standards","image enhancement;image reconstruction;image resolution;image sampling;video coding","stereo video enhancement;frame-compatible stereo video coding technique;content-aware video retargeting;uniform downsampling;video saliency map;stereo video reconstruction;stereo video resolution;frame-compatible stereo format","","1","","12","","21 Oct 2013","","","IEEE","IEEE Conferences"
