"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Work in progress — Enhancing students learning through instructional videos during hands-on laboratories on renewable energy sources","O. Pantchenko; S. Shahab; D. Tate; P. Matteini; M. Isaacson; A. Shakouri","Baskin School of Engineering, University of California Santa Cruz; Baskin School of Engineering, University of California Santa Cruz; Baskin School of Engineering, University of California Santa Cruz; Baskin School of Engineering, University of California Santa Cruz; Baskin School of Engineering, University of California Santa Cruz; Baskin School of Engineering, University of California Santa Cruz","2011 Frontiers in Education Conference (FIE)","2 Feb 2012","2011","","","T2G-1","T2G-2","At the University of California Santa Cruz, a renewable energy sources course is a theory based course that includes six hands-on laboratory experiments. The course is designed for engineering and non-engineering undergraduate students and does not require any advanced mathematics or physics background. Each laboratory experiment introduces a miniature version of an energy conversion device that mimics the insights and workings of a real scale device. The hands-on laboratory experiments illustrate principles of the; solar pathfinder, flywheel, hydroelectricity, wind turbine, thermoelectricity and a fuel cell. In the past, each laboratory consisted of paper based instructions, pre and post questionnaires and a laboratory kit. Since many students in the class were non-science majors and had difficulty following the paper based instructions, we substituted the paper based instructions with instructional videos to ease the kit assembly and enhance student learning by providing more time to focus on the data gathering and analysis processes by minimizing the assembly time. The instructional videos demonstrate the experimental set-up and a method for collecting the data during each hands-on experiment. This work in progress paper presents description of our methods.","2377-634X","978-1-61284-469-5","10.1109/FIE.2011.6142717","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6142717","Hands-on laboratories;instructional videos;renewable energy sources","Laboratories;Videos;Renewable energy resources;Educational institutions;Assembly;Flywheels","computer aided instruction;educational courses;further education;interactive video;power engineering education;renewable energy sources;work in progress","work in progress;student learning;instructional video;renewable energy source;nonengineering undergraduate students;laboratory experiment;energy conversion device;real scale device;hands-on laboratory experiment;solar pathfinder;hydroelectricity;wind turbine;thermoelectricity;fuel cell;paper based instruction;kit assembly;data analysis","","4","","4","","2 Feb 2012","","","IEEE","IEEE Conferences"
"A Hybrid Stereoscopic Video Coding Scheme Based on MPEG-2 and HEVC for 3DTV Services","T. Na; S. Ahn; H. Sabirin; M. Kim; B. Kim; S. Hahm; K. Lee","Department of Electrical Engineering, Korea Advanced Institute of Science and Technology, Yuseong-gu, Daejeon, Korea; Department of Electrical Engineering, Korea Advanced Institute of Science and Technology, Yuseong-gu, Daejeon, Korea; Department of Electrical Engineering, Korea Advanced Institute of Science and Technology, Yuseong-gu, Daejeon, Korea; Department of Electrical Engineering, Korea Advanced Institute of Science and Technology, Yuseong-gu, Daejeon, Korea; Technical Research Institute, Korean Broadcasting System, Yeongdeungpo-gu, Seoul, Korea; Technical Research Institute, Korean Broadcasting System, Yeongdeungpo-gu, Seoul, Korea; Technical Research Institute, Korean Broadcasting System, Yeongdeungpo-gu, Seoul, Korea","IEEE Transactions on Circuits and Systems for Video Technology","30 Aug 2013","2013","23","9","1542","1554","Recently, 3DTV has drawn much attention as a new broadcasting service. In spite of technical advances in 3DTV broadcasting services, there are two barriers that hinder the new services from being launched for terrestrial broadcasting: the lack of available bandwidth for transmission of additional-view video via terrestrial channel and backward compatibility with the legacy 2-D HDTV services. As an alternative, a hybrid stereoscopic video coding scheme is proposed for a stereoscopic 3DTV service, where one-view video is transmitted through the legacy broadcasting systems and the other one is delivered via broadband networks to which TV terminals are connected. In this paper, the proposed hybrid stereoscopic video coding scheme incorporates an MPEG-2 codec for backward compatibility with a legacy 2-D HDTV service and an HEVC codec with inter-view prediction coding as an extension to encode additional-view video sequences with high coding efficiency. The proposed inter-view prediction coding scheme in the extended HEVC incorporates an advanced motion and disparity vector prediction (AMDVP) method for enhanced motion- and disparity-compensated coding. The experimental results demonstrate that the proposed hybrid stereoscopic video coding scheme achieves an average coding efficiency of 38.22% (32.86%) in BD-rate or 1.394 dB (1.235 dB) in BD-PSNR for the out-band (in-band) scenario.","1558-2205","","10.1109/TCSVT.2013.2249021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6470666","3DTV;high efficiency video coding (HEVC);hybrid stereoscopic video codec;inter-view prediction coding;MPEG-2","Encoding;Transform coding;Video coding;Stereo image processing;Vectors;Broadcasting;Streaming media","broadband networks;high definition television;image motion analysis;image sequences;stereo image processing;telecommunication services;television broadcasting;three-dimensional television;vectors;video codecs;video coding;video communication;video streaming;visual perception","hybrid stereoscopic video coding scheme;3DTV broadcasting service;terrestrial channel broadcasting;2D HDTV service;stereoscopic 3DTV service;one-view video transmission;broadband network;MPEG-2 codec;HEVC codec;additional-view video sequences encoding;inter-view prediction coding scheme;advanced motion and disparity vector prediction method;AMDVP;enhanced motion-compensated coding;disparity-compensated coding;BD-PSNR;efficiency 38.22 percent;efficiency 32.86 percent;noise figure 1.394 dB;noise figure 1.235 dB","","7","","41","","25 Feb 2013","","","IEEE","IEEE Journals"
"Reduced Complexity Superresolution for Low-Bitrate Video Compression","G. Georgis; G. Lentaris; D. Reisis","Department of PhysicsElectronics Laboratory, National and Kapodistrian University of Athens, Athens, Greece; Department of PhysicsElectronics Laboratory, National and Kapodistrian University of Athens, Athens, Greece; Department of PhysicsElectronics Laboratory, National and Kapodistrian University of Athens, Athens, Greece","IEEE Transactions on Circuits and Systems for Video Technology","8 Feb 2016","2016","26","2","332","345","Evolving video applications impose requirements for high image quality, low bitrate, and/or small computational cost. This paper combines state-of-the-art coding and superresolution (SR) techniques to improve video compression both in terms of coding efficiency and complexity. The proposed approach improves a generic decimation-quantization compression scheme by introducing low complexity single-image SR techniques for rescaling the data at the decoder side and by jointly exploring/optimizing the downsampling/upsampling processes. The enhanced scheme achieves improvement of the quality and system's complexity compared with conventional codecs and can be easily modified to meet various diverse requirements, such as effectively supporting any off-the-shelf video codec, for instance H.264/Advanced Video Coding or High Efficiency Video Coding. Our approach builds on studying the generic scheme's parameterization with common rescaling techniques to achieve 2.4-dB peak signal-to-noise ratio (PSNR) quality improvement at low-bitrates compared with the conventional codecs and proposes a novel SR algorithm to advance the critical bitrate at the level of 10 Mb/s. The evaluation of the SR algorithm includes the comparison of its performance to other image rescaling solutions of the literature. The results show quality improvement by 5-dB PSNR over straightforward interpolation techniques and computational time reduction by three orders of magnitude when compared with the highly involved methods of the field. Therefore, our algorithm proves to be most suitable for use in reduced complexity downsampled compression schemes.","1558-2205","","10.1109/TCSVT.2015.2389431","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7005495","Super-resolution;video compression;singleimage;low-complexity codecs;high definition video;High-definition video;low-complexity codecs;single image;superresolution (SR);video compression","Encoding;Complexity theory;Bit rate;Codecs;PSNR;Decoding;Image coding","data compression;image resolution;interpolation;video codecs;video coding","reduced complexity superresolution;low-bitrate video compression;SR techniques;coding efficiency;coding complexity;image quality;generic decimation-quantization compression scheme;video codec;H.264-advanced video coding;high efficiency video coding;common rescaling techniques;signal-to-noise ratio quality improvement;PSNR;image rescaling solutions;interpolation techniques;computational time reduction;reduced complexity downsampled compression schemes","","19","","46","","9 Jan 2015","","","IEEE","IEEE Journals"
"Visual Summarization of Lecture Video Segments for Enhanced Navigation","M. R. Rahman; S. Shah; J. Subhlok","University of Houston,Department of Computer Science,Houston,TX,77204; University of Houston,Department of Computer Science,Houston,TX,77204; University of Houston,Department of Computer Science,Houston,TX,77204","2020 IEEE International Symposium on Multimedia (ISM)","22 Jan 2021","2020","","","154","157","The following topics are dealt with: video signal processing; video streaming; feature extraction; deep learning (artificial intelligence); video coding; learning (artificial intelligence); quality of experience; computer aided instruction; convolutional neural nets; image segmentation.","","978-1-7281-8697-9","10.1109/ISM.2020.00033","National Science Foundation(grant numbers:NSF-SBIR-1820045); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9327964","Lecture video summarization;Lecture video navigation;Visual summary;Algorithm generated summary;Automatic visual summarization","Visualization;Image segmentation;Navigation;Clustering algorithms;Particle measurements;Indexing;Feature extraction","deep learning (artificial intelligence);feature extraction;video coding;video streaming","video signal processing;video streaming;feature extraction;deep learning (artificial intelligence);video coding;learning (artificial intelligence);quality of experience;computer aided instruction;convolutional neural nets;image segmentation","","","","14","","22 Jan 2021","","","IEEE","IEEE Conferences"
"Adaptive loop filtering based interview video coding in an hybrid video codec with MPEG-2 and HEVC for stereosopic video coding","S. Ahn; M. Kim","Department of Information and Communications Engineering, Korea Advanced Institute of Science and Technology (KAIST), Korea; Department of Information and Communications Engineering, Korea Advanced Institute of Science and Technology (KAIST), Korea","IVMSP 2013","26 Sep 2013","2013","","","1","4","In this paper, a hybrid stereoscopic video codec is proposed based on MPEG-2 and an extended HEVC with an interview coding scheme for stereoscopic TV services through heterogeneous networks. The left-view sequences are encoded in an MPEG-2 video encoder for conventional 2D TV services via the traditional terrestrial broadcasting networks. On the other hand, the right-view sequences are encoded by an extended HEVC with a proposed interview coding scheme and the resulting bitstreams are transmitted over Internet. So, a 3D TV terminal to support the hybrid stereoscopic video streams receives the MPEG-2 data for the left-view sequences via the terrestrial broadcasting networks, and receives the right-view sequence streams of an extended HEVC data over Internet. The proposed interview coding scheme in an extended HEVC utilizes as reference frames the reconstructed MPEG-2 frames of the left-view sequences to perform predictive coding for the current frames of the right-view sequences. To enhance the texture qualities of the reference frames, an ALF tool is applied for the reconstructed MPEG-2 frames and HEVC as well. The ALF ON/OFF signaling map and ALF coefficients for the MPEG-2 reconstructed frames are transmitted in conjunction with HEVC bitstreams via Internet. The experimental results show that the proposed hybrid stereoscopic codec with ALF-based interview coding improves the coding efficiency with average 16.81% BD-rate gain, compared to a hybrid stereoscopic codec of independent MPEG-2 and HEVC codec without interview coding.","","978-1-4673-5858-3","10.1109/IVMSPW.2013.6611926","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6611926","3DTV;HEVC;ALF;MPEG-2;stereoscopic video coding","Transform coding;Filtering;Encoding;Stereo image processing;Codecs;Interviews;Internet","adaptive filters;image reconstruction;image sequences;Internet;stereo image processing;television broadcasting;three-dimensional television;video codecs;video coding;video streaming","adaptive loop filtering-based interview video coding;stereosopic video coding;hybrid stereoscopic video codec;stereoscopic TV services;heterogeneous networks;left-view sequences;MPEG-2 video encoder;2D TV services;terrestrial broadcasting networks;3D TV terminal;hybrid stereoscopic video streams;terrestrial broadcasting networks;right-view sequence streams;HEVC data over Internet;MPEG-2 frame reconstruction;ALF tool;ALF on-off signaling map;HEVC bitstreams;coding efficiency;BD-rate gain","","","","6","","26 Sep 2013","","","IEEE","IEEE Conferences"
"Transform Coding Techniques in HEVC","T. Nguyen; P. Helle; M. Winken; B. Bross; D. Marpe; H. Schwarz; T. Wiegand","Image and Video Coding Group, Fraunhofer Institute for Telecommunications-Heinrich Hertz Institute, Berlin, Germany; Image and Video Coding Group, Fraunhofer Institute for Telecommunications-Heinrich Hertz Institute, Berlin, Germany; Image and Video Coding Group, Fraunhofer Institute for Telecommunications-Heinrich Hertz Institute, Berlin, Germany; Image and Video Coding Group, Fraunhofer Institute for Telecommunications-Heinrich Hertz Institute, Berlin, Germany; Image and Video Coding Group, Fraunhofer Institute for Telecommunications-Heinrich Hertz Institute, Berlin, Germany; Image and Video Coding Group, Fraunhofer Institute for Telecommunications-Heinrich Hertz Institute, Berlin, Germany; Department of Image Processing, Fraunhofer Institute for Telecommunications-Heinrich Hertz Institute, Berlin, Germany","IEEE Journal of Selected Topics in Signal Processing","19 Nov 2013","2013","7","6","978","989","High Efficiency Video Coding (HEVC) is the most recent jointly developed video coding standard of ITU-T Visual Coding Experts Group (VCEG) and ISO/IEC Moving Picture Experts Group (MPEG). Although its basic architecture is built along the conventional hybrid block-based approach of combining prediction with transform coding, HEVC includes a number of coding tools with greatly enhanced coding-efficiency capabilities relative to those of prior video coding standards. Among these tools are new transform coding techniques that include the support for dyadically increasing transform block sizes ranging from 4 × 4 to 32 × 32, the partitioning of residual blocks into variable block-size transforms by using a quadtree-based partitioning dubbed as residual quadtree (RQT) as well as some properly designed entropy coding techniques for quantized transform coefficients of variable transform block sizes. In this paper, we describe these HEVC techniques for transform coding with a particular focus on the RQT structure and the entropy coding stage and demonstrate their benefit in terms of improved coding efficiency by experimental results.","1941-0484","","10.1109/JSTSP.2013.2278071","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6578061","Entropy coding;H.265;HEVC;MPEG-H;residual quadtree;transform coding;video compression","Transforms;Transform coding;Video coding;Video compression;Entropy coding;Standards","entropy codes;quadtrees;video coding","transform coding techniques;high efficiency video coding;video coding standard;ITU-T visual coding experts group;ISO-IEC moving picture experts group;MPEG;hybrid block-based approach;transform coding;coding tools;enhanced coding-efficiency capabilities;video coding standards;transform block sizes;residual blocks partitioning;variable block-size transforms;quadtree-based partitioning;residual quadtree;entropy coding techniques;quantized transform coefficients;HEVC techniques;entropy coding stage;coding efficiency","","37","5","38","","15 Aug 2013","","","IEEE","IEEE Journals"
"Enhancing Temporal Quality Measurements in a Globally Deployed Streaming Video Quality Predictor","C. G. Bampis; Z. Li; A. C. Bovik","Department of Electrical and Computer Engineering, University of Texas at Austin, Austin, USA; Department of Electrical and Computer Engineering, University of Texas at Austin, Austin, USA; Department of Electrical and Computer Engineering, University of Texas at Austin, Austin, USA","2018 25th IEEE International Conference on Image Processing (ICIP)","6 Sep 2018","2018","","","614","618","Most successful perceptual video quality assessment models are either frame-based, or perform spatiotemporal filtering or motion estimation to model the temporal aspects of video distortions. While good results are obtained on video quality databases, their increased computational complexity often causes video quality engineers to instead rely on simpler image-based quality algorithms. Towards balancing demands between prediction accuracy and compute efficiency, Netflix developed the Video Multi-method Assessment Fusion (VMAF) Framework, an efficient feature-based system that combines multiple perception-based elementary image measurements to produce video quality predictions. However, the current version of VMAF only weakly captures temporal video features which are sensitive to perceptual temporal video distortions. To this end, we propose an enhanced model we call SpatioTemporal VMAF (ST- VMAF) that incorporates temporal features that are easy to compute. We demonstrate the improved performance of ST- VMAF on many subjective video databases. The proposed model will be made available as part of the open source package in https://github.com/Netflix/vmaf.","2381-8549","978-1-4799-7061-2","10.1109/ICIP.2018.8451275","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8451275","full-reference video quality;feature-based perceptual video quality assessment;VMAF","Streaming media;Video recording;Quality assessment;Computational modeling;Feature extraction;Distortion measurement;Distortion","computational complexity;feature extraction;image sequences;motion estimation;spatiotemporal phenomena;video databases;video signal processing;video streaming","temporal quality measurements;successful perceptual video quality assessment models;frame-based;spatiotemporal filtering motion estimation;temporal aspects;video quality databases;increased computational complexity;video quality engineers;simpler image-based quality algorithms;efficient feature-based system;multiple perception-based elementary image measurements;video quality predictions;temporal video features;perceptual temporal video distortions;enhanced model;SpatioTemporal VMAF;ST- VMAF;temporal features;subjective video databases;video multimethod assessment fusion framework;globally deployed streaming video quality predictor","","2","","44","","6 Sep 2018","","","IEEE","IEEE Conferences"
"An enhanced video PCF mechanism for video PAN and its implementation based on HiSilicon Hi3518 embedded platform","L. Yong; F. Yunpeng","Key Laboratory of Industrial Internet of Things & Intelligent, Chongqing University of Posts and Telecommunications, Chongqing, China; Key Laboratory of Industrial Internet of Things & Intelligent, Chongqing University of Posts and Telecommunications, Chongqing, China","2017 Chinese Automation Congress (CAC)","1 Jan 2018","2017","","","5497","5502","Aiming at meeting the application requirements of low time delay and packet lose rate of wireless HD video PAN, an Video Point Coordination Function (VPCF) mechanism for MAC layer scheduling based on IEEE 802.11 PCF is proposed in this paper. TSP service periods are allocated to video station, which has burst video frames to transfer, and the number of needed CBAP (Slot Period Transmission), is evaluated using a preemption counter. AT video station, Time Delay Threshold and Cache Use Rate Threshold are used to decide its station priority. Finally AP station of VPAN allocates channel resources to each video station, according to its time delay weight, cache weight, and station priority. Simulating results indicate that VPCF mechanism can improve the real time transfer of high-definition video stream in VPAN network effectively. Based on an embedded video platform HiSilicon Hi3518, A 3-station VPAN prototype system is developed and VPCF is programmed and evaluated.","","978-1-5386-3524-7","10.1109/CAC.2017.8243760","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8243760","Video PAN;PCF;H264;Hi3518compon","Streaming media;Delays;Delay effects;Monitoring;Quality of service;High definition video;Wireless communication","access protocols;video streaming;video surveillance;wireless LAN","time transfer;high-definition video stream;3-station VPAN prototype system;enhanced video PCF mechanism;HiSilicon Hi3518 embedded platform;wireless HD video PAN;Video Point Coordination Function mechanism;TSP service periods;Time Delay Threshold;station priority;time delay weight;VPCF mechanism;HiSilicon Hi3518 embedded video platform;MAC layer scheduling;IEEE 802.11 PCF;burst video frames","","","","10","","1 Jan 2018","","","IEEE","IEEE Conferences"
"Robust Video Frame Interpolation With Exceptional Motion Map","M. Park; H. G. Kim; S. Lee; Y. M. Ro","Image and Video Systems Lab, School of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, South Korea; Image and Video Systems Lab, School of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, South Korea; Image and Video Systems Lab, School of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, South Korea; Image and Video Systems Lab, School of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, South Korea","IEEE Transactions on Circuits and Systems for Video Technology","3 Feb 2021","2021","31","2","754","764","Video frame interpolation has increasingly attracted attention in computer vision and video processing fields. When motion patterns in a video are complex, large and non-linear (exceptional motion), the generated intermediate frame is blurred and likely to have large artifacts. In this paper, we propose a novel video frame interpolation considering the exceptional motion patterns. The proposed video frame interpolation takes into account an exceptional motion map that contains the location and intensity of the exceptional motion. The proposed method consists of three parts, which are optical flow based frame interpolation, exceptional motion detection, and frame refinement. The optical flow based frame interpolation predicts an optical flow which is used to synthesize the pre-generated intermediate frame. The exceptional motion detection detects the position and intensity of complex and large motion with the current frame and the previous frame sequence. The frame refinement focuses on the exceptional motion region of the pre-generated intermediate frame by using the exceptional motion map. The proposed video frame interpolation can be robust against the exceptional motion including complex and large motion. Experimental results showed that the proposed video frame interpolation achieved high performance on various public video datasets and especially on videos with exceptional motion patterns.","1558-2205","","10.1109/TCSVT.2020.2981964","Institute for Information and Communications Technology Planning and Evaluation (IITP); Korean Government (MSIT) through the “Machine learning and statistical inference framework for explainable artificial intelligence”(grant numbers:2017-0-01779); Korean Government (MSIT) through the “Development of VR sickness reduction technique for enhanced sensitivity broadcasting”(grant numbers:2017-0-00780); Brain Korea 21 Plus Project; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9042268","Video frame interpolation;deep learning;exceptional motion estimation","Interpolation;Optical imaging;Streaming media;Motion detection;Nonlinear optics;Optical computing;Deep learning","computer vision;image motion analysis;image sequences;interpolation;motion estimation;video signal processing","optical flow based frame interpolation;exceptional motion detection;frame refinement;exceptional motion region;exceptional motion map;complex motion;exceptional motion patterns;robust video frame interpolation;pregenerated intermediate frame","","3","","47","IEEE","19 Mar 2020","","","IEEE","IEEE Journals"
"Enhancing Digital Educational Repositories by Linking Videos and Examinations","K. Mohan; A. R. Desai; M. P. Ashish; V. Kumar","Department of Computer Science and Engineering, PES Institute of Technology, Bangalore, India; Department of Computer Science and Engineering, PES Institute of Technology, Bangalore, India; Department of Computer Science and Engineering, PES Institute of Technology, Bangalore, India; Department of Computer Science and Engineering, PES Institute of Technology, Bangalore, India","2015 IEEE Seventh International Conference on Technology for Education (T4E)","4 Feb 2016","2015","","","45","48","The last decade has seen significant global efforts to develop and maintain digital educational repositories. Several countries, including India, have created national repositories of high-quality educational videos and related digital content. We have developed a simple open-source tool called ExamLink that allows instructors to enhance such repositories by creating bidirectional links between specific segments of educational videos and specific questions from old examination papers. Our tool exploits such links, allowing students to navigate large video repositories and locate content relevant to particular examination questions, and discover more questions pertaining to the same content. We demonstrate how our tool builds on existing efforts by the National Programme on Technology Enhanced Learning (NPTEL) to create links between question papers for the Graduate Aptitude Test in Engineering (GATE) and videos in the NPTEL archive.","","978-1-4673-9509-0","10.1109/T4E.2015.22","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7395616","Digital Educational Repositories;NPTEL;GATE;personalized content navigation","Videos;Logic gates;Navigation;Computer science;Joining processes;Education;Indexes","computer aided instruction;content-based retrieval;interactive video;public domain software","GATE;Graduate Aptitude Test in Engineering;NPTEL;National Programme on Technology Enhanced Learning;examination questions;video repositories;educational videos;bidirectional links;ExamLink;open-source tool;digital content;high-quality educational videos;national repositories;India;digital educational repositories","","2","","11","","4 Feb 2016","","","IEEE","IEEE Conferences"
"Demonstrating an FPGA implementation of a full HD real-time HEVC decoder with memory optimizations for range extensions support","B. Stabernack; J. Möller; J. Hahlbeck; J. Brandenburg","Fraunhofer Institute for Telecommunications, Heinrich Hertz Institute, Video Coding & Analytics Department, Embedded Systems Group, Einsteinufer 37, 10587 Berlin, Germany; Fraunhofer Institute for Telecommunications, Heinrich Hertz Institute, Video Coding & Analytics Department, Embedded Systems Group, Einsteinufer 37, 10587 Berlin, Germany; Fraunhofer Institute for Telecommunications, Heinrich Hertz Institute, Video Coding & Analytics Department, Embedded Systems Group, Einsteinufer 37, 10587 Berlin, Germany; Fraunhofer Institute for Telecommunications, Heinrich Hertz Institute, Video Coding & Analytics Department, Embedded Systems Group, Einsteinufer 37, 10587 Berlin, Germany","2015 Conference on Design and Architectures for Signal and Image Processing (DASIP)","4 Jan 2016","2015","","","1","2","The novel High Efficiency Video Coding (HEVC) standard targets a broad set of different video formats ranging from QVGA up to Ultra-HD (4Kp60) resolutions. Especially the high spatial and temporal resolutions combined with the high algorithmic complexity makes implementing encoders and decoders a challenging task. Existing software based implementations on multi-core CPUs and/or DSPs suffer from real-time constraints, power dissipation and hardware costs of these systems. In this paper a hardware implementation of a Full HD capable H.265/HEVC video decoder is presented targeting these constraints. The demonstrated video decoder incorporates recent standard improvements, namely H.265/HEVC version 2, by supporting enhanced video format range extensions for high quality video applications.","","978-1-4673-7738-6","10.1109/DASIP.2015.7367247","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7367247","","Decoding;Streaming media;Video coding;Encoding;Memory management;Pipelines;Field programmable gate arrays","field programmable gate arrays;video codecs;video coding","FPGA implementation;full HD real-time HEVC decoder;memory optimizations;high efficiency video coding standard;QVGA;ultraHD resolutions;high spatial resolutions;high temporal resolutions;high algorithmic complexity;full HD capable H.265/HEVC video decoder;enhanced video format range extensions;high quality video applications","","1","","5","","4 Jan 2016","","","IEEE","IEEE Conferences"
"Joint Carrier Matching and Power Allocation for Wireless Video with General Distortion Measure","Z. Zhang; D. Liu; X. Wang","Beijing, China; Beijing, China; Stony Brook, NY","IEEE Transactions on Mobile Computing","5 Feb 2018","2018","17","3","577","589","In this paper, we present a cross-layer design for a family of OFDM-based video communications by jointly considering application layer information and the wireless channel conditions. Compared with traditional cross-layer designs, our proposed method targets to efficiently transmit video data generated with some emerging techniques for better wireless transmissions, where the video data are divided into multiple chunks and each chunk contributes independent distortion to the entire video quality. To minimize the end-to-end distortion, we formulate a generalized optimization problem and derive a joint optimal carrier matching and power allocation scheme. Rather than depending on a specific video encoding method as done in the conventional work, we intend our design to be applicable to a general family of new video schemes. We apply our proposed method to two applications, the enhanced analog coding and the uncompressed video transmission over OFDM. In both applications, the performance can be improved by adopting our scheme. Simulation results validate the effectiveness of our approach in achieving significantly better PSNR and visual quality compared to reference schemes.","1558-0660","","10.1109/TMC.2016.2638844","China National 863 Project(grant numbers:2014AA01A705); NSFC(grant numbers:61271257,61171107); US National Science Foundation(grant numbers:CNS 1526843,1247924); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7981374","Analog video coding;carrier matching;cross-layer design;power allocation;uncompressed video transmission","Streaming media;Encoding;Wireless communication;Distortion;OFDM;Resource management;Video coding","data compression;distortion;OFDM modulation;optimisation;video coding;video communication;video streaming;wireless channels","wireless video;general distortion measure;video quality;joint optimal carrier matching and power allocation scheme;enhanced analog coding;PSNR;uncompressed video transmission;video schemes;specific video encoding method;generalized optimization problem;end-to-end distortion;independent distortion;multiple chunks;wireless transmissions;video data;wireless channel conditions;application layer information;OFDM-based video communications;cross-layer design","","5","","42","","14 Jul 2017","","","IEEE","IEEE Journals"
"Fast DST-VII/DCT-VIII With Dual Implementation Support for Versatile Video Coding","Z. Zhang; X. Zhao; X. Li; L. Li; Y. Luo; S. Liu; Z. Li","Department of Computer Science and Electrical Engineering, University of Missouri–Kansas City, Kansas, MO, USA; Tencent America, LLC., Palo Alto, CA, USA; Tencent America, LLC., Palo Alto, CA, USA; Department of Computer Science and Electrical Engineering, University of Missouri–Kansas City, Kansas, MO, USA; Tencent America, LLC., Palo Alto, CA, USA; Tencent America, LLC., Palo Alto, CA, USA; Department of Computer Science and Electrical Engineering, University of Missouri–Kansas City, Kansas, MO, USA","IEEE Transactions on Circuits and Systems for Video Technology","7 Jan 2021","2021","31","1","355","371","The Joint Video Exploration Team (JVET) recently launched the standardization of the next-generation video coding named Versatile Video Coding (VVC) with the inherited technical framework from its predecessor High-Efficiency Video Coding (HEVC). The simplified Enhanced Multiple Transform (EMT) has been adopted as the primary residual coding transform solution, termed Multiple Transform Selection (MTS). In MTS, only the transform set consisting of DST-VII and DCT-VIII remains, excluding the other transform sets and the dependency on intra prediction modes. Significant coding gains are achieved by introducing new DST/DCT transforms, but the full matrix implementation is relatively costly compared to partial butterfly in terms of both software run-time and operation counts. In this work, we exploit the inherent features existing in DST-VII and DCT-VIII. Instead of repeating the element-wise additions and multiplications in full matrix operation, these features can be leveraged to achieve more efficient implementations which only use partial elements to derive the identical results. Existing transform matrices are further tuned to utilize these (anti-)symmetric features. A partial butterfly-type fast algorithm with dual-implementation support is proposed for DST-VII/DCT-VIII transform in VVC. Complexity analysis including operation counts and software run-time are conducted to validate the effectiveness. In addition, we prove the features are perfectly supported by theory. The proposed fast methods achieve noticeable software run-time savings without compromising on coding performance by comparing with the VVC Test Model VTM-3.0. It is shown that under Common Test Condition (CTC) with inter MTS enabled, an average of 9%, 0%, and 3% decoding time savings are achieved for All Intra (AI), Random Access (RA) and Low Delay B (LDB), respectively. Under low QP test condition with inter MTS enabled, the proposed fast methods achieve 1%, 2% and 4% decoding time savings on average for AI, RA, and LDB, respectively.","1558-2205","","10.1109/TCSVT.2020.2977118","NSF I/UCRC(grant numbers:1747751); Tencent Media Lab; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9018012","Versatile video coding (VVC);fast DST-VII/DCT-VIII;multiple transform selection (MTS);Enhanced multiple transform (EMT);adaptive multiple transform(AMT);VVC test model (VTM)","Transforms;Video coding;Encoding;Software;Complexity theory;Artificial intelligence;Transform coding","discrete cosine transforms;matrix algebra;video coding","DCT-VIII;Common Test Condition;primary residual coding transform solution;decoding time savings;VVC Test Model VTM-3;coding performance;noticeable software run-time savings;complexity analysis;dual-implementation support;partial butterfly-type fast algorithm;transform matrices;partial elements;matrix operation;element-wise additions;matrix implementation;significant coding gains;transform sets;termed Multiple Transform Selection;simplified Enhanced Multiple Transform;High-Efficiency Video Coding;inherited technical framework;next-generation video coding;Joint Video Exploration Team;versatile video coding;dual implementation support","","1","","39","IEEE","28 Feb 2020","","","IEEE","IEEE Journals"
