"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Custom Accelerator for Homomorphic Encryption Applications","E. Öztürk; Y. Doröz; E. Savaş; B. Sunar","Department of Electrical and Electronics Engineering, Istanbul Commerce University, Istanbul, Turkey; Worcester Polytechnic Institute, Worcester, MA; Department of Faculty of Engineering and Natural Sciences, Sabanci University, Istanbul, Turkey; Worcester Polytechnic Institute, Worcester, MA","IEEE Transactions on Computers","9 Dec 2016","2017","66","1","3","16","After the introduction of first fully homomorphic encryption scheme in 2009, numerous research work has been published aiming at making fully homomorphic encryption practical for daily use. The first fully functional scheme and a few others that have been introduced has been proven difficult to be utilized in practical applications, due to efficiency reasons. Here, we propose a custom hardware accelerator, which is optimized for a class of reconfigurable logic, for Lopez-Alt, Tromer and Vaikuntanathan's somewhat homomorphic encryption based schemes. Our design is working as a co-processor which enables the operating system to offload the most compute-heavy operations to this specialized hardware. The core of our design is an efficient hardware implementation of a polynomial multiplier as it is the most compute-heavy operation of our target scheme. The presented architecture can compute the product of very-large polynomials in under 6.25 ms which is 102 times faster than its software implementation. In case of accelerating homomorphic applications; we estimate the per block homomorphic AES as 442 ms which is 28.5 and 17 times faster than the CPU and GPU implementations, respectively. In evaluation of Prince block cipher homomorphically, we estimate the performance as 52 ms which is 66 times faster than the CPU implementation.","1557-9956","","10.1109/TC.2016.2574340","US National Science Foundation(grant numbers:#1319130); Scientific and Technological Research Council(grant numbers:#113C019); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7482844","Somewhat homomorphic encryption;NTT multiplication;FPGA;accelerator for homomorphic encryption","Encryption;Hardware;Field programmable gate arrays;Graphics processing units;Central Processing Unit;Acceleration","coprocessors;cryptography;field programmable gate arrays;optimisation;polynomials;reconfigurable architectures","custom hardware accelerator;fully homomorphic encryption;FHE;homomorphic AES;optimization;reconfigurable logic;coprocessor;polynomial multiplier;compute-heavy operation;field programmable gate array;FPGA","","19","","42","","1 Jun 2016","","","IEEE","IEEE Journals"
"A Multi-party Secure SaaS Cloud Accounting Platform Based on Lattice-based Homomorphic Encryption System","J. Lin; J. Qian","School of Accounting, Jiangxi University of Finance and Economics,Nanchang,Jiangxi Province,China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University,Shanghai,China","2021 International Conference on Public Management and Intelligent Society (PMIS)","23 Apr 2021","2021","","","1","4","Under the background of big financial data, the cloud accounting system based on SaaS model plays an important role in the process of Enterprise Financial Information. This paper designs a more efficient and safer SaaS Cloud Accounting Platform based on the Multi-party Secure Computing technology and Lattice-based Homomorphic Encryption system and also looks forward to its future development prospect, which provides a useful reference for advancing SaaS service field.","","978-1-6654-3872-8","10.1109/PMIS52742.2021.00065","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407712","SaaS Cloud Accounting Platform;Multi-party Secure Computing;Lattice-based Homomorphic Encryption;Data Security;Privacy Protection","Computers;Economics;Data privacy;Protocols;Computational modeling;Information security;Finance","accounts data processing;Big Data;cloud computing;cryptography;data privacy","big financial data;SaaS model;multiparty secure SaaS cloud accounting platform;SaaS service field;multiparty secure computing technology;SaaS cloud accounting platform;enterprise financial information;lattice-based homomorphic encryption system","","","","12","","23 Apr 2021","","","IEEE","IEEE Conferences"
"Performance of secure network coding based on homomorphic encryption","Seong-Min Choi; Joon-Sang Park","Department of Computer Engineering, Hongik University, Seoul, Korea; Department of Computer Engineering, Hongik University, Seoul, Korea","2016 Eighth International Conference on Ubiquitous and Future Networks (ICUFN)","11 Aug 2016","2016","","","670","672","Recently, a number of cryptographic security measures for random network coding (RNC) has been proposed in literature in response to the security treats to RNC; however most of them are computationally heavy. In this paper, we evaluate the performance of a secure network coding scheme based on a homomorphic encryption scheme and discuss how to minimize its computational cost. Via experimental results, we argue that our method reduces computational overhead significantly in some settings.","2165-8536","978-1-4673-9991-3","10.1109/ICUFN.2016.7537118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7537118","Random Network Coding;Homomorphic Cryptography;Confidentiality","Encoding;Encryption;Network coding;Decoding;Computational efficiency","computer network security;cryptography;network coding","cryptographic security;random network coding;RNC;secure network coding scheme;homomorphic encryption scheme;computational cost minimization;computational overhead reduction","","","","9","","11 Aug 2016","","","IEEE","IEEE Conferences"
"Fully homomorphic encryption schemes: The state of the art","K. G. Kogos; K. S. Filippova; A. V. Epishkina","Department of Cryptology and Cybersecurity, National Research Nuclear University MEPhI (Moscow Engineering Physics Institute), Moscow, Russia; Department of Cryptology and Cybersecurity, National Research Nuclear University MEPhI (Moscow Engineering Physics Institute), Moscow, Russia; Department of Cryptology and Cybersecurity, National Research Nuclear University MEPhI (Moscow Engineering Physics Institute), Moscow, Russia","2017 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering (EIConRus)","27 Apr 2017","2017","","","463","466","The challenge of maintaining confidentiality of stored and processed data in a remote database or cloud is quite urgent. Using homomorphic encryption may solve the problem, because it allows to compute some functions over encrypted data without preliminary deciphering of data. Fully homomorphic encryption schemes have a number of limitations such as accumulation of noise and increase of ciphertext extension during performing operations, the range of operations is limited. Nowadays a lot of homomorphic encryption schemes and their modifications have been investigated, so more than 25 reports on homomorphic encryption schemes have already been published on Cryptology ePrint Archive for 2016. We propose an overview of current Fully Homomorphic Encryption Schemes and analyze specific operations for databases which homomorphic cryptosystems allow to perform. We also investigate the possibility of sorting over encrypted data and present our approach to compare data encrypted by Multi-bit FHE scheme.","","978-1-5090-4865-6","10.1109/EIConRus.2017.7910591","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7910591","encryption;fully homomorphic encryption;bootstrapping;public key encryption","Encryption;Databases;Noise reduction;Sorting;Lattices","cloud computing;cryptography;database management systems;storage management","multibit FHE scheme;homomorphic cryptosystems;Cryptology ePrint Archive;remote database;processed data confidentiality;stored data confidentiality;homomorphic encryption schemes","","7","","25","","27 Apr 2017","","","IEEE","IEEE Conferences"
"Research of the Principles of Homomorphic Encryption","S. Laktyushin; A. A. Kiamov","National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),Department of Computer Systems and Technologies,Moscow,Russian Federation; National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),Department of Computer Systems and Technologies,Moscow,Russian Federation","2021 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering (ElConRus)","9 Apr 2021","2021","","","499","501","The purpose of this study is to study the methods and principles of cryptographic systems that have the property of homomorphism, that is, they are capable of performing various operations with encrypted data without decrypting them. As an experiment, a program will be implemented that will perform cloud computing, taking a function as input and outputting its graph as output. This will allow you to find out how effective such a cryptographic system is and whether it can be used in real conditions.","2376-6565","978-1-6654-0476-1","10.1109/ElConRus51938.2021.9396570","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9396570","homomorphism;homomorphic encryption;cryptography;cryptographic systems;cloud computing","Cloud computing;Conferences;Encryption","cloud computing;cryptography;graph theory","cloud computing;cryptographic system;homomorphic encryption;data encryption;graph","","","","3","","9 Apr 2021","","","IEEE","IEEE Conferences"
"Privacy Preserving Data Aggregation in Fog Computing using Homomorphic Encryption: An Analysis","R. Sendhil; A. Amuthan","Pondicherry Engineering College,Department of CSE,Puducherry,India; Pondicherry Engineering College,Department of CSE,Puducherry,India","2020 International Conference on Computer Communication and Informatics (ICCCI)","1 Jun 2020","2020","","","1","5","In recent days the attention of the researchers has been grabbed by the advent of fog computing which is found to be a conservatory of cloud computing. The fog computing is found to be more advantageous and it solves mighty issues of the cloud namely higher delay and also no proper mobility awareness and location related awareness are found in the cloud environment. The IoT devices are connected to the fog nodes which support the cloud services to accumulate and process a component of data. The presence of Fog nodes not only reduces the demands of processing data, but it had improved the quality of service in real time scenarios. Nevertheless the fog node endures from challenges of false data injection, privacy violation in IoT devices and violating integrity of data. This paper is going to address the key issues related to homomorphic encryption algorithms which is used by various researchers for providing data integrity and authenticity of the devices with their merits and demerits.","2329-7190","978-1-7281-4514-3","10.1109/ICCCI48352.2020.9104191","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9104191","Fog computing;Privacy;Homomorphic Encryption;Io;Cloud Securit","","cloud computing;cryptography;data integrity;data privacy;Internet of Things","location related awareness;cloud environment;IoT devices;fog node;cloud services;false data injection;homomorphic encryption algorithms;data integrity;authenticity;privacy preserving data aggregation;fog computing;cloud computing;mobility awareness","","","","23","","1 Jun 2020","","","IEEE","IEEE Conferences"
"Key exchange algorithm based on homomorphic encryption","S. Krendelev; I. Kuzmin","Novosibirsk State University, JetBrains Research Cryptographic Lab; Novosibirsk State University, JetBrains Research Cryptographic Lab","2017 Federated Conference on Computer Science and Information Systems (FedCSIS)","13 Nov 2017","2017","","","793","795","Key exchange algorithm based on homomorphic encryption idea is reviewed in this article. This algorithm might be used for safe messaging using one-time pads. Since algorithm requires a low amount of computing resources, this method might be used in IoT to provide authentication.","","978-83-946253-7-5","10.15439/2017F53","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8104639","homomorphic encryption;key exchange;one time pad","Encryption;Zinc;NIST;Authentication;Protocols;Lattices","cryptography;message authentication","key exchange algorithm;homomorphic encryption;safe messaging;one-time pads;authentication","","","","4","","13 Nov 2017","","","IEEE","IEEE Conferences"
"Leveled Certificateless Fully Homomorphic Encryption Schemes From Learning With Errors","M. Li","Institute of Financial Research, Hebei Finance University, Baoding, China","IEEE Access","11 Feb 2020","2020","8","","26749","26763","Fully homomorphic encryption (FHE) is a form of public-key encryption that allows the computation of arbitrary functions on encrypted data without decrypting the data. As a result, it is a useful tool with numerous applications. Certificateless encryption (CLE) is a type of public-key encryption that combines the advantages of PKI-based public-key encryption with those of identity-based encryption (IBE). Thus, certificateless fully homomorphic encryption (CLFHE) has aroused considerable research interest. Recently, Chen, Hu, and Lian proposed a leveled certificateless homomorphic encryption (CLHE) scheme and proved its semantic security based on the learning with errors (LWE) problem in the random oracle model. However, their scheme supports only homomorphic addition, but not homomorphic multiplication. In this work, we construct two leveled CLFHE schemes using the approximate eigenvector method presented by Gentry, Sahai, and Waters. Based on the hardness of the LWE problem, we prove that one scheme satisfies adaptive semantic security and anonymity in the random oracle model, whereas the other satisfies selective semantic security and anonymity in the standard model.","2169-3536","","10.1109/ACCESS.2020.2971342","Science and Technology Research Project of Higher Education of Hebei Province(grant numbers:ZD2017228); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8979329","Certificateless fully homomorphic encryption;learning with errors;random oracle model;standard model","Encryption;Lattices;Public key;Zinc;Adaptation models;Standards","approximation theory;eigenvalues and eigenfunctions;public key cryptography;vectors","certificateless fully homomorphic encryption;leveled certificateless homomorphic encryption scheme;random oracle model;homomorphic addition;homomorphic multiplication;leveled CLFHE schemes;PKI-based public-key encryption;identity-based encryption;IBE;learning with errors;LWE;approximate eigenvector method","","1","","48","CCBY","3 Feb 2020","","","IEEE","IEEE Journals"
"Hardware Assisted Homomorphic Encryption in a Real Time VOIP Conference Application","A. Kamal; H. Dahshan; A. Diaa","Department of Communications, Military Technical College, Cairo, Egypt; Department of Communications, Military Technical College, Cairo, Egypt; Department of Communications, Military Technical College, Cairo, Egypt","2018 13th International Conference on Computer Engineering and Systems (ICCES)","14 Feb 2019","2018","","","430","435","In this paper, a new scheme to perform a secure Voice over IP (VoIP) teleconferencing between a number of VOIP Clients is proposed. The Teleconference is done between clients regarderless of their ""based on"" working environment (OS (Windows, Linux, Android,..), HW (Mobile, Desktop, IP Phone, ..), ...etc). It is assumed that the SIP Server lies in an untrusted area or administered by untrusted persons. Therefore, it is highly required to prevent those persons from observing all the communications between participants and obtain unencrypted data when they have access to teleconferencing servers. An end-to-end Homomorphic Encryption (HE) is applied with the assistance of a special external Hardware appliance based on an Altera Cyclone IV 4CE115 FPGA to support the somewhat homomorphic encryption scheme. Further, this external appliance is used to boost the performance of the Homomorphic operations. Two different approaches for mixing the VOIP data streams required for the teleconference are proposed. In the first approach, the Mixing function for the encrypted VOIP data streams is performed in the SIP Server and the hardware appliance will do only the HE operations. In the second approach both the mixing function for the VOIP data streams and the HE operations are performed in the external appliance.","","978-1-5386-5111-7","10.1109/ICCES.2018.8639492","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8639492","Some What Homomorphic encryption;Hardware implementation;VOIP Conference","Servers;Encryption;Internet telephony;Media;Cloud computing;Teleconferencing","cryptography;field programmable gate arrays;Internet telephony;IP networks;telecommunication security;teleconferencing","homomorphic encryption scheme;homomorphic operations;special external hardware appliance;end-to-end homomorphic encryption;Voice IP teleconferencing;hardware assisted homomorphic encryption;Voice over IP;HE operations;encrypted VOIP data streams;Altera Cyclone IV 4CE115 FPGA;teleconferencing servers;unencrypted data;untrusted persons;untrusted area;SIP Server;VOIP Clients;time VOIP conference application","","1","","17","","14 Feb 2019","","","IEEE","IEEE Conferences"
"Study of Somewhat Homomorphic Encryption Scheme for Image Erosion and Dilation","Ó. Hurtado-Guarnizo; M. E. Duarte-González","Facultad de Ingenierίa Mecánica, Electrónica y Biomédica Universidad Antonio Nariño, Bogotá, Colombia; Facultad de Ingenierίa Mecánica, Electrónica y Biomédica Universidad Antonio Nariño, Bogotá, Colombia","2018 IEEE Colombian Conference on Communications and Computing (COLCOM)","20 Sep 2018","2018","","","1","6","Homomorphic encryption schemes emerged as the solution to the problem of secure data processing in the cloud. A fully homomorphic encryption scheme is constructed by using a Bootstrappable somewhat homomorphic encryption scheme, i.e. an encryption scheme that can homomorphically evaluate its own decryption circuit. In this paper, a somewhat homomorphic encryption scheme, based on lattices, is implemented and used for executing morphological operations over encrypted binary images. Moreover, a quantitative study to verify the influence of the implemented scheme's parameters on the execution times (key generation, encryption, decryption and morphological operations) and on the number of operations that the scheme is able to perform without leaving the decryption radius is performed.","","978-1-5386-6820-7","10.1109/ColComCon.2018.8466717","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8466717","Somewhat Homomorphic Encryption;Fully Homomorphic Encryption;Lattice cryptosystem;Morphological operations","Lattices;Encryption;Silicon;Morphological operations;Zinc;Data processing","cryptography","fully homomorphic encryption scheme;encrypted binary images;decryption;image erosion","","","","16","","20 Sep 2018","","","IEEE","IEEE Conferences"
"Enhanced MORE Algorithm for Fully Homomorphic Encryption Based on Secret Information Moduli Set","K. J. Muhammed; K. A. Gbolagade","University of Ilorin,Department of Educational Technology,Ilorin,Nigeria; Kwara State University,Department of Computer Science,Malete,Nigeria","2019 IEEE International Conference on Industrial Engineering and Engineering Management (IEEM)","3 Feb 2020","2019","","","469","473","Cloud Computing has offers incredible benefits in terms of data storage and data processing. However, data protection and privacy issues when it comes to data processing on the cloud has triggered several challenges for the existing crypto-systems. In this paper, we propose symmetric based Fully Homomorphic Encryption (FHE) scheme with Matrix Operation for Randomization and Encryption (MORE) that allows arbitrary computation on an encrypted data. The proposed scheme uses Secret Information Moduli Set (SIMS) to preserved data privacy and enhanced the existing MORE scheme. The result shows that the proposed scheme (MORESIMS) tradeoff 2% execution time compared to MORE scheme with high level of security and better storage overhead of n x n based on presented security analysis.","2157-362X","978-1-7281-3804-6","10.1109/IEEM44572.2019.8978501","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8978501","Fully Homomorphic Encryption;MORE;Homomorphic Encryption;Secret Information Moduli Set;Symmetric Key","","cloud computing;cryptography;data privacy","data processing;crypto-systems;arbitrary computation;encrypted data;data privacy;enhanced MORE algorithm;fully homomorphic encryption;cloud computing;data storage;data protection;secret information moduli set;security analysis;MORESIMS","","1","","22","","3 Feb 2020","","","IEEE","IEEE Conferences"
"Design and Implementation of Encryption/Decryption Architectures for BFV Homomorphic Encryption Scheme","A. C. Mert; E. Öztürk; E. Savaş","Faculty of Engineering and Natural Sciences, Sabanci University, Istanbul, Turkey; Faculty of Engineering and Natural Sciences, Sabanci University, Istanbul, Turkey; Faculty of Engineering and Natural Sciences, Sabanci University, Istanbul, Turkey","IEEE Transactions on Very Large Scale Integration (VLSI) Systems","22 Jan 2020","2020","28","2","353","362","Fully homomorphic encryption (FHE) is a technique that allows computations on encrypted data without the need for decryption and it provides privacy in various applications such as privacy-preserving cloud computing. In this article, we present two hardware architectures optimized for accelerating the encryption and decryption operations of the Brakerski/Fan-Vercauteren (BFV) homomorphic encryption scheme with high-performance polynomial multipliers. For proof of concept, we utilize our architectures in a hardware/software codesign accelerator framework, in which encryption and decryption operations are offloaded to an FPGA device, while the rest of operations in the BFV scheme are executed in software running on an off-the-shelf desktop computer. Specifically, our accelerator framework is optimized to accelerate Simple Encrypted Arithmetic Library (SEAL), developed by the Cryptography Research Group at Microsoft Research. The hardware part of the proposed framework targets the XILINX VIRTEX7 FPGA device, which communicates with its software part via a peripheral component interconnect express (PCIe) connection. For proof of concept, we implemented our designs targeting 1024degree polynomials with 8-bit and 32-bit coefficients for plaintext and ciphertext, respectively. The proposed framework achieves almost 12× and 7× latency speedups, including I/O operations for the offloaded encryption and decryption operations, respectively, compared to their pure software implementations.","1557-9999","","10.1109/TVLSI.2019.2943127","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8866755","Fan-Vercauteren (FV);FPGA;hardware;number theoretic transform;Simple Encrypted Arithmetic Library (SEAL)","Encryption;Field programmable gate arrays;Computer architecture;Seals;Hardware;Acceleration","cryptography;data privacy;field programmable gate arrays;hardware-software codesign;multiplying circuits;peripheral interfaces;polynomials","hardware architectures;high-performance polynomial multipliers;BFV scheme;off-the-shelf desktop computer;Simple Encrypted Arithmetic Library;XILINX VIRTEX7 FPGA device;offloaded encryption;BFV homomorphic encryption scheme;fully homomorphic encryption;data encryption;privacy-preserving cloud computing;encryption-decryption architectures;Brakerski-Fan-Vercauteren homomorphic encryption scheme;hardware-software codesign accelerator framework;SEAL;peripheral component interconnect express connection;PCIe connection;plaintext;ciphertext;word length 8 bit;word length 32 bit","","13","","41","IEEE","14 Oct 2019","","","IEEE","IEEE Journals"
"The homomorphic other property of Paillier cryptosystem","T. Sridokmai; S. Prakancharoen","Faculty of Information Technology, King Mongkut's University of Technology North Bangkok, Thailand; Faculty of applied science, King Mongkut's University of Technology North Bangkok, Thailand","2015 International Conference on Science and Technology (TICST)","4 Jan 2016","2015","","","356","359","In this paper, one example of Paillier's encryption schemes and homomorphic encryption was illustrated. In mathematical details, Subtraction, Multiply, Division binary operation of binary based integer number operands was presented. In particular, the secrecy of encryption and decryption will be shown. Both operands were still encrypted even through an other operation was processing.","","978-1-4673-7670-9","10.1109/TICST.2015.7369385","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7369385","cryptosystem;paillier encryption;homomorphic encryption","Encryption;Ciphers;Public key cryptography;Data privacy","cryptography","homomorphic other property;Paillier cryptosystem;Paillier encryption schemes;homomorphic encryption;mathematical details;division binary operation;binary based integer number operands","","6","","7","","4 Jan 2016","","","IEEE","IEEE Conferences"
"SecureMed: Secure Medical Computation Using GPU-Accelerated Homomorphic Encryption Scheme","A. Khedr; G. Gulak","Department of Electrical and Computer Engineering, University of Toronto, Toronto, ON, Canada; Department of Electrical and Computer Engineering, University of Toronto, Toronto, ON, Canada","IEEE Journal of Biomedical and Health Informatics","5 Mar 2018","2018","22","2","597","606","Sharing the medical records of individuals among healthcare providers and researchers around the world can accelerate advances in medical research. While the idea seems increasingly practical due to cloud data services, maintaining patient privacy is of paramount importance. Standard encryption algorithms help protect sensitive data from outside attackers but they cannot be used to compute on this sensitive data while being encrypted. Homomorphic Encryption presents a very useful tool that can compute on encrypted data without the need to decrypt it. In this paper, we describe an optimized NTRU-based implementation of the GSW homomorphic encryption scheme. Our results show a factor of 58 × improvement in CPU performance compared to other recent work on encrypted medical data under the same security settings. Our system is built to be easily portable to GPUs resulting in an additional speedup of up to a factor of 104 × (and 410 ×) to offer an overall speedup of 6085 × (and 24011 ×) using a single GPU (or four GPUs), respectively.","2168-2208","","10.1109/JBHI.2017.2657458","Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7829285","FHE;GPU;homomorphic encryption;implementation;medical applications;NTRU;relational operations","Encryption;Medical diagnostic imaging;Cloud computing;Matrix decomposition;Graphics processing units","cloud computing;cryptography;data protection;graphics processing units;medical information systems","SecureMed;secure medical computation;healthcare providers;medical research;cloud data services;patient privacy;standard encryption algorithms;GSW homomorphic encryption scheme;security settings;sensitive data protection;medical data encryption;GPU-accelerated homomorphic encryption scheme","Algorithms;Cloud Computing;Computer Communication Networks;Computer Security;Confidentiality;Electronic Health Records;Humans","5","","38","","23 Jan 2017","","","IEEE","IEEE Journals"
"A Noise-Free Homomorphic Encryption based on Chaotic System","Z. H. Mahmood; M. K. Ibrahem","Al-Nahrain University, AL Mamoun University College,Computer Engineering Department,Baghdad,Iraq; Al Nahrain University,College of Information Engineering,Baghdad,Iraq","2020 1st. Information Technology To Enhance e-learning and Other Application (IT-ELA","13 Nov 2020","2020","","","132","137","Fully homomorphic encryption (FHE) was one of the most prominent research topics of the last ten years. And it is considered as a major cryptographic tool in a secure and reliable cloud computing environment. The reason behind that because it allows computations over encrypted data, without decrypting the original message. This paper developed a new symmetric (FHE) algorithm based on Enhanced Matrix Operation for Randomization and Encryption (EMORE) algorithm using a chaotic system. The proposed algorithm was considered a noise-free algorithm. It generates the ciphertext in a floating-point number's format, overcomes the problem of plaintext ring and modular arithmetic operation in EMORE by the hardness of a chaotic system, and provides another level of security in terms of randomness properties, sensitivity to the initial condition, and large key size (>2<sup>100</sup>) of a chaotic system. Besides that, the proposed algorithm provides the confidentiality and privacy of outsourced data computing through homomorphism property of it. By using both numerical and statistical tests, these tests proved that the proposed algorithm has positive randomness properties and provide secure and reliable encryption (through encryption-decryption time, key sensitivity, keyspace, and correlation). Finally, the simulation results show that the execution time of the proposed algorithm is faster about 7.85 times than the EMORE algorithm.","","978-1-7281-8233-9","10.1109/IT-ELA50150.2020.9253124","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9253124","Fully Homomorphic Encryption;EMORE;Chaotic System;Security Analysis;Noise Free","Data privacy;Cloud computing;Symmetric matrices;Sensitivity;Correlation;Encryption;Reliability","cloud computing;cryptography;data privacy;outsourcing","research topics;secure cloud computing environment;reliable cloud computing environment;encrypted data;symmetric algorithm;FHE;chaotic system;noise-free algorithm;floating-point number;modular arithmetic operation;homomorphism property;positive randomness properties;secure encryption;reliable encryption;encryption-decryption time;EMORE algorithm;noise-free homomorphic encryption;fully homomorphic encryption;enhanced matrix operation;outsourced data computing","","","","26","","13 Nov 2020","","","IEEE","IEEE Conferences"
"Homomorphic encryption for secure information retrieval from the cloud","V. Anand; S. C. Satapathy","C V R College of Engineering, Hyderabad, India; Anil Neerukonda Institute of Technology and Sciences, Sangivalasa, India","2016 International Conference on Emerging Trends in Engineering, Technology and Science (ICETETS)","24 Oct 2016","2016","","","1","5","Cloud computing has established itself as a major way of controlling the technology infrastructure costs borne by the organizations. A cost-sensitive organization would most likely find a certain amount of delay to be acceptable while retrieving information from the cloud. The main focus of this paper is on cost-efficiency and privacy. Three secure search protocols, namely Ostrovsky protocol, COPS protocol and EIRQ protocol are discussed in this paper. Each of these protocols incrementally improves upon the basic keyword search. Ostrovsky protocol offers privacy. COPS protocol aggregates the search results and achieves cost efficiency. EIRQ allows the users to retrieve a certain percentage of files after the users assign ranks to the queries themselves. A comparison of these three protocols is followed by the future work that could be carried out in this area.","","978-1-4673-6725-7","10.1109/ICETETS.2016.7602988","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7602988","privacy;homomorphic encryption;cloud computing;cost efficiency","Protocols;Cloud computing;Encryption;Organizations;Dictionaries;Bandwidth","cloud computing;costing;cryptography;data privacy;protocols;query processing","homomorphic encryption;secure information retrieval;cloud computing;technology infrastructure costs;cost-sensitive organization;cost-efficiency;privacy;secure search protocols;Ostrovsky protocol;COPS protocol;EIRQ protocol;keyword search;query","","2","","9","","24 Oct 2016","","","IEEE","IEEE Conferences"
"Enhancing Efficiency for ABE Through Homomorphic Encryption in Cryptography","S. Shelar","D. Y. Patil College of Engineering, Pune, India","2017 International Conference on Transforming Engineering Education (ICTEE)","23 Dec 2018","2017","","","1","4","In today's computer networking technology, most of people stored their confidential data on trusted third-party server. But along with this, data privacy also arises as number of users becomes large. Naturally people want their data only accessible to authorized users according to their access policies. But when using these services, servers may get compromised by an attack like Denial-of-service, chosen cipher-text attack or Denial of service attack. Hence it is still most difficult job in cryptosystem to provide the leveled trustworthy servers and efficient data privacy systems to keep users data under the safe zone. To solve this problem advanced cryptographic methods are needed to be apply to increase efficiency for data encryption as well as to maintain the improved privacy preserving environment on web to share data. Considering these all aspects about privacy in communication, we need to look after the successful implementation also hence we have presented this paper to put forward the ideas of homomorphism into ABE which will truly build an improved as well as trustworthy privacy preserving possible outcomes using homomorphic encryption in the field of cryptography.","","978-1-5386-0824-1","10.1109/ICTEED.2017.8585710","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8585710","Attribute sets;Cipher-text;Cryptography;Encryption;Homomorphism;Public key","Encryption;Ciphers;Privacy;Public key;Data privacy;Authentication","cryptography;data privacy","data privacy systems;users data;leveled trustworthy servers;service attack;chosen cipher-text attack;access policies;authorized users;trusted third-party server;confidential data;computer networking technology;cryptography;homomorphic encryption;trustworthy privacy;ABE;improved privacy preserving environment;data encryption","","","","23","","23 Dec 2018","","","IEEE","IEEE Conferences"
"Efficient Parallel Binary Operations on Homomorphic Encrypted Real Numbers","J. Basilakis; B. Javadi","School of Computing, Engineering and Mathemathics, Western Sydney University, Sydney, NSW, Australia; School of Computing, Engineering and Mathemathics, Western Sydney University, Sydney, NSW, Australia","IEEE Transactions on Emerging Topics in Computing","8 Mar 2021","2021","9","1","507","519","A number of homomorphic encryption application areas could be better enabled if there existed a general solution for combining sufficiently expressive logical and numerical circuit primitives. This paper examines accelerating binary operations on real numbers suitable for somewhat homomorphic encryption. A parallel solution based on Single Instruction Multiple Data (SIMD) can be used to efficiently perform combined addition, subtraction and comparison-based operations on packed binary operands in a single step. The result maximises computational efficiency, memory space usage and minimises multiplicative circuit depth. General application and performance of these accelerated binary primitives are demonstrated in a number of case studies, including min-max and sorting operations.","2168-6750","","10.1109/TETC.2019.2906047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8668816","Homomorphic encryption;somewhat homomorphic encryption (SWHE);fully homomorphic encryption (FHE);comparison;sorting;min-max","Encoding;Encryption;Acceleration;Adders;Circuit synthesis;Sorting","binary codes;computational complexity;cryptography;digital arithmetic;parallel algorithms;parallel processing;sorting","packed binary operands;computational efficiency;memory space usage;minimises multiplicative circuit depth;accelerated binary primitives;min-max;sorting operations;efficient parallel binary operations;homomorphic encrypted;homomorphic encryption application areas;sufficiently expressive logical circuit primitives;numerical circuit primitives;somewhat homomorphic encryption;parallel solution;Single Instruction Multiple Data;subtraction;comparison-based operations","","1","","35","Crown","17 Mar 2019","","","IEEE","IEEE Journals"
