"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"IEEE Standard for Wide-Block Encryption for Shared Storage Media","",,"IEEE Std 1619.2-2021 (Revision of IEEE Std 1619.2-2010)","16 Jun 2021","2021","","","1","88","EME2-AES and XCB-AES wide-block encryption with associated data (EAD) modes of the NIST AES block cipher, providing usage guidelines and test vectors, are described. A wide block encryption algorithm behaves as a single block cipher with a large plaintext input and ciphertext output, but uses a narrow block cipher [in this case Advanced Encryption Standard (AES)] internally. These encryption modes are oriented toward random access storage devices that do not provide authentication, but need to reduce the granularity of a potential attack.","","978-1-5044-7513-6","10.1109/IEEESTD.2021.9457235","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9457235","data-at-rest security;encryption;encryption with associated data (EAD);encrypt-mix encrypt-v2 mode of operation (EME2);extended codebook mode of operation (XCB);IEEE 1619.2;security;storage","IEEE Standards;Encryption;Ciphers;Random access memory;NIST;Media;Authentication;Guidelines;Storage management","","","","","","","","16 Jun 2021","","","IEEE","IEEE Standards"
"A Data Masking Scheme for Sensitive Big Data Based on Format-Preserving Encryption","B. Cui; B. Zhang; K. Wang","Sch. of Comput. Sci., Beijing Univ. of Posts & Telecommun., Beijing, China; Sch. of Comput. Sci., Beijing Univ. of Posts & Telecommun., Beijing, China; Sch. of Comput. Sci., Beijing Univ. of Posts & Telecommun., Beijing, China","2017 IEEE International Conference on Computational Science and Engineering (CSE) and IEEE International Conference on Embedded and Ubiquitous Computing (EUC)","10 Aug 2017","2017","1","","518","524","Development of big data has brought us convenience and benefits, but the privacy issues have become increasingly prominent. In order to solve the problem of personal sensitive information leakage, this paper propose a data masking scheme based on format-preserving encryption for privacy information. The scheme can be used to encrypt credit card number, date, e-mail address and other data with tight format limit, and ensure the ciphertext is still in the original format constraints. In addition, this paper propose a solution for large scale of data masking. Experiments on Spark show that our data masking scheme based on format-preserving encryption can achieve the purpose of masking sensitive information while preserving the data format, and the parallel computing can get high efficiency.","","978-1-5386-3221-5","10.1109/CSE-EUC.2017.97","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8005849","Big data;data masking;information security;format-preserving encryption","Encryption;Libraries;Data privacy;Ciphers;Databases;Big Data","Big Data;cryptography;data privacy","data masking scheme;sensitive Big Data;format-preserving encryption;Spark","","3","","21","","10 Aug 2017","","","IEEE","IEEE Conferences"
"A Financial data security sharing solution based on blockchain technology and proxy re-encryption technology","Z. Su; H. Wang; H. Wang; X. Shi","Blockchain Technology State Grid Corporation Laboratory, State Grid Electronic Commerce Co., Ltd.,Beijing,China; State Grid Xiongan Financial, Technology Company, State Grid Blockchain Technology (Beijing) Co., Ltd.,Beijing,China; State Grid Xiongan Financial, Technology Company, Blockchain Technology State Grid Corporation Laboratory,Beijing,China; State Grid Xiongan Financial, Technology Company, Blockchain Technology State Grid Corporation Laboratory,Beijing,China","2020 IEEE 3rd International Conference of Safe Production and Informatization (IICSPI)","1 Feb 2021","2020","","","462","465","For the difficulties in sharing sensitive data among financial institutions, hidden dangers in data security, and high financial risk control costs, the paper proposed a secure data sharing solution based on blockchain technology with proxy re-encryption technology. The solution consists of data sharing model and data sharing protocol. Firstly, using the distributed storage, decentralized management and non-tampering characteristics of the blockchain, we designed a data security sharing model. The model sets access control strategies on the blockchain platform, and uses the blockchain platform and distributed databases to store encrypted data together to prevent sensitive data from being tampered with and leaked. The data sharing protocol uses identity-based proxy re-encryption technology and distributed key generation technology. The protocol selects proxy nodes by the proof-of-stake algorithm, and realizes data sharing among users by re-encrypting sensitive data. The analysis of the solution discusses the correctness and security of the proposed scheme in terms of key generation.","","978-1-7281-7738-0","10.1109/IICSPI51290.2020.9332363","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9332363","Blockchain;Proxy re-encryption;Financial data","Protocols;Distributed databases;Blockchain;Production;Data models;Reliability;Financial industry","authorisation;blockchains;data privacy;financial data processing","data sharing protocol;identity-based proxy re-encryption technology;blockchain technology;financial institutions;data security sharing model;distributed key generation technology;financial data security sharing solution;access control strategies","","","","17","","1 Feb 2021","","","IEEE","IEEE Conferences"
"Neural and Quantum Cryptography in Big Data: A Review","B. ÖzÇakmak; A. Özbİlen; U. YavanoĞlu; K. Cİn","Gazi University,Computer Eng. Dep,Ankara,Turkey; Gazi University,Information Security Eng. Dep.,Ankara,Turkey; Gazi University,Computer Eng. Dep,Ankara,Turkey; Middle East Technical University,Dep. Of Physics,Ankara,Turkey","2019 IEEE International Conference on Big Data (Big Data)","24 Feb 2020","2019","","","2413","2417","That is a fact that the increasing volume of data brings security problems. Encryption measures taken against these emerging and increasing security problems have been examined, and it has been seen that encryption approaches are performed mainly in the areas of neural and quantum cryptography. According to these two of the advanced cryptography techniques are discussed and analyzed with their advantages and disadvantages. This article is committed to paper to be able to provide solutions for big data privacy and big data security problems with Neural and Quantum Cryptography techniques when questioning their feasibility.","","978-1-7281-0858-2","10.1109/BigData47090.2019.9006238","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9006238","Big data;cryptography;neural cryptography;Quantum cryptography;Big data security","Big Data;Quantum cryptography;Protocols;Photonics;Encryption","Big Data;data encapsulation;data privacy;quantum cryptography;security of data","quantum cryptography;encryption measures;encryption approaches;advanced cryptography techniques;big data privacy;big data security problems;neural cryptography","","2","","21","","24 Feb 2020","","","IEEE","IEEE Conferences"
"Analysis of Encryption and Lossless Compression Techniques for Secure Data Transmission","S. Singh; R. Devgon","Capgemini, India; IBM, India","2019 IEEE 4th International Conference on Computer and Communication Systems (ICCCS)","2 Sep 2019","2019","","","1","5","Security of information is an important concern in the present time. Cryptography consists of techniques to hide information during storage or transit. Compression performs reduction of number of bits in the data. Thus, both compression and encryption are preferably used to ensure maximum security. This paper is an analysis on encryption and lossless compression techniques with added security for secure data transmission over a network. This paper will compare different compression and encryption techniques researched and their respective advantages and disadvantages. The comparative analysis serves to prove that both encryption and compression techniques must be applied for securing data.","","978-1-7281-1322-7","10.1109/CCOMS.2019.8821637","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8821637","encryption;compression;compression then encryption;encryption then compression;joint compression encryption","Encryption;Image coding;Discrete cosine transforms;Transform coding;Standards","cryptography;data compression","encryption;comparative analysis;securing data;lossless compression techniques;secure data transmission;maximum security","","1","","16","","2 Sep 2019","","","IEEE","IEEE Conferences"
"Enhanced data storage security in cloud environment using encryption, compression and splitting technique","K. Rani; R. K. Sagar","Dept. of CSE, Amity University, Noida Uttar Pradesh; Dept. of CSE, Amity University, Noida Uttar Pradesh","2017 2nd International Conference on Telecommunication and Networks (TEL-NET)","23 Apr 2018","2017","","","1","5","Now days cloud computing become one of the main topic of IT and main point is cloud data storage security. Cloud computing is the fastest growing technology. This technology provides access to many different applications. Cloud computing is used as data storage so data security and privacy issues such as confidentiality, availability and integrity are important factor associated with it. Cloud storage provides user to access remotely store their data so it becomes necessary to protect data from unauthorized access, hackers or any type of modification and malicious behavior. Security is an important concern. The meaning of data storage security is to secure data on storage media. Cloud storage does not require any hardware and software management.it provide high quality applications. As we proposed the concept of cloud data storage security strategy capable to overcome the shortcomings of traditional data protection algorithms and improving security using steganography, encryption decryption techniques, compression and splitting technique adoptable to better security for the cloud. We have developed a desktop application through which user can share data. This paper enhanced advance security goal for cloud data storage.","","978-1-5090-6710-7","10.1109/TEL-NET.2017.8343557","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8343557","cloud computing;encryption;decryption;steganography;compression;sharing;AES","Cloud computing;Encryption;Memory;Secure storage;Servers","cloud computing;cryptography;data integrity;data privacy;security of data;storage management","enhanced data storage security;cloud environment;splitting technique;data security;unauthorized access;storage media;cloud data storage security strategy;encryption decryption techniques;cloud computing;data protection algorithms","","4","","12","","23 Apr 2018","","","IEEE","IEEE Conferences"
"Multiplicative symmetric key generation based encryption for data hiding","M. Hemalatha; K. Rajasekhar","Department of Instrumentation and control Engineering, University college of Engineering Kakinada, JNTUK, Kakinada-533003, Andhra pradesh, India; Department of Electronics and communication engineering, University college of Engineering Kakinada, JNTUK, Kakinada-533003, Andhra pradesh, India","2017 2nd International Conference on Communication and Electronics Systems (ICCES)","22 Mar 2018","2017","","","635","640","The encryption techniques convert plaintext or original image into cipher text or cipher image. Here we are adding the pseudorandom values to the corresponding pixels of the image and we are using the reverse operation to decrypt it. Data hiding is the process to hide the extra data which we are incorporating in the encrypted version of image to provide high security. Data hiding in lossless method, we propose a wet paper coding method. By this method we can split the image into different layers and we can add or embedded some data to certain layers only. The layers which we are using for data incorporation is nothing but dry and which we are not using is wet. With this we will recover that image perfectly but when we need to transmit with reversible process at the receiver side we will get the error. To obtain the perfect image along with the data we are combining the lossless and reversible methods with this we will get high psnr, But to improve the security we will multiply the key with some value and the technique what we are embedding is watermarking. The watermarking involves embedding operation first and after that we will apply encryption to the input image. Efficient data hiding means we need to get the original image at the receiver side must be equal to transmitter side so decryption and watermarking is applied again to get the original image with less loss of data or image and high security. For this we are using multiplicative encryption method to increase the efficiency. The data and the image can be perfectly recovered without any loss with this method.","","978-1-5090-5013-0","10.1109/CESYS.2017.8321155","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8321155","Datahiding;Encryption;combined scheme of reversible and lossless;Multiplicative encryption;Watermarking PSNR","Encryption;Data mining;Watermarking;Histograms;Conferences","cryptography;data encapsulation;image coding","multiplicative symmetric key generation based encryption;cipher text;cipher image;wet paper coding method;data hiding;multiplicative encryption","","","","12","","22 Mar 2018","","","IEEE","IEEE Conferences"
"Data confidentiality challenges in big data applications","J. Yin; D. Zhao","Advanced Computing, Mathematics and Data Division, Pacific Northwest National Laboratory, Richland, WA; Advanced Computing, Mathematics and Data Division, Pacific Northwest National Laboratory, Richland, WA","2015 IEEE International Conference on Big Data (Big Data)","28 Dec 2015","2015","","","2886","2888","In this paper, we address the problem of data confidentiality in big data analytics. In many fields, much useful patterns can be extracted by applying machine learning techniques to big data. However, data confidentiality must be protected. In many scenarios, data confidentiality could well be a prerequisite for data to be shared. We present a scheme to provide provable secure data confidentiality and discuss various techniques to optimize performance of such a system.","","978-1-4799-9926-2","10.1109/BigData.2015.7364111","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7364111","Confidentiality;Big Data;Resilience","Protocols;Big data;Encryption;Parallel processing;Computational efficiency;Software","Big Data;data protection;security of data","Big Data analytics;data confidentiality protection","","4","","10","","28 Dec 2015","","","IEEE","IEEE Conferences"
"Chaotic Discrete Cosine Transform for Physical-Layer Data Encryption in OFDM-PON","L. Zhang; A. Hajomer; Z. Shen; X. Yang","Shanghai Jiao Tong University,Shanghai Institute for Advanced Communication and Data Science, State Key Laboratory of Advanced Optical Communication Systems and Networks,Shanghai,China,200240; Shanghai Jiao Tong University,Shanghai Institute for Advanced Communication and Data Science, State Key Laboratory of Advanced Optical Communication Systems and Networks,Shanghai,China,200240; Shanghai Jiao Tong University,Shanghai Institute for Advanced Communication and Data Science, State Key Laboratory of Advanced Optical Communication Systems and Networks,Shanghai,China,200240; Shanghai Jiao Tong University,Shanghai Institute for Advanced Communication and Data Science, State Key Laboratory of Advanced Optical Communication Systems and Networks,Shanghai,China,200240","2019 18th International Conference on Optical Communications and Networks (ICOCN)","19 Dec 2019","2019","","","1","3","Chaotic discrete cosine transform is proposed to enhance both the physical-layer security and the transmission performance in OFDM-PON. Experimentally, secure transmission of 13.3Gb/s OFDM signals shows a ~1.5 dB (BER@10<sup>-3</sup>) improvement in receiver sensitivity.","","978-1-7281-2764-4","10.1109/ICOCN.2019.8934335","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8934335","Optical Communications;network security;chaotic discrete cosine transform;data encryption.","Chaotic communication;Discrete cosine transforms;OFDM;Encryption;Precoding;Optical fiber communication","cryptography;discrete cosine transforms;error statistics;OFDM modulation;passive optical networks","chaotic discrete cosine transform;physical-layer data encryption;OFDM-PON;physical-layer security;secure transmission","","1","","9","","19 Dec 2019","","","IEEE","IEEE Conferences"
"Power system real time data encryption system based on DES algorithm","A. Cui; H. Zhao; X. Zhang; B. Zhao; Z. Li","State Grid Gansu Electric Power Company,Lanzhou,China,730030; Electric Power Research Institute of State Grid Gansu Electric Power Company,Lanzhou,China,730070; State Grid Gansu Electric Power Company,Lanzhou,China,730030; State Grid Gansu Electric Power Company,Lanzhou,China,730030; Electric Power Research Institute of State Grid Gansu Electric Power Company,Lanzhou,China,730070","2021 13th International Conference on Measuring Technology and Mechatronics Automation (ICMTMA)","23 Apr 2021","2021","","","220","228","To ensure the safe operation of power system, this paper studies two technologies of data encryption and digital signature, and designs a real-time data encryption system based on DES algorithm, which improves the security of data network communication. The real-time data encryption system of power system is optimized by the hybrid encryption system based on DES algorithm. The real-time data encryption of power system adopts triple DES algorithm, and double DES encryption algorithm of RSA algorithm to ensure the security of triple DES encryption key, which solves the problem of real-time data encryption management of power system. Java security packages are used to implement digital signatures that guarantee data integrity and non-repudiation. Experimental results show that the data encryption system is safe and effective.","2157-1481","978-1-6654-3892-6","10.1109/ICMTMA52658.2021.00056","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9410134","DES algorithm;power system;data encryption","Protocols;Power measurement;Real-time systems;Encryption;Power systems;Power system reliability;Communication networks","cryptography;data integrity;digital signatures;electrical safety;Java;power engineering computing;public key cryptography;security of data","power system;real-time data encryption system;data network communication;hybrid encryption system;triple DES algorithm;double DES encryption algorithm;triple DES encryption key;real-time data encryption management;data integrity;Java security packages;digital signatures","","","","20","","23 Apr 2021","","","IEEE","IEEE Conferences"
"Cloud Security Implementation using Homomorphic Encryption","I. Syafalni; H. Fadhli; W. Utami; G. S. A. Dharma; R. Mulyawan; N. Sutisna; T. Adiono","University of Excellence Center on Microelectronics, Bandung Institute of Technology,Bandung,Indonesia; University of Excellence Center on Microelectronics, Bandung Institute of Technology,Bandung,Indonesia; University of Excellence Center on Microelectronics, Bandung Institute of Technology,Bandung,Indonesia; University of Excellence Center on Microelectronics, Bandung Institute of Technology,Bandung,Indonesia; University of Excellence Center on Microelectronics, Bandung Institute of Technology,Bandung,Indonesia; University of Excellence Center on Microelectronics, Bandung Institute of Technology,Bandung,Indonesia; University of Excellence Center on Microelectronics, Bandung Institute of Technology,Bandung,Indonesia","2020 IEEE International Conference on Communication, Networks and Satellite (Comnetsat)","25 Jan 2021","2020","","","341","345","With the advancement of computing and communication technologies, data transmission in the internet are getting bigger and faster. However, it is necessary to secure the data to prevent fraud and criminal over the internet. Furthermore, most of the data related to statistics requires to be analyzed securely such as weather data, health data, financial and other services. This paper presents an implementation of cloud security using homomorphic encryption for data analytic in the cloud. We apply the homomorphic encryption that allows the data to be processed without being decrypted. Experimental results show that, for the polynomial degree 2<sup>6</sup>, 2<sup>8</sup>, and 2<sup>10</sup>, the total executions are 2.2 ms, 4.4 ms, 25 ms per data, respectively. The implementation is useful for big data security such as for environment, financial and hospital data analytics.","","978-0-7381-2517-6","10.1109/Comnetsat50391.2020.9328979","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9328979","Data security;cloud security system;homomorphic encryption;data analytic.","Encryption;Security;Data analysis;Hospitals;Big Data;Satellites;Public key","Big Data;cloud computing;cryptography;data analysis;polynomials","data transmission;homomorphic encryption;big data security;hospital data analytics;cloud security implementation;computing and communication technologies;time 4.4 ms;time 25.0 ms;time 2.2 ms","","","","15","","25 Jan 2021","","","IEEE","IEEE Conferences"
"Data privacy in cloud computing","A. El-Yahyaoui; M. D. Ech-Chrif El Kettani","Information Security Research Team, CEDOC ST2I, Mohammed V University, Rabat, Morocco; Information Security Research Team, CEDOC ST2I, Mohammed V University, Rabat, Morocco","2018 4th International Conference on Computer and Technology Applications (ICCTA)","28 Jun 2018","2018","","","25","28","Data privacy in cloud computing is a fundamental issue today. Fully homomorphic encryption schemes are highly recommended for data security in cloud computing. In fact, confidentiality of sensible data can be preserved even if a non-trusted cloud server processes it; the mystery behind this is that fully homomorphic encryption schemes allow processing encrypted data without the need of a prior decryption. In this paper we present a new fully homomorphic encryption scheme from integers. Our encryption scheme can be used essentially to secure sensible data in cloud computing. The proposed scheme uses a large integer ring as cleartext space and one key for encryption and decryption, i.e. it is a symmetric encryption scheme.","","978-1-5386-6995-2","10.1109/CATA.2018.8398650","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8398650","data security;fully homomorphic encryption;integers;cloud;privacy","Encryption;Cloud computing;Data privacy;Servers;Big Data","cloud computing;cryptography;data privacy","data privacy;cloud computing;homomorphic encryption schemes;data security;sensible data;cloud server;encrypted data;fully homomorphic encryption scheme;symmetric encryption scheme","","1","","22","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Multi authority attribute based encryption against data integrity and scalability issues in cloud data services","Praveena.A; Sasikala.C","Department Of Computer Science, VSB College Of Engineering Technical Campus, Coimbatore, TamilNadu (India); Department Of Computer Science, VSB College Of Engineering Technical Campus, Coimbatore, TamilNadu (India)","2015 International Conference on Innovations in Information, Embedded and Communication Systems (ICIIECS)","13 Aug 2015","2015","","","1","5","Identity Privacy of the outsourced data as of public auditing is modelled as privacy concern in the cloud data service through the public auditing. With cloud data services, it is common place for data to be not only stored in the cloud, but also shared across frequent users. Regrettably, the integrity of cloud data is focus to cynicism due to the prolongation of hardware/software failures and human errors. We propose a novel privacy-preserving mechanism that supports public auditing on shared data stored in the cloud. Yet, issues such as risks of privacy exposure, scalability in key management, supple access and efficient user revocation, have remained the foremost challenges and achieving fine-grained, cryptographically enforced data access control. In particular, we exploit multi authority attribute based encryption to compute verification of the data stored in the cloud to audit the correctness of shared data. Through imposing the multi authority-ABE technique our mechanism, the identity of the attribute on each block in shared data is kept private from public verifiers so, that they can efficiently verify the data integrity without retrieving the entire file. It can also perform multiple auditing tasks simultaneously.","","978-1-4799-6818-3","10.1109/ICIIECS.2015.7192940","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7192940","Cloud Security;Privacy Preserving;MA-ABE;Cloud Auditing;Anonymization","Encryption;Cloud computing;Data privacy;Conferences;Algorithm design and analysis","auditing;authorisation;cloud computing;data integrity;data privacy;public key cryptography","multiauthority attribute-based encryption;scalability issues;identity privacy;outsourced data;public auditing;cloud data service;cloud data integrity;cynicism;hardware failure prolongation;human errors;privacy-preserving mechanism;shared data storage;privacy exposure risk;key management scalability risk;user revocation;fine-grained-cryptographically enforced data access control;data verification;multiauthority-ABE technique;data integrity;software failure prolongation","","1","","18","","13 Aug 2015","","","IEEE","IEEE Conferences"
"Fuzzy Multi-Keyword Query on Encrypted Data in the Cloud","X. Shi; S. Hu","Donghua Univ., Shanghai, China; Donghua Univ., Shanghai, China","2016 4th Intl Conf on Applied Computing and Information Technology/3rd Intl Conf on Computational Science/Intelligence and Applied Informatics/1st Intl Conf on Big Data, Cloud Computing, Data Science & Engineering (ACIT-CSII-BCD)","4 May 2017","2016","","","419","425","With the popularity of cloud computing, more and more data information is gradually shift to the cloud. The security of cloud data has become a difficult problem that needs to be solved urgently. Data encryption is an effective means to ensure the security of data in the cloud. However, the retrieval of encrypted data is very different from the retrieval of plaintext. The traditional plaintext retrieval method is no longer suitable for the retrieval of the cipher text. In the previous fuzzy search strategy, although fuzzy keyword sets that building on keyword dictionary can realize the fuzzy search. But when the keyword set is constantly increasing, the fuzzy set will be exponentially growing. So the retrieval efficiency will be very difficult to make people satisfied. On the basis of the existing encryption data fuzzy search scheme, abandoned the original fuzzy set of keywords, the search request of keywords and keyword Dictionary of keywords matching correction method to realize the fuzzy search, improving the efficiency of retrieval. At the same time, the Chinese and English data mixed more and more, and the existing fuzzy retrieval scheme supports only a single language retrieval, using English and Chinese comparison table convert Chinese keyword to English keyword to support Chinese and English keyword search, making the precision ratio improved, greatly improving the user's search experience.","","978-1-5090-4871-7","10.1109/ACIT-CSII-BCD.2016.088","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7917023","Cloud computing;keyword;encrypted data;cloud;Searchable encryption","Cloud computing;Servers;Encryption;Dictionaries;Indexes","cloud computing;fuzzy set theory;information retrieval;query processing;security of data","fuzzy multikeyword query;encrypted data;cloud computing;cloud data security;data encryption;plaintext retrieval;cipher text retrieval;retrieval efficiency;Chinese data;English data;Chinese keyword;English keyword;precision ratio;user search experience","","4","","24","","4 May 2017","","","IEEE","IEEE Conferences"
"Data Encryption Method of Ssl Digital Authentication Signature System Based on Privacy Protection","Y. Dun-Yi",Network and Information Center of Beijing Institute of Graphic Communication,"2020 12th International Conference on Measuring Technology and Mechatronics Automation (ICMTMA)","30 Mar 2020","2020","","","40","44","The data encryption design of SSL digital authentication signature system is designed to improve the confidentiality of SSL digital authentication signature system. In order to solve the problem of low cyclic shift key coding and decoding rate and strong sensitivity, a data encryption technology of SSL digital authentication signature system based on privacy protection is proposed. Firstly, the floating-point data of SSL digital authentication signature system are arithmetic encoded, and the random linear encryption key of SSL digital authentication signature system is designed by using Logistics chaotic linear mapping. Then the piecewise sample regression test method is used to design the data coding and decoding of SSL digital authentication signature system, and the data encryption and privacy protection technology of SSL digital authentication signature system is optimized. Finally, the encryption performance is tested by data simulation analysis. The results show that the encryption reliability of SSL digital authentication signature system is better, the risk of deciphering is reduced, and the secure transmission performance of data is improved.","2157-1481","978-1-7281-7081-7","10.1109/ICMTMA50254.2020.00016","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9050273","privacy protection;SSL digital authentication;signature;system;data encryption","","authorisation;cryptography;data analysis;data privacy;digital signatures","SSL digital authentication signature system;data encryption design;privacy protection;secure transmission performance;deciphering risk;data simulation analysis;data coding;data decoding;logistics chaotic linear mapping;piecewise sample regression test;random linear encryption key;cyclic shift key coding;cyclic shift key decoding","","","","15","","30 Mar 2020","","","IEEE","IEEE Conferences"
"Homomorphic encryption the “Holy Grail” of cryptography","D. Tourky; M. ElKawkagy; A. Keshk","Computer Science Department, Higher Institute of Computer Science and Information Systems, Ministry of Higher Education, Egypt; Computer Science Department, Higher Institute of Computer Science and Information Systems, Ministry of Higher Education, Egypt; Computer Science Department, Higher Institute of Computer Science and Information Systems, Ministry of Higher Education, Egypt","2016 2nd IEEE International Conference on Computer and Communications (ICCC)","11 May 2017","2016","","","196","201","Homomorphic encryption is the cryptosystem which allows computations on encrypted data achieving the goal of protecting the privacy of data during communication and storage process. For decades' Homomorphic encryption is the Holy Grail of cryptography, nonetheless constructing algorithms and implementing methods of homomorphic encryption schemes are sophisticated. This paper clarifies the concept, categories and construction methods of Homomorphic encryption by sailing in its complicated algorithms from the starting spark of algebraically homomorphic encryption to the approach of constructing fully homomorphic encryption from SomeWhat homomorphic encryption.","","978-1-4673-9026-2","10.1109/CompComm.2016.7924692","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7924692","privacy of data;computation on encrypted data;homomorphic encryption;fully homomorphic encryption","Encryption;Zinc;Libraries","cryptography;data protection","cryptography;cryptosystem;data encryption;data privacy protection;communication process;storage process;fully homomorphic encryption;SomeWhat homomorphic encryption","","2","","16","","11 May 2017","","","IEEE","IEEE Conferences"
"Research and Application of Data Privacy Protection Technology in Cloud Computing Environment Based on Attribute Encryption","W. Zhang; S. Jin","Jiangxi Institute of Engineering,Jiangxi,China; Jiangxi Institute of Engineering,Jiangxi,China","2020 IEEE International Conference on Power, Intelligent Computing and Systems (ICPICS)","22 Sep 2020","2020","","","994","996","With the continuous progress of Internet information technology, cloud computing has come into being. In the cloud computing environment, most applications and data are moved to the huge network data centers of cloud service providers. However, when users outsource sensitive data to cloud services, this raises a number of issues related to data security and access control. Focusing on cloud computing environment based on the weight of attribute more agencies encryption problem, this paper puts forward a cloud computing environment based on the weight of attribute more agencies encryption scheme, and by introducing concept of attribute weights, attributes authority according to the attribute importance for attributes assigned different weights. Attribute weights of attributes can be converted to set. This scheme can reflect the importance of attributes, so it has more practical significance, so as to prove the security and correctness of the cloud computing environment.","","978-1-7281-9874-3","10.1109/ICPICS50287.2020.9202055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9202055","cloud computing;Attribute-based encryption;Key strategy;Access structure;multi-agency","Cloud computing;Encryption;Data privacy;Access control;Predictive models","authorisation;cloud computing;cryptography;data privacy;information technology;outsourcing","cloud computing environment;data privacy protection technology;Internet information technology;huge network data centers;cloud service providers;data security;access control;attribute more agencies encryption problem;attribute weights;attribute authority;outsource sensitive data","","","","7","","22 Sep 2020","","","IEEE","IEEE Conferences"
"Trustworthiness study of HDFS data storage based on trustworthiness metrics and KMS encryption","Y. Tian; X. Yu","Beijing University of Technology,Beijing,China; Beijing University of Technology,Beijing,China","2021 IEEE International Conference on Power Electronics, Computer Applications (ICPECA)","1 Mar 2021","2021","","","962","966","Since its introduction in 2006, Hadoop technology has evolved dramatically and the Hadoop ecosystem has flourished. The Hadoop ecosystem is now composed of more than 60 components, ranging from HDFS and MapReduce. Hadoop's architecture makes it far superior to other products in large-scale data processing and analysis, making it the best choice for all industries. This makes Hadoop the preferred framework for data analysis and processing in a variety of industries. With the widespread application of Hadoop, people are increasingly concerned about the data trustworthiness of HDFS such as the explicit storage of data and over-reliance on authentication mechanisms. In order to ensure the trustworthiness of Hadoop data and to take into account the performance factors of the big data framework, this study focuses on the HDFS-based data trustworthiness problem and the use of node classification, data encryption, trustworthiness measures and other measures to comprehensively enhance the trustworthiness of HDFS file system, improve the existing HDFS system, and ensure the data storage communication in a trustworthy environment.","","978-1-7281-9004-4","10.1109/ICPECA51329.2021.9362537","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9362537","Hadoop;HDFS;Trustworthy Computing","Industries;Ecosystems;Memory;Big Data;Predictive models;Throughput;Encryption","Big Data;cloud computing;cryptography;data analysis;data handling;distributed databases;parallel processing;public domain software;storage management","trustworthiness metrics;KMS encryption;Hadoop technology;Hadoop ecosystem;Hadoop's architecture;large-scale data processing;preferred framework;data analysis;Hadoop data;big data framework;HDFS-based data trustworthiness problem;data encryption;trustworthiness measures;HDFS file system;existing HDFS system;data storage communication;trustworthy environment;trustworthiness study;HDFS data storage","","","","14","","1 Mar 2021","","","IEEE","IEEE Conferences"
