"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Detecting insurance claims fraud using machine learning techniques","R. Roy; K. T. George","Dept. of CSE, Jyothi Engineering College, Thrissur, Kerala; Dept. of CSE, Jyothi Engineering College, Thrissur, Kerala","2017 International Conference on Circuit ,Power and Computing Technologies (ICCPCT)","19 Oct 2017","2017","","","1","6","The insurance industries consist of more than thousand companies in worldwide. And collect more than one trillions of dollars premiums in each year. When a person or entity make false insurance claims in order to obtain compensation or benefits to which they are not entitled is known as an insurance fraud. The total cost of an insurance fraud is estimated to be more than forty billions of dollars. So detection of an insurance fraud is a challenging problem for the insurance industry. The traditional approach for fraud detection is based on developing heuristics around fraud indicator. The auto\vehicle insurance fraud is the most prominent type of insurance fraud, which can be done by fake accident claim. In this paper, focusing on detecting the auto\vehicle fraud by using, machine learning technique. Also, the performance will be compared by calculation of confusion matrix. This can help to calculate accuracy, precision, and recall.","","978-1-5090-4967-7","10.1109/ICCPCT.2017.8074258","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8074258","Machine learning (ML);Decision tree(DT);Random forest(RF);Naïve Bayes(NB)","Insurance;Training;Computers;Machine learning algorithms;Classification algorithms;Learning systems;Prediction algorithms","fraud;insurance data processing;learning (artificial intelligence)","insurance industry;false insurance claims;fraud indicator;confusion matrix;machine learning techniques;fake accident claim;auto-vehicle insurance fraud;insurance claims fraud detection","","4","","17","","19 Oct 2017","","","IEEE","IEEE Conferences"
"No Smurfs: Revealing Fraud Chains in Mobile Money Transfers","M. Zhdanova; J. Repp; R. Rieke; C. Gaber; B. Hemery","Fraunhofer Inst. SIT, Darmstadt, Germany; Fraunhofer Inst. SIT, Darmstadt, Germany; Fraunhofer Inst. SIT, Darmstadt, Germany; Orange, Caen, France; Normandie Univ., Caen, France","2014 Ninth International Conference on Availability, Reliability and Security","11 Dec 2014","2014","","","11","20","Mobile Money Transfer (MMT) services provided by mobile network operators enable funds transfers made on mobile devices of end-users, using digital equivalent of cash (electronic money) without any bank accounts involved. MMT simplifies banking relationships and facilitates financial inclusion, and, therefore, is rapidly expanding all around the world, especially in developing countries. MMT systems are subject to the same controls as those required for financial institutions, including the detection of Money Laundering (ML) - a source of concern for MMT service providers. In this paper we focus on an often practiced ML technique known as micro-structuring of funds or smurfing and introduce a new method for detection of fraud chains in MMT systems. Whereas classical detection methods are based on machine learning and data mining, this work builds on Predictive Security Analysis at Runtime (PSA@R), a model-based approach for event-driven process analysis. We provide an extension to PSA@R which allows us to identify fraudsters in an MMT service monitoring network behavior of its end-users. We evaluate our method on simulated transaction logs, containing approximately 460,000 transactions for 10,000 end-users, and compare it with classical fraud detection approaches. With 99.81% precision and 90.18% recall, we achieve better recognition performance in comparison with the state of the art.","","978-1-4799-4223-7","10.1109/ARES.2014.10","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6980259","money laundering;mobile money transfer systems;fraud detection;predictive security analysis;process behavior analysis;machine learning","Security;Mobile communication;Monitoring;Databases;Automata;Runtime;Computational modeling","banking;electronic money;fraud;learning (artificial intelligence);mobile computing;security of data","fraud chain detection;mobile money transfer services;MMT services;fund transfers;mobile devices;electronic money;banking relationships;financial inclusion;money laundering detection;ML technique;fund microstructuring;smurfing;predictive security analysis at runtime;PSA@R;model-based approach;event-driven process analysis;fraudster identification","","11","","32","","11 Dec 2014","","","IEEE","IEEE Conferences"
"System Misuse Detection Via Informed Behavior Clustering and Modeling","L. Adilova; L. Natious; S. Chen; O. Thonnard; M. Kamp","Fraunhofer IAIS; Fraunhofer IAIS; Fraunhofer IAIS, Bonn University; Amadeus; Fraunhofer IAIS, University Bonn","2019 49th Annual IEEE/IFIP International Conference on Dependable Systems and Networks Workshops (DSN-W)","22 Aug 2019","2019","","","15","23","One of the main tasks of cybersecurity is recognizing malicious interactions with an arbitrary system. Currently, the logging information from each interaction can be collected in almost unrestricted amounts, but identification of attacks requires a lot of effort and time of security experts.We propose an approach for identifying fraud activity through modeling normal behavior in interactions with a system via machine learning methods, in particular LSTM neural networks. In order to enrich the modeling with system specific knowledge, we propose to use an interactive visual interface that allows security experts to identify semantically meaningful clusters of interactions. These clusters incorporate domain knowledge and lead to more precise behavior modeling via informed machine learning. We evaluate the proposed approach on a dataset containing logs of interactions with an administrative interface of login and security server. Our empirical results indicate that the informed modeling is capable of capturing normal behavior, which can then be used to detect abnormal behavior.","2325-6664","978-1-7281-3030-9","10.1109/DSN-W.2019.00011","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8806013","Cybersecurity;Language models;Clustering;Knowledge injection;Informed ML;Vizualization tools","Hidden Markov models;Security;Machine learning;Task analysis;Visualization;Data models;Recurrent neural networks","fraud;interactive systems;learning (artificial intelligence);pattern clustering;recurrent neural nets;security of data;system monitoring;user interfaces","malicious interactions;security experts;fraud activity;machine learning methods;interactive visual interface;informed machine learning;security server;informed behavior modeling;informed behavior clustering;system misuse detection;login server;LSTM neural networks","","","","29","","22 Aug 2019","","","IEEE","IEEE Conferences"
"Performance Analysis of Machine Learning Algorithms in Credit Cards Fraud Detection","V. Jain; M. Agrawal; A. Kumar","GLA University,Department of Computer Engineering and Applications,Mathura,Uttar Pradesh,India; GLA University,Department of Computer Engineering and Applications,Mathura,Uttar Pradesh,India; GLA University,Department of Computer Engineering and Applications,Mathura,Uttar Pradesh,India","2020 8th International Conference on Reliability, Infocom Technologies and Optimization (Trends and Future Directions) (ICRITO)","15 Sep 2020","2020","","","86","88","Credit cards are very commonly used in making online payments. In recent years' frauds are reported which are accomplished using credit cards. It is very difficult to detect and prevent the fraud which is accomplished using credit card. Machine Learning(ML) is an Artificial Intelligence (AI) technique which is used to solve many problems in science and engineering. In this paper, machine learning algorithms are applied on a data set of credit cards frauds and the power of three machine learning algorithms is compared to detect the frauds accomplished using credit cards. The accuracy of Random Forest machine learning algorithm is best as compared to Decision Tree and XGBOOST algorithms.","","978-1-7281-7016-9","10.1109/ICRITO48877.2020.9197762","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9197762","Credit Cards Fraud Detection;Machine Learning;Artificial Intelligence","Machine learning algorithms;Credit cards;Forestry;Decision trees;Prediction algorithms;Machine learning;Classification algorithms","credit transactions;fraud;learning (artificial intelligence);random forests","online payments;artificial intelligence;performance analysis;machine learning;credit cards fraud detection;random forest","","","","17","","15 Sep 2020","","","IEEE","IEEE Conferences"
"An Information-Theoretic Approach to Personalized Explainable Machine Learning","A. Jung; P. H. J. Nardelli","Department of Computer Science, Aalto University, Espoo, Finland; Lappeenranta-Lahti University of Technology, Lappeenranta, Finland","IEEE Signal Processing Letters","5 Jun 2020","2020","27","","825","829","Automated decision making is used routinely throughout our every-day life. Recommender systems decide which jobs, movies, or other user profiles might be interesting to us. Spell checkers help us to make good use of language. Fraud detection systems decide if a credit card transactions should be verified more closely. Many of these decision making systems use machine learning methods that fit complex models to massive datasets. The successful deployment of machine learning (ML) methods to many (critical) application domains crucially depends on its explainability. Indeed, humans have a strong desire to get explanations that resolve the uncertainty about experienced phenomena like the predictions and decisions obtained from ML methods. Explainable ML is challenging since explanations must be tailored (personalized) to individual users with varying backgrounds. Some users might have received university-level education in ML, while other users might have no formal training in linear algebra. Linear regression with few features might be perfectly interpretable for the first group but might be considered a black-box by the latter. We propose a simple probabilistic model for the predictions and user knowledge. This model allows to study explainable ML using information theory. Explaining is here considered as the task of reducing the “surprise” incurred by a prediction. We quantify the effect of an explanation by the conditional mutual information between the explanation and prediction, given the user background.","1558-2361","","10.1109/LSP.2020.2993176","Academy of Finland(grant numbers:ee-IoT project n.319009); FIREMAN(grant numbers:CHIST-ERA/n.326270); EnergyNet Research Fellowship(grant numbers:n.321265/n.328869); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9089200","Machine learning;artificial intelligence;decision support systems","Predictive models;Data models;Probabilistic logic;Machine learning;Decision making;Linear regression;Neural networks","decision making;formal verification;fraud;learning (artificial intelligence);recommender systems","information-theoretic approach;personalized explainable machine learning;automated decision making;recommender systems;user profiles;spell checkers;fraud detection systems;credit card transactions;complex models;massive datasets;explainable ML;university-level education;linear algebra;linear regression;information theory;conditional mutual information;user background","","","","28","IEEE","7 May 2020","","","IEEE","IEEE Journals"
"Detecting Credit Card Fraud Using Selected Machine Learning Algorithms","M. Puh; L. Brkić","University of Zagreb Faculty of Electrical Engineering and Computing, Zagreb, Croatia; University of Zagreb Faculty of Electrical Engineering and Computing, Zagreb, Croatia","2019 42nd International Convention on Information and Communication Technology, Electronics and Microelectronics (MIPRO)","11 Jul 2019","2019","","","1250","1255","Due to the immense growth of e-commerce and increased online based payment possibilities, credit card fraud has become deeply relevant global issue. Recently, there has been major interest for applying machine learning algorithms as data mining technique for credit card fraud detection. However, number of challenges appear, such as lack of publicly available data sets, highly imbalanced class sizes, variant fraudulent behavior etc. In this paper we compare performance of three machine learning algorithms: Random Forest, Support Vector Machine and Logistic Regression in detecting fraud on real-life data containing credit card transactions. To mitigate imbalanced class sizes, we use SMOTE sampling method. The problem of ever-changing fraud patterns is considered with employing incremental learning of selected ML algorithms in experiments. The performance of the techniques is evaluated based on commonly accepted metric: precision and recall.","2623-8764","978-953-233-098-4","10.23919/MIPRO.2019.8757212","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8757212","credit card fraud detection;machine learning;class imbalance","","credit transactions;data mining;electronic commerce;fraud;pattern classification;random forests;regression analysis;sampling methods;support vector machines","selected machine learning algorithms;support vector machine;logistic regression;random forest;SMOTE sampling method;e-commerce;online based payment possibilities;selected ML algorithms;incremental learning;credit card transactions;imbalanced class sizes;credit card fraud detection;data mining technique","","9","","30","","11 Jul 2019","","","IEEE","IEEE Conferences"
"Leveraging the serverless paradigm for realizing machine learning pipelines across the edge-cloud continuum","E. Paraskevoulakou; D. Kyriazis","University of Piraeus,Department of Digital Systems,Piraeus,Greece; University of Piraeus,Department of Digital Systems,Piraeus,Greece","2021 24th Conference on Innovation in Clouds, Internet and Networks and Workshops (ICIN)","29 Mar 2021","2021","","","110","117","The exceedingly exponential-growing data rate highlighted numerous requirements and several approaches have been released to maximize the added-value of cloud and edge resources. Whereas data scientists utilize algorithmic models in order to transform datasets and extract actionable knowledge, a key challenge is oriented towards abstracting the underline layers: the ones enabling the management of infrastructure resources and the ones responsible to provide frameworks and components as services. In this sense, the serverless approach features as the novel paradigm of new cloud-related technology, enabling the agile implementation of applications and services. The concept of Function as a Service (FaaS) is introduced as a revolutionary model that offers the means to exploit serverless offerings. Developers have the potential to design their applications with the necessary scalability in the form of nanoservices without addressing themselves the way the infrastructure resources should be deployed and managed. By abstracting away the underlying hardware allocations, the data scientist concentrates on the business logic and critical problems of Machine Learning (ML) algorithms. This paper introduces an approach to realize the provision of ML Functions as a Service (i.e., ML-FaaS), by exploiting the Apache OpenWhisk event-driven, distributed serverless platform. The presented approach tackles also composite services that consist of single ones i.e., workflows of ML tasks including processes such as aggregation, cleaning, feature extraction, and analytics; thus, reflecting the complete data path. We also illustrate the operation of the approach mentioned above and assess its performance and effectiveness exploiting a holistic, end-toend anti-fraud detection machine learning pipeline.","2472-8144","978-1-7281-7705-2","10.1109/ICIN51074.2021.9385525","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9385525","machine learning;artificial intelligence;serverless;function as a service;cloud computing;edge computing","Pipelines;FAA;Feature extraction;Data models;Task analysis;Pipeline processing;Business","cloud computing;computer network management;data mining;feature extraction;fraud;learning (artificial intelligence);peer-to-peer computing;protocols;Web services","approach tackles;composite services;single ones;ML tasks;feature extraction;complete data path;end-toend anti-fraud detection machine;pipeline;serverless paradigm;edge-cloud continuum;data rate highlighted numerous requirements;added-value;edge resources;data scientists;algorithmic models;actionable knowledge;underline layers;infrastructure resources;serverless approach features;cloud-related technology;agile implementation;revolutionary model;serverless offerings;necessary scalability;underlying hardware allocations;data scientist concentrates;business logic;ML Functions;ML-FaaS;distributed serverless platform","","","","31","","29 Mar 2021","","","IEEE","IEEE Conferences"
"Botnet Detection Using Recurrent Variational Autoencoder","J. Kim; A. Sim; J. Kim; K. Wu","Lawrence Berkeley National Laboratory,Berkeley,CA,USA; Lawrence Berkeley National Laboratory,Berkeley,CA,USA; Texas A&M University,Commerce,TX,USA; Lawrence Berkeley National Laboratory,Berkeley,CA,USA","GLOBECOM 2020 - 2020 IEEE Global Communications Conference","11 Feb 2021","2020","","","1","6","Botnet detection is an active research topic as botnets are a source of many malicious activities, including distributed denial-of-service (DDoS), click-fraud, spamming, and crypto-mining attacks. However, it is getting more complicated to identify botnets due to the continuous evolution of botnet software and families that harness new types of devices and attack vectors. Recent studies employing machine learning (ML) showed improved performance to detect botnets to some extent, but they are still limited and ineffective with the lack of sequential pattern analysis, which is a key to detect various classes of botnets. In this paper, we propose a novel botnet detection method, built upon Recurrent Variational Autoencoder (RVAE), that effectively captures sequential characteristics of botnet anomalies. We validate the feasibility of the proposed method with the CTU-13 dataset that have been widely employed for botnet detection studies, and show that our method is at least comparable to existing techniques in terms of detection accuracy. In addition, our experimental results show that the proposed method can detect previously unseen botnets by utilizing sequential patterns of network traffic. We will also show how our method can detect botnets in the streaming mode, which is the essential requirement to perform real-time, on-line detection.","2576-6813","978-1-7281-8298-8","10.1109/GLOBECOM42002.2020.9348169","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9348169","botnet detection;anomaly scoring;Recurrent Neural Network;Variational Autoencoder;network security","Training;Systematics;Botnet;Unsolicited e-mail;Telecommunication traffic;Detectors;Anomaly detection","fraud;invasive software;learning (artificial intelligence);recurrent neural nets;unsolicited e-mail","botnet detection method;recurrent variational autoencoder;botnet anomalies;botnet detection studies;unseen botnets;online detection;click-fraud;botnet software;RVAE;CTU-13 dataset;distributed denial-of-service;spamming;crypto-mining attacks;machine learning;DDoS","","","","26","","11 Feb 2021","","","IEEE","IEEE Conferences"
"Detection of Fraudulence in Credit Card Transactions using Machine Learning on Azure ML","A. Shivanna; S. Ray; K. Alshouiliy; D. P. Agrawal","University of Cincinnati,Center for Distributed and Mobile Computing,EECS,Cincinnati,USA; University of Cincinnati,Center for Distributed and Mobile Computing,EECS,Cincinnati,USA; University of Cincinnati,Center for Distributed and Mobile Computing,EECS,Cincinnati,USA; University of Cincinnati,Center for Distributed and Mobile Computing,EECS,Cincinnati,USA","2020 11th IEEE Annual Ubiquitous Computing, Electronics & Mobile Communication Conference (UEMCON)","25 Dec 2020","2020","","","0268","0273","With the advancement of mobile and cloud technologies, there is a sharp increase in online transactions. Detecting fraudulent credit card transactions on a timely basis is a very critical and challenging problem in Financial Industry. Although online transactions are very convenient, they bring the risk of fraudulence on many aspects. Some of the key challenges in detecting fraudulence in online transactions include irregular behavioral patterns, skewed dataset i.e. high normal transaction to fraudulent transaction ratio, limited availability of data and dynamically changing environment. Every year people lose millions of dollars due to credit card fraud. There is a lack of quality research in this domain. We have used a dataset comprising of European cardholders which has 284,807 transactions to model our system. In this paper, we will design and develop credit card fraudulence detection system by training and testing two ML algorithms: Decision Forest (DF) and Decision Jungle (DJ) classifiers. Our results successfully demonstrate that DJ classifier delivers higher performance compared to DF classifier.","","978-1-7281-9656-5","10.1109/UEMCON51285.2020.9298129","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9298129","Big Data;Credit Card;Finance;Machine Learning;Decision Jungle;Decision Forest;SMOTE;Online Transactions;Azure ML","Credit cards;Correlation;Training;Data analysis;Forestry;Task analysis;Principal component analysis","credit transactions;fraud;learning (artificial intelligence)","online transactions;fraudulent transaction ratio;credit card fraud;credit card fraudulence detection system;mobile cloud technologies;fraudulent credit card transactions;critical problem","","","","23","","25 Dec 2020","","","IEEE","IEEE Conferences"
"Fraud detection in big data using supervised and semi-supervised learning techniques","G. E. Melo-Acosta; F. Duitama-Muñoz; J. D. Arias-Londoño","I&S Research Group, Universidad de Antioquia, Calle 67 No. 53 - 108, 050010, Medellín, Colombia; Dpt. of Systems Engineering and Computers Science, Universidad de Antioquia, Calle 67 No. 53 - 108, 050010, Medellín, Colombia; Dpt. of Systems Engineering and Computers Science, Universidad de Antioquia, Calle 67 No. 53 - 108, 050010, Medellín, Colombia","2017 IEEE Colombian Conference on Communications and Computing (COLCOM)","30 Oct 2017","2017","","","1","6","This paper addresses the credit card fraud detection problem in the context of Big Data, based on machine learning techniques. In the fraud detection task, typically the available datasets for ML training present some peculiarities, such as the unavoidable condition of a strong class imbalance, the existence of unlabeled transactions, and the large number of records that must be processed. The present paper aims to propose a methodology for automatic detection of fraudulent transactions, that tackle all these problems. The methodology is based on a Balanced Random Forest, that can be used in supervised and semi-supervised scenarios through a co-training approach. Two different schemes for the co-training approach are tested, in order to overcome the class imbalance problem. Moreover, a Spark platform and Hadoop file system support our solution, in order to enable the scalability of the proposed solution. The proposed approach achieves an absolute improvement of around 24% in terms of geometric mean in comparison to a standard random forest learning strategy.","","978-1-5386-1060-2","10.1109/ColComCon.2017.8088206","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8088206","Fraud Detection;Machine Learning;Random Forest;Semi-supervised Learning;Spark","Radio frequency;Training;Sparks;Credit cards;Support vector machines;Semisupervised learning","credit transactions;data handling;fraud;learning (artificial intelligence);random processes;security of data;transaction processing","unlabeled transactions;Balanced Random Forest;semisupervised scenarios;class imbalance problem;standard random forest learning strategy;semisupervised learning techniques;credit card fraud detection problem;machine learning techniques;strong class imbalance;Big Data;ML training;fraudulent transactions automatic detection;Spark platform;Hadoop file system support","","3","","30","","30 Oct 2017","","","IEEE","IEEE Conferences"
"Editorial: Media Authentication and Forensics—New Solutions and Research Opportunities","",,"IEEE Journal of Selected Topics in Signal Processing","25 Aug 2020","2020","14","5","906","909","The papers in this special section focus on new solutions and research initiatives in the area of media authentication and forensics. Media manipulation is now a pressing societal problem with broad implications. In the past, it required significant skill to create compelling manipulations because editing tools, such as Adobe Photoshop, required experienced users to alter images convincingly. Over the last several years, the rise of machine learning-based technologies has dramatically lowered the skill necessary to create compelling manipulations. For example, Generative Adversarial Networks (GANs) can create photo-realistic faces with no skill by an end-user other than the ability to refresh a web page. Deepfake algorithms, such as autoencoders to swap faces in a video, can create manipulations much more easily than previous generation video tools. While these ML techniques have many positive uses, they have also been misused for darker purposes such as to perpetrate fraud, to create false personas, and to attack personal reputations. Clearly, these are pressing and important problems for which technical solutions must play a role.","1941-0484","","10.1109/JSTSP.2020.3011085","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9177412","","Special issues and sections;Forensics;Media;Authentication;Information integrity;Detectors;Forgery;Generative adversarial networks;Image processing;Digital forensics;Digital images","","","","","","0","IEEE","25 Aug 2020","","","IEEE","IEEE Journals"
