"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Ensuring Data Security in Databases Using Format Preserving Encryption","S. Gupta; S. Jain; M. Agarwal","Computer Engineering NSIT, New Delhi, India; Computer Engineering NSIT, New Delhi, India; DayalBagh Educational Institute, Department of Physics and Computer Science, Agra, India","2018 8th International Conference on Cloud Computing, Data Science & Engineering (Confluence)","23 Aug 2018","2018","","","1","5","In the current scenario data security has become an important issue with the growth of digital media. Many users and the applications are accessing the data both from inside and outside the database. Hence, the database as well as data within these databases has become the key target for most of the attackers. Many cryptographic schemes have been designed to solve this problem. Encryption plays an important role in providing the data confidentiality to data stored within the databases. But, the problem in adopting the standard encryption methods is that they may cause a damage to the existing schema as well as to the underlying applications or database as the output length is different from the input length and it also changes the format of data. This paper proposes a Format Preserving Encryption method by accumulating with Advance encryption standard(AES), eXclusive OR operation and a translation method for 16 digit numeric data. Format preserving encryption technique is used to minimizes the databases changes by preserving the format as well as the length of the input data.","","978-1-5386-1719-9","10.1109/CONFLUENCE.2018.8442626","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8442626","Data security;Format preserving encryption;Advanced encryption standard(AES);Data Length;Database;numeric data","Encryption;Databases;Ciphers;Standards","cryptography","digital media;key target;cryptographic schemes;data confidentiality;standard encryption methods;underlying applications;16 digit numeric data;databases changes;advance encryption standard;format preserving encryption method;format preserving encryption technique;AES","","3","","22","","23 Aug 2018","","","IEEE","IEEE Conferences"
"A Dual Layer Image Encryption using Polymerase Chain Reaction Amplification and DNA Encryption","M. Roy; S. Chakraborty; K. Mali; S. Mitra; I. Mondal; R. Dawn; D. Das; S. Chatterjee","Department of Computer Science & Engineering, University of Kalyani, Kalyani, Nadia, West Bengal, India; Department of Computer Science & Engineering, University of Kalyani, Kalyani, Nadia, West Bengal, India; Department of Computer Science & Engineering, University of Kalyani, Kalyani, Nadia, West Bengal, India; Department of Computer Science & Engineering, University of Engineering and Management, Kolkata, Kolkata, India; Department of Computer Science & Engineering, University of Engineering and Management, Kolkata, Kolkata, India; Department of Computer Science & Engineering, University of Engineering and Management, Kolkata, Kolkata, India; Department of Computer Science & Engineering, University of Engineering and Management, Kolkata, Kolkata, India; Department of Computer Science & Engineering, University of Engineering and Management, Kolkata, Kolkata, India","2019 International Conference on Opto-Electronics and Applied Optics (Optronix)","11 Oct 2019","2019","","","1","4","Unauthorized access of the data is one of the major threat for the real world digital data communication. Digital images are one of the most vital subset of the digital data. Several important and sensitive information is conveyed through digital images. Hence, digital image security is one of the foremost interest of the researchers. Cryptographic algorithms Biological sequences are often used to encrypt data due to their inherent features. DNA encryption is one of the widely used method used for data security which is based on the properties of the biological sequences. To protect the images from unwanted accesses, a new two stage method is proposed in this work. DNA Encryption and Polymerase Chain Reaction (PCR) Amplification is used to enhance the security. The proposed method is evaluated using different standard parameters that shows the efficiency of the algorithm.","","978-1-7281-0070-8","10.1109/OPTRONIX.2019.8862350","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8862350","Image encryption;DNA encryption;cryptography;Polymerase Chain Reaction Amplification","DNA;Encryption;Encoding;Polymers;Digital images","authorisation;biocomputing;cryptography;data protection;DNA;image coding","digital image security;DNA encryption;data security;polymerase chain reaction amplification;dual layer image encryption;cryptographic algorithms;unauthorized data access;biological sequences;image protection;binary encoding","","","","14","","11 Oct 2019","","","IEEE","IEEE Conferences"
"Iterative Encryption Method of Transmission Data Anti-Tampering Based on Big Data","R. Wang",Chongqing City Vocational College,"2019 International Conference on Virtual Reality and Intelligent Systems (ICVRIS)","5 Dec 2019","2019","","","109","112","In order to improve the security of transmission data storage in supercomputer network, a supercomputer network transmission data encryption technology based on elliptical hyperbolic iterative coding is proposed. The elliptical hyperbolic differential equation is constructed, and the big data of the supercomputer network is loaded into the elliptical hyperbolic differential equation. A set of high-order statistical characteristic solutions describing the frequency of the quantitative coding symbol are obtained. The tamper-proof iterative encryption cipher design and the public key coding configuration are carried out. The random quantitative coding fusion method is used to carry out the tampering proof iteration of the computer network transmission data. The anti-tampering encryption, secure storage and transmission of data transmission in supercomputer network are realized under Logistics chaotic mapping system. The simulation results show that the encryption technology has good tamper proof performance, strong anti-attack ability and good secure transmission performance for supercomputer network transmission data encryption.","","978-1-7281-5050-5","10.1109/ICVRIS.2019.00036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8920786","big data;transmission data;tamper proof;iterative encryption","Encryption;Supercomputers;Encoding;Big Data;Public key;Differential equations","Big Data;computer networks;differential equations;hyperbolic equations;iterative methods;public key cryptography","iterative encryption method;transmission data storage;supercomputer network transmission data encryption technology;elliptical hyperbolic iterative coding;elliptical hyperbolic differential equation;quantitative coding symbol;public key coding configuration;random quantitative coding fusion method;computer network transmission data;transmission data antitampering;Big Data;supercomputer network","","","","9","","5 Dec 2019","","","IEEE","IEEE Conferences"
"Secured cloud data migration technique by competent probabilistic public key encryption","M. G. Aruna; K. G. Mohan","Department of Computer Science and Engineering, M S Engineering College, Affiliated to VTU, Bengaluru, Karnataka, 562110, India; Department of Computer Science and Engineering, Presidency University, Bengaluru, Karnataka, 560064, India","China Communications","29 May 2020","2020","17","5","168","190","Cloud computing, a recently emerged paradigm faces major challenges in achieving the privacy of migrated data, network security, etc. Too many cryptographic technologies are raised to solve these issues based on identity, attributes and prediction algorithms yet; these techniques are highly prone to attackers. This would raise a need of an effective encryption technique, which would ensure secure data migration. With this scenario, our proposed methodology Efficient Probabilistic Public Key Encryption (EPPKE) is optimized with Covariance Matrix Adaptation Evolution Strategies (CMA-ES). It ensures data integrity through the Luhn algorithm with BLAKE 2b encapsulation. This enables an optimized security to the data which is migrated through cloud. The proposed methodology is implemented in Open Stack with Java Language. It achieves better results by providing security compared to other existing techniques like RSA, IBA, ABE, PBE, etc.","1673-5447","","10.23919/JCC.2020.05.014","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9103925","Luhn algorithm;encryption;efficient probabilistic public key encryption (EPPKE);covariance matrix adaptation evolution strategies (CMA-ES);trusted third party (TTP)","Cloud computing;Encryption;Servers;Public key;Computational modeling","cloud computing;computer network security;covariance matrices;cryptography;data integrity;data privacy;Java;probability","secured cloud data migration technique;competent probabilistic public key encryption;cloud computing;migrated data;network security;cryptographic technologies;prediction algorithms;effective encryption technique;secure data migration;covariance matrix adaptation evolution strategies;data integrity;Luhn algorithm;optimized security;efficient probabilistic public key encryption","","","","","","29 May 2020","","","IEEE","IEEE Magazines"
"Research on Point-To-Point Encryption Method of Power System Communication Data Based on Block Chain Technology","H. Qin; Z. Li; P. Hu; Y. Zhang; Y. Dai","Anhui Jiyuan Software Co., Ltd, Hefei, China; Anhui Jiyuan Software Co., Ltd, Hefei, China; Anhui Jiyuan Software Co., Ltd, Hefei, China; Anhui Jiyuan Software Co., Ltd, Hefei, China; Anhui Jiyuan Software Co., Ltd, Hefei, China","2019 12th International Conference on Intelligent Computation Technology and Automation (ICICTA)","2 Mar 2020","2019","","","328","332","Aiming at the poor stability of traditional communication data encryption methods, a point-to-point encryption method of power system communication data based on block chain technology is studied and designed. According to the principle of asymmetric key encryption, the design method makes use of the decentralization and consensus mechanism of block chain technology to develop the public key distribution scheme. After the public key distribution is completed, the sender and receiver of communication data generate the transfer key and pair the key with the public key to realize the pairing between data points. Xor and modular exponentiation are performed on the communication data content, and prime Numbers are used to fill the content data block. The receiver decrypts the data according to the encryption identifier of the data content, and completes the design of the encryption method of communication data point to ground. Through the comparison with the traditional encryption method, it is proved that the larger the amount of encrypted data is, the more secure the communication data can be, and the stability performance is better than the traditional encryption method.","","978-1-7281-4284-5","10.1109/ICICTA49267.2019.00076","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9017047","blockchain technology;power systems;communication data;point-to-point encryption","Encryption;Public key;Receivers;Power system stability","distributed databases;power systems;public key cryptography","point-to-point encryption method;power system communication data;block chain technology;asymmetric key encryption;design method;public key distribution scheme;transfer key;communication data content;data block;encryption identifier;communication data point;communication data encryption methods","","1","","10","","2 Mar 2020","","","IEEE","IEEE Conferences"
"Architecture of cost-effective, advanced, high data rate baseband data handling system and realization for high resolution remote sensing satellites","M. P. V. Sahul; A. Agarwal; S. Somasundaram; G. Upadhyay; K. T. Selvi; P. S. Sura; S. Udupa","Data Handling and Storage Group, ISRO Satellite Centre, Bengaluru, India; Data Handling and Storage Group, ISRO Satellite Centre, Bengaluru, India; Data Handling and Storage Group, ISRO Satellite Centre, Bengaluru, India; Data Handling and Storage Group, ISRO Satellite Centre, Bengaluru, India; Data Handling and Storage Group, ISRO Satellite Centre, Bengaluru, India; Data Handling and Storage Group, ISRO Satellite Centre, Bengaluru, India; Data Handling and Storage Group, ISRO Satellite Centre, Bengaluru, India","2017 4th International Conference on Power, Control & Embedded Systems (ICPCES)","23 Nov 2017","2017","","","1","6","Baseband Data Handling (BDH) system is one of the major subsystems in the Payload data downlink chain in all the remote sensing satellite missions. Its main functionality is to collect payload data, align data, compress the same and organize as space packets, multiplex these space packets into transfer frames that can be stored or downlinked for further transmission. Furthermore, encryption and channel coding are performed at the downlink chain. As the resolution of payload increases, data volume and number of ports from payloads increase drastically. To handle this high data rate, a modular and scalable architecture is required which focuses on realization cost and realization time. This paper focuses on advanced, cost effective, modular high data rate Data Handling System with many advanced features like DWT based Slice Redundant Compression system, On Board Radiometric Correction, Variable Integration time for payloads, configurable formatter, selectable compression ratio, programmable NUC coefficients for different TDI stages and SPI protocol for communication between different subsystems of BDH system. At present, this system is flown in a High Resolution Remote Sensing Satellite and providing excellent services. Same system will be reused for future missions.","","978-1-5090-4426-9","10.1109/ICPCES.2017.8117636","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8117636","Data Handling System;DWT based Compression System;Encryption;SPI protocol;Payload Data Processor;Scalable Architecture;Redundancy","Payloads;Redundancy;Data handling;Protocols;Remote sensing;Discrete wavelet transforms;Cameras","aerospace computing;artificial satellites;channel coding;cryptography;data compression;data handling;remote sensing","high data rate baseband data handling system;payload data downlink chain;encryption;channel coding;BDH system;realization time;realization cost;scalable architecture;modular architecture;payloads increase;data volume;payload increases;space packets;remote sensing satellite missions;high resolution remote sensing satellites","","","","6","","23 Nov 2017","","","IEEE","IEEE Conferences"
"Efficient Transmission of Reversible Data Hiding in Encryption Images by Using Reed-Solomon Codes","T. Kim; S. Kim","Dept. of Electr. Eng., Univ. of Ulsan, Ulsan, South Korea; Dept. of Electr. Eng., Univ. of Ulsan, Ulsan, South Korea","2015 3rd International Conference on Future Internet of Things and Cloud","26 Oct 2015","2015","","","765","769","In this paper, a novel reversible data hiding by using Reed-Solomon (RS) code is proposed for efficient transmission in encryption image. To increase the recovery of data from encrypted image, RS codes are used to encode messages, and then the code words can be embedded into encrypted image according to encryption key. After receiving embedding the code words, the receiver firstly decrypts the encrypted image using the encryption key and get metric about code words containing messages. According to recovery capability of RS codes, better estimation of message is done in data hiding system. Simulation results about two images and two RS codes show that the performances of the proposed schemes are better than ones of the reference scheme.","","978-1-4673-8103-1","10.1109/FiCloud.2015.31","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7300902","data hiding;image encryption;image recovery;Reed-Solomon (RS) codes","Encryption;Data mining;Polynomials;Decoding;Error analysis;Reed-Solomon codes","cryptography;data encapsulation;image processing;Reed-Solomon codes","reversible data hiding transmission;encryption images;Reed-Solomon codes;RS codes;codewords;encryption key;recovery capability;reference scheme","","2","","8","","26 Oct 2015","","","IEEE","IEEE Conferences"
"Research on Real-time Analysis and Hybrid Encryption of Big Data","Y. Hui; L. Zesong","Chengdu Branch, CETC Big Data Research Institute Co., Ltd, Chengdu, China; Chengdu Branch, CETC Big Data Research Institute Co., Ltd, Chengdu, China","2019 2nd International Conference on Artificial Intelligence and Big Data (ICAIBD)","16 Sep 2019","2019","","","52","55","With the increasing of massive multi-source heterogeneous big data, the higher demand on the speed of data analysis has been raised. Based on the analysis of the existing problems of Hadoop MapReduce and Apache Spark, this paper proposes to use Spark Streaming for real-time processing of massive stream data, and builds a prototype cluster, which proves the real-time analysis of log data (online log and offline log) and the real-time processing of network attack data. At the same time, a hybrid encryption method combining ECC encryption with block data encryption and a secret key generation method combining semiconductor noise source and chaotic sequence are proposed. The simulation results show that the efficiency and security of encryption are effectively guaranteed.","","978-1-7281-0831-5","10.1109/ICAIBD.2019.8836992","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8836992","spark streaming;real-time analysis;hybrid encryption;hybrid key generation;redundancy elimination","Encryption;Real-time systems;Big Data;Sparks;Redundancy;Hybrid power systems","Big Data;cluster computing;data analysis;parallel processing;private key cryptography;public key cryptography","real-time analysis;data analysis;Hadoop MapReduce;Apache Spark;Spark Streaming;log data;online log;offline log;network attack data;hybrid encryption method;ECC encryption;block data encryption;secret key generation method;semiconductor noise source;multisource heterogeneous Big Data;prototype cluster","","1","","5","","16 Sep 2019","","","IEEE","IEEE Conferences"
"Research on Computer Data Encryption Technology under the Background of Big Data Era","Y. Sun; Y. Fu; H. Zhang","Engineering University of PAP,Xian,China; Engineering University of PAP,Xian,China; Engineering University of PAP,Xian,China","2021 2nd International Conference on Big Data and Informatization Education (ICBDIE)","21 Jun 2021","2021","","","51","54","There are often hidden dangers of theft of information, tampering and destruction of data in life. In this case, data encryption technology as an effective means to effectively enhance the privacy of the network environment has shown its special importance. The article expounds the individual’s understanding of data encryption technology and discusses the environment and prospects of data encryption technology in the information age.","","978-1-6654-3870-4","10.1109/ICBDIE52740.2021.00020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9457353","Internet;network security;data encryption technology;computer","Data privacy;Data security;Education;Buildings;Big Data;Information age;Encryption","","","","","","9","","21 Jun 2021","","","IEEE","IEEE Conferences"
"An Adaptive Multi-level Block-wise Encryption based Reversible Data Hiding Scheme","R. Srihitha; Y. S. Harshini; V. M. Manikandan","SRM University AP,Andhra Pradesh,India; SRM University AP,Andhra Pradesh,India; SRM University AP,Andhra Pradesh,India","2020 IEEE 15th International Conference on Industrial and Information Systems (ICIIS)","8 Feb 2021","2020","","","186","191","The design and development of reversible data hiding algorithms got a lot of consideration in recent years because of its wide applicability in medical image transmission and cloud computing. In this paper, we propose a new reversible data hiding scheme though a block-wise multi-level image encryption process to hide lengthy secret messages in an image. In the proposed technique, the data hider will use two additional encryption keys K<sub>0</sub> and K<sub>1</sub> for reversible data hiding purpose other than the image encryption key K. During the process of data hiding, an encrypted image will be taken as the input and produces a final modified encrypted image with hidden data. For the extraction of data and recovery of image, the receiver needs the image decryption key K and the additional decryption keys K<sub>0</sub> and K<sub>1</sub>. The naturalness property of the image blocks is analyzed to recover the image blocks through a multi-level decryption process. The standard images from the USC-SIPI dataset controlled by the University of Southern California are used to conduct the experimental study.","2164-7011","978-1-7281-8524-8","10.1109/ICIIS51140.2020.9342695","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9342695","Reversible data hiding;image encryption;image decryption","Cloud computing;Image communication;Streaming media;Encryption;Data mining;Standards;Biomedical imaging","cryptography;data encapsulation;image coding;image processing","adaptive multilevel block-wise encryption;reversible data hiding scheme;medical image transmission;cloud computing;block-wise multilevel image encryption process;lengthy secret messages;data hider;image encryption key;hidden data;image decryption key;image blocks;multilevel decryption process","","","","15","","8 Feb 2021","","","IEEE","IEEE Conferences"
"MAVP-FE: Multi-authority vector policy functional encryption with efficient encryption and decryption","J. Wang; C. Huang; K. Yang; J. Wang; X. Wang; X. Chen","Computer School, Wuhan University, Wuhan 430072, Hubei Province, China; Computer School, Wuhan University, Wuhan 430072, Hubei Province, China; Department of Electrical and Computer Engineering, University of Waterloo, Canada; Computer School, Wuhan University, Wuhan 430072, Hubei Province, China; Computer School, Wuhan University, Wuhan 430072, Hubei Province, China; Computer School, Wuhan University, Wuhan 430072, Hubei Province, China","China Communications","15 Jun 2015","2015","12","6","126","140","In cloud, data access control is a crucial way to ensure data security. Functional encryption (FE) is a novel cryptographic primitive supporting fine-grained access control of encrypted data in cloud. In FE, every ciphertext is specified with an access policy, a decryptor can access the data if and only if his secret key matches with the access policy. However, the FE cannot be directly applied to construct access control scheme due to the exposure of the access policy which may contain sensitive information. In this paper, we deal with the policy privacy issue and present a mechanism named multi-authority vector policy (MAVP) which provides hidden and expressive access policy for FE. Firstly, each access policy is encoded as a matrix and decryptors can only obtain the matched result from the matrix in MAVP. Then, we design a novel function encryption scheme based on the multi-authority spatial policy (MAVP-FE), which can support privacy-preserving yet non-monotone access policy. Moreover, we greatly improve the efficiency of encryption and decryption in MAVP-FE by shifting the major computation of clients to the outsourced server. Finally, the security and performance analysis show that our MAVP-FE is secure and efficient in practice.","1673-5447","","10.1109/CC.2015.7122471","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7122471","cloud storage; data access control;functional encryption; hidden access policy;efficiency","Encryption;Iron;Access control;Privacy;Data privacy","authorisation;cloud computing;cryptography;data privacy;storage management","MAVP-FE;multiauthority vector policy functional encryption;decryption;cloud storage;data access control;data security;cryptographic primitive;fine-grained access control;encrypted data;ciphertext;access policy;decryptor;secret key;policy privacy;multiauthority spatial policy;privacy-preserving","","","","","","15 Jun 2015","","","IEEE","IEEE Magazines"
"Geo-Encryption: A location based encryption technique for data security","Y. Borse; D. Patole; P. Ahirao","Mumbai University,Department of Information Technology,India; Mumbai University,Department of Information Technology,India; Mumbai University,Department of Information Technology,India","2019 5th International Conference On Computing, Communication, Control And Automation (ICCUBEA)","30 Jun 2020","2019","","","1","4","Network and computer security is rarely breached using a brute force attack against cryptographic elements; the algorithms are simply too strong. Instead, attackers rely on myriad techniques that take advantage of operating systems features, use insider access, exploit human weaknesses, or obtain information through social engineering etc. There is a need for an additional layer or parameter to be added along with the strong cryptography algorithm to make the information transfer more secure. Researchers have suggested the use of location as an additional parameter to increase the strength of the key and hence increasing the security level. For example the incidences like board examination or university question papers leak cases happened in recent years has also proved the need of location restricted encryption and decryption system. Hence, a location based encryption technique, viz. Geo-encryption is proposed here to provide an additional security level over the conventional encryption techniques. It involves using receiver's location and time as the key parameters for encryption with strong cryptography algorithms. In this paper, two methods are proposed to increase the strength of the key by including the location information of receiver along with Toleration Distance (TD) and Armstrong number. Also, as both the methods are having their own perspective of handling the problem, the comparison between them is given. Thus the paper proposes an improvement in the traditional geo-encryption algorithm by increasing the strength of the key and providing higher security level for information transfer.","","978-1-7281-4042-1","10.1109/ICCUBEA47591.2019.9129586","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9129586","Geo-Encryption;data security;location based encryption","","cryptography;operating systems (computers);security of data;telecommunication security","traditional geo-encryption algorithm;providing higher security level;information transfer;location based encryption technique;data security;computer security;brute force attack;myriad techniques;additional layer;strong cryptography algorithm;additional parameter;location restricted encryption;additional security level;conventional encryption techniques;location information","","","","12","","30 Jun 2020","","","IEEE","IEEE Conferences"
"Secured Privacy Data using Multi Key Encryption in Cloud Storage","P. Muthi Reddy; S. H. Manjula; K. R. Venugopal","Department of Computer Science and Engineering, University Visvesvaraya College of Engineering, Bangalore University, Bengaluru, 560001, India; Department of Computer Science and Engineering, University Visvesvaraya College of Engineering, Bangalore University, Bengaluru, 560001, India; Department of Computer Science and Engineering, University Visvesvaraya College of Engineering, Bangalore University, Bengaluru, 560001, India","2018 Fifth International Conference on Emerging Applications of Information Technology (EAIT)","23 Sep 2018","2018","","","1","4","In the distributed systems security of data is a vital functionality, sharing of information in cloud storage is a provident technique. Nowadays, the main challenges is data security in cloud computing. To overcome this problem we proposed a novel Dynamic Privacy Aggregate Key Re-Encryption (DPAK-RE) algorithm. The DPAK-RE algorithm provides security to sharing the information in the cloud. We describe a secure data sharing with other users in cloud storage. Data corner is authorized to the admittance approach related with individual information that is to be stored within jurisdiction. The authenticate users can aggregate several groups of top-secret keys and makes them as enfold together a solitary key and potential of entire keys being aggregated. This aggregate key is Re-encrypted and generates the personal key as a constant key size. This Personal key provides more secure of the privacy information for data sharing in cloud storage. The execution investigation and the security confirmation demonstrate that the proposed scheme can accomplish more effective and secure information sharing in a cloud environment.","","978-1-5386-3719-7","10.1109/EAIT.2018.8470399","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8470399","Aggregate key;Cloud computing;Data sharing;Encryption;Privacy;Re-Encryption","Cloud computing;Aggregates;Encryption;Servers;Heuristic algorithms","cloud computing;cryptography;data privacy;storage management","cloud storage;distributed systems security;data security;cloud computing;DPAK-RE algorithm;secure data;data corner;top-secret keys;solitary key;personal key;constant key size;privacy information;security confirmation;secure information sharing;cloud environment;multikey encryption;secured privacy data;dynamic privacy aggregate key","","","","10","","23 Sep 2018","","","IEEE","IEEE Conferences"
"Study on encryption methods to secure the privacy of the data and computation on encrypted data present at cloud","H. R. Nagesh; L. Thejaswini","Department of Computer Science & Engineering, Mangalore Institute of Technology & Engineering, Moodabidri, India; Department of Computer Science & Engineering, Mangalore Institute of Technology & Engineering, Moodabidri, India","2017 International Conference on Big Data Analytics and Computational Intelligence (ICBDAC)","19 Oct 2017","2017","","","383","386","Technology is evolving at a greater speed, day-by-day various health monitoring devices are invented. Remotely monitored health data should reach the doctors to diagnose the health problems. Patient's health information can be stored at cloud, but the main issue here is that the privacy of the data stored is not guaranteed. Cryptographic encryption techniques can solve the problems of secure storage. But all encryption algorithms do not support computation on encrypted data present at cloud. Homomorphic encryption technique allows secure storage and processing on data in the encrypted form. This paper is an approach on how homomorphic encryption technique can be used for secure storage and computation on data in encrypted form so that privacy of the data is preserved.","","978-1-5090-6400-7","10.1109/ICBDACI.2017.8070868","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8070868","Homomorphic encryption;Cloud Service Provider;Security","Handheld computers;Big Data;Computational intelligence;Conferences;Cryptography;Medical services","cloud computing;cryptography;data privacy;health care","privacy;encryption methods;encrypted data;health monitoring devices;health data;cryptographic encryption techniques;secure storage;homomorphic encryption technique;encrypted form","","","","9","","19 Oct 2017","","","IEEE","IEEE Conferences"
"An Improved Reversible Data Hiding Scheme Through Novel Encryption","V. M. Manikandan; V. Masilamani","Computer Science and Engineering, SRM University AP Amaravati, Andhra Pradesh, India; Computer Science and Engineering, IIITDM Kancheepuram, Chennai, India","2019 Conference on Next Generation Computing Applications (NextComp)","28 Oct 2019","2019","","","1","5","Reversible data hiding is an active research area in the field of medical image transmission. In general, along with the medical image, we may want to transmit some additional data such as patient details, diagnosis results, etc. The reversible data hiding schemes allow us to embed such additional information in the medical image itself instead of sending it as a separate file. A reversible data hiding through encryption scheme is already proposed and the existing scheme achieved to obtain good embedding rate with very less bit error rate. In this paper, we modified the existing reversible data hiding through a novel encryption process to improve the embedding rate by a factor of three without compromising the bit error rate. As per the proposed scheme, three bits of information could be inserted into a single image block of size B × B pixels. Similar to the existing scheme, in the proposed scheme also the sender and receiver want to share three encryption/decryption keys only.","","978-1-7281-1460-6","10.1109/NEXTCOMP.2019.8883637","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8883637","reversible data hiding;encryption;support vector machine;medical image transmission.","Encryption;Medical diagnostic imaging;Receivers;Support vector machines;Data mining","cryptography;data encapsulation;error statistics;image coding;medical image processing","improved reversible data hiding scheme;medical image transmission;reversible data hiding schemes;encryption scheme;good embedding rate;bit error rate;existing reversible data hiding;single image block","","1","","13","","28 Oct 2019","","","IEEE","IEEE Conferences"
"Research on Data Encryption of Network Communication Based on Big Data","W. hong; W. sheng; Z. qing; Z. jian","Information communication branch of Meishan power supply company of State Grid Sichuan Electric Power Company,Meishan,China; State Grid SiChuan Electric Power Research Institute,Chengdu,China; State Grid SiChuan Electric Power Company,Chengdu,China; State Grid SiChuan Electric Power Company,Chengdu,China","2020 International Conference on Big Data, Artificial Intelligence and Internet of Things Engineering (ICBAIE)","15 Sep 2020","2020","","","129","131","Since big data technology is integrated across interdisciplinary fields, where many new technologies are introduced but the risks are also higher. Therefore, in the big data environment, there are higher requirements for the security protection technology of information communication. Besides, the 3DES algorithm is generated after three rounds of polling based on the DES algorithm in the paper, which uses shift, XOR, S-box and other operations. What's more, the plain text is replaced by IP, and after multiple iterations, the sampling data is encrypted. Experiments prove that the research method proposed in the paper has the advantages of high encryption strength, low resource consumption and low encryption and decryption time, which is suitable for application in power systems.","","978-1-7281-6499-1","10.1109/ICBAIE49996.2020.00033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9196457","Big data;Network communication;Data encryption;Decryption key","Encryption;Big Data;Power systems;Ciphers","Big Data;cryptography","data encryption;network communication;big data technology;security protection technology;information communication;3DES algorithm;sampling data","","","","8","","15 Sep 2020","","","IEEE","IEEE Conferences"
"Enhanced Model for Cloud Data Security based on Searchable Encryption and Hybrid Fragmentation","A. S. Awad; A. Yousif; G. Kadoda","University of Science and Technology,Faculty of Computer Science,Khartoum,Sudan; Najran University,Faculty of Arts & Science,Sharourah,Saudi Arabia; University of Khartoum,Faculty of Mathematical Sciences,Khartoum,Sudan","2019 International Conference on Computer, Control, Electrical, and Electronics Engineering (ICCCEEE)","20 Apr 2020","2019","","","1","4","Cloud computing is a new technology that transfer the computing process from personal computers into cloud servers over the internet. Nevertheless, as the client information data is stored in the cloud provider servers, the confidentiality of the information become a new concern. Different algorithms based on Encryption is presented previously to provide cloud clients with confidentiality. The main idea of encryption algorithms for cloud data is to permit cloud clients queries to be handled using encrypted data without decryption. This paper presents a new security mechanism using hybrid method of encryption algorithms and a distribution system to enhance cloud database confidentiality. A vertical fragmentation technique is adopted from alsirhani's model for distributing data over clouds. However, to overcome a weakness in alsirhani's model where compromises to a fragment can still make data meaningful. Instead, the proposed model uses a hybrid fragmentation technique to make data on fragments meaningless if compromised. The proposed model distributes the cloud database among the clouds using the provider views and level of confidentiality that is delivered by the employed encryption algorithms. To evaluate the proposed searchable encryption and hybrid fragmentation model, the study developed a Java application for simulating the hybrid cloud. The simulation combines public and private clouds; as essential processes is conducted inside the private cloud. The evaluation of the work was conducted by comparing the proposed model with existing solutions in query response and security characteristics. Preliminary results showed that the proposed searchable encryption and hybrid fragmentation model provides a secure mechanism that enhances data confidentiality in terms of faster response and additional security.","","978-1-7281-1006-6","10.1109/ICCCEEE46830.2019.9070918","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9070918","Cloud computing;Isolation;Encryption;Distributed systems;Hybrid fragmentation.","Cloud computing;Encryption;Databases;Data models;Computational modeling;Servers","cloud computing;cryptography;data privacy;database management systems;Java;query processing","personal computers;cloud servers;client information data;cloud provider servers;cloud clients queries;encrypted data;security mechanism;cloud database confidentiality;vertical fragmentation;encryption algorithms;searchable encryption;hybrid cloud;private cloud;query response;security characteristics;secure mechanism;data confidentiality;cloud data security;cloud computing;computing process;hybrid fragmentation;Java application","","","","21","","20 Apr 2020","","","IEEE","IEEE Conferences"
