"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Novel Enhanced LSB Algorithm for High Secure Audio Steganography","M. Mustafa; M. Mahmoud; H. Tagelsir; I. Elshoush","Computer Science Department, University of Khartoum, Sudan; Computer Science Department, University of Khartoum, Sudan; Computer Science Department, University of Khartoum, Sudan; Computer Science Department, University of Khartoum, Sudan","2018 10th Computer Science and Electronic Engineering (CEEC)","28 Mar 2019","2018","","","125","130","This paper proposes a novel model to hide the very secret and sensitive information within an audio file. The proposed model consists of three stages, the text is first compressed using the Huffman algorithm then encrypted using AES algorithm and finally hide using the novel LSB-Block algorithm. A novel proposed mechanism, Binaries of Message Size Encoding (BMSE), were performed before the hiding process to produce a key, which is used in the hiding process in the proposed enhanced LSB-Block algorithm. The model was applied using the MATLAB program and tested using the Mean Error Square (MSE) operators and the Peak Signal to Noise Ratio (PSNR). Different comparisons were made and the results verified the efficiency and effectiveness of the proposed model.","","978-1-5386-7275-4","10.1109/CEEC.2018.8674230","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8674230","Audio Steganography;Least Significant Bit (LSB);AES;Huffman algorithm","Cryptography;Mathematical model;Indexes;Agriculture;Computer science;Computational modeling","audio coding;block codes;data compression;Huffman codes;mean square error methods;steganography","enhanced LSB-Block algorithm;Mean Error Square operators;high secure audio steganography;secret information;sensitive information;audio file;Huffman algorithm;AES algorithm;Message Size Encoding;LSB-Block algorithm;enhanced LSB algorithm","","","","17","","28 Mar 2019","","","IEEE","IEEE Conferences"
"Research on algorithm of audio level compressor","Sun Yuhang; Li Shanshan","Communication University of China, Beijing, China; Communication University of China, Beijing, China","2016 2nd IEEE International Conference on Computer and Communications (ICCC)","11 May 2017","2016","","","1957","1960","A audio compressor is an important part of a audio processing system. The compression algorithm designed in this paper will be applied to audio compressor in the digital audio broadcasting transmitter. In this paper, an effective algorithm for dynamic control of the gain by taking mean square value is proposed, and two different audio signal from two channel processing schemes will be compared to get better one on the impact of compression. Then the algorithm is evaluated by the effect of compression of signal amplitude in the MATLAB simulation, and a scheme selected that signal is firstly dealt with to enhance the effect of the dual channel stereo and then is compressed is more suitable for the two channel audio compression from two schemes.","","978-1-4673-9026-2","10.1109/CompComm.2016.7925043","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7925043","compressor;algorithm;mean square value;gain;scheme","Heuristic algorithms;Sun","audio signal processing;compressors;data compression","audio level compressor;audio processing system;compression algorithm;digital audio broadcasting transmitter;dynamic control;mean square value;audio signal;channel processing schemes;signal amplitude;MATLAB simulation;dual channel stereo;channel audio compression","","","","5","","11 May 2017","","","IEEE","IEEE Conferences"
"Robust SVD-Based Audio Watermarking Scheme With Differential Evolution Optimization","B. Lei; I. Y. Soon; E. Tan","National-Regional Key Technology Engineering Laboratory for Medical Ultrasound, School of Medicine, Shenzhen University, P.R.China; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore","IEEE Transactions on Audio, Speech, and Language Processing","17 Oct 2013","2013","21","11","2368","2378","In this paper, a robust audio watermarking scheme based on singular value decomposition (SVD) and differential evolution (DE) using dither modulation (DM) quantization algorithm is proposed. Two novel SVD-based algorithms, lifting wavelet transform (LWT)-discrete cosine transform (DCT)-SVD and discrete wavelet transform (DWT)-DCT-SVD, are developed for audio copyright protection. In our method, LWT\DWT is first applied to decompose the host signal and obtain the corresponding approximate coefficients followed by DCT to take advantage of “energy compaction” property. SVD is further performed to acquire the singular values and enhance the robustness of the scheme. The adaptive DM quantization is adopted to quantize the singular values and embed the watermark. To withstand desynchronization attacks, synchronization code is inserted using audio statistical characteristics. Furthermore, the conflicting problem of robustness and imperceptibility is effectively resolved by the DE optimization. Simulation results demonstrate that both the LWT-DCT-SVD and DWT-DCT-SVD methods not only have good imperceptibility performance, but also resist general signal processing, hybrid and desynchronization attacks. Compared with the previous DWT-DCT, support vector regression (SVR)-DWT-DCT and DWT-SVD methods, our method obtains more robustness against the selected attacks.","1558-7924","","10.1109/TASL.2013.2277929","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6583307","Audio watermarking;DE;DM;DWT-DCT-SVD;LWT-DCT-SVD;synchronization","Watermarking;Synchronization;Discrete wavelet transforms;Robustness;Vectors","audio watermarking;copy protection;copyright;differential equations;discrete cosine transforms;discrete wavelet transforms;optimisation;singular value decomposition","robust SVD-based audio watermarking scheme;differential evolution optimization;singular value decomposition;differential evolution;DE;dither modulation quantization algorithm;DM quantization algorithm;lifting wavelet transform-discrete cosine transform SVD algorithm;LWT DCT SVD algorithm;discrete wavelet transform DCT SVD algorithm;DWT-DCT SVD algorithm;audio copyright protection;energy compaction property;adaptive DM quantization;desynchronization attacks;synchronization code;audio statistical characteristics;DE optimization;imperceptibility performance;general signal processing;support vector regression;SVR-DWT-DCT method","","66","","30","","21 Aug 2013","","","IEEE","IEEE Journals"
"Enhanced LSB technique for audio steganography","H. Kumar; Anuradha","Krishna Engineering College, Ghaziabad, India; MIET, Meerut, India","2012 Third International Conference on Computing, Communication and Networking Technologies (ICCCNT'12)","31 Dec 2012","2012","","","1","4","The idea of this paper is to invent a new strategy in Steganography to get the minimum effect in audio which is used to hide data into it. “Progress always involves risk” Fredrick Wilcox observed that technological progress of computer science and the Internet altered the way we lived, and will continue to cast our life[1] . In this paper we have presented a Steganography method of embedding text data in an audio file. The basic approach behind this paper is to provide a good, well-organized method for hiding the data and sent to the destination in safer manner. In the proposed technique first the audio file is sampled and then appropriate bit is modified. In selected sample one bit is modified at least significant bit .The remaining bits may be used but it may be cause noise. We have attempted to provide an overview, theoretical framework about audio Steganography techniques and a novel approach to hide data in an audio using least significant bit (LSB).","","","10.1109/ICCCNT.2012.6395978","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6395978","Steganography;LSB;Human Auditory system;WAV;Spectrum","Resistance;Cryptography;Algorithm design and analysis;Encoding;Decoding","audio coding;steganography;text analysis","LSB technique;audio steganography;data hiding;computer science;Internet;text data embedding;audio file;least significant bit","","15","","11","","31 Dec 2012","","","IEEE","IEEE Conferences"
"Arithmetic coding of speech and audio spectra using tcx based on linear predictive spectral envelopes","T. Bäckström; C. R. Helmrich","International Audio Laboratories Erlangen1, Friedrich-Alexander University (FAU), Germany; International Audio Laboratories Erlangen1, Friedrich-Alexander University (FAU), Germany","2015 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","6 Aug 2015","2015","","","5127","5131","Unified speech and audio codecs often use a frequency domain coding technique of the transform coded excitation (TCX) type. It is based on modeling the speech source with a linear predictor, spectral weighting by a perceptual model and entropy coding of the frequency components. While previous approaches have used neighbouring frequency components to form a probability model for the entropy coder of spectral components, we propose to use the magnitude of the linear predictor to estimate the variance of spectral components. Since the linear predictor is transmitted in any case, this method does not require any additional side info. Subjective measurements show that the proposed methods give a statistically significant improvement in perceptual quality when the bit-rate is held constant. Consequently, the proposed method has been adopted to the 3GPP Enhanced Voice Services speech coding standard.","2379-190X","978-1-4673-6997-8","10.1109/ICASSP.2015.7178948","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7178948","speech and audio coding;frequency domain coding;arithmetic coding","Speech;Codecs;Predictive models;Speech coding;Standards;Transform coding","arithmetic codes;audio coding;entropy codes;frequency-domain analysis;speech codecs;speech coding;statistical analysis;transform coding","speech arithmetic coding;audio spectra arithmetic coding;TCX;linear predictive spectral envelope;unified speech codec;unified audio codec;frequency domain coding technique;transform coded excitation;speech source model;linear predictor;spectral weighting;perceptual model;frequency component entropy coding;probability model;spectral component entropy coder;perceptual quality;statistical bit rate;3GPP enhanced voice service speech coding standard","","10","2","9","","6 Aug 2015","","","IEEE","IEEE Conferences"
"A Neuro-C4.5 Paradigm for Audio Steganogram Detection Based on Asymmetric Cost of False Errors","S. Geetha; S. Muthuramalingam","Sch. of Comput. Sci. & Eng., VIT Univ., Chennai, India; Dept. of Inf. Technol., Thiagarajar Coll. of Eng., Madurai, India","2014 3rd International Conference on Eco-friendly Computing and Communication Systems","20 Aug 2015","2014","","","242","245","This paper proposes an Audio Quality Metrics (AQM) based steg analysis for detecting audio steganograms. Primarily two contributions are made to achieve superior detection rates of the proposed steganalyser. First, an effective learning algorithm is employed for audio steg analysis, neuro C4.5, which possesses good comprehensibility and generalization ability. Second, the asymmetric costs of false positive and negative errors are investigated to enhance the steganalyser's performance. Empirical results show that the neuro-C4.5 model, designed based on the asymmetric costs of false negative and false positive errors proves to be effective.","","978-1-4799-7002-5","10.1109/Eco-friendly.2014.56","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7209000","Audio Steganalysis;Audio Quality Metrics;Neuro C4.5 algorithm;False Error;Asymmetric cost;Information Forensics","Communication systems","audio coding;learning (artificial intelligence);steganography","neuro-C4.5 paradigm;audio steganogram detection;asymmetric false errors cost;audio quality metrics;AQM;learning algorithm;comprehensibility ability;generalization ability;false negative error;false positive error","","","","19","","20 Aug 2015","","","IEEE","IEEE Conferences"
"Kernel weighted Fisher sparse analysis on multiple maps for audio event recognition","Y. Chin; B. Chen; J. Wang","Dept. of Computer Science & Information Engineering, National Central University, Taoyuan, Taiwan; School of Information Technology, Monash University, Malaysia; Dept. of Computer Science & Information Engineering, National Central University, Taoyuan, Taiwan","2017 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","19 Jun 2017","2017","","","6010","6014","This work presents a novel approach for audio event recognition. The approach develops a weighted kernel fisher sparse analysis method based on multiple maps. The proposed method consists of maps extraction and kernel weighted Fisher sparse analysis. Two maps are firstly extracted from each audio file, i.e. scale-frequency map and damping-frequency map. The scale and frequency of the Gabor atoms are extracted to construct a scale-frequency map. On the other hand, the damping-frequency map is generated according to the frequency and damping factor of damped atoms. Gabor atoms can be utilized to model human auditory perception, and the damped atoms can be used to model commonly observed damped oscillations in natural signals. This work fuses the advantages of these two dictionaries to improve the performance of the system. During the recognition stage, this work constructs a kernel sparse representation-based classifier via the proposed kernel weighted Fisher sparse analysis to enhance separability. The proposed kernel weighted Fisher sparse analysis combines sparse representation with heteroscedastic kernel weighted discriminant analysis (HKWDA), which is useful for providing a discriminative recognition of audio events because a weighted pairwise Chernoff criterion is utilized in the kernel space. Experiments on a 20-class audio event database indicate that the proposed approach can achieve an accuracy rate of 82.70%. Also, integrating the scale-frequency map with MFCCs increases the accuracy rate to 87.70%.","2379-190X","978-1-5090-4117-6","10.1109/ICASSP.2017.7953310","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7953310","Kernel weighted Fisher sparse analysis;scale-frequency map;damping-frequency map;kernel sparse classification;audio event classification","Kernel;Dictionaries;Mel frequency cepstral coefficient;Matching pursuit algorithms;Damping;Oscillators;Speech","audio signal processing;sparse matrices","Kernel weighted Fisher sparse analysis;audio event recognition;maps extraction;audio file;scale-frequency map;damping-frequency map;Gabor atoms;human auditory perception;recognition stage;kernel sparse representation-based classifier;kernel weighted Fisher sparse analysis;heteroscedastic kernel weighted discriminant analysis","","","","21","","19 Jun 2017","","","IEEE","IEEE Conferences"
"Secure steganography in audio using inactive frames of VoIP streams","R. Roselinkiruba; R. Balakirshnan","Department of TIFAC-CORE in Pervasive Computing Technologies Velammal Engineering College Chennai, India; Department of TIFAC-CORE in Pervasive Computing Technologies Velammal Engineering College Chennai, India","2013 IEEE Conference on Information & Communication Technologies","15 Jul 2013","2013","","","491","495","Steganography is a data hiding process in which information is secured, while transferring data from sender to receiver. In audio steganography, encoding process is carried nut through inactive frames of low bit rate audio streams by performing iLBC (internet Low Bit rate Codec). This methodology can be used in applications such as VoIP (Voice Over Internet Protocol), streaming audio, archival and messaging. Traditionally, data embedding is carried out in the inactive frames rather than the active frame of streams; that is inactive frame has large embedding capacity. In addition VAD (Voice Activity Detection) algorithm is used for detecting inactive frames. The concealment of analysis is encoded by iLBC, that supports two basic frame lengths, giving a bit-rate of 13.3 kbps with an encoding frame length of 30 ms and 15.2 kbps with an encoding frame length of 20 nis . To enhance security in steganography PCC (Parabolic Curve Cryptography) algorithm is implemented.","","978-1-4673-5758-6","10.1109/CICT.2013.6558145","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6558145","inactive frames;stegarrography;iLBC;audio streams;VoIP","Speech;Cryptography;Internet;IP networks;Speech coding;Codecs;Spectrogram","audio coding;audio streaming;codecs;data privacy;embedded systems;Internet telephony;steganography","inactive frame detection;VoIP streaming;data hiding process;information security;data transfer;audio steganography;encoding process;audio streaming;iLBC;Internet low bit rate codec;voice over Internet protocol;data embedding;VAD algorithm;voice activity detection;encoding frame length;PCC;parabolic curve cryptography;bit rate 13.3 kbit/s;time 30 ms;bit rate 15.2 kbit/s;time 20 ms","","1","","13","","15 Jul 2013","","","IEEE","IEEE Conferences"
"Fast Algorithms for Low-Delay SBR Filterbanks in MPEG-4 AAC-ELD","R. K. Chivukula; Y. A. Reznik; V. Devarajan; M. Jayendra-Lakshman","Qualcomm Inc., San Diego, CA, USA; Qualcomm Inc., San Diego, CA, USA; Department of Electrical Engineering, The University of Texas at Arlington, Arlington, TX, USA; Department of Electrical Engineering, The University of Texas at Arlington, Arlington, TX, USA","IEEE Transactions on Audio, Speech, and Language Processing","23 Jan 2012","2012","20","3","1022","1031","The MPEG committee has recently completed development of a new audio coding standard “MPEG-4 Advanced Audio Coding-Enhanced Low Delay” (AAC-ELD). AAC-ELD is targeted towards high-quality, full-duplex communication applications such as audio and video conferencing. AAC-ELD uses low delay spectral band replication (LD-SBR) technology together with a low delay AAC core encoder to achieve high coding efficiency and low algorithmic delays. In this paper, we present fast algorithms for computing LD-SBR filterbanks in AAC-ELD. The proposed algorithms map complex exponential modulation portion of the filterbanks to discrete cosine transforms of types IV and II. Our proposed mapping also allows to merge some multiplications with the windowing stage that precedes or succeeds the modulation step. This further reduces computational complexity. Our presentation includes detailed explanation and flow-graphs of the algorithms, complexity analysis, and comparisons with alternative implementations.","1558-7924","","10.1109/TASL.2011.2170971","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6036151","Advanced audio coding (AAC);discrete cosine transform (DCT);DCT-IV;factorization;fast algorithms;filterbank;low delay audio coding;Moving Picture Experts Group (MPEG);spectral band replication (SBR)","Delay;Algorithm design and analysis;Transform coding;Decoding;Modulation;Audio coding;Speech","audio coding;channel bank filters;computational complexity;discrete cosine transforms;graph theory;teleconferencing","low-delay SBR filterbanks;MPEG-4 AAC-ELD;advanced audio coding-enhanced low delay;full-duplex communication applications;audio conferencing;video conferencing;low delay spectral band replication technology;high coding efficiency;low algorithmic delays;complex exponential modulation;discrete cosine transforms;DCT;windowing stage;computational complexity;flow-graphs","","8","1","24","","10 Oct 2011","","","IEEE","IEEE Journals"
"Recipes for Creating and Delivering Next-Generation Broadcast Audio","S. Mehta; T. Onders; J. Riedmiller",Dolby Laboratories; Dolby Laboratories; Dolby Laboratories,"SMPTE 2015 Annual Technical Conference and Exhibition","8 Feb 2016","2015","","","1","12","Next generation audio systems and codecs allow content creators to engage their audiences with more accessible, immersive and personalized sound experiences. While these systems provide a great deal of flexibility in the amount of audio that can be delivered and the amount of control given to consumers, the industry can benefit from a set of pre-defined operating profiles for the first incarnations of next-generation audio. — This paper provides a practical overview of some basic audio profiles and mechanisms for delivering stereo, surround, personalized and immersive content in next-generation audio systems. Legacy stereo and surround content benefits from new system features including enhanced loudness management and improved dialogue intelligibility for pre-mixed sources. Personalized and immersive content can be created and delivered in ways that ensure that every consumer receives a premium experience across every device. New delivery systems and encoders ensure seamless and robust switching between different content types and layouts.","","978-1-61482-956-0","10.5594/M001655","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7399643","Next-generation audio;immersive audio;personalized audio;accessible audio;AC-4;audio mixing;object-based audio;audio objects;loudness;Dolby;dialogue enhancement;personalization;3D audio;Dolby Atmos","","","","","","1","3","","8 Feb 2016","","","SMPTE","SMPTE Conferences"
"AVISION Audio and visual attention models applied to 2D and 3D audio-visual content","N. Just; M. Laabs; E. Unver; B. Gunel; S. Worrall; A. M. Kondoz","Institut fuer Rundfunktechnik, Munich, Germany; Institut fuer Rundfunktechnik, Munich, Germany; University of Surray, Guildford, Surrey, United Kingdom; University of Surray, Guildford, Surrey, United Kingdom; University of Surray, Guildford, Surrey, United Kingdom; University of Surray, Guildford, Surrey, United Kingdom","2011 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB)","14 Jul 2011","2011","","","1","6","Within this paper a highly flexible approach for audio and visual attention modeling is presented. The developed system aims to be widely adaptable for different application scenarios within multimedia processing and coding. Possible use cases are presented and their influence on the system concept is shown. Furthermore the development of an attention model within the EU-funded research project DIOMEDES is described. This project focuses on developing a system for hybrid delivery of 3D stereoscopic and multi-view content to the homes through multiple transmission paths. The attention model, which is based on the framework presented, is used to enhance the content encoding process. This publication gives an overview over system design aspects as well as algorithms used for attention modeling.","2155-5052","978-1-61284-122-9","10.1109/BMSB.2011.5954949","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5954949","3D;multi-view;audio/visual attention;audio/video processing;content adaption","Visualization;Feature extraction;Adaptation models;Encoding;Filtering algorithms;Three dimensional displays;Speech","audio coding;multimedia computing;stereo image processing;video coding","audio attention models;visual attention models;2D audio-visual content;3D audio-visual content;multimedia processing;multimedia coding;EU-funded research project;DIOMEDES;3D stereoscopic content;multiview content;multiple transmission paths","","","","16","","14 Jul 2011","","","IEEE","IEEE Conferences"
"N-gram extension for bag-of-audio-words","S. Pancoast; M. Akbacak","Speech Technology and Research Lab, SRI International, Menlo Park, CA, USA; Microsoft, Sunnyvale, CA, USA","2013 IEEE International Conference on Acoustics, Speech and Signal Processing","21 Oct 2013","2013","","","778","782","Bag-of-audio-words is one of the most frequently used methods for incorporating an audio component into multimedia event detection and related tasks. A main criticism of the method, however, is that it ignores context. Each “word” is considered in isolation, ignoring its neighbors. We address this issue by representing the document by its audio word N-grams. Unlike words from natural language, audio words are generated by clustering algorithms where the number of clusters is specified by the researcher. We therefore also explore how the performance of the N-gram representation varies with codebook size. With this enhanced representation, we find the average probability of miss noticeably decreases when evaluated on TRECVID 2011 and 2012 datasets, indicating clear improvements on the multimedia event detection task.","2379-190X","978-1-4799-0356-6","10.1109/ICASSP.2013.6637754","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6637754","Bag-of-audio-words;N-gram models;multimedia event detection","Histograms;Vectors;Multimedia communication;Event detection;Videos;Natural languages;NIST","audio systems;codes;multimedia communication;pattern clustering;probability","bag-of-audio-word generation;multimedia event detection;document representation;audio word N-gram representation extension;natural language;clustering algorithm;codebook;average probability;TRECVID 2011 dataset;TRECVID 2012 dataset","","2","","11","","21 Oct 2013","","","IEEE","IEEE Conferences"
"Audio Replay Spoof Attack Detection by Joint Segment-Based Linear Filter Bank Feature Extraction and Attention-Enhanced DenseNet-BiLSTM Network","L. Huang; C. Pun","Department of Computer and Information Science, University of Macau, Macau, China; Department of Computer and Information Science, University of Macau, Macau, China","IEEE/ACM Transactions on Audio, Speech, and Language Processing","23 Jun 2020","2020","28","","1813","1825","Most automatic speaker verification (ASV) systems are vulnerable to various spoofing attacks. In recent years, there have been many methods were proposed for detecting spoofing attacks in ASV, and significant progress has been made. However, current methods have shown little improvements in replay spoof attack detection as they lack a more suitable model for replay detection. To address this issue, in this article, we propose a novel model based on attention-enhanced DenseNet-BiLSTM network and segment-based linear filter bank features. First, silent segments are selected from each speech signal by using a short-term zero-crossing rate and energy. If the total duration of silent segments only contains a very limited amount of data, the decaying tails will be selected instead. Second, the linear filter bank features are extracted from the selected segments in the relatively high-frequency domain. Finally, an attention-enhanced DenseNet-BiLSTM architecture which can avoid the problems of overfitting is built. To validate this model, we used two datasets, including BTAS2016 and ASVspoof2017. Experiments show that using the attention-enhanced DenseNet-BiLSTM model with the segment-based linear filter bank feature achieves the best performance. Compared with the baseline system based on constant Q cepstral coefficient and Gaussian mixture model (GMM), the proposed model can produce a relative improvement of 91.68% and 74.04% on the two data sets respectively.","2329-9304","","10.1109/TASLP.2020.2998870","Universidade de Macau(grant numbers:MYRG2018-00035-FST,MYRG2019-00086-FST); Science and Technology Development Fund, Macau SAR(grant numbers:041/2017/A1,0019/2019/A); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9107432","Attack detection;attention-enhanced;denseNet-BiLSTM network;linear filter bank feature;replay spoof","Feature extraction;Speech processing;Mel frequency cepstral coefficient;Deep learning;Speech recognition;Task analysis;Filter banks","channel bank filters;feature extraction;neural nets;security of data;speaker recognition","Q cepstral coefficient;ASVspoof2017 datasets;BTAS2016 datasets;high-frequency domain;speech signal;audio replay spoof attack detection;joint segment-based linear filter bank feature extraction;Gaussian mixture model;attention-enhanced DenseNet-BiLSTM model;attention-enhanced DenseNet-BiLSTM architecture;short-term zero-crossing rate;attention-enhanced DenseNet-BiLSTM network;ASV systems;automatic speaker verification systems","","1","","59","IEEE","3 Jun 2020","","","IEEE","IEEE Journals"
"Multi-model Emotion Expression Recognition for Lip Synchronization","S. A. Al-agha; H. H. Saleh; R. F. Ghani","University of Technology,Dept. of Electrical Engineering,Baghdad,Iraq; University of Technology,Dept. of Computer Science,Baghdad,Iraq; University of Technology,Dept. of Computer Science,Baghdad,Iraq","2020 1st. Information Technology To Enhance e-learning and Other Application (IT-ELA","13 Nov 2020","2020","","","171","177","Lip synchronization problem is a significant requirement in the multimedia world. The synchronization plan is in charge of guaranteeing that the sound and video streams are synchronized after handling. In recent years, there is a great deal of research, which was conducted on the issue of employing the recognition operation of emotion expressions, in the process of identifying and finding a solution to the problem of synchronization. This paper is based on the concept of recognizing the problem of synchronization in the multi-models audio/video of emotion expressions for non-synchronizing 3D video film stereoscopic. The proposed work is divided into two-stage: the recognition of audio expressions and the recognition of visual information expressions, with four basic emotion expressions: Anger, Happiness, Sadness, and Surprise. Multi-Layer Perceptron Back Propagation network is used for voice classification and depth image classification. Absolute Distance Differences is used for Intensity Frames of 3D Video (Geometric-based Feature) classification. The classification rate for the isolated audio signal is 90%. The classification rate for the geometric-based process of intensity image, plus depth image for different features of 3D video film is 80%. The classification rate for the geometric-based process of intensity image plus depth image for curvelet features of 3D video film is 82%. The recognition rate for the whole proposed system (audio plus video with curvelet features for depth image) is 80%.","","978-1-7281-8233-9","10.1109/IT-ELA50150.2020.9253118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9253118","Multi-model Recognition;Emotion Expression;Lip Sync. Audio Emotion Recognition;Video Emotion Recognition","Training;Emotion recognition;Visualization;Three-dimensional displays;Face recognition;Lips;Synchronization","audio signal processing;backpropagation;curvelet transforms;emotion recognition;feature extraction;geometry;image classification;multilayer perceptrons;multimedia systems;stereo image processing;synchronisation;voice activity detection","multimodel emotion expression recognition;lip synchronization;multimedia world;video streams;emotion expression recognition;multilayer perceptron;voice classification;nonsynchronization 3D video film stereoscopic;audio expression recognition;visual information expression recognition;3D video classification;geometric-based feature;absolute distance differences;backpropagation network","","","","9","","13 Nov 2020","","","IEEE","IEEE Conferences"
"Direct-ambient decomposition and upmix of surround signals","A. Walther; C. Faller","École Polytechnique Fédérale de Lausanne, EPFL-IC-LCAV, Station 14, 1015, Switzerland; École Polytechnique Fédérale de Lausanne, EPFL-IC-LCAV, Station 14, 1015, Switzerland","2011 IEEE Workshop on Applications of Signal Processing to Audio and Acoustics (WASPAA)","17 Nov 2011","2011","","","277","280","Various direct-ambient signal decompositions, applicable to two-channel stereophonic signals, have been proposed previously. Strategies to enhance these decompositions for multi-channel surround audio signals are not obvious. A method is proposed, which estimates direct and ambient signal components in a downmix of a given surround signal. Those estimates are then used to compute filters to obtain direct and ambient surround signals. Approaches on how to use the decomposed signals for upmixing of surround audio signals in two and three dimensions are also discussed.","1947-1629","978-1-4577-0693-6","10.1109/ASPAA.2011.6082279","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6082279","multi-channel audio;upmix;3D upmix;direct-ambient decomposition","Loudspeakers;Transient analysis;Spectrogram;Estimation;Conferences;Signal resolution","audio equipment;audio signal processing","direct-ambient decomposition;surround signals upmix;two-channel stereophonic signals;multichannel surround audio signals;ambient signal components","","5","12","8","","17 Nov 2011","","","IEEE","IEEE Conferences"
"Enhanced Method of Audio Coding Using CNN-Based Spectral Recovery with Adaptive Structure","S. -H. Shin; S. K. Beack; W. Lim; H. Park","Kwangwoon University,Seoul,Korea; Electronics and Telecommunication Research Institute,Daejeon,Korea; Electronics and Telecommunication Research Institute,Daejeon,Korea; Kwangwoon University,Seoul,Korea","ICASSP 2020 - 2020 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","9 Apr 2020","2020","","","351","355","A process of spectral recovery can enhance the performance of transform-based audio coding by transmitting only a portion of spectral data and recovering the missing spectral data in the decoder. This study proposes an enhanced method of audio coding based on spectral recovery with an adaptive structure that yields improved sound quality compared with the previous method. The spectral data to be recovered are arranged in an adaptive pattern depending on the difficulty of recovery. In addition, according to the spectral characteristics, prior information associated with these spectral data is selectively transmitted that helps a neural network improve the performance of magnitude recovery. Prior information also provides the signs of recovered magnitudes. A subjective performance evaluation shows that, for mono coding without window switching at 40 kbps, the proposed coding method provides better sound quality than the conventional method on average.","2379-190X","978-1-5090-6631-5","10.1109/ICASSP40776.2020.9054409","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9054409","adaptive structure;audio coding;autoencoder;convolutional neural network;spectral recovery","Performance evaluation;Audio coding;Two dimensional displays;Switches;Signal processing;MONOS devices;Speech processing","adaptive signal processing;audio coding;convolutional neural nets;transforms","audio coding method;CNN-based spectral recovery;transform-based audio coding;spectral data;adaptive pattern;mono coding;neural network","","","","21","","9 Apr 2020","","","IEEE","IEEE Conferences"
"A scalable to lossless audio streaming system applicable to mobile devices","D. Wu; J. Chen; X. Bao","Signal Processing Department, Institute for Infocomm Research, Fusionopolis, Singapore 138632; Signal Processing Department, Institute for Infocomm Research, Fusionopolis, Singapore 138632; Signal Processing Department, Institute for Infocomm Research, Fusionopolis, Singapore 138632","2011 6th IEEE Conference on Industrial Electronics and Applications","4 Aug 2011","2011","","","646","650","In this paper, we introduce an innovative, scalable to lossless audio streaming system applicable to mobile platforms. In the system, bit streams in MPEG-4 Scalable to Lossless Coding (SLS) audio format are used and the scalability feature of SLS audio is fully utilized. In the streaming server, the conventional streaming process is enhanced by delivering data packets adaptively with the dynamics of real-time network bandwidth. In the streaming client, the directshow technology is exploited efficiently. The system is capable of acting as the platform paradigm of the next generation system of streaming high quality music to mobile devices.","2158-2297","978-1-4244-8756-1","10.1109/ICIEA.2011.5975666","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5975666","Audio Adaptive Streaming;MPEG-4;SLS;Scalable","Servers;Transform coding;Decoding;Bandwidth;Streaming media;Encoding;Media","audio coding;audio streaming;mobile handsets;video coding","lossless audio streaming system;mobile device;mobile platform;MPEG-4;lossless coding audio format;streaming server;streaming process;data packets;real-time network bandwidth;streaming client;next generation system;high quality music","","1","","14","","4 Aug 2011","","","IEEE","IEEE Conferences"
