"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"VidTIMIT audio visual phoneme recognition using AAM visual features and human auditory motivated acoustic wavelet features","A. Biswas; P. K. Sahu; A. Bhowmick; M. Chandra","Dept of Electrical Engineering, National Institute of Technology, Rourkela, India-769008; Dept of Electrical Engineering, National Institute of Technology, Rourkela, India-769008; Dept of Electronics and Communication Engg., Birla Institute of Technology, Mesra, India-835215; Dept of Electronics and Communication Engg., Birla Institute of Technology, Mesra, India-835215","2015 IEEE 2nd International Conference on Recent Trends in Information Systems (ReTIS)","3 Sep 2015","2015","","","428","433","This paper presents an audio visual phoneme recognition system using the shape and appearance information extracted from jaw and lip region to enhance the robustness in noisy environment. Consideration of visual features along with traditional acoustic features have been found to be promising in complex auditory environment. Visual modality can provide complementary information to the speech recognizer when the audio modality is badly affected by background noise. Acoustic modality is represented by auditory based equivalent rectangular bandwidth (ERB) like wavelet features (WERBC) features, whereas visual modality is represented by statistically powerful active appearance model (AAM) based features. Audio and visual modalities are fused by using a proportional weighting factor to form the two stream audio visual synchronous Hidden Markov Model (SHMM) recognizer. The VidTIMIT database is chosen to study the performance of multi-modal phoneme recognition system. Artificial noises are injected to audio files at different SNR levels (0dB-20dB) to study the performance of system in noisy environment. Combination of WERBC and AAM features outperform the well known traditional combination of Mel scale cepstrum coefficients (MFCC) acoustic features and discrete cosine transform (DCT) visual features.","","978-1-4799-8349-0","10.1109/ReTIS.2015.7232917","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7232917","Audio visual phoneme recognition;WERBC;Vid-TIMIT Corpus;AAM;HCI","Visualization;Active appearance model;Shape;Acoustics;Feature extraction;Hidden Markov models;Speech","audio signal processing;hidden Markov models;speech recognition","VidTIMIT audio visual phoneme recognition;AAM visual features;human auditory motivated acoustic wavelet features;audio visual phoneme recognition system;visual modality;speech recognizer;audio modality;auditory based equivalent rectangular bandwidth;active appearance model based features;AAM based features;proportional weighting factor;stream audio visual synchronous hidden Markov model;SHMM recognizer;VidTIMIT database;multimodal phoneme recognition system;artificial noises;WERBC feature;AAM feature","","3","","15","","3 Sep 2015","","","IEEE","IEEE Conferences"
"Non-Linear-Echo Based Anti-Collusion Mechanism for Audio Signals","T. Zong; Y. Xiang; I. Natgunanathan; L. Gao; G. Hua; W. Zhou","School of Information Technology, Deakin University, Victoria, Australia; School of Information Technology, Deakin University, Victoria, Australia; School of Information Technology, Deakin University, Victoria, Australia; School of Information Technology, Deakin University, Victoria, Australia; School of Electronic Engineering, Wuhan University, Wuhan, China; School of Software, University of Technology Sydney, Ultimo, NSW, Australia","IEEE/ACM Transactions on Audio, Speech, and Language Processing","2 Mar 2021","2021","29","","969","984","Collusion attacks are considered to be challenging attacks in audio copyright protection. The traditional watermarking algorithms cannot identify the traitors when other attacks, such as desynchronization attacks, are applied with a collusion attack. Instead of tracing the traitors, in this paper we aim to tackle collusion attacks by removing the commercial value from the colluded copy, which will demotivate the attackers from launching collusion attacks. Since the commercial value of an audio signal is directly reflected by its perceptual quality, we propose a novel non-linear-echo generation (NLEG) based algorithm to significantly degrade the perceptual quality of the colluded copy by embedding a time delay sequence into the host signal. The proposed NLEG is also designed to be resilient to common signal processing attacks and desynchronization attacks. Furthermore, the proposed NLEG can be combined with other digital watermarking techniques to enhance its performance on protecting the copyright information. Experimental results show the validity of the proposed NLEG.","2329-9304","","10.1109/TASLP.2021.3058892","Australian Research Council(grant numbers:LP170100458); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9354555","Audio signal processing;collusion attacks;desynchronization attacks;non-linear-echo;perceptual quality degradation","Delay effects;Watermarking;Signal processing algorithms;Resists;Speech processing;Resistance;Cutoff frequency","audio signal processing;copyright;watermarking","audio signal;collusion attack;challenging attacks;audio copyright protection;desynchronization attacks;novel nonlinear-echo generation based algorithm;common signal processing attacks;nonlinear-echo based anticollusion mechanism;traditional watermarking algorithms;colluded copy;NLEG based algorithm;time delay sequence;host signal;signal processing attacks","","","","36","IEEE","15 Feb 2021","","","IEEE","IEEE Journals"
"A 16-bit low-power double-sampled delta sigma modulator for audio applications","Y. Wang; H. Wang; F. Lai; B. Cao; Y. Liu; X. Liu","Micro-electronic department, Harbin Institute of Technology, Harbin 150006, China; Micro-electronic department, Harbin Institute of Technology, Harbin 150006, China; Micro-electronic department, Harbin Institute of Technology, Harbin 150006, China; Electronic Science and technology Post-Doctoral Research Center, Heilongjiang University, Harbin, China; Micro-electronic department, Harbin Institute of Technology, Harbin 150006, China; Micro-electronic department, Harbin Institute of Technology, Harbin 150006, China","2015 IEEE 11th International Conference on ASIC (ASICON)","21 Jul 2016","2015","","","1","4","This paper presents a 1.8-V 16-bit fourth-order delta sigma modulator for audio applications. Double-sampled structure with DC bias is proposed to double the oversampling ratio in order to improve the resolution without extra demand for the clock frequency, which greatly reduces the power consumption of this system by 50%. Moreover, the gain-enhanced current-mirror amplifier is designed to be the first stage OTA, which decreases the power consumption of the first integrator by 80% compared with a folded-cascode amplifier. With a clock frequency of 3.072MHz and an oversampling ratio of 128, the delta sigma modulator has a signal-to-noise ratio (SNR) of 104.63dB over a bandwidth of 24 kHz. Even when the error ratio of mismatch of sampling paths reaches 1%, the degradation of the SNR is no more than 0.3dB. The power consumption of this modulator is 606μW.","2162-755X","978-1-4799-8485-5","10.1109/ASICON.2015.7517014","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7517014","","Modulation;Power demand;Signal to noise ratio;Mathematical model;Capacitors;Feedforward neural networks;Delta-sigma modulation","audio systems;CMOS analogue integrated circuits;CMOS digital integrated circuits;current mirrors;delta-sigma modulation;integrated circuit design;low-power electronics;operational amplifiers;power aware computing","SNR degradation;sampling path mismatch;signal-to-noise ratio;integrator power consumption;OTA;gain-enhanced current-mirror amplifier design;power consumption reduction;oversampling ratio;DC bias;audio applications;fourth-order delta sigma modulator;low-power double-sampled delta sigma modulator;voltage 1.8 V;word length 16 bit","","","","7","","21 Jul 2016","","","IEEE","IEEE Conferences"
"Design of Cortex-M4F-Based Intelligent Audio Player","Y. Sun; X. Di; L. Zhu","Sch. of Optoelectron. Eng., Changchun Univ. of Sci. & Technol., Changchun, China; Sch. of Optoelectron. Eng., Changchun Univ. of Sci. & Technol., Changchun, China; Sch. of Inf. Technol., Changchun Vocational Inst. of Technol., Changchun, China","2013 International Conference on Information Technology and Applications","11 Jan 2014","2013","","","109","112","This design overcomes disadvantages of traditional MP3 players which include few supported file formats, absence of intelligent interface and incapability of replacing storage devices. In this system, the latest ARM® CortexTM-M4F-based STM32F4 chip is adopted to be the host controller to read out audio files stored in Secure Digital (SD) memory card via SPI2 and send the data into VS1003 via SPI1. VS1003 chip decodes and plays audio files. Meanwhile, the song information and lyrics are displayed on Thin Film Transistor (TFT) LCD which integrates with touch panel to realize song switchover and volume adjusting and other control functions. The separation of decoding module and storage module makes it possible to expand capacity and share music. Experimental results show that the data transmission speed is enhanced for the adoption of SD card. In addition, the number of audio file formats supported by this system is greater than the traditional MP3 players'.","","978-1-4799-2877-4","10.1109/ITA.2013.31","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6709947","Cortex-M4F;STM32F4;VS1003;SD card;TFT LCD","Digital audio players;Thin film transistors;Decoding;Transform coding;Data communication;Control systems;Music","audio equipment;intelligent materials;liquid crystal displays","touch panel;LCD;thin film transistor;secure digital memory card;STM32F4 chip;ARM® CortexTM-M4F;replacing storage devices;traditional MP3 players;intelligent audio player;Cortex-M4F","","","","6","","11 Jan 2014","","","IEEE","IEEE Conferences"
"Independent Deeply Learned Matrix Analysis for Determined Audio Source Separation","N. Makishima; S. Mogami; N. Takamune; D. Kitamura; H. Sumino; S. Takamichi; H. Saruwatari; N. Ono","Graduate School of Information Science and Technology, The University of Tokyo, Tokyo, Japan; Graduate School of Information Science and Technology, The University of Tokyo, Tokyo, Japan; Graduate School of Information Science and Technology, The University of Tokyo, Tokyo, Japan; National Institute of Technology, Kagawa College, Kagawa, Japan; Graduate School of Information Science and Technology, The University of Tokyo, Tokyo, Japan; Graduate School of Information Science and Technology, The University of Tokyo, Tokyo, Japan; Graduate School of Information Science and Technology, The University of Tokyo, Tokyo, Japan; Graduate School of System Design, Tokyo Metropolitan University, Tokyo, Japan","IEEE/ACM Transactions on Audio, Speech, and Language Processing","15 Jul 2019","2019","27","10","1601","1615","In this paper, we propose a new framework called independent deeply learned matrix analysis (IDLMA), which unifies a deep neural network (DNN) and independence-based multichannel audio source separation. IDLMA utilizes both pretrained DNN source models and statistical independence between sources for the separation, where the time-frequency structures of each source are iteratively optimized by a DNN while enhancing the estimation accuracy of the spatial demixing filters. As the source generative model, we introduce a complex heavy-tailed distribution to improve the separation performance. In addition, we address a semi-supervised situation; namely, a solo-recorded audio dataset can be prepared for only one source in the mixture signal. To solve the limited-data problem, we propose an appropriate data augmentation method to adapt the DNN source models to the observed signal, which enables IDLMA to work even in the semi-supervised situation. Experiments are conducted using music signals with a training dataset in both supervised and semi-supervised situations. The results show the validity of the proposed method in terms of the separation accuracy.","2329-9304","","10.1109/TASLP.2019.2925450","SECOM Science and Technology Foundation and JSPS KAKENHI(grant numbers:JP17H06101,JP19H01116,JP19K20306); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8747523","Audio source separation;independent component analysis;deep neural networks;semi-supervised learning","Power capacitors;Source separation;Time-frequency analysis;Covariance matrices;Spectrogram;Data models;Estimation","audio signal processing;iterative methods;matrix algebra;neural nets;source separation;spatial filters;supervised learning","independent deeply learned matrix analysis;IDLMA;independence-based multichannel audio source separation;source generative model;solo-recorded audio dataset;DNN source models;deep neural network;data augmentation method","","17","","44","CCBY","27 Jun 2019","","","IEEE","IEEE Journals"
"Intelligent Signal Processing Mechanisms for Nuanced Anomaly Detection in Action Audio-Visual Data Streams","J. Kittler; I. Kaloskampis; C. Zor; Y. Xu; Y. Hicks; W. Wang","Centre for Vision Speech and Signal Processing, University of Surrey, UK; Cardiff School of Engineering, Cardiff University, UK; Centre for Vision Speech and Signal Processing, University of Surrey, UK; Centre for Vision Speech and Signal Processing, University of Surrey, UK; Cardiff School of Engineering, Cardiff University, UK; Centre for Vision Speech and Signal Processing, University of Surrey, UK","2018 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","13 Sep 2018","2018","","","6563","6567","We consider the problem of anomaly detection in an audiovisual analysis system designed to interpret sequences of actions from visual and audio cues. The scene activity recognition is based on a generative framework, with a high-level inference model for contextual recognition of sequences of actions. The system is endowed with anomaly detection mechanisms, which facilitate differentiation of various types of anomalies. This is accomplished using intelligence provided by a classifier incongruence detector, classifier confidence module and data quality assessment system, in addition to the classical outlier detection module. The paper focuses on one of the mechanisms, the classifier incongruence detector, the purpose of which is to flag situations when the video and audio modalities disagree in action interpretation. We demonstrate the merit of using the Delta divergence measure for this purpose. We show that this measure significantly enhances the incongruence detection rate in the Human Action Manipulation complex activity recognition data set.","2379-190X","978-1-5386-4658-8","10.1109/ICASSP.2018.8461595","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8461595","Audio visual scene analysis;incongruence detection;anomaly detection","Anomaly detection;Feature extraction;Streaming media;Visualization;Task analysis;Dairy products;Probability distribution","audio signal processing;audio-visual systems;computer vision;data mining;feature extraction;image recognition;learning (artificial intelligence);video signal processing;video surveillance","audiovisual analysis system;visual cues;audio cues;scene activity recognition;generative framework;high-level inference model;anomaly detection mechanisms;classifier incongruence detector;classifier confidence module;data quality assessment system;classical outlier detection module;audio modalities;action interpretation;incongruence detection rate;intelligent signal processing mechanisms;nuanced anomaly detection;video modalities;human action manipulation complex activity recognition data;action audio-visual data streams","","2","","23","","13 Sep 2018","","","IEEE","IEEE Conferences"
"Embedded system for acquisition and enhancement of audio signals","K. Kowalczyk; S. Wozniak; T. Chyrowicz; R. Rumian","Department of Electronics, AGH University of Science and Technology, 30-059 Krakow, Poland; Department of Electronics, AGH University of Science and Technology, 30-059 Krakow, Poland; Department of Electronics, AGH University of Science and Technology, 30-059 Krakow, Poland; Department of Electronics, AGH University of Science and Technology, 30-059 Krakow, Poland","2016 Signal Processing: Algorithms, Architectures, Arrangements, and Applications (SPA)","5 Dec 2016","2016","","","68","71","Enhancing speech from audio signals recorded using several microphones is of interest to many audio applications such as human-computer interfaces and teleconference systems. With an increasing availability of low-cost micro-electro-mechanical systems (MEMS) and powerful processing units, embedded systems are capable of recording and processing several audio signals in realtime. In this paper, an overview of the entire signal processing chain from audio signal acquisition with an array of MEMS microphones to the signal enhancement using directional filtering is provided. The presented results indicate that good noise and interference suppression can be achieved in realtime using an embedded system equipped with low-cost microphones.","2326-0319","978-83-62065-27-1","10.1109/SPA.2016.7763589","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7763589","","Signal to noise ratio;Microphone arrays;Speech enhancement;Embedded systems;Array signal processing;Speech","audio recording;audio signal processing;embedded systems;filtering theory;interference suppression;micromechanical devices;microphone arrays;signal detection;speech processing","embedded system;human-computer interfaces;teleconference systems;low-cost microelectromechanical systems;signal processing chain;audio signal acquisition;MEMS microphones;signal enhancement;directional filtering;interference suppression;low-cost microphones","","","","14","","5 Dec 2016","","","IEEE","IEEE Conferences"
"Efficient and robust audio watermarking for content authentication and copyright protection","V. Neethu; R. Kalaivani","Dept. of ECE, Coimbatore Institute of Technology, Coimbatore, India; Dept. of ECE, Coimbatore Institute of Technology, Coimbatore, India","2016 International Conference on Circuit, Power and Computing Technologies (ICCPCT)","4 Aug 2016","2016","","","1","6","Digital audio watermarking aims to embed digital information in the form of multimedia files such as text, image or audio into an original audio signal. The main requirement of audio watermarking is to prove ownership as well as copyright protection. This paper presents efficient audio watermarking based on Wavelet transform. The L level Haar Wavelet transform is performed on the audio signal and the obtained detail coefficients are divided into short frames and the magnitude of the samples are then replaced with the closest Fibonacci numbers. The security of the watermarking technique is further enhanced by adapting cryptographic methods on the embedded secret text. The suggested technique mathematically proves that the average error for each sample is 25%. The fidelity of the technique is also proved mathematically. The experimental outcomes suggest that the method is having high capacity (1kbps to 3 kbps), robustness against various signal processing attacks and no significant perceptual distortion (ODG is around -1).","","978-1-5090-1277-0","10.1109/ICCPCT.2016.7530371","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7530371","Audio Watermarking;fidelity;Fibonacci numbers;Golden Ratio;DWT","Watermarking;Discrete wavelet transforms;Robustness;Distortion;Computers","audio signal processing;audio watermarking;copyright;cryptography;Fibonacci sequences;Haar transforms;wavelet transforms","content authentication;copyright protection;digital audio watermarking;L level Haar wavelet transform;audio signal;Fibonacci numbers;cryptographic methods;embedded secret text","","2","","19","","4 Aug 2016","","","IEEE","IEEE Conferences"
"A novel hiss noise reduction method for audio signals based on MDCT","F. Deng; C. Bao; B. Xia; Y. Liang","Speech and Audio Signal Processing Laboratory, School of Electronic Information and Control Engineering, Beijing University of Technology, Beijing 100124, China; Speech and Audio Signal Processing Laboratory, School of Electronic Information and Control Engineering, Beijing University of Technology, Beijing 100124, China; Speech and Audio Signal Processing Laboratory, School of Electronic Information and Control Engineering, Beijing University of Technology, Beijing 100124, China; Speech and Audio Signal Processing Laboratory, School of Electronic Information and Control Engineering, Beijing University of Technology, Beijing 100124, China","2011 International Conference on Wireless Communications and Signal Processing (WCSP)","8 Dec 2011","2011","","","1","5","A kind of hiss noise reduction method used for audio signal is proposed by Modified Discrete Cosine Transform (MDCT) in this paper. The human auditory model and the parametric soft-thresholding are introduced to the proposed method. A modified median absolute deviation (MAD) is first adopted to avoid overestimate of noise levels. Next, the Modified Discrete Fourier Transform (MDFT) is constructed using the pre-enhanced MDCT coefficients and the masking threshold and the adaptive masking parameters are calculated in MDFT domain. Finally, a parametric soft-thresholding method is employed to attenuate hiss noise significantly and keep more high-frequency (HF) information. The objective and subjective listening test results show that the proposed algorithm outperforms the referenced methods.","","978-1-4577-1010-0","10.1109/WCSP.2011.6096796","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6096796","hiss noise reduction;MDCT;MAD;human auditory model;MDFT;parametric soft-thresholding","Noise;Masking threshold;Noise measurement;Noise reduction;Noise level;Time frequency analysis;Discrete cosine transforms","audio signal processing;discrete cosine transforms;discrete Fourier transforms;signal denoising","hiss noise reduction method;audio signals;modified discrete cosine transform;human auditory model;modified median absolute deviation;MAD;modified discrete Fourier transform;preenhanced MDCT coefficients;masking threshold;adaptive masking parameters;MDFT domain;parametric soft-thresholding method;high-frequency information;HF information","","2","","10","","8 Dec 2011","","","IEEE","IEEE Conferences"
"Robustness and embedding capacity enhancement in time-spread echo-based audio watermarking","I. Natgunanathan; Y. Xiang; L. Pan; P. Chen; D. Peng","School of Information Technology, Deakin University, Burwood Campus, Melbourne, Australia; School of Information Technology, Deakin University, Burwood Campus, Melbourne, Australia; School of Information Technology, Deakin University, Burwood Campus, Melbourne, Australia; Machine Intelligence Laboratory, College of Computer Science, Sichuan University, Chengdu 610065, P. R. China; Machine Intelligence Laboratory, College of Computer Science, Sichuan University, Chengdu 610065, P. R. China","2016 IEEE 11th Conference on Industrial Electronics and Applications (ICIEA)","24 Oct 2016","2016","","","1536","1541","In echo-based audio watermarking methods, poor robustness and low embedding capacity are the main problems. In this paper, we propose a novel time-spread echo method for audio watermarking, aiming to improve the robustness and the embedding capacity. To improve the robustness, we design an efficient pseudonoise (PN) sequence and a corresponding decoding function. Compared to the conventional PN sequence used in time-spread echo hiding based method, more large peaks are produced during the autocorrelation of the proposed PN sequence. Our decoding function is designed to utilize these peaks to improve the robustness. To enhance the embedding capacity, multiple watermark bits are embedded into one audio segment. This is achieved by varying the delays of added echo signals. Moreover, the security of the proposed method is further improved by scrambling the watermarks at the embedding stage. Compared with the conventional time-spread echo-based method, the proposed method is more robust to conventional attacks and has higher embedding capacity. The effectiveness of our method is illustrated by simulation results.","2158-2297","978-1-4673-8644-9","10.1109/ICIEA.2016.7603829","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7603829","Audio watermarking;autocorrelation;echo hiding;echo kernel;time-spread echo;robustness","Watermarking;Robustness;Decoding;Correlation;Delays;Fourier transforms","audio coding;audio watermarking;decoding;echo","embedding capacity enhancement;time-spread echo-based audio watermarking;pseudonoise sequence;PN sequence;decoding function;time-spread echo hiding-based method;audio segment;watermark scrambling","","4","","23","","24 Oct 2016","","","IEEE","IEEE Conferences"
"Can spatial audio support pilots? 3D-audio for future pilot-assistance systems","C. A. Niermann","German Aerospace Center (DLR), Institute of Flight Guidance, Lilienthalplatz 7, 38108 Braunschweig, Germany","2015 IEEE/AIAA 34th Digital Avionics Systems Conference (DASC)","29 Oct 2015","2015","","","3C5-1","3C5-7","In modern cockpits most of the information is provided to the pilot visually. This information is typically presented head-down on multiple displays. The advantage of these glass cockpits tends to be impaired by constantly increasing the amount of information presented. Especially during landing however pilots need to maintain a good spatial awareness from visual references in the vicinity of the aircraft. Therefore, the pilot has to deal with multiple concurrent tasks all with dominant impact on the pilot's visual perception. With the limited human visual perception also the cognitive ability of humans might be reached [1, 2]. This introduces new operational burdens and failure modes to the overall human-machine system [3, 4]. To avoid impacts on safety a remarkable step forward would be firstly to reduce the demand on visual perception that would provide additional spare mental capacity to safely monitor and control the aircraft even under high workload phases or system failure conditions. Secondly, to find a way to maintain or even enhance the information flow at the same time. Today, the auditory component conveys no spatial information and is generally used to draw attention to a visual display [5]. Audio research has been sparse in aviation and only covered spatial audio with a set of speakers around the head of the pilot or simple left-right-volume difference in a stereo headset [6]. Several previous studies have suggested a multitude of applications for useful 3D-audio concepts in the cockpit [5, 7, 8]. Humans are able to localize a 3D-audio presentation via headset adequately enough to direct their attention to a specific point inside the cockpit or out-of-the-window. Tracking the head movement becomes one key feature to reduce frontback confusion and inside-the-head localization. With preselected assistance system 3D-audio has the capability to support pilots during critical flight phases potentially even decreasing the overall workload.","2155-7209","978-1-4799-8940-9","10.1109/DASC.2015.7311401","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7311401","","Visualization;Headphones;Ear;Aircraft;Auditory system;Visual perception;Azimuth","air safety;aircraft displays;audio systems","spatial audio;future pilot-assistance systems;multiple displays;glass cockpits;pilot visual perception;human visual perception;human-machine system;aircraft control;aircraft safety;system failure conditions;visual display;auditory component;spatial information;aviation;stereo headset;3D-audio presentation localization;head movement tracking;frontback confusion reduction;inside-the-head localization","","","","34","","29 Oct 2015","","","IEEE","IEEE Conferences"
"Audio-Emotion Recognition System Using Parallel Classifiers and Audio Feature Analyzer","L. W. Chew; K. P. Seng; L. Ang; V. Ramakonar; A. Gnanasegaran","Fac. of Eng., Univ. of Nottingham, Jalan Broga, Malaysia; Sunway Univ., Petaling Jaya, Malaysia; Fac. of Eng., Univ. of Nottingham, Jalan Broga, Malaysia; Alsys MSC Sdn Bhd, Kuala Lumpur, Malaysia; Alsys MSC Sdn Bhd, Kuala Lumpur, Malaysia","2011 Third International Conference on Computational Intelligence, Modelling & Simulation","14 Nov 2011","2011","","","210","215","Emotion recognition based on an audio signal is an area of active research in the domain of human-computer interaction and effective computing. This paper presents an audio-emotion recognition (AER) system using parallel classifiers and an audio feature analyzer. In the proposed system, audio features such as the pitch and fractional cepstral coefficient are first extracted from the audio signal for analysis. These extracted features are then used to train a radial basis function. Lastly, an audio feature analyzer is used to enhance the performance of the recognition rate. The latest simulation results show that the proposed AER system is able to achieve an emotion recognition rate of 81.67%.","2166-8531","978-1-4577-1797-0","10.1109/CIMSim.2011.44","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6076358","Emotion recognition;linear discriminant analysis;Mel-frequency cepstral coefficients;principal component analysis;radial basis function","Feature extraction;Emotion recognition;Speech;Principal component analysis;Mel frequency cepstral coefficient;Training;Covariance matrix","audio signal processing;emotion recognition;feature extraction;human computer interaction;radial basis function networks","audio-emotion recognition system;parallel classifiers;audio feature analyzer;human-computer interaction;radial basis function","","9","","21","","14 Nov 2011","","","IEEE","IEEE Conferences"
"A Multichannel Audio Denoising Formulation Based on Spectral Sparsity","İ. Bayram","Dept. of Electronics and Communication Engineering, Istanbul Technical University, Istanbul, Turkey","IEEE/ACM Transactions on Audio, Speech, and Language Processing","20 May 2017","2015","23","12","2272","2285","We consider the estimation of an audio source from multiple noisy observations, where the correlation between noise in the different observations is low. We propose a two-stage method for this estimation problem. The method does not require any information about noise and assumes that the signal of interest has a sparse time-frequency representation. The first stage uses this assumption to obtain the best linear combination of the observations. The second stage estimates the amount of remaining noise and applies a post-filter to further enhance the reconstruction. We discuss the optimality of this method under a specific model and demonstrate its usefulness on synthetic and real data.","2329-9304","","10.1109/TASLP.2015.2479042","TUBITAK(grant numbers:113E511); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7268852","Beamforming;multichannel audio denoising;post-filter;sparsity;spectrogram;sufficient statistic;uniformly minimum variance unbiased (UMVU) estimator","Time-frequency analysis;Acoustic measurements;Noise measurement;Minimization;Noise reduction;Random variables;Array signal processing;Spectrograms","audio signal processing;correlation theory;filtering theory;signal denoising;signal reconstruction;spectral analysis;time-frequency analysis","sparse time-frequency representation;signal reconstruction;multichannel audio denoising;spectral sparsity;audio source estimation;noise correlation;signal postfilter;noise estimation","","","","39","","15 Sep 2015","","","IEEE","IEEE Journals"
"A 0.96mA quiescent current, 0.0032% THD+N, 1.45W Class-D audio amplifier with area-efficient PWM-residual-aliasing reduction","S. Chien; Y. Chen; T. Kuo","National Cheng Kung University, Tainan, Taiwan; National Cheng Kung University, Tainan, Taiwan; National Cheng Kung University, Tainan, Taiwan","2018 IEEE International Solid - State Circuits Conference - (ISSCC)","12 Mar 2018","2018","","","60","62","Low quiescent current (I<sub>Q</sub>) is critical for Class-D audio amplifiers in mobile devices to extend battery usage time [1], since typical audio signals have a high crest factor of 10 to 20dB. In addition, low distortion is also important for audio fidelity. Distortion sources in closed-loop Class-D amplifiers can be classified into two types. One is attributed to the nonlinearities of PWM modulators and power stages, while the other is due to the aliasing of fed-back PWM high-frequency residuals, the latter of which comprises phase-error and duty-cycle-error distortions [2]. Figure 3.6.1 shows 2<sup>nd</sup>-order closed-loop amplifiers and existing techniques for enhancing an amplifier's linearity. Increasing the loop filter order to obtain a higher in-band loop gain by using more integrators [3] or the single-amplifier-biquad [4] suppresses all aforementioned distortions except for the phase-error distortion, which can be suppressed by adding a phase-error-free PWM modulator [2]. However, these techniques increase I<sub>Q</sub> and/or die area due to the additional active circuits and/or several resistors and capacitors. Since phase-error distortion, as well as duty-cycle-error distortion, is caused by the fed-back PWM high-frequency residuals aliasing with the reference triangular wave V<sub>TRI</sub>, a uniform PWM [5] with a sample-and-hold circuit implemented before the PWM modulation reduces the PWM residuals via an equivalent notch filtering. However, loop stability is affected by the notch filtering unless the PWM switching frequency f<sub>SW</sub> is increased, but doing so increases power consumption [4]. Though the technique in [1] uses a feed-forward path with a replicated loop filter to eliminate the PWM residuals without affecting loop stability, the replicated loop filter increases both I<sub>Q</sub> and area.","2376-8606","978-1-5090-4940-0","10.1109/ISSCC.2018.8310183","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8310183","","Pulse width modulation;Phase distortion;Current measurement;Phase modulation;Linearity","audio-frequency amplifiers;biquadratic filters;circuit stability;closed loop systems;distortion;harmonic distortion;notch filters;pulse width modulation;sample and hold circuits","closed-loop class-D amplifiers;active circuits;PWM switching frequency;power consumption;single-amplifier-biquad;PWM high-frequency residuals;amplifier linearity enhancement;resistors;capacitors;sample-and-hold circuit;equivalent notch filtering;feedforward path;audio signals;THD+N class-D audio amplifier;replicated loop filter;loop stability;PWM residuals;PWM modulation;uniform PWM;high-frequency residuals aliasing;duty-cycle-error distortion;phase-error-free PWM modulator;phase-error distortion;in-band loop gain;loop filter order;closed-loop amplifiers;duty-cycle-error distortions;PWM modulators;distortion sources;audio fidelity;low distortion;high crest factor;battery usage time;mobile devices;low quiescent current;area-efficient PWM-residual-aliasing reduction;current 0.96 mA","","","","5","","12 Mar 2018","","","IEEE","IEEE Conferences"
