"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Cryptanalysis of Classic Ciphers: Methods Implementation Survey","A. Al-Sabaawi","Queensland University of Technology,School of Copmuter Science,Brisbane,Australia","2021 International Conference on Intelligent Technologies (CONIT)","4 Aug 2021","2021","","","1","6","Cryptanalysis refers to the study of methods and techniques for obtaining information from encrypted texts. Nowadays, the term cryptanalysis more generally refers to the analysis of cryptographic methods with the aim of ‘breaking’ them. An essential approach for cryptanalysis includes all available information about the examined methods as well as the parameters and protected data. This information may be public, originate from plausible assumptions or be learnt specifically. The types of information available are divided into different attack scenarios and qualify the relevance of an attack or comments on security. This paper will provide a survey of the implementation of cryptanalysis methods by cryptanalysing ciphertexts through three classic types of ciphers: Caesar, transposition, and Hill. The paper will show how the algorithms remain simple enough for message to be recovered without errors. This paper will improve the understanding of researchers and students about cryptanalysis and how to use mathematical formulas for analysis to analyse secure information systems in order to detect vulnerabilities and shrouded components.","","978-1-7281-8583-5","10.1109/CONIT51480.2021.9498530","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9498530","cryptography;cryptanalysis;Caesar cipher;transposition cipher;Hill cipher;cipher classification","Ciphers;Encryption;Cryptography;Information systems","","","","","","8","","4 Aug 2021","","","IEEE","IEEE Conferences"
"Using a Chaotic Cipher to Encrypt Ethernet Traffic","A. Pérez-Resa; M. Garcia-Bosque; C. Sánchez-Azqueta; S. Celma","Zaragoza University, Group of Electronic Design, Zaragoza,Spain; Zaragoza University, Group of Electronic Design, Zaragoza,Spain; Zaragoza University, Group of Electronic Design, Zaragoza,Spain; Zaragoza University, Group of Electronic Design, Zaragoza,Spain","2018 IEEE International Symposium on Circuits and Systems (ISCAS)","4 May 2018","2018","","","1","5","In this work a new physical layer encryption method for Ethernet 1000Base-X standard is proposed. The proposed encryption scheme uses a chaotic stream cipher to encrypt the 8b10b symbols flow at PCS (Physical Coding Sublayer) level. The complete system has been implemented in an FPGA (Field Programmable Gate Array). Experimental results are analyzed, concluding that it is possible to cipher traffic at this level and hide the complete Ethernet traffic pattern from any malicious observer. Moreover, no overhead is introduced during encryption and no throughput losses are produced.","2379-447X","978-1-5386-4881-0","10.1109/ISCAS.2018.8351203","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8351203","Ethernet;cryptography;stream cipher;1000BASE-X;skew tent map","Encryption;Generators;Ciphers;Physical layer;Field programmable gate arrays;Chaotic communication","cryptography;field programmable gate arrays;local area networks;network coding;telecommunication traffic","complete Ethernet traffic pattern;physical coding sublayer;field programmable gate array;symbols flow;Ethernet traffic encryption;complete system;PCS level;chaotic stream cipher;encryption scheme;Ethernet 1000Base-X standard;physical layer encryption method;chaotic cipher","","2","","18","","4 May 2018","","","IEEE","IEEE Conferences"
"Low Area and Low Power Implementation for CAESAR Authenticated Ciphers","A. Abbas; H. Mostafa; A. N. Mohieldin","IC Verification Solutions, Mentor Graphics, a Siemens Business, Cairo, Egypt; Electronics and Communications Engineering Department, Cairo University, Giza, Egypt; Electronics and Communications Engineering Department, Cairo University, Giza, Egypt","2018 New Generation of CAS (NGCAS)","13 Dec 2018","2018","","","49","52","Authenticated Encryption (AE) and Authenticated Encryption with Associated Data (AEAD) play a significant role in cryptography as they simultaneously provide confidentiality, integrity, and authenticity assurances on the data. The Competition for Authenticated Encryption, Security, Applicability, and Robustness (CAESAR) seeks optimal authenticated ciphers based on multiple criteria, including security, performance, area, and energy-efficiency. In this paper, low area and low power implementations of selected ciphers from the CAESAR candidates namely NORX, Tiaoxin, SILC, and COLM are provided. A reduction in area with an average of 43% and a reduction in dynamic power with an average of 54% are achieved compared to their corresponding high-speed architectures. Moreover, throughput (TP) in (Mbps) decreases by an average of 68% and throughput-to-area (TP/A) in (Mbps/Slices) decreases by an average of 48 %.","","978-1-5386-7681-3","10.1109/NGCAS.2018.8572255","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8572255","Authenticated Cipher;CAESAR;FPGA;Lightweight;Power;Energy","Encryption;Ciphers;Field programmable gate arrays;Hardware;Throughput","cryptography;message authentication","Authenticated Encryption with Associated Data;power implementation;NORX;Tiaoxin;SILC;COLM;cryptography;optimal authenticated ciphers;authenticity assurances;CAESAR Authenticated ciphers;throughput-to-area;CAESAR candidates","","2","","19","","13 Dec 2018","","","IEEE","IEEE Conferences"
"A novel visual cryptography scheme based on substitution cipher","G. S. Yadav; A. Ojha","Computer Science and Engineering, PDPM IIITDMJ, Jabalpur(M.P.) India; Computer Science and Engineering, PDPM IIITDMJ, Jabalpur(M.P.) India","2013 IEEE Second International Conference on Image Information Processing (ICIIP-2013)","9 Jan 2014","2013","","","640","643","Security of information communication through open channels has been the prime concern during the last few decades. Apart from many conventional cryptographic schemes, visual cryptographic techniques have also been in use for data and information security. Visual Cryptography is basically a cryptographic method in which decryption is performed by human visual system. In this paper, we present a novel visual cryptography scheme based on a substitution cipher and random grid. The scheme uses two-fold encryption. In the first fold of encryption, Caeser cipher is used to encrypt the image row wise and then column wise using a key of the size equal to the greatest common devisor of the number of rows and columns in the secret image. Then a random matrix is generated and the transformed secret image is XORed with this random matrix to enhance the security. The scheme is shown to be secure and decryption is also lossless.","","978-1-4673-6101-9","10.1109/ICIIP.2013.6707673","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6707673","Substitution Cipher;Visual Secret Sharing;Data Hiding;One Time Pad","Ciphers;Visualization;Encryption;Authentication;Conferences","cryptography;image processing","XORed image;lossless scheme;random matrix;secret image;greatest common devisor;key size;column-wise image encryption;row-wise image encryption;Caeser cipher;two-fold encryption;random grid;human visual system;decryption;data security;open channels;information communication security;substitution cipher;visual cryptography scheme","","3","","14","","9 Jan 2014","","","IEEE","IEEE Conferences"
"Shell-Based Block Ciphering Structure (SBCS) for AES Parallelism with Feedback-Data Mode","Y. Lin; K. Huang","Ming Chi Univ. of Technol., Taipei, Taiwan; Ming Chi Univ. of Technol., Taipei, Taiwan","2014 International Conference on Cyber-Enabled Distributed Computing and Knowledge Discovery","15 Dec 2014","2014","","","48","55","It is generally agreed that multiple hardware resources increase computing speed as each core provides individual data output. The provision of individual data output enables multiple cores to process and output data from each core independently. The individual characteristics of multiple hardware resources enhances data ciphering speed and outputs individual streams of cipher text. After enciphering, full text data are partitioned equally into separate, individual cipher text streams, each being equivalent to a separate, individual copy of cipher text. In the data encryption with block ciphers area, a feedback-data mode of operation such as CBC is the more favored block ciphering mode. However, due to it needs the previous block of data to find out the current block of cipher text, feedback-data mode could not encrypt each plaintext independently, so that it does not work with the multiple cores system. To conquer these problems, the Shell-based Block Ciphering Structure (SBCS) is proposed in this paper by modifying the operation feedback path to fit to the multiple cores operation environment.","","978-1-4799-6236-5","10.1109/CyberC.2014.19","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6984280","AES;Parallelism;Feedback-data Mode","Encryption;Ciphers;Parallel processing;Hardware;Image color analysis;Standards","cryptography;data analysis;feedback","shell-based block ciphering structure;SBCS;AES parallelism;feedback-data mode;hardware resources;computing speed;data output;data ciphering speed;enciphering;cipher text stream;data encryption;block ciphers area;CBC;block ciphering mode;multiple cores system","","","","6","","15 Dec 2014","","","IEEE","IEEE Conferences"
"Text Encryption: Hybrid cryptographic method using Vigenere and Hill Ciphers.","H. TOUIL; N. E. AKKAD; K. SATORI","Sidi Mohamed Ben Abdellah University,LISAC, Faculty of Sciences, Dhar-Mahraz (FSDM),Fez,Morocco; Sidi Mohamed Ben Abdellah University,LISAC, Faculty of Sciences, Dhar-Mahraz (FSDM). Laboratory of Engineering, Systems and Applications (LISA), National School of Applied Sciences (ENSA),Fez,Morocco; Sidi Mohamed Ben Abdellah University,LISAC, Faculty of Sciences, Dhar-Mahraz (FSDM),Fez,Morocco","2020 International Conference on Intelligent Systems and Computer Vision (ISCV)","23 Sep 2020","2020","","","1","6","Cryptography is a method of controlling and protecting communications, which has been used exclusively in areas that require confidentiality. Today it is undergoing a considerable evolution, and computer networks require a phase of cryptography as a fundamental mechanism to ensure the privacy of digital information. It was beginning with the first Cesar encryption algorithm or those that appeared just afterwards, such as mono-alphabetic substitution encryption, which has a weakness against statistical attacks. In this paper, we will present a hybridization of Vigenere and Hill encryption that belongs to this family. By exploiting the enhancements, they have already implemented in Hill encryption, to hide the weak point of the Vigenere algorithm, represented in the ease to detect the size of the key to start a statistical attack, as well as the weakness of the algorithm to encrypt two same letters located in the same place in different blocks. This cohesion between these two methods will provide us with a reliable hybrid algorithm, resistant to varying attacks, including statistical attacks.","","978-1-7281-8041-0","10.1109/ISCV49265.2020.9204095","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9204095","Vigenere cipher;Hill Cipher;Text encryption;Statistical attack.","Encryption;Ciphers;Three-dimensional displays;Force;Hybrid power systems","cryptography;data privacy;text analysis","computer networks;cryptography;Cesar encryption algorithm;mono-alphabetic substitution encryption;statistical attack;Hill encryption;Vigenere algorithm;text encryption;hybrid cryptographic method;communication protection;Hill ciphers;Vigenere cipher;confidentiality;digital information privacy;Vigenere encryption","","","","43","","23 Sep 2020","","","IEEE","IEEE Conferences"
"Implementation Analysis of Rectangle Cipher and its Variant","M. A. Philip; V. Vaithiyanathan; K. Jain","Center for Cyber Security Systems and Networks, Amrita Vishwa Vidyapeetham,Amritapuri,India; Amrita Vishwa Vidyapeetham,Department of Computer Science and Engineering,Amritapuri,India; Center for Cyber Security Systems and Networks, Amrita Vishwa Vidyapeetham,Amritapuri,India","2018 3rd IEEE International Conference on Recent Trends in Electronics, Information & Communication Technology (RTEICT)","27 Feb 2020","2018","","","474","479","Lightweight ciphers are symmetric cryptographic systems with lower area, lower power and lower cost than standard systems like AES and DES. They were designed to provide security in resource constrained devices like smart cards, IoT devices, RFID tags and wireless sensor networks. After a literature survey on the existing ciphers, Rectangle cipher was chosen for implementation analysis and a variant of it is introduced. The Rectangle cipher is a lightweight cipher which is much similar to AES and incorporates bit slice technique by Zhang, et al in 2015. In this paper we discuss the implementation analysis of Rectangle cipher and an increased block size variant of it. Both the ciphers were implemented on low cost Xilinx Spartan 3E XC3S1200EFG. The synthesis reports were compared with each other and it was found that the variant has slightly degraded performance than the existing Rectangle cipher, but it is well suited for cipher block chaining.","","978-1-5386-2440-1","10.1109/RTEICT42901.2018.9012154","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9012154","Cryptography;lightweight cipher;lightweight block ciphers;Rectangle;variant","Ciphers;Matrices;Hardware;Matrix converters;Encryption","private key cryptography;resource allocation","lightweight cipher;symmetric cryptographic systems;cipher block chaining;Rectangle cipher;Xilinx Spartan 3E XC3S1200EFG","","2","","36","","27 Feb 2020","","","IEEE","IEEE Conferences"
"Cryptanalysis of Simple Substitution-Permutation Cipher Using Artificial Neural Network","V. Ruzhentsev; R. Levchenko; O. Fediushyn","Kharkiv National University of Radioelectronics and Kharkiv,Department of Secure Information Technologies,Ukraine; Kharkiv National University of Radioelectronics and Kharkiv,Department of Secure Information Technologies,Ukraine; Kharkiv National University of Radioelectronics and Kharkiv,Department of Secure Information Technologies,Ukraine","2020 IEEE International Conference on Problems of Infocommunications. Science and Technology (PIC S&T)","2 Jul 2021","2020","","","631","634","The possibility of training neural networks to decrypt encrypted messages using plaintext-ciphertext pairs with an unknown secret key is investigated. An experimental simple 8-bit substitution-permutation cipher is considered. The neural network is a three-layer perceptron with forward propagation. The required volume of the training sample, the probability of an error after training, and the dependence of these parameters on the number of rounds of the encryption transformation are analyzed. One of the main results is conclusion that the considered model did not show an explicit dependence of the complexity of cryptanalysis using neural networks on the number of rounds in the encryption transformation. Thus the question of the optimality of the chosen neural networks architecture for the selected cipher remained open.","","978-1-7281-9177-5","10.1109/PICST51311.2020.9467945","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9467945","block symmetric ciphers;cryptographic strength;cryptanalysis;neural network;perceptron;multilayer perceptron;training set","Training;Ciphers;Neurons;Artificial neural networks;Multilayer perceptrons;Encryption;Complexity theory","cryptography;learning (artificial intelligence);neural net architecture;probability","cryptanalysis;artificial neural network;neural network training;plaintext-ciphertext pairs;unknown secret key;three-layer perceptron;forward propagation;required volume;training sample;encryption transformation;neural networks architecture;selected cipher;substitution-permutation cipher;encrypted messages decryption","","","","10","","2 Jul 2021","","","IEEE","IEEE Conferences"
"Template attacks based on static power analysis of block ciphers in 45-nm CMOS environment","J. Xu; H. M. Heys","Department of Electrical and Computer Engineering, Memorial University of Newfoundland; Department of Electrical and Computer Engineering, Memorial University of Newfoundland","2017 IEEE 60th International Midwest Symposium on Circuits and Systems (MWSCAS)","2 Oct 2017","2017","","","1256","1259","Side-channel attacks are proven to be efficient tools in attacking cryptographic devices. Dynamic power has been used as a source for many well-known side-channel attack algorithms. As process technology size shrinks, the relative amount of static power consumption increases accordingly, and reaches a significant level in sub-100-nm chips, potentially changing the nature of side-channel analysis. In this paper we propose a type of template attack developed for static power analysis of block ciphers. In addition to the original template distinguisher, the attack is shown to work well using new distinguishers which are faster to compute.","1558-3899","978-1-5090-6389-5","10.1109/MWSCAS.2017.8053158","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8053158","side-channel attacks;static power;block ciphers;light-weight ciphers;cryptographic devices","Ciphers;Clocks;Covariance matrices;Power demand;Performance evaluation;Gaussian distribution","CMOS integrated circuits;cryptography;power consumption","template attack;static power analysis;block ciphers;CMOS environment;cryptographic devices;dynamic power;side-channel attack algorithms;side-channel analysis;static power consumption","","1","","19","","2 Oct 2017","","","IEEE","IEEE Conferences"
"Improvised block cipher customized for multimedia security","S. Dhall; S. K. Pal; K. Sharma","Dept. of Mathematics, Jamia Millia Islamia, New Delhi, India; Scientific Analysis Group, DRDO, New Delhi, India; Dept. of Computer Engineering, Delhi Technological University, New Delhi, India","2014 6th IEEE Power India International Conference (PIICON)","4 Jun 2015","2014","","","1","5","The paper proposes an improved, modified version of block cipher PRESENT to make it suitable for use in multimedia applications. For encrypting multimedia one of the core requirements is that the scheme should be computationally less expensive so as to sustain the bulkiness attributed to multimedia. Though, PRESENT is a very lightweight block cipher and is found efficient for textual content yet it is not directly suitable for multimedia. This is because of its block-size limitation which limits the diffusion of redundancy within the block of plaintext encrypted. Hence, if the redundancy extends beyond the block size, the same redundancy gets reflected in the cipher and this is a situation which is practically present in all forms of multimedia. Thus, an attempt is made to overcome this limitation by introducing chaos within the operations performed during encryption. And along with this, focus is kept that the overall computational expense of the improved scheme is not increased much.","","978-1-4799-6042-2","10.1109/POWERI.2014.7117735","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7117735","image encryption;block cipher;chaos;lightweight;efficiency","Ciphers;Multimedia communication;Redundancy;Chaos;Entropy","cryptography;multimedia communication;redundancy","multimedia security;block cipher PRESENT;lightweight block cipher;block-size limitation;redundancy diffusion;plaintext encryption","","1","","10","","4 Jun 2015","","","IEEE","IEEE Conferences"
"Digital color image encryption using RC4 stream cipher and chaotic logistic map","R. U. Ginting; R. Y. Dillak","Facultyn of Mathematics and Natural Science, University of Sumatera Utara, Jl. Bioteknologi I Kampus USU Pd Bulan Medan, Indonesia; Electrical Engineering Deparment, Kupang State Polytechnic, Jl. Adisucipto, Penfui, Indonesia","2013 International Conference on Information Technology and Electrical Engineering (ICITEE)","2 Dec 2013","2013","","","101","105","Doing a digital image transmission over internet need a secure protection againts ilegall copying. Unfortunately, many current data encryption methods such as DES, RSA, AES, and other only suitable for test data, but not for digital image. In this paper, we propose new secure algorithm for image encryption, which based on RC4 stream cipher algorithm and chaotic logistics map. The proposed algorithm works as follows: (i0 converting the external key into initial value, (ii) using he initial value to generate a key stream using chaotic logistic map function, and (iii) processing a permutation and the result is then XOR-ed with bytes stream of digital image. The experiment results show that the proposed algorithm (i) is able to make the cipher-image can not be visually identified, (ii) can eliminate the statistical correlation between the plain-image and cipher-image, (iii) is very sensitive to small changes of key, and (iv) has no change in image contents (lossless encryption) during encryption and decryption process which is indicated by the hash value (MD5) of plain-image has the same hash value (MD5) wth decrypted image.","","978-1-4799-0425-9","10.1109/ICITEED.2013.6676220","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6676220","RC4 Stream Cipher;Chaotic Logistics Map;Digital Image Encryption","Encryption;Color;Ciphers","chaos;correlation methods;cryptography;image colour analysis;statistical analysis","digital color image encryption;RC4 stream cipher algorithm;chaotic logistic map function;digital image transmission;Internet;secure protection;illegal copying;data encryption methods;DES;RSA;AES;key stream generation;external key conversion;permutation processing;statistical correlation elimination;plain-image;cipher-image;lossless encryption;decryption process;hash value;MD5","","4","","11","","2 Dec 2013","","","IEEE","IEEE Conferences"
"A new multiple ciphering scheme for improving randomness","M. Garcia-Bosque; A. Pérez; C. Sánchez-Azqueta; S. Celma","Group of Electronic Design, Universidad de Zaragoza, Zaragoza, Spain; Group of Electronic Design, Universidad de Zaragoza, Zaragoza, Spain; Group of Electronic Design, Universidad de Zaragoza, Zaragoza, Spain; Group of Electronic Design, Universidad de Zaragoza, Zaragoza, Spain","2017 European Conference on Circuit Theory and Design (ECCTD)","2 Nov 2017","2017","","","1","4","In this paper, we propose a new multiple ciphering scheme based on a Deficit Weighted Round Robin (DWRR) algorithm to improve the randomness results in the keystream generated by a stream cipher. This scheme has been implemented and tested in a Xilinx Virtex 7 FPGA. The randomness test results of the resulting keystream have proved that this scheme can be used to improve the quality of a stream cipher by increasing the resources used in its implementation a reasonable amount.","2474-9672","978-1-5386-3974-0","10.1109/ECCTD.2017.8093288","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8093288","stream cipher;security;Skew Tent Map;DWRR","Ciphers;Encryption;Bandwidth;NIST;Field programmable gate arrays","cryptography;field programmable gate arrays","stream cipher;Xilinx Virtex 7 FPGA;randomness test results;multiple ciphering scheme;Deficit Weighted Round Robin algorithm;keystream","","1","","7","","2 Nov 2017","","","IEEE","IEEE Conferences"
"Fast Implementation of Simeck Family Block Ciphers Using AVX2","T. Park; H. Seo; H. Kim","Department of Electrical and Computer Engineering, Pusan National University, South Korea; Department of IT, Hansung University, South Korea; Department of Electrical and Computer Engineering, Pusan National University, South Korea","2018 International Conference on Platform Technology and Service (PlatCon)","27 Sep 2018","2018","","","1","6","In CHES 2015, the Simeck light-weight family block cipher was proposed, which has similar architecture to SIMON and SPECK. Previous works on implementation of Simeck family lightweight block cipher are focused on the embedded device environment. In this paper, we proposed the fast implementation methods of Simeck family lightweight block ciphers by using intel AVX2 on the Intel x86-64 environment. The proposed Simeck32/64 and Simeck64/128 require 3.797 cycles/bytes and 6.734 cycles/bytes respectively. The proposed methods enhance 15.67, and 7.42 times than previous work.","","978-1-5386-4710-3","10.1109/PlatCon.2018.8472759","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8472759","Simeck;Block Cipher;AVX2;SIMD","Ciphers;Registers;Encryption;Hazards;Conferences","cryptography","Simeck family lightweight block cipher;Simeck32/64;Simeck family block ciphers;Intel AVX2;Simeck64/128","","","","13","","27 Sep 2018","","","IEEE","IEEE Conferences"
"Strumok stream cipher: Specification and basic properties","O. Kuznetsov; M. Lutsenko; D. Ivanenko","Department Information and communication systems security, V. N. Karazin Kharkiv National University, Ukraine; Department Information and communication systems security, V. N. Karazin Kharkiv National University, Ukraine; Department cyberpolice, National police Ukraine, Kharkiv, Ukraine","2016 Third International Scientific-Practical Conference Problems of Infocommunications Science and Technology (PIC S&T)","24 Apr 2017","2016","","","59","62","STRUMOK is a word-oriented additive stream cipher, where a word in the specification is chosen to be 64 bits. STRUMOK cipher uses some basic design principles from the stream cipher SNOW 2.0. STRUMOK aims at improving SNOW 2.0 both from the security and from the efficiency points of view. Most notably, it uses a more productive keystream generation procedure.","","978-1-5090-2978-5","10.1109/INFOCOMMST.2016.7905335","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7905335","SNOW;Strumok;stream cipher;summation combiner;LFSR;S-box","Ciphers;Snow;Algorithm design and analysis;Generators;Encryption;Complexity theory","cryptography;word processing","SNOW 2.0 Strumok stream cipher;word-oriented additive stream cipher;keystream generation","","36","","24","","24 Apr 2017","","","IEEE","IEEE Conferences"
"A Review on Playfair Substitution Cipher and Frequency Analysis Attack on Playfair","N. Sharma; H. Meghwal; M. Mehta; T. Kumar","National Institute of Technology, Kurukshetra, India; National Institute of Technology, Kurukshetra, India; National Institute of Technology, Kurukshetra, India; National Institute of Technology, Kurukshetra, India","2018 2nd International Conference on Trends in Electronics and Informatics (ICOEI)","2 Dec 2018","2018","","","1","9","In today's world of communication, the maintenance of the security, confidentiality and integrity of the data is a big challenge. Cryptography is the technique that contributes to achieve this goal in a communication network. It converts the information into cipher text with the help of an algorithm or cipher text technique. Playfair Cipher is one such technique which encrypts pairs of letters (bigrams or diagrams).","","978-1-5386-3570-4","10.1109/ICOEI.2018.8553837","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8553837","Cipher;encryption;decryption;cryptanalysis;private key;public key;substitution;transposition","Ciphers;Encryption;Matrices;Receivers;Public key","cryptography;data integrity","frequency analysis attack;cryptography;communication network;bigram letter;diagram letter;data integrity;data confidentiality;security;playfair cipher substitution;cipher text technique","","","","12","","2 Dec 2018","","","IEEE","IEEE Conferences"
