"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Enhanced Digital Audio Watermarking Using Genetic Algorithm","R. R. Ginanjar; D. S. Kim; C. B. Moon","Department of IT Convergence Engineering, Kumoh National Institute of Technology, Gyeongbuk-do, South Korea; Department of IT Convergence Engineering, Kumoh National Institute of Technology, Gyeongbuk-do, South Korea; Department of IT Convergence Engineering, Kumoh National Institute of Technology, Gyeongbuk-do, South Korea","2018 IEEE International Conference on Consumer Electronics - Asia (ICCE-Asia)","29 Nov 2018","2018","","","206","212","In this paper, a novel of high imperceptibility and capacity blind audio watermarking system based on Reduced Arc M-Ary Phase Shift Keying (MPSK) which is optimized by the Genetic Algorithm is proposed. The audio files samples will be divided into several frames and then transformed into frequency domain using FFT. The watermark data will be embedded into the phase element of the selected samples that have been framed and transformed. We use two modulation schemes for the embedding process, 256-PSK and BPSK to compare the effects of the number of M-ary used in the system. To improve the system, we used the Genetic Algorithm to find the best embedding parameter to yield the most optimal output based on the Perceptual quality of watermarked audio and the robustness of the watermark. Experimental results show that the proposed audio watermarking system produces high quality of watermarked audio while loading huge amount of watermark data.","","978-1-5386-5807-9","10.1109/ICCE-ASIA.2018.8552160","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8552160","Digital Audio Watermarking;FFT;Reduced-Arc;MPSK;Genetic Algorithm;multimedia Application","Watermarking;Genetic algorithms;Robustness;Binary phase shift keying;Conferences","audio watermarking;fast Fourier transforms;genetic algorithms;phase shift keying","Genetic Algorithm;capacity blind audio watermarking system;Reduced Arc M-Ary Phase Shift Keying;audio files samples;frequency domain;watermark data;phase element;embedding process;embedding parameter;optimal output;watermarked audio;enhanced digital audio watermarking;BPSK;FFT","","1","","9","","29 Nov 2018","","","IEEE","IEEE Conferences"
"Cascaded Long Term Prediction for Enhanced Compression of Polyphonic Audio Signals","T. Nanjundaswamy; K. Rose","Department of Electrical and Computer Engineering, University of California, Santa Barbara, CA, USA; Department of Electrical and Computer Engineering, University of California, Santa Barbara, CA, USA","IEEE/ACM Transactions on Audio, Speech, and Language Processing","20 May 2017","2014","22","3","697","710","Audio compression systems exploit periodicity in signals to remove inter-frame redundancies via the long term prediction (LTP) tool. This simple tool capitalizes on the periodic component of the waveform by selecting a past segment as the basis for prediction of the current frame. However, most audio signals are polyphonic in nature, containing a mixture of several periodic components. While such polyphonic signals may themselves be periodic with overall period equaling the least common multiple of the individual component periods, the signal rarely remains sufficiently stationary over the extended period, rendering the LTP tool suboptimal. Instead of seeking a past segment that represents a “compromise” for incompatible component periods, we propose a more complex filter that predicts every periodic component of the signal from its immediate history, and this is achieved by cascading LTP filters, each corresponding to individual periodic component. We also propose a recursive “divide and conquer” technique to estimate parameters of all the LTP filters. We then demonstrate the effectiveness of cascaded LTP in two distinct settings of the ultra low delay Bluetooth Subband Codec and the MPEG Advanced Audio Coding (AAC) standard. In MPEG AAC, we specifically adapt the cascaded LTP parameter estimation to take into account the perceptual distortion criteria, and also propose a low decoder complexity variant. Objective and subjective results for all the settings validate the effectiveness of the proposal on a variety of polyphonic signals.","2329-9304","","10.1109/TASLP.2014.2303292","NSF(grant numbers:CCF-0917230,CCF-1320599); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6727408","Audio compression;long term prediction;perceptual optimization;polyphonic signals","Transform coding;Nickel;Speech;Standards;Speech processing;Decoding;Speech coding","audio coding;computational complexity;distortion;divide and conquer methods;filtering theory;linear predictive coding;recursive estimation","long term prediction;polyphonic audio signal compression enhancement;signal periodicity;periodic component mixture;periodic polyphonic audio signal;complex filter;periodic component prediction;recursive divide and conquer technique;cascaded LTP filter;Bluetooth subband codec;MPEG AAC;advanced audio coding;cascaded LTP parameter estimation;perceptual distortion criteria;decoder complexity variant","","1","1","36","","28 Jan 2014","","","IEEE","IEEE Journals"
"Enhanced Signal-Dependent Rank-Ordered Mean-Based Audio Noise Removal","G. T. Stouraitis","Psychiko College, Hellenic American Educational Foundation,Athens,Greece","2019 Panhellenic Conference on Electronics & Telecommunications (PACET)","13 Jan 2020","2019","","","1","4","This study focuses on restoring audio signals corrupted by impulse noise added to them in a random manner, either when generated or when recorded, transferred or processed. More specifically, we investigate the application of a variant of the well-known Signal-Dependent Rank-Ordered Mean (SDROM) method using simulated addition of impulse noise to clean signals. Our study describes an automatic exploration of the threshold space used in this method and selection of optimal thresholds based on global minima for the mean energy of the error in noise identification. Experimental results showed that the method performs well for noise levels up to 10% of the signal.","","978-1-7281-4360-6","10.1109/PACET48583.2019.8956267","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8956267","SDROM;audio noise removal;threshold selection","","audio signal processing;impulse noise;interference suppression","noise identification;audio noise removal;audio signals;impulse noise;Signal-Dependent Rank-Ordered Mean method;threshold space","","","","11","","13 Jan 2020","","","IEEE","IEEE Conferences"
"An Efficient Visual-Based Method for Classifying Instrumental Audio using Deep Learning","J. Hall; W. O’Quinn; R. J. Haddad","Georgia Southern University,Department of Electrical and Computer Engineering,Statesboro,United States; Georgia Southern University,Department of Electrical and Computer Engineering,Statesboro,United States; Georgia Southern University,Department of Electrical and Computer Engineering,Statesboro,United States","2019 SoutheastCon","5 Mar 2020","2019","","","1","4","In this paper, an efficient method for classifying and identifying instrumental audio is proposed via utilizing a deep learning image classification algorithm. The method of classification will involve analyzing the visual equivalent of an audio sample with a neural network to identify the generating musical instrument. Audio samples are converted into a logarithmic spectrogram format, which allows visual classifiers to attempt the identification of the audio source. The primary focus is on developing an efficient method for analyzing audio spectrograms using various forms of neural networks and analysis techniques. The use of deep learning convolutional neural networks in analyzing visually formatted audio data provides an enhanced classification method over traditional schemes. A classification accuracy of 73.7% was achieved with a limited data set and minimal manipulation of network architecture.","1558-058X","978-1-7281-0137-8","10.1109/SoutheastCon42311.2019.9020571","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9020571","Audio Classification;Deep Learning;Neural Networks;Transfer Learning;Audio Visual Transform;Music Instrument;Spectrograms","Instruments;Spectrogram;Visualization;Neural networks;Machine learning;Training;Time-frequency analysis","audio signal processing;convolutional neural nets;image classification;learning (artificial intelligence);musical instruments","instrumental audio;deep learning image classification algorithm;logarithmic spectrogram format;visual classifiers;audio source;audio spectrograms;deep learning convolutional neural networks;visually formatted audio data;enhanced classification method;classification accuracy;musical instrument generation","","","","8","","5 Mar 2020","","","IEEE","IEEE Conferences"
"Automatic Audio Mastering System","E. Najduchowski; M. Lewandowski; P. Bobinski","Faculty of Electronics and Information Technology, Warsaw University of Technology, Institute of Radioelectronics and Multimedia Technology, Warsaw, Poland; Faculty of Electronics and Information Technology, Warsaw University of Technology, Institute of Radioelectronics and Multimedia Technology, Warsaw, Poland; Faculty of Electronics and Information Technology, Warsaw University of Technology, Institute of Radioelectronics and Multimedia Technology, Warsaw, Poland","2018 Joint Conference - Acoustics","25 Oct 2018","2018","","","1","6","The modern music production process requires multiple steps of digital signal processing such as audio frequency response equalization, or dynamic range compression. In order to process the original audio material the mastering engineer controls the parameters of these processing algorithms with respect to genre and style of audio content. The main purpose of this processing is to aesthetically enhance perceived acoustic characteristics of the signals. The selection and the adj ustment of these parameters relies on the continuous interaction between the audio mastering engineer and the apparatus that handles the audio signals. Modelling such dynamic operations becomes very important in automated applications. In this work we present a system which automatically enhances unprocessed audio signal with respect to the specific parameters of the reference audio material. These parameters are obtained through analysis of magnitude spectrum (spectral roll-off point, and energy calculated for specified frequency bands), amplitude histogram, audio content tempo, signal envelope's timing features and LUFS parameter. Results from conducted online listening tests are presented and discussed, along with objective measurements of unprocessed and reference audio signal.","","978-1-5386-7114-6","10.1109/ACOUSTICS.2018.8502427","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8502427","audio mastering;sound engineering;multimedia technology;electroacoustics;signal processing;recording studio","Dynamic range;Histograms;Signal processing algorithms;Gain;Frequency response;Band-pass filters","audio coding;audio signal processing;data compression;frequency response;music","automatic audio mastering system;modern music production process;digital signal processing;audio frequency response equalization;dynamic range compression;processing algorithms;acoustic characteristics;continuous interaction;audio mastering engineer;dynamic operations;reference audio material;specified frequency bands;audio content tempo;unprocessed reference audio signal enhancement;magnitude spectrum analysis;amplitude histogram;signal envelope timing features;LUFS parameter;online listening tests;objective measurements","","1","","8","","25 Oct 2018","","","IEEE","IEEE Conferences"
"Enhanced long-term predictor for Unified Speech and Audio Coding","J. Song; H. -O. Oh; H. -G. Kang","Digital Signal Processing Lab, Yonsei University, Seoul, Korea; Digital Signal Processing Lab, Yonsei University, Seoul, Korea; Digital Signal Processing Lab, Yonsei University, Seoul, Korea","2011 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","11 Jul 2011","2011","","","505","508","Unified Speech and Audio Coding (USAC) is an emerging MPEG audio standard striving for efficiently representing both speech and music signals even in very low bitrate ranges. The reference codec takes an approach of unifying two state-of-the-art speech and audio coding structures in a single platform. This paper proposes an enhanced long term predictor (eLTP) that effectively utilizes periodic redundancies of inter- and intra- time frames. Experimental results with various types of input signals confirm the superiority of the proposed algorithm compared to the reference codec.","2379-190X","978-1-4577-0539-7","10.1109/ICASSP.2011.5946451","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5946451","Unified Speech and Audio Coding (USAC);Enhanced Long Term predictor (eLTP)","Speech;Codecs;Transform coding;Audio coding;Speech coding;Decoding","audio coding;code standards;music;prediction theory;speech codecs;speech coding","unified speech and audio coding;USAC;MPEG;audio standard;music signals;codec;enhanced long term predictor","","1","2","16","","11 Jul 2011","","","IEEE","IEEE Conferences"
"Self-Supervised Audio Spatialization with Correspondence Classifier","Y. Lu; H. Lee; H. Tseng; M. Yang",University of California at Merced; University of California at Merced; University of California at Merced; University of California at Merced,"2019 IEEE International Conference on Image Processing (ICIP)","26 Aug 2019","2019","","","3347","3351","Spatial audio is an essential medium to audiences for 3D visual and auditory experience. However, the recording devices and techniques are expensive or inaccessible to the general public. In this work, we propose a self-supervised audio spatialization network that can generate spatial audio given the corresponding video and monaural audio. To enhance spatialization performance, we use an auxiliary classifier to classify ground-truth videos and those with audio where the left and right channels are swapped. We collect a large-scale video dataset with spatial audio to validate the proposed method. Experimental results demonstrate the effectiveness of the proposed model on the audio spatialization task.","2381-8549","978-1-5386-6249-6","10.1109/ICIP.2019.8803494","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8803494","Audio-visual;Spatial audio;Self-supervised","Feature extraction;MONOS devices;Synthesizers;Training;Testing;Task analysis;Visualization","audio signal processing;learning (artificial intelligence);pattern classification;video signal processing","self-supervised audio spatialization network;recording devices;auditory experience;essential medium;correspondence classifier;audio spatialization task;spatial audio;ground-truth videos;auxiliary classifier;spatialization performance;monaural audio","","3","","23","","26 Aug 2019","","","IEEE","IEEE Conferences"
"Enhanced Audio Source Separation and Musical Component Analysis","T. Bhagwat; S. Deolalkar; J. Lokhande; L. Ragha","Ramrao Adik Institute of Technology,Department of Computer Engineering,Mumbai,India; Ramrao Adik Institute of Technology,Department of Computer Engineering,Mumbai,India; Ramrao Adik Institute of Technology,Department of Computer Engineering,Mumbai,India; Ramrao Adik Institute of Technology,Department of Computer Engineering,Mumbai,India","2020 IEEE International Symposium on Sustainable Energy, Signal Processing and Cyber Security (iSSSC)","25 Feb 2021","2020","","","1","6","Audio source separation is a cornerstone problem for researchers engaged in Digital Signal Processing and Artificial Intelligence. Music unmixing is the task of decomposing music into its constitutive components, like yielding separated stems for the vocals, bass, drums, accompaniment, jazz, and others from a mastered song track. Due to recent progress in the field of Deep Learning, researchers have been able to devise Neural Networks that can perform this task with considerable precision. However, these models lack performance when dealing with generic musical audio despite having decent utility over specific music genres. The proposed system aims to develop a universal platform-independent software for accurate domain-specific implementation of music source separation for acute subsets of stereo audio using the Bidirectional Long Short Term Memory (BLSTM) architecture of Recurrent Neural Networks. The Deep Neural Network helps demix audio mixtures into the jazz solo and its accompaniment. In cohesion, these two models extract five independent audio stems from the original audio with reasonable accuracy. Further, the extracted accompaniment stem is processed using ConvNet Model to estimate the instrumental components. In synchronization, these three models can break down audio to its fundamental elements.","","978-1-7281-8880-5","10.1109/iSSSC50941.2020.9358850","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9358850","Audio Source Separation;Recurrent Neural Networks;LSTM;Audio Classification;Convolutional Neural Networks","Source separation;Recurrent neural networks;Memory architecture;Music;Software;Synchronization;Task analysis","audio signal processing;deep learning (artificial intelligence);music;recurrent neural nets;source separation","enhanced audio source separation;musical component analysis;digital signal processing;artificial intelligence;music unmixing;mastered song track;deep learning;generic musical audio;music genres;universal platform-independent software;music source separation;stereo audio;bidirectional long short term memory architecture;recurrent neural networks;deep neural network;demix audio mixtures;jazz solo;independent audio stems;original audio;ConvNet model;domain-specific implementation;accompaniment stem extraction;BLSTM architecture","","","","30","","25 Feb 2021","","","IEEE","IEEE Conferences"
"A QoE and Visual Attention Evaluation on the Influence of Audio in 360° Videos","A. Hirway; Y. Qiao; N. Murray","Athlone Institute of Technology, Ireland; Athlone Institute of Technology, Ireland; Athlone Institute of Technology, Ireland","2020 IEEE 21st International Symposium on "A World of Wireless, Mobile and Multimedia Networks" (WoWMoM)","9 Oct 2020","2020","","","191","193","360° video, also known as immersive video, is the recording of video content which simultaneously captures scene information in every direction, using an omnidirectional camera. Due to their immersive nature, the popularity of 360° videos has grown significantly. Understanding user Visual Attention when watching 360° videos is very important. This knowledge can help develop effective techniques for processing, encoding, distributing, and rendering 360° content. Whilst major efforts have concentrated on the visual element of immersive experiences, recently there has been growing interest in different forms of audio and in particular high-quality spatial audio. Spatial audio allows listeners to experience sound in all directions. Ambisonics or 3D audio is one such technique which offers a complete 360° soundscape. Although several models of visual and audio-visual attention have been proposed, very few have investigated the role of spatial audio in guiding attention in 360° videos. This demo shows our dataset and our methodological approach to understanding the user's audio-visual attention and QoE when experiencing 360° videos enhanced with spatial sound (first and third order ambisonic). Our research focus is to understand how audio affects Visual Attention in 360° videos and to evaluate its impact on the user's Quality of Experience (QoE).","","978-1-7281-7374-0","10.1109/WoWMoM49955.2020.00045","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9217677","360° Video;Spatial Audio;Ambisonics;QoE;Audio-Visual Attention","Videos;Visualization;Quality of experience;Virtual reality;Streaming media;Media;Resists","audio signal processing;audio-visual systems;quality of experience;video recording;video signal processing","visual element;immersive experiences;high-quality spatial audio;audio-visual attention;QoE;spatial sound;visual attention evaluation;360° videos;immersive video;360° soundscape;video content recording;omnidirectional camera;ambisonics;3D audio;quality of experience","","","","19","","9 Oct 2020","","","IEEE","IEEE Conferences"
"Object-Based Audio for Sports TV Production","S. A. Silva",NA,"SMPTE Motion Imaging Journal","4 Jan 2017","2016","125","9","1","5","Object-based audio (OBA) is the next exciting breakthrough in television production. It will provide personalization and an enhanced listening experience as revolutionary as sound was to motion pictures. The age of personalization has arrived, and TV consumers can view any program, at any time, and on virtually any media device. The next generation of audio encoders will have the ability to create OBA in television production and post-production. The beneficial features of OBA include audio personalization for language selection, dialogue enhancements, and options for the hearing impaired. OBA provides the viewer with the ability to customize their viewing for any type of program in any viewing setting. The future audio codec technologies will enable audio production mixers, producers, and broadcasters to produce customized audio for the viewer. This process begins at the original mix location and continues through the broadcast chain to delivery on any consumer device. These encoders will have the ability to emit surround sound and immersive sound with more than 100 channels with objects either separately or in combination with each other. Scene-based audio will also be a feature of the next generation codecs, enabling the mixer to represent the sound image instead of channels. This paper describes the evolution from current channel-based TV production to the next generation of multi-featured audio encoders with OBA and the potential benefits they will offer to all types of TV viewers.","2160-2492","","10.5594/JMI.2016.2615430","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7805134","Audio Objects;Personalization;Media Devices;Dialogue enhancement;Audio mixers;Directors;Producers;Broadcasters;HDTV;4K-UHDTV;Uve Sporting Events;TV shows;Hearing Impaired;Metadata;Next Generation Audio Codecs","","audio coding;codecs;sport;television production","audio codec technologies;current channel-based TV production;sound image;next generation codecs;scene-based audio;surround sound;audio production mixers;dialogue enhancements;language selection;audio personalization;audio encoders;media device;TV consumers;motion pictures;television production;OBA;sports TV production;object-based audio","","3","","8","","4 Jan 2017","","","SMPTE","SMPTE Journals"
"A 5.2mW, 0.0016% THD up to 20kHz, ground-referenced audio decoder with PSRR-enhanced class-AB 16Ω headphone amplifiers","S. Wen; C. Yang","MeditTek Inc. Hsin-Chu, Taiwan; MeditTek Inc. Hsin-Chu, Taiwan","2012 Symposium on VLSI Circuits (VLSIC)","19 Jul 2012","2012","","","20","21","A low-power ground-referenced audio decoder with PSRR-enhanced class-AB headphone amplifiers presents <;0.0016% THD in the whole audio band against the supply ripple by a negative charge-pump. Realized in the 40nm CMOS, the fully-integrated stereo decoder achieves 91dB SNDR and 100dB dynamic range while driving a 16Ω headphone load and consumes 5.2mW from a 1.8V power supply. The core area is 0.093mm<sup>2</sup>/channel only.","2158-5636","978-1-4673-0849-6","10.1109/VLSIC.2012.6243769","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6243769","Ground-referenced;PSRR-enhanced;Class-AB","Decoding;Noise;Headphones;CMOS integrated circuits;Phasor measurement units;Manganese;Charge pumps","audio coding;audio-frequency amplifiers;charge pump circuits;CMOS integrated circuits;decoding;harmonic distortion;headphones","ground-referenced audio decoder;PSRR-enhanced class-AB 16Ω headphone amplifiers;audio band;negative charge-pump;CMOS;fully-integrated stereo decoder;headphone load;power 5.2 mW;size 40 nm;voltage 1.8 V","","1","","6","","19 Jul 2012","","","IEEE","IEEE Conferences"
"Learning Dynamic Stream Weights For Coupled-HMM-Based Audio-Visual Speech Recognition","A. H. Abdelaziz; S. Zeiler; D. Kolossa","Faculty of Electrical Engineering and Information Technology, Cognitive Signal Processing Group, Institute of Communication Acoustics at Ruhr-Universität Bochum, Bochum, Germany; Faculty of Electrical Engineering and Information Technology, Cognitive Signal Processing Group, Institute of Communication Acoustics at Ruhr-Universität Bochum, Bochum, Germany; Faculty of Electrical Engineering and Information Technology, Cognitive Signal Processing Group, Institute of Communication Acoustics at Ruhr-Universität Bochum, Bochum, Germany","IEEE/ACM Transactions on Audio, Speech, and Language Processing","27 Mar 2015","2015","23","5","863","876","With the increasing use of multimedia data in communication technologies, the idea of employing visual information in automatic speech recognition (ASR) has recently gathered momentum. In conjunction with the acoustical information, the visual data enhances the recognition performance and improves the robustness of ASR systems in noisy and reverberant environments. In audio-visual systems, dynamic weighting of audio and video streams according to their instantaneous confidence is essential for reliably and systematically achieving high performance. In this paper, we present a complete framework that allows blind estimation of dynamic stream weights for audio-visual speech recognition based on coupled hidden Markov models (CHMMs). As a stream weight estimator, we consider using multilayer perceptrons and logistic functions to map multidimensional reliability measure features to audiovisual stream weights. Training the parameters of the stream weight estimator requires numerous input-output tuples of reliability measure features and their corresponding stream weights. We estimate these stream weights based on oracle knowledge using an expectation maximization algorithm. We define 31-dimensional feature vectors that combine model-based and signal-based reliability measures as inputs to the stream weight estimator. During decoding, the trained stream weight estimator is used to blindly estimate stream weights. The entire framework is evaluated using the Grid audio-visual corpus and compared to state-of-the-art stream weight estimation strategies. The proposed framework significantly enhances the performance of the audio-visual ASR system in all examined test conditions.","2329-9304","","10.1109/TASLP.2015.2409785","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7056468","Audio-visual speech recognition;coupled hidden Markov model;logistic regression;multilayer perceptron;reliability measure;stream weight","Hidden Markov models;Reliability;Speech;Vectors;Heuristic algorithms;Signal processing algorithms;Weight measurement","audio streaming;audio-visual systems;decoding;expectation-maximisation algorithm;feature extraction;hidden Markov models;learning (artificial intelligence);multilayer perceptrons;speech coding;speech recognition;video streaming","coupled-HMM-based audio-visual automatic speech recognition;communication technology;multimedia data;ASR;acoustical information;audio streaming;video streaming;learning dynamic stream weight blind estimation;coupled hidden Markov model;CHMM;multilayer perceptron;logistic function;multidimensional reliability;oracle knowledge;expectation maximization algorithm;31-dimensional feature vector;signal-based reliability;decoding;grid audio-visual corpus","","23","","53","","9 Mar 2015","","","IEEE","IEEE Journals"
"Measuring Audio Processing Latency for Lip-Sync purposes in DSP-based Home Theatre Systems","N. Pekez; R. Čelić; R. Pečkai-Kovač; J. Kovačević","University of Novi Sad, RT-RK R&D Institute for Computer Based Systems,Computer Engineering Department Home Audio DepartmentRT-RK,Novi Sad,Serbia,21000; RT-RK R&D Institute for Computer Based Systems,Home Audio Department,Novi Sad,Serbia,21000; RT-RK R&D Institute for Computer Based Systems,Home Audio Department,Novi Sad,Serbia,21000; University of Novi Sad, RT-RK R&D Institute for Computer Based Systems,Computer Engineering Department Home Audio DepartmentRT-RK,Novi Sad,Serbia,21000","2019 27th Telecommunications Forum (TELFOR)","30 Jan 2020","2019","","","1","4","Higher communication requirements introduced with advances in digital audio have also led to many connectivity and compatibility challenges in consumer electronics (CE). Systems composed of several audio-video, pre-and post-processing components such as Home Theatres (HT) often open up some major issues due to incompatibile processing times between included components. The main such issue is lip-sync error - one of the most disturbing flaws of HT and similar systems from consumers perspective. With announcement of HDMI feature known as Enhanced Audio Return Channel (eARC) utilization of full audio bandwidth and thus processing of HQ object-based audio technologies such as Dolby Atmos and DTS:X is finally possible. However, audio bandwidth magnified by several milions of bits has also increased audio processing latencies and has made even wider gap between audio-video processing times. In order to optmize high memory demands and compensate for delays in the HT system, audio engineers need to precisely measure digital audio processing latencies. This paper proposes a method for the most accurate measurement of digital processing times in DSP-based audio systems.","","978-1-7281-4790-1","10.1109/TELFOR48224.2019.8971274","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8971274","dsp;dsp latency;processing delay;home theatre;lip-sync error","","audio signal processing;audio systems;consumer electronics;video signal processing","included components;main such issue;lip-sync error;consumers perspective;Enhanced Audio Return Channel utilization;audio bandwidth;HQ object-based audio technologies;audio-video processing times;HT system;audio engineers;digital audio processing latencies;digital processing times;DSP-based audio systems;lip-sync purposes;higher communication requirements;compatibility challenges;consumer electronics;post-processing components;incompatibile processing times;DSP-based Home theatre systems;DSP-baseD Home Theatre Systems;Enhanced Audio Return Channel utilization","","","","7","","30 Jan 2020","","","IEEE","IEEE Conferences"
"Frequency domain singular value decomposition for efficient spatial audio coding","S. Zamani; T. Nanjundaswamy; K. Rose","Department of Electrical and Computer Engineering, University of California Santa Barbara, CA 93106; Department of Electrical and Computer Engineering, University of California Santa Barbara, CA 93106; Department of Electrical and Computer Engineering, University of California Santa Barbara, CA 93106","2017 IEEE Workshop on Applications of Signal Processing to Audio and Acoustics (WASPAA)","11 Dec 2017","2017","","","126","130","Advances in virtual reality have generated substantial interest in accurately reproducing and storing spatial audio in the higher order ambisonics (HOA) representation, given its rendering flexibility. Recent standardization for HOA compression adopted a framework wherein HOA data are decomposed into principal components that are then encoded by standard audio coding, i.e., frequency domain quantization and entropy coding to exploit psychoacoustic redundancy. A noted shortcoming of this approach is the occasional mismatch in principal components across blocks, and the resulting suboptimal transitions in the data fed to the audio coder. Instead, we propose a framework where singular value decomposition (SVD) is performed after transformation to the frequency domain via the modified discrete cosine transform (MDCT). This framework not only ensures smooth transition across blocks, but also enables frequency dependent SVD for better energy compaction. Moreover, we introduce a novel noise substitution technique to compensate for suppressed ambient energy in discarded higher order ambisonics channels, which significantly enhances the perceptual quality of the reconstructed HOA signal. Objective and subjective evaluation results provide evidence for the effectiveness of the proposed framework in terms of both higher compression gains and better perceptual quality, compared to existing methods.","1947-1629","978-1-5386-1632-1","10.1109/WASPAA.2017.8170008","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8170008","Higher Order Ambisonics;spatial audio coding;audio compression;3D audio","Transform coding;Codecs;Frequency-domain analysis;Transforms;Quantization (signal);Entropy coding;Decoding","audio coding;data compression;discrete cosine transforms;frequency-domain analysis;singular value decomposition;virtual reality","frequency domain singular value decomposition;efficient spatial audio coding;virtual reality;higher order ambisonics representation;rendering flexibility;HOA compression;HOA data;principal components;standard audio coding;frequency domain quantization;entropy coding;psychoacoustic redundancy;occasional mismatch;audio coder;smooth transition;frequency dependent SVD;suppressed ambient energy;discarded higher order ambisonics channels;reconstructed HOA signal;objective evaluation results;subjective evaluation results;higher compression gains;standardization;modified discrete cosine transform;suboptimal transitions;MDCT;energy compaction;noise substitution technique;perceptual quality","","1","","13","","11 Dec 2017","","","IEEE","IEEE Conferences"
"A 130dB PSRR, 108dB DR and 95dB SNDR, ground-referenced audio decoder with PSRR-enhanced load-adaptive Class-G 16Ohm headphone amplifiers","S. Wen; C. Chen; C. Yang; C. Chen; J. Jiang; K. Hsiao; C. Chien","MediaTek Inc. Hsin-Chu, Taiwan; MediaTek Inc. Hsin-Chu, Taiwan; MediaTek Inc. Hsin-Chu, Taiwan; MediaTek Inc. Hsin-Chu, Taiwan; MediaTek Inc. Hsin-Chu, Taiwan; MediaTek Inc. Hsin-Chu, Taiwan; MediaTek Inc. Hsin-Chu, Taiwan","2015 IEEE Asian Solid-State Circuits Conference (A-SSCC)","21 Jan 2016","2015","","","1","4","A Class-G headphone amplifier for Hi-Fi audio playback with high immunity to supply disturbance and Class-G switching noise is presented that achieves 130dB PSRR at 217Hz and higher than 100dB PSRR up to 20kHz. In addition, a Class-G amplifier with load-adaptive voltage supply rails selection and Class-G switching scheme improves the power efficiency for different impedances. Realized in 0.18μm CMOS, the decoder and amplifier together achieve 108dB DR and 95dB SNDR with a 16D headphone load.","","978-1-4673-7191-9","10.1109/ASSCC.2015.7387442","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7387442","Class-G;Audio amplifier;PSRR-enhancement;Power efficiency;Load-adaptive;Charge-pump","Impedance;Headphones;Charge pumps;Switches;Decoding;Rails;Detectors","audio coding;audio-frequency amplifiers;CMOS analogue integrated circuits;decoding;headphones;Hi-Fi equipment","PSRR;SNDR;ground-referenced audio decoder;PSRR-enhanced load-adaptive class-G headphone amplifiers;Hi-Fi audio playback;class-G switching noise;load-adaptive voltage supply rails selection;power efficiency;CMOS process;resistance 16 ohm;frequency 217 Hz;size 0.18 mum","","1","1","3","","21 Jan 2016","","","IEEE","IEEE Conferences"
